Date,CTRA.Close
2020-01-02,17.229999542236328
2020-01-03,17.280000686645508
2020-01-06,17.420000076293945
2020-01-07,17.520000457763672
2020-01-08,16.850000381469727
2020-01-09,17.260000228881836
2020-01-10,17.489999771118164
2020-01-13,17.190000534057617
2020-01-14,17.510000228881836
2020-01-15,17.34000015258789
2020-01-16,17.3700008392334
2020-01-17,16.809999465942383
2020-01-21,15.520000457763672
2020-01-22,15.430000305175781
2020-01-23,15.229999542236328
2020-01-24,14.640000343322754
2020-01-27,14.420000076293945
2020-01-28,14.710000038146973
2020-01-29,14.319999694824219
2020-01-30,14.3100004196167
2020-01-31,14.09000015258789
2020-02-03,14.15999984741211
2020-02-04,14.40999984741211
2020-02-05,14.869999885559082
2020-02-06,14.770000457763672
2020-02-07,14.640000343322754
2020-02-10,14.649999618530273
2020-02-11,14.760000228881836
2020-02-12,14.960000038146973
2020-02-13,15.069999694824219
2020-02-14,14.800000190734863
2020-02-18,15.300000190734863
2020-02-19,15.600000381469727
2020-02-20,15.350000381469727
2020-02-21,14.890000343322754
2020-02-24,15.050000190734863
2020-02-25,14.600000381469727
2020-02-26,14.65999984741211
2020-02-27,13.510000228881836
2020-02-28,13.930000305175781
2020-03-02,14.550000190734863
2020-03-03,14.789999961853027
2020-03-04,14.9399995803833
2020-03-05,14.920000076293945
2020-03-06,16.3700008392334
2020-03-09,16.889999389648438
2020-03-10,16.940000534057617
2020-03-11,16.209999084472656
2020-03-12,16.040000915527344
2020-03-13,18.3700008392334
2020-03-16,17.110000610351563
2020-03-17,19.09000015258789
2020-03-18,18.5
2020-03-19,16.90999984741211
2020-03-20,14.920000076293945
2020-03-23,14.140000343322754
2020-03-24,16.350000381469727
2020-03-25,16.459999084472656
2020-03-26,16.8700008392334
2020-03-27,16.239999771118164
2020-03-30,17.510000228881836
2020-03-31,17.190000534057617
2020-04-01,16.639999389648438
2020-04-02,16.700000762939453
2020-04-03,17.350000381469727
2020-04-06,18.280000686645508
2020-04-07,18.3799991607666
2020-04-08,19.190000534057617
2020-04-09,18.8799991607666
2020-04-13,18.979999542236328
2020-04-14,19.540000915527344
2020-04-15,19.989999771118164
2020-04-16,19.309999465942383
2020-04-17,20.959999084472656
2020-04-20,21.420000076293945
2020-04-21,21.030000686645508
2020-04-22,20.719999313354492
2020-04-23,20.040000915527344
2020-04-24,20.440000534057617
2020-04-27,21.09000015258789
2020-04-28,20.540000915527344
2020-04-29,20.770000457763672
2020-04-30,21.6200008392334
2020-05-01,20.219999313354492
2020-05-04,20.260000228881836
2020-05-05,20.389999389648438
2020-05-06,19.600000381469727
2020-05-07,19.979999542236328
2020-05-08,20.510000228881836
2020-05-11,19.350000381469727
2020-05-12,19
2020-05-13,18.770000457763672
2020-05-14,18.649999618530273
2020-05-15,18.25
2020-05-18,18.469999313354492
2020-05-19,18.209999084472656
2020-05-20,18.90999984741211
2020-05-21,18.6299991607666
2020-05-22,18.899999618530273
2020-05-26,19.469999313354492
2020-05-27,20.329999923706055
2020-05-28,19.31999969482422
2020-05-29,19.84000015258789
2020-06-01,19.829999923706055
2020-06-02,20.209999084472656
2020-06-03,20.350000381469727
2020-06-04,19.979999542236328
2020-06-05,20.420000076293945
2020-06-08,22.3700008392334
2020-06-09,21.93000030517578
2020-06-10,20.239999771118164
2020-06-11,20.139999389648438
2020-06-12,20.06999969482422
2020-06-15,19.399999618530273
2020-06-16,19.309999465942383
2020-06-17,18.889999389648438
2020-06-18,18.770000457763672
2020-06-19,18.690000534057617
2020-06-22,18.06999969482422
2020-06-23,18.170000076293945
2020-06-24,17.920000076293945
2020-06-25,17.170000076293945
2020-06-26,16.56999969482422
2020-06-29,17.059999465942383
2020-06-30,17.18000030517578
2020-07-01,17
2020-07-02,17.739999771118164
2020-07-06,17.920000076293945
2020-07-07,18.079999923706055
2020-07-08,17.549999237060547
2020-07-09,17.030000686645508
2020-07-10,17.600000381469727
2020-07-13,17.079999923706055
2020-07-14,17.440000534057617
2020-07-15,17.850000381469727
2020-07-16,17.709999084472656
2020-07-17,17.940000534057617
2020-07-20,17.84000015258789
2020-07-21,18.530000686645508
2020-07-22,18.479999542236328
2020-07-23,19.190000534057617
2020-07-24,19.040000915527344
2020-07-27,17.969999313354492
2020-07-28,18.270000457763672
2020-07-29,18.479999542236328
2020-07-30,18.139999389648438
2020-07-31,18.700000762939453
2020-08-03,19.1200008392334
2020-08-04,19.6299991607666
2020-08-05,19.6200008392334
2020-08-06,19.829999923706055
2020-08-07,20.59000015258789
2020-08-10,20.579999923706055
2020-08-11,19.729999542236328
2020-08-12,19.809999465942383
2020-08-13,19.350000381469727
2020-08-14,20.040000915527344
2020-08-17,20.15999984741211
2020-08-18,19.889999389648438
2020-08-19,20.100000381469727
2020-08-20,19.3700008392334
2020-08-21,19.520000457763672
2020-08-24,19.510000228881836
2020-08-25,19.290000915527344
2020-08-26,18.68000030517578
2020-08-27,19.06999969482422
2020-08-28,18.950000762939453
2020-08-31,18.969999313354492
2020-09-01,18.59000015258789
2020-09-02,18.170000076293945
2020-09-03,18.139999389648438
2020-09-04,18.329999923706055
2020-09-08,17.8799991607666
2020-09-09,18.579999923706055
2020-09-10,18.200000762939453
2020-09-11,18.239999771118164
2020-09-14,18.610000610351563
2020-09-15,18.68000030517578
2020-09-16,19.299999237060547
2020-09-17,19.40999984741211
2020-09-18,19.389999389648438
2020-09-21,19.450000762939453
2020-09-22,19.40999984741211
2020-09-23,18.649999618530273
2020-09-24,18.739999771118164
2020-09-25,18.1200008392334
2020-09-28,18.06999969482422
2020-09-29,17.639999389648438
2020-09-30,17.360000610351563
2020-10-01,16.850000381469727
2020-10-02,17.010000228881836
2020-10-05,17.739999771118164
2020-10-06,17.610000610351563
2020-10-07,18.260000228881836
2020-10-08,18.489999771118164
2020-10-09,18.93000030517578
2020-10-12,19.56999969482422
2020-10-13,19.299999237060547
2020-10-14,19.190000534057617
2020-10-15,19.469999313354492
2020-10-16,19.100000381469727
2020-10-19,19.079999923706055
2020-10-20,19.270000457763672
2020-10-21,19.18000030517578
2020-10-22,20.170000076293945
2020-10-23,19.68000030517578
2020-10-26,19.34000015258789
2020-10-27,19.09000015258789
2020-10-28,18.170000076293945
2020-10-29,18.389999389648438
2020-10-30,17.790000915527344
2020-11-02,17.420000076293945
2020-11-03,16.799999237060547
2020-11-04,16.010000228881836
2020-11-05,16.450000762939453
2020-11-06,16.440000534057617
2020-11-09,16.649999618530273
2020-11-10,17.190000534057617
2020-11-11,17.280000686645508
2020-11-12,16.90999984741211
2020-11-13,17.6200008392334
2020-11-16,17.049999237060547
2020-11-17,17.18000030517578
2020-11-18,16.739999771118164
2020-11-19,17.18000030517578
2020-11-20,17.06999969482422
2020-11-23,17.6299991607666
2020-11-24,18.030000686645508
2020-11-25,17.770000457763672
2020-11-27,17.770000457763672
2020-11-30,17.520000457763672
2020-12-01,17.3799991607666
2020-12-02,17.049999237060547
2020-12-03,15.920000076293945
2020-12-04,16.440000534057617
2020-12-07,16.530000686645508
2020-12-08,16.420000076293945
2020-12-09,16.770000457763672
2020-12-10,17.649999618530273
2020-12-11,17
2020-12-14,17.25
2020-12-15,17.31999969482422
2020-12-16,17.020000457763672
2020-12-17,17.229999542236328
2020-12-18,16.969999313354492
2020-12-21,16.860000610351563
2020-12-22,16.790000915527344
2020-12-23,17.170000076293945
2020-12-24,16.940000534057617
2020-12-28,16.479999542236328
2020-12-29,16.079999923706055
2020-12-30,16.469999313354492
2020-12-31,16.280000686645508
2021-01-04,16.600000381469727
2021-01-05,16.760000228881836
2021-01-06,17.06999969482422
2021-01-07,17.420000076293945
2021-01-08,17.270000457763672
2021-01-11,18.040000915527344
2021-01-12,18.579999923706055
2021-01-13,18.920000076293945
2021-01-14,19.299999237060547
2021-01-15,19.06999969482422
2021-01-19,18.610000610351563
2021-01-20,18.31999969482422
2021-01-21,18.360000610351563
2021-01-22,18.540000915527344
2021-01-25,18.690000534057617
2021-01-26,18.389999389648438
2021-01-27,19.049999237060547
2021-01-28,18.3799991607666
2021-01-29,18.329999923706055
2021-02-01,18.610000610351563
2021-02-02,18.270000457763672
2021-02-03,18.940000534057617
2021-02-04,18.8700008392334
2021-02-05,17.559999465942383
2021-02-08,17.809999465942383
2021-02-09,17.489999771118164
2021-02-10,17.809999465942383
2021-02-11,17.40999984741211
2021-02-12,18.229999542236328
2021-02-16,18.309999465942383
2021-02-17,18.579999923706055
2021-02-18,18.059999465942383
2021-02-19,18.559999465942383
2021-02-22,18.34000015258789
2021-02-23,18.059999465942383
2021-02-24,19.200000762939453
2021-02-25,18.90999984741211
2021-02-26,18.510000228881836
2021-03-01,18.860000610351563
2021-03-02,18.770000457763672
2021-03-03,18.68000030517578
2021-03-04,18.649999618530273
2021-03-05,18.969999313354492
2021-03-08,19.06999969482422
2021-03-09,18.530000686645508
2021-03-10,19.190000534057617
2021-03-11,19.299999237060547
2021-03-12,18.799999237060547
2021-03-15,18.959999084472656
2021-03-16,18.850000381469727
2021-03-17,18.530000686645508
2021-03-18,17.889999389648438
2021-03-19,18.049999237060547
2021-03-22,18
2021-03-23,17.959999084472656
2021-03-24,18.229999542236328
2021-03-25,18.719999313354492
2021-03-26,19.18000030517578
2021-03-29,19.229999542236328
2021-03-30,18.790000915527344
2021-03-31,18.780000686645508
2021-04-01,19.09000015258789
2021-04-05,18.549999237060547
2021-04-06,18.489999771118164
2021-04-07,18.479999542236328
2021-04-08,17.850000381469727
2021-04-09,17.3799991607666
2021-04-12,16.959999084472656
2021-04-13,16.719999313354492
2021-04-14,16.940000534057617
2021-04-15,16.829999923706055
2021-04-16,16.559999465942383
2021-04-19,16.540000915527344
2021-04-20,16.3799991607666
2021-04-21,16.399999618530273
2021-04-22,16.3700008392334
2021-04-23,16.1200008392334
2021-04-26,16.440000534057617
2021-04-27,16.790000915527344
2021-04-28,16.969999313354492
2021-04-29,17.059999465942383
2021-04-30,16.670000076293945
2021-05-03,17.079999923706055
2021-05-04,17.190000534057617
2021-05-05,17.469999313354492
2021-05-06,17.110000610351563
2021-05-07,17.389999389648438
2021-05-10,17.700000762939453
2021-05-11,17.40999984741211
2021-05-12,17.5
2021-05-13,17.190000534057617
2021-05-14,17.770000457763672
2021-05-17,18.309999465942383
2021-05-18,17.84000015258789
2021-05-19,18
2021-05-20,17.75
2021-05-21,17.809999465942383
2021-05-24,16.600000381469727
2021-05-25,16.450000762939453
2021-05-26,16.700000762939453
2021-05-27,16.3799991607666
2021-05-28,16.399999618530273
2021-06-01,16.459999084472656
2021-06-02,17.040000915527344
2021-06-03,16.799999237060547
2021-06-04,16.93000030517578
2021-06-07,16.860000610351563
2021-06-08,17.010000228881836
2021-06-09,17.219999313354492
2021-06-10,17.299999237060547
2021-06-11,17.280000686645508
2021-06-14,16.90999984741211
2021-06-15,16.8799991607666
2021-06-16,16.56999969482422
2021-06-17,15.90999984741211
2021-06-18,15.329999923706055
2021-06-21,15.930000305175781
2021-06-22,16.049999237060547
2021-06-23,16.389999389648438
2021-06-24,16.56999969482422
2021-06-25,16.81999969482422
2021-06-28,16.31999969482422
2021-06-29,16.280000686645508
2021-06-30,17.459999084472656
2021-07-01,17.850000381469727
2021-07-02,17.84000015258789
2021-07-06,17
2021-07-07,17.020000457763672
2021-07-08,17.40999984741211
2021-07-09,17.610000610351563
2021-07-12,17.690000534057617
2021-07-13,17.690000534057617
2021-07-14,16.809999465942383
2021-07-15,16.479999542236328
2021-07-16,16.15999984741211
2021-07-19,15.640000343322754
2021-07-20,15.539999961853027
2021-07-21,16.15999984741211
2021-07-22,15.6899995803833
2021-07-23,15.779999732971191
2021-07-26,16.18000030517578
2021-07-27,15.869999885559082
2021-07-28,15.859999656677246
2021-07-29,15.899999618530273
2021-07-30,16
2021-08-02,16.1200008392334
2021-08-03,16.360000610351563
2021-08-04,15.859999656677246
2021-08-05,16.040000915527344
2021-08-06,16.280000686645508
2021-08-09,16
2021-08-10,16.3799991607666
2021-08-11,16.270000457763672
2021-08-12,16.09000015258789
2021-08-13,15.819999694824219
2021-08-16,15.470000267028809
2021-08-17,15.5
2021-08-18,15.029999732971191
2021-08-19,14.59000015258789
2021-08-20,14.420000076293945
2021-08-23,14.649999618530273
2021-08-24,14.699999809265137
2021-08-25,15
2021-08-26,14.710000038146973
2021-08-27,15.630000114440918
2021-08-30,15.739999771118164
2021-08-31,15.890000343322754
2021-09-01,16.260000228881836
2021-09-02,17.350000381469727
2021-09-03,17.809999465942383
2021-09-07,17.760000228881836
2021-09-08,18.40999984741211
2021-09-09,18.530000686645508
2021-09-10,18.31999969482422
2021-09-13,18.979999542236328
2021-09-14,18.65999984741211
2021-09-15,19.979999542236328
2021-09-16,19.3700008392334
2021-09-17,19.40999984741211
2021-09-20,19.3700008392334
2021-09-21,18.979999542236328
2021-09-22,19.360000610351563
2021-09-23,19.780000686645508
2021-09-24,20.34000015258789
2021-09-27,22.059999465942383
2021-09-28,21.81999969482422
2021-09-29,22.549999237060547
2021-09-30,21.760000228881836
2021-10-01,22.25
2021-10-04,22.770000457763672
2021-10-05,22.649999618530273
2021-10-06,22.06999969482422
2021-10-07,22.010000228881836
2021-10-08,22.270000457763672
2021-10-11,21.520000457763672
2021-10-12,21.450000762939453
2021-10-13,20.899999618530273
2021-10-14,20.75
2021-10-15,20.34000015258789
2021-10-18,20.399999618530273
2021-10-19,20.860000610351563
2021-10-20,21.40999984741211
2021-10-21,20.780000686645508
2021-10-22,21.290000915527344
2021-10-25,22.559999465942383
2021-10-26,22.469999313354492
2021-10-27,22.110000610351563
2021-10-28,21.8799991607666
2021-10-29,21.31999969482422
2021-11-01,21.59000015258789
2021-11-02,21.450000762939453
2021-11-03,22.09000015258789
2021-11-04,21.75
2021-11-05,21.579999923706055
2021-11-08,21.65999984741211
2021-11-09,21.360000610351563
2021-11-10,20.270000457763672
2021-11-11,20.850000381469727
2021-11-12,20.600000381469727
2021-11-15,20.81999969482422
2021-11-16,20.979999542236328
2021-11-17,20.610000610351563
2021-11-18,20.770000457763672
2021-11-19,19.989999771118164
2021-11-22,20.959999084472656
2021-11-23,21
2021-11-24,21.09000015258789
2021-11-26,21
2021-11-29,20.84000015258789
2021-11-30,20.079999923706055
2021-12-01,19.739999771118164
2021-12-02,20.229999542236328
2021-12-03,20.219999313354492
2021-12-06,19.639999389648438
2021-12-07,20.1200008392334
2021-12-08,20.75
2021-12-09,20.81999969482422
2021-12-10,20.90999984741211
2021-12-13,20.459999084472656
2021-12-14,20.09000015258789
2021-12-15,20.3700008392334
2021-12-16,20.079999923706055
2021-12-17,19.65999984741211
2021-12-20,19.420000076293945
2021-12-21,19.639999389648438
2021-12-22,19.75
2021-12-23,19.389999389648438
2021-12-27,19.90999984741211
2021-12-28,19.959999084472656
2021-12-29,20.010000228881836
2021-12-30,19.549999237060547
2021-12-31,19
2022-01-03,19.56999969482422
2022-01-04,20.93000030517578
2022-01-05,20.68000030517578
2022-01-06,20.459999084472656
2022-01-07,21.549999237060547
2022-01-10,21.360000610351563
2022-01-11,21.25
2022-01-12,22.540000915527344
2022-01-13,21.84000015258789
2022-01-14,22.200000762939453
2022-01-18,21.81999969482422
2022-01-19,20.8799991607666
2022-01-20,20.030000686645508
2022-01-21,19.329999923706055
2022-01-24,19.530000686645508
2022-01-25,20.350000381469727
2022-01-26,20.270000457763672
2022-01-27,20.989999771118164
2022-01-28,21.6299991607666
2022-01-31,21.899999618530273
2022-02-01,22.190000534057617
2022-02-02,22.920000076293945
2022-02-03,22.950000762939453
2022-02-04,23.420000076293945
2022-02-07,23.200000762939453
2022-02-08,22.389999389648438
2022-02-09,22.729999542236328
2022-02-10,22.989999771118164
2022-02-11,24.110000610351563
2022-02-14,23.229999542236328
2022-02-15,22.920000076293945
2022-02-16,22.8700008392334
2022-02-17,22.790000915527344
2022-02-18,22.59000015258789
2022-02-22,22.559999465942383
2022-02-23,23.209999084472656
2022-02-24,22.239999771118164
2022-02-25,22.709999084472656
2022-02-28,23.329999923706055
2022-03-01,24.360000610351563
2022-03-02,25.670000076293945
2022-03-03,25.510000228881836
2022-03-04,26.110000610351563
2022-03-07,27
2022-03-08,26.010000228881836
2022-03-09,25.459999084472656
2022-03-10,26.329999923706055
2022-03-11,25.6299991607666
2022-03-14,23.1299991607666
2022-03-15,23.43000030517578
2022-03-16,23.469999313354492
2022-03-17,24.739999771118164
2022-03-18,24.850000381469727
2022-03-21,25.280000686645508
2022-03-22,25.579999923706055
2022-03-23,26.190000534057617
2022-03-24,27.030000686645508
2022-03-25,28.90999984741211
2022-03-28,28.09000015258789
2022-03-29,27.399999618530273
2022-03-30,27.100000381469727
2022-03-31,26.969999313354492
2022-04-01,27.100000381469727
2022-04-04,26.579999923706055
2022-04-05,26.3799991607666
2022-04-06,26.489999771118164
2022-04-07,26.790000915527344
2022-04-08,28.75
2022-04-11,28.479999542236328
2022-04-12,28.3700008392334
2022-04-13,29.1299991607666
2022-04-14,29.420000076293945
2022-04-18,30.770000457763672
2022-04-19,30.469999313354492
2022-04-20,30.93000030517578
2022-04-21,29.969999313354492
2022-04-22,28.959999084472656
2022-04-25,28.65999984741211
2022-04-26,28.549999237060547
2022-04-27,28.850000381469727
2022-04-28,29.149999618530273
2022-04-29,28.790000915527344
2022-05-02,28.920000076293945
2022-05-03,31.65999984741211
2022-05-04,32.77000045776367
2022-05-05,31.8700008392334
2022-05-06,32.54999923706055
2022-05-09,29.31999969482422
2022-05-10,29.6200008392334
2022-05-11,29.579999923706055
2022-05-12,29.06999969482422
2022-05-13,29.780000686645508
2022-05-16,30.559999465942383
2022-05-17,31.049999237060547
2022-05-18,30.690000534057617
2022-05-19,30.420000076293945
2022-05-20,30.690000534057617
2022-05-23,32.369998931884766
2022-05-24,32.599998474121094
2022-05-25,33.939998626708984
2022-05-26,34.650001525878906
2022-05-27,35.52000045776367
2022-05-31,34.33000183105469
2022-06-01,35.189998626708984
2022-06-02,34.97999954223633
2022-06-03,35.18000030517578
2022-06-06,35.95000076293945
2022-06-07,36.11000061035156
2022-06-08,35.779998779296875
2022-06-09,34.959999084472656
2022-06-10,34.310001373291016
2022-06-13,32.560001373291016
2022-06-14,31.110000610351563
2022-06-15,30.670000076293945
2022-06-16,28.6299991607666
2022-06-17,26.540000915527344
2022-06-21,27.56999969482422
2022-06-22,27.030000686645508
2022-06-23,25.899999618530273
2022-06-24,26.350000381469727
2022-06-27,27.030000686645508
2022-06-28,27.690000534057617
2022-06-29,26.709999084472656
2022-06-30,25.790000915527344
2022-07-01,26.329999923706055
2022-07-05,25.600000381469727
2022-07-06,25.31999969482422
2022-07-07,26.3799991607666
2022-07-08,26.309999465942383
2022-07-11,26.389999389648438
2022-07-12,26.34000015258789
2022-07-13,27.139999389648438
2022-07-14,26.309999465942383
2022-07-15,26.920000076293945
2022-07-18,27.420000076293945
2022-07-19,28.139999389648438
2022-07-20,28.90999984741211
2022-07-21,28.059999465942383
2022-07-22,27.709999084472656
2022-07-25,28.889999389648438
2022-07-26,29.450000762939453
2022-07-27,30.059999465942383
2022-07-28,29.81999969482422
2022-07-29,30.59000015258789
2022-08-01,29.56999969482422
2022-08-02,29.3799991607666
2022-08-03,28.68000030517578
2022-08-04,27.389999389648438
2022-08-05,27.93000030517578
2022-08-08,27.81999969482422
2022-08-09,28.1299991607666
2022-08-10,28.329999923706055
2022-08-11,29.329999923706055
2022-08-12,28.65999984741211
2022-08-15,28.350000381469727
2022-08-16,29.18000030517578
2022-08-17,29.350000381469727
2022-08-18,30.579999923706055
2022-08-19,30.299999237060547
2022-08-22,30.579999923706055
2022-08-23,30.309999465942383
2022-08-24,31.270000457763672
2022-08-25,31.260000228881836
2022-08-26,30.8700008392334
2022-08-29,31.510000228881836
2022-08-30,30.399999618530273
2022-08-31,30.90999984741211
2022-09-01,30.229999542236328
2022-09-02,30.110000610351563
2022-09-06,29.15999984741211
2022-09-07,29.100000381469727
2022-09-08,29.1200008392334
2022-09-09,29.770000457763672
2022-09-12,30.690000534057617
2022-09-13,30.059999465942383
2022-09-14,32.22999954223633
2022-09-15,30.770000457763672
2022-09-16,28.739999771118164
2022-09-19,28.940000534057617
2022-09-20,28.920000076293945
2022-09-21,28.68000030517578
2022-09-22,28.040000915527344
2022-09-23,26.360000610351563
2022-09-26,25.31999969482422
2022-09-27,25.510000228881836
2022-09-28,26.65999984741211
2022-09-29,25.969999313354492
2022-09-30,26.1200008392334
2022-10-03,27.360000610351563
2022-10-04,28.579999923706055
2022-10-05,28.790000915527344
2022-10-06,28.860000610351563
2022-10-07,29.200000762939453
2022-10-10,28.469999313354492
2022-10-11,28.799999237060547
2022-10-12,29.799999237060547
2022-10-13,30.459999084472656
2022-10-14,28.420000076293945
2022-10-17,28.920000076293945
2022-10-18,29.440000534057617
2022-10-19,30.1200008392334
2022-10-20,29.690000534057617
2022-10-21,29.670000076293945
2022-10-24,30.280000686645508
2022-10-25,30.149999618530273
2022-10-26,30.270000457763672
2022-10-27,30.139999389648438
2022-10-28,30.100000381469727
2022-10-31,31.1299991607666
2022-11-01,30.75
2022-11-02,30.68000030517578
2022-11-03,30.610000610351563
2022-11-04,28.93000030517578
2022-11-07,29.510000228881836
2022-11-08,29.1299991607666
2022-11-09,26.739999771118164
2022-11-10,27.530000686645508
2022-11-11,28.450000762939453
2022-11-14,28.1299991607666
2022-11-15,27.809999465942383
2022-11-16,26.420000076293945
2022-11-17,26.799999237060547
2022-11-18,26.600000381469727
2022-11-21,26.3799991607666
2022-11-22,27.5
2022-11-23,27.540000915527344
2022-11-25,27.610000610351563
2022-11-28,27.149999618530273
2022-11-29,28.06999969482422
2022-11-30,27.90999984741211
2022-12-01,27.43000030517578
2022-12-02,27.260000228881836
2022-12-05,26.200000762939453
2022-12-06,25.799999237060547
2022-12-07,25.479999542236328
2022-12-08,24.950000762939453
2022-12-09,24.479999542236328
2022-12-12,24.850000381469727
2022-12-13,24.899999618530273
2022-12-14,24.700000762939453
2022-12-15,25.329999923706055
2022-12-16,24.739999771118164
2022-12-19,24.309999465942383
2022-12-20,24.479999542236328
2022-12-21,25.06999969482422
2022-12-22,24.510000228881836
2022-12-23,25.200000762939453
2022-12-27,25.579999923706055
2022-12-28,24.3700008392334
2022-12-29,24.520000457763672
2022-12-30,24.56999969482422
2023-01-03,23.209999084472656
2023-01-04,23.979999542236328
2023-01-05,23.670000076293945
2023-01-06,24.260000228881836
2023-01-09,24.790000915527344
2023-01-10,25.079999923706055
2023-01-11,24.690000534057617
2023-01-12,25.389999389648438
2023-01-13,25.100000381469727
2023-01-17,25.34000015258789
2023-01-18,24.68000030517578
2023-01-19,25.299999237060547
2023-01-20,25.6200008392334
2023-01-23,25.780000686645508
2023-01-24,25.200000762939453
2023-01-25,25.100000381469727
2023-01-26,25.260000228881836
2023-01-27,25.329999923706055
2023-01-30,24.65999984741211
2023-01-31,25.030000686645508
2023-02-01,24.540000915527344
2023-02-02,24.729999542236328
2023-02-03,24.260000228881836
2023-02-06,23.809999465942383
2023-02-07,24.260000228881836
2023-02-08,24.149999618530273
2023-02-09,24.360000610351563
2023-02-10,25.06999969482422
2023-02-13,25.010000228881836
2023-02-14,25.549999237060547
2023-02-15,24.920000076293945
2023-02-16,24.610000610351563
2023-02-17,23.399999618530273
2023-02-21,23
2023-02-22,23.260000228881836
2023-02-23,24.670000076293945
2023-02-24,25.559999465942383
2023-02-27,25.3799991607666
2023-02-28,24.969999313354492
2023-03-01,25.239999771118164
2023-03-02,25.809999465942383
2023-03-03,26.34000015258789
2023-03-06,25.65999984741211
2023-03-07,25.8700008392334
2023-03-08,25.149999618530273
2023-03-09,25.110000610351563
2023-03-10,24.59000015258789
2023-03-13,24.469999313354492
2023-03-14,24.889999389648438
2023-03-15,22.780000686645508
2023-03-16,23.510000228881836
2023-03-17,23.190000534057617
2023-03-20,23.59000015258789
2023-03-21,24.1299991607666
2023-03-22,23.5
2023-03-23,23.100000381469727
2023-03-24,23.68000030517578
2023-03-27,23.760000228881836
2023-03-28,23.979999542236328
2023-03-29,24.110000610351563
2023-03-30,24.040000915527344
2023-03-31,24.540000915527344
2023-04-03,25.1200008392334
2023-04-04,25.09000015258789
2023-04-05,25.40999984741211
2023-04-06,24.940000534057617
2023-04-10,25.649999618530273
2023-04-11,25.959999084472656
2023-04-12,25.760000228881836
2023-04-13,25.739999771118164
2023-04-14,25.760000228881836
2023-04-17,25.68000030517578
2023-04-18,25.760000228881836
2023-04-19,25.700000762939453
2023-04-20,25.559999465942383
2023-04-21,25.459999084472656
2023-04-24,25.700000762939453
2023-04-25,25.149999618530273
2023-04-26,24.690000534057617
2023-04-27,25.15999984741211
2023-04-28,25.600000381469727
2023-05-01,25.440000534057617
2023-05-02,24.309999465942383
2023-05-03,24.100000381469727
