Date,DD.Close
2020-07-07,22.43096160888672
2020-07-08,21.86192512512207
2020-07-09,21.301254272460938
2020-07-10,21.85774040222168
2020-07-13,21.974895477294922
2020-07-14,22.44769859313965
2020-07-15,22.953975677490234
2020-07-16,22.920501708984375
2020-07-17,22.81171417236328
2020-07-20,22.238494873046875
2020-07-21,22.56485366821289
2020-07-22,22.774059295654297
2020-07-23,23.15899658203125
2020-07-24,22.824268341064453
2020-07-27,23.15899658203125
2020-07-28,22.602510452270508
2020-07-29,23.230125427246094
2020-07-30,22.493724822998047
2020-07-31,22.376569747924805
2020-08-03,21.949790954589844
2020-08-04,22.242677688598633
2020-08-05,22.899581909179688
2020-08-06,22.891212463378906
2020-08-07,23.376569747924805
2020-08-10,24.12970733642578
2020-08-11,23.974895477294922
2020-08-12,24.414226531982422
2020-08-13,24.276151657104492
2020-08-14,24.334728240966797
2020-08-17,24.041841506958008
2020-08-18,23.84937286376953
2020-08-19,23.543933868408203
2020-08-20,23.476987838745117
2020-08-21,23.071130752563477
2020-08-24,23.803346633911133
2020-08-25,23.514644622802734
2020-08-26,23.81171417236328
2020-08-27,23.67363929748535
2020-08-28,23.924686431884766
2020-08-31,23.330543518066406
2020-09-01,23.958158493041992
2020-09-02,25.17154884338379
2020-09-03,24.31380844116211
2020-09-04,24.602510452270508
2020-09-08,23.774059295654297
2020-09-09,24.238494873046875
2020-09-10,24.15481185913086
2020-09-11,24.506275177001953
2020-09-14,24.86610984802246
2020-09-15,24.916318893432617
2020-09-16,25.175731658935547
2020-09-17,25.42677879333496
2020-09-18,24.807531356811523
2020-09-21,23.506275177001953
2020-09-22,23.330543518066406
2020-09-23,22.74895477294922
2020-09-24,22.71966552734375
2020-09-25,23.02928924560547
2020-09-28,23.661088943481445
2020-09-29,23.092050552368164
2020-09-30,23.213388442993164
2020-10-01,22.815900802612305
2020-10-02,22.916318893432617
2020-10-05,23.464435577392578
2020-10-06,23.489540100097656
2020-10-07,24.12552261352539
2020-10-08,24.799163818359375
2020-10-09,24.815900802612305
2020-10-12,24.44769859313965
2020-10-13,24.401674270629883
2020-10-14,24.58995819091797
2020-10-15,24.803346633911133
2020-10-16,24.757322311401367
2020-10-19,24.45188331604004
2020-10-20,24.88702964782715
2020-10-21,24.543933868408203
2020-10-22,24.88702964782715
2020-10-23,25.02928924560547
2020-10-26,24.476987838745117
2020-10-27,23.99581527709961
2020-10-28,23.3933048248291
2020-10-29,24.25104522705078
2020-10-30,23.799163818359375
2020-11-02,24.602510452270508
2020-11-03,24.941423416137695
2020-11-04,24.334728240966797
2020-11-05,25.184099197387695
2020-11-06,24.945606231689453
2020-11-09,25.799163818359375
2020-11-10,25.84100341796875
2020-11-11,25.234310150146484
2020-11-12,25.096233367919922
2020-11-13,25.786611557006836
2020-11-16,26.535564422607422
2020-11-17,26.42677879333496
2020-11-18,26.00418472290039
2020-11-19,25.962343215942383
2020-11-20,26.17154884338379
2020-11-23,26.6066951751709
2020-11-24,27.54811668395996
2020-11-25,27.15062713623047
2020-11-27,27.00418472290039
2020-11-30,26.543933868408203
2020-12-01,26.58159065246582
2020-12-02,26.761505126953125
2020-12-03,26.85774040222168
2020-12-04,27.623430252075195
2020-12-07,27.376569747924805
2020-12-08,27.953975677490234
2020-12-09,28.2719669342041
2020-12-10,27.85355567932129
2020-12-11,27.782426834106445
2020-12-14,27.514644622802734
2020-12-15,28.464435577392578
2020-12-16,28.61087989807129
2020-12-17,29.075313568115234
2020-12-18,29.84518814086914
2020-12-21,29.476987838745117
2020-12-22,29.464435577392578
2020-12-23,28.945606231689453
2020-12-24,29.100418090820313
2020-12-28,28.723848342895508
2020-12-29,29
2020-12-30,29.414226531982422
2020-12-31,29.753137588500977
2021-01-04,29.42259407043457
2021-01-05,30.87029266357422
2021-01-06,32.53137969970703
2021-01-07,33.84100341796875
2021-01-08,34.22175598144531
2021-01-11,35.13807678222656
2021-01-12,36.13389205932617
2021-01-13,34.93305587768555
2021-01-14,34.56485366821289
2021-01-15,34.451881408691406
2021-01-19,35.33891296386719
2021-01-20,35.26778030395508
2021-01-21,33.88284683227539
2021-01-22,33.928871154785156
2021-01-25,34.03765869140625
2021-01-26,33.40167236328125
2021-01-27,32.59414291381836
2021-01-28,33.94142150878906
2021-01-29,33.242679595947266
2021-02-01,30.602510452270508
2021-02-02,31.98744773864746
2021-02-03,31.355649948120117
2021-02-04,32.209205627441406
2021-02-05,31.73221778869629
2021-02-08,31.698745727539063
2021-02-09,30.740585327148438
2021-02-10,29.42259407043457
2021-02-11,29.69037628173828
2021-02-12,29.903766632080078
2021-02-16,29.70292854309082
2021-02-17,29.28451919555664
2021-02-18,28.803346633911133
2021-02-19,29.200836181640625
2021-02-22,29.037656784057617
2021-02-23,28.740585327148438
2021-02-24,29.99163246154785
2021-02-25,29.184099197387695
2021-02-26,29.42259407043457
2021-03-01,30.765689849853516
2021-03-02,30.535564422607422
2021-03-03,31.205020904541016
2021-03-04,30.401674270629883
2021-03-05,30.974895477294922
2021-03-08,31.464435577392578
2021-03-09,31.648536682128906
2021-03-10,32.087867736816406
2021-03-11,32.171546936035156
2021-03-12,32.242679595947266
2021-03-15,32.09623336791992
2021-03-16,32.087867736816406
2021-03-17,32.794979095458984
2021-03-18,32.790794372558594
2021-03-19,32.25941467285156
2021-03-22,32.451881408691406
2021-03-23,31.514644622802734
2021-03-24,32.083683013916016
2021-03-25,32.29288864135742
2021-03-26,32.832637786865234
2021-03-29,32.67782211303711
2021-03-30,32.769874572753906
2021-03-31,32.3347282409668
2021-04-01,32.69037628173828
2021-04-05,32.481170654296875
2021-04-06,32.238494873046875
2021-04-07,31.631799697875977
2021-04-08,31.531381607055664
2021-04-09,31.740585327148438
2021-04-12,31.882844924926758
2021-04-13,31.878660202026367
2021-04-14,32.03765869140625
2021-04-15,32.25941467285156
2021-04-16,32.2259407043457
2021-04-19,32.205020904541016
2021-04-20,31.43514633178711
2021-04-21,32.42259216308594
2021-04-22,31.61087989807129
2021-04-23,32.13807678222656
2021-04-26,32.18828582763672
2021-04-27,32.25104522705078
2021-04-28,32.238494873046875
2021-04-29,32.602508544921875
2021-04-30,32.26359939575195
2021-05-03,32.75313949584961
2021-05-04,33.26359939575195
2021-05-05,33.85774230957031
2021-05-06,34.05857849121094
2021-05-07,34.6652717590332
2021-05-10,34.17573165893555
2021-05-11,34.65690231323242
2021-05-12,33.602508544921875
2021-05-13,34.15062713623047
2021-05-14,34.828453063964844
2021-05-17,35.69037628173828
2021-05-18,35.610877990722656
2021-05-19,35.24686050415039
2021-05-20,35.17991638183594
2021-05-21,35.196651458740234
2021-05-24,35.673641204833984
2021-05-25,34.8953971862793
2021-05-26,34.958160400390625
2021-05-27,35.44770050048828
2021-05-28,35.393306732177734
2021-06-01,35.74477005004883
2021-06-02,35.41004180908203
2021-06-03,35.71966552734375
2021-06-04,35.803348541259766
2021-06-07,35.55229949951172
2021-06-08,35.50209045410156
2021-06-09,35.21757125854492
2021-06-10,34.648536682128906
2021-06-11,34.53137969970703
2021-06-14,34.121337890625
2021-06-15,34.12552261352539
2021-06-16,33.55229949951172
2021-06-17,32.5439338684082
2021-06-18,31.97907829284668
2021-06-21,32.351463317871094
2021-06-22,32.15062713623047
2021-06-23,31.895397186279297
2021-06-24,31.966527938842773
2021-06-25,32.02510452270508
2021-06-28,32.26778030395508
2021-06-29,32.271968841552734
2021-06-30,32.389122009277344
2021-07-01,32.887027740478516
2021-07-02,32.96652603149414
2021-07-06,32.25104522705078
2021-07-07,32.53137969970703
2021-07-08,32.05857849121094
2021-07-09,32.83681869506836
2021-07-12,33.230125427246094
2021-07-13,33.087867736816406
2021-07-14,33.26778030395508
2021-07-15,33.28451919555664
2021-07-16,31.88702964782715
2021-07-19,30.464435577392578
2021-07-20,30.84100341796875
2021-07-21,31.32636070251465
2021-07-22,31.14644432067871
2021-07-23,31.054393768310547
2021-07-26,31.234310150146484
2021-07-27,30.962343215942383
2021-07-28,31.066946029663086
2021-07-29,31.41840934753418
2021-07-30,31.401674270629883
2021-08-02,31.234310150146484
2021-08-03,31.12552261352539
2021-08-04,31.071130752563477
2021-08-05,31.050209045410156
2021-08-06,31.82845115661621
2021-08-09,31.6066951751709
2021-08-10,32.31380844116211
2021-08-11,32.761505126953125
2021-08-12,32.635982513427734
2021-08-13,32.25104522705078
2021-08-16,32.10041809082031
2021-08-17,31.502092361450195
2021-08-18,30.924686431884766
2021-08-19,30.510459899902344
2021-08-20,30.481172561645508
2021-08-23,30.84518814086914
2021-08-24,31.276151657104492
2021-08-25,31.3933048248291
2021-08-26,31.087865829467773
2021-08-27,31.44351577758789
2021-08-30,30.924686431884766
2021-08-31,30.97071075439453
2021-09-01,30.7280330657959
2021-09-02,30.924686431884766
2021-09-03,30.15899658203125
2021-09-07,29.882844924926758
2021-09-08,29.54811668395996
2021-09-09,29.414226531982422
2021-09-10,29.493724822998047
2021-09-13,29.56903839111328
2021-09-14,28.648536682128906
2021-09-15,29.29288673400879
2021-09-16,29.55648422241211
2021-09-17,28.8326358795166
2021-09-20,28.42259407043457
2021-09-21,28.179916381835938
2021-09-22,28.56485366821289
2021-09-23,28.82845115661621
2021-09-24,28.55648422241211
2021-09-27,29.334728240966797
2021-09-28,28.891212463378906
2021-09-29,28.933053970336914
2021-09-30,28.44769859313965
2021-10-01,28.924686431884766
2021-10-04,29.364017486572266
2021-10-05,29.694561004638672
2021-10-06,29.205020904541016
2021-10-07,29.514644622802734
2021-10-08,29.464435577392578
2021-10-11,29.18828582763672
2021-10-12,28.962343215942383
2021-10-13,29.14644432067871
2021-10-14,30.00418472290039
2021-10-15,30.15481185913086
2021-10-18,30.062761306762695
2021-10-19,30.225940704345703
2021-10-20,30.652719497680664
2021-10-21,30.225940704345703
2021-10-22,30.17154884338379
2021-10-25,30.096233367919922
2021-10-26,30.096233367919922
2021-10-27,28.933053970336914
2021-10-28,29.18828582763672
2021-10-29,29.121339797973633
2021-11-01,29.803346633911133
2021-11-02,32.42259216308594
2021-11-03,33.53556442260742
2021-11-04,33.26778030395508
2021-11-05,33.640167236328125
2021-11-08,33.271968841552734
2021-11-09,33.89958190917969
2021-11-10,33.46025085449219
2021-11-11,33.88284683227539
2021-11-12,33.7740592956543
2021-11-15,32.958160400390625
2021-11-16,32.46443557739258
2021-11-17,33.17573165893555
2021-11-18,33.271968841552734
2021-11-19,33.481170654296875
2021-11-22,33.14644241333008
2021-11-23,33.26778030395508
2021-11-24,32.928871154785156
2021-11-26,32.200836181640625
2021-11-29,32.234310150146484
2021-11-30,30.945606231689453
2021-12-01,30.87447738647461
2021-12-02,31.497907638549805
2021-12-03,31.58159065246582
2021-12-06,31.962343215942383
2021-12-07,32.44351577758789
2021-12-08,32.74477005004883
2021-12-09,32.90376663208008
2021-12-10,33.489540100097656
2021-12-13,32.481170654296875
2021-12-14,32.485355377197266
2021-12-15,32.77824401855469
2021-12-16,32.93305587768555
2021-12-17,32.012550354003906
2021-12-20,31.468618392944336
2021-12-21,32.00418472290039
2021-12-22,32.21757125854492
2021-12-23,32.86192321777344
2021-12-27,33.393306732177734
2021-12-28,33.66108703613281
2021-12-29,33.71966552734375
2021-12-30,33.527198791503906
2021-12-31,33.799163818359375
2022-01-03,33.74895477294922
2022-01-04,34.53556442260742
2022-01-05,34.22175598144531
2022-01-06,34.30543899536133
2022-01-07,34.80752944946289
2022-01-10,34.29706954956055
2022-01-11,34.74058532714844
2022-01-12,35.02928924560547
2022-01-13,35.15062713623047
2022-01-14,35.55229949951172
2022-01-18,35.050209045410156
2022-01-19,34.13389205932617
2022-01-20,33.12970733642578
2022-01-21,32.41422653198242
2022-01-24,32.28033447265625
2022-01-25,32.14644241333008
2022-01-26,32.108787536621094
2022-01-27,32.00418472290039
2022-01-28,31.82845115661621
2022-01-31,32.050209045410156
2022-02-01,32.58995819091797
2022-02-02,33.11715316772461
2022-02-03,32.518829345703125
2022-02-04,31.824268341064453
2022-02-07,31.535564422607422
2022-02-08,33.527198791503906
2022-02-09,34.09623336791992
2022-02-10,33.610877990722656
2022-02-11,33.171546936035156
2022-02-14,33.18828582763672
2022-02-15,34.171546936035156
2022-02-16,34.359832763671875
2022-02-17,33.359832763671875
2022-02-18,32.958160400390625
2022-02-22,32.61924743652344
2022-02-23,31.401674270629883
2022-02-24,31.619247436523438
2022-02-25,32.6652717590332
2022-02-28,32.37238311767578
2022-03-01,31.640167236328125
2022-03-02,32.25941467285156
2022-03-03,32.171546936035156
2022-03-04,31.12552261352539
2022-03-07,28.899581909179688
2022-03-08,28.790794372558594
2022-03-09,30.330543518066406
2022-03-10,30.15899658203125
2022-03-11,30.330543518066406
2022-03-14,30.016735076904297
2022-03-15,30.071130752563477
2022-03-16,31.062761306762695
2022-03-17,31.71966552734375
2022-03-18,32.09623336791992
2022-03-21,32.112972259521484
2022-03-22,32.230125427246094
2022-03-23,31.774059295654297
2022-03-24,31.924686431884766
2022-03-25,32.25522994995117
2022-03-28,31.941423416137695
2022-03-29,32.635982513427734
2022-03-30,32.02510452270508
2022-03-31,30.786611557006836
2022-04-01,31.276151657104492
2022-04-04,31.330543518066406
2022-04-05,30.543933868408203
2022-04-06,29.364017486572266
2022-04-07,29.1673641204834
2022-04-08,28.803346633911133
2022-04-11,28.652719497680664
2022-04-12,28.644350051879883
2022-04-13,28.85774040222168
2022-04-14,28.744770050048828
2022-04-18,28.70292854309082
2022-04-19,28.983264923095703
2022-04-20,29.523012161254883
2022-04-21,29.15062713623047
2022-04-22,28.15481185913086
2022-04-25,28.368200302124023
2022-04-26,27.68619155883789
2022-04-27,27.694561004638672
2022-04-28,28.276151657104492
2022-04-29,27.585773468017578
2022-05-02,27.57322120666504
2022-05-03,27.774059295654297
2022-05-04,28.778242111206055
2022-05-05,27.67363929748535
2022-05-06,27.372385025024414
2022-05-09,26.916318893432617
2022-05-10,26.493724822998047
2022-05-11,26.518827438354492
2022-05-12,26.464435577392578
2022-05-13,26.836820602416992
2022-05-16,26.8326358795166
2022-05-17,27.786611557006836
2022-05-18,26.895397186279297
2022-05-19,26.912134170532227
2022-05-20,26.71548080444336
2022-05-23,27.3933048248291
2022-05-24,27.046024322509766
2022-05-25,27.368200302124023
2022-05-26,28.18828582763672
2022-05-27,28.602510452270508
2022-05-31,28.38912010192871
2022-06-01,28.209205627441406
2022-06-02,28.794979095458984
2022-06-03,28
2022-06-06,28.31380844116211
2022-06-07,28.4393310546875
2022-06-08,28.301254272460938
2022-06-09,27.665271759033203
2022-06-10,26.58159065246582
2022-06-13,25.468618392944336
2022-06-14,25.259414672851563
2022-06-15,25.25104522705078
2022-06-16,23.757322311401367
2022-06-17,23.55230140686035
2022-06-21,23.790794372558594
2022-06-22,23.3933048248291
2022-06-23,23.15899658203125
2022-06-24,24.497907638549805
2022-06-27,24.087865829467773
2022-06-28,23.98744773864746
2022-06-29,23.56903839111328
2022-06-30,23.255229949951172
2022-07-01,22.907949447631836
2022-07-05,22.669456481933594
2022-07-06,23.00418472290039
2022-07-07,23.58159065246582
2022-07-08,23.196653366088867
2022-07-11,22.966527938842773
2022-07-12,23.238494873046875
2022-07-13,22.953975677490234
2022-07-14,22.380752563476563
2022-07-15,22.84518814086914
2022-07-18,22.744770050048828
2022-07-19,23.665271759033203
2022-07-20,23.895397186279297
2022-07-21,24.15899658203125
2022-07-22,23.958158493041992
2022-07-25,24.28033447265625
2022-07-26,24.13389015197754
2022-07-27,24.86610984802246
2022-07-28,25.15899658203125
2022-07-29,25.619247436523438
2022-08-01,25.18828582763672
2022-08-02,24.506275177001953
2022-08-03,24.330543518066406
2022-08-04,24.506275177001953
2022-08-05,24.635982513427734
2022-08-08,24.824268341064453
2022-08-09,24.535564422607422
2022-08-10,25.414226531982422
2022-08-11,26.016735076904297
2022-08-12,26.234310150146484
2022-08-15,26.234310150146484
2022-08-16,26.225940704345703
2022-08-17,25.920501708984375
2022-08-18,25.920501708984375
2022-08-19,25.305438995361328
2022-08-22,24.376569747924805
2022-08-23,24.84100341796875
2022-08-24,24.82845115661621
2022-08-25,25.351463317871094
2022-08-26,24.192468643188477
2022-08-29,24.242677688598633
2022-08-30,23.891212463378906
2022-08-31,23.28033447265625
2022-09-01,23.108787536621094
2022-09-02,22.912134170532227
2022-09-06,22.698745727539063
2022-09-07,23.539749145507813
2022-09-08,24.02928924560547
2022-09-09,24.43096160888672
2022-09-12,24.916318893432617
2022-09-13,23.70292854309082
2022-09-14,23.351463317871094
2022-09-15,23.066946029663086
2022-09-16,22.585773468017578
2022-09-19,23.15062713623047
2022-09-20,22.698745727539063
2022-09-21,22.238494873046875
2022-09-22,21.962343215942383
2022-09-23,21.230125427246094
2022-09-26,20.941423416137695
2022-09-27,20.958158493041992
2022-09-28,21.44351577758789
2022-09-29,21.192468643188477
2022-09-30,21.087865829467773
2022-10-03,21.937238693237305
2022-10-04,22.895397186279297
2022-10-05,22.786611557006836
2022-10-06,22.25104522705078
2022-10-07,21.907949447631836
2022-10-10,21.644350051879883
2022-10-11,21.67363929748535
2022-10-12,21.58159065246582
2022-10-13,22.305438995361328
2022-10-14,21.799163818359375
2022-10-17,22.26778221130371
2022-10-18,23.083681106567383
2022-10-19,22.635982513427734
2022-10-20,22.493724822998047
2022-10-21,23.255229949951172
2022-10-24,23.43514633178711
2022-10-25,23.8326358795166
2022-10-26,23.88702964782715
2022-10-27,23.753137588500977
2022-10-28,24.083681106567383
2022-10-31,23.933053970336914
2022-11-01,24.5606689453125
2022-11-02,25.330543518066406
2022-11-03,24.941423416137695
2022-11-04,25.912134170532227
2022-11-07,25.8326358795166
2022-11-08,27.73221778869629
2022-11-09,28.046024322509766
2022-11-10,29.14225959777832
2022-11-11,29.627614974975586
2022-11-14,29.527196884155273
2022-11-15,29.56903839111328
2022-11-16,28.924686431884766
2022-11-17,29.01255226135254
2022-11-18,29.02928924560547
2022-11-21,29.192468643188477
2022-11-22,29.765689849853516
2022-11-23,30.046024322509766
2022-11-25,29.81171417236328
2022-11-28,29.016735076904297
2022-11-29,29.062761306762695
2022-11-30,29.502092361450195
2022-12-01,29.464435577392578
2022-12-02,29.941423416137695
2022-12-05,29.464435577392578
2022-12-06,29.276151657104492
2022-12-07,29.163179397583008
2022-12-08,29.225940704345703
2022-12-09,28.824268341064453
2022-12-12,29.234310150146484
2022-12-13,29.648536682128906
2022-12-14,29.13807487487793
2022-12-15,28.372385025024414
2022-12-16,28.414226531982422
2022-12-19,28.26778221130371
2022-12-20,28.246862411499023
2022-12-21,28.585773468017578
2022-12-22,28.26359748840332
2022-12-23,28.757322311401367
2022-12-27,28.778242111206055
2022-12-28,28.368200302124023
2022-12-29,28.694561004638672
2022-12-30,28.71548080444336
2023-01-03,28.81171417236328
2023-01-04,29.510459899902344
2023-01-05,29.652719497680664
2023-01-06,30.322175979614258
2023-01-09,30.744770050048828
2023-01-10,30.928869247436523
2023-01-11,31.338911056518555
2023-01-12,31.276151657104492
2023-01-13,31.464435577392578
2023-01-17,31.100418090820313
2023-01-18,30.619247436523438
2023-01-19,30.460250854492188
2023-01-20,30.949790954589844
2023-01-23,31.506275177001953
2023-01-24,31.355649948120117
2023-01-25,30.765689849853516
2023-01-26,30.84937286376953
2023-01-27,30.774059295654297
2023-01-30,30.397489547729492
2023-01-31,30.941423416137695
2023-02-01,31.02092170715332
2023-02-02,31.18828582763672
2023-02-03,30.535564422607422
2023-02-06,30.276151657104492
2023-02-07,32.548118591308594
2023-02-08,32.17573165893555
2023-02-09,31.698745727539063
2023-02-10,31.71966552734375
2023-02-13,31.953975677490234
2023-02-14,31.99163246154785
2023-02-15,31.941423416137695
2023-02-16,31.57740592956543
2023-02-17,31.414226531982422
2023-02-21,30.527196884155273
2023-02-22,30.506275177001953
2023-02-23,30.476987838745117
2023-02-24,30.510459899902344
2023-02-27,30.55648422241211
2023-02-28,30.55648422241211
2023-03-01,30.824268341064453
2023-03-02,31.343095779418945
2023-03-03,31.234310150146484
2023-03-06,30.460250854492188
2023-03-07,29.761505126953125
2023-03-08,30.1673641204834
2023-03-09,29.631799697875977
2023-03-10,29.43096160888672
2023-03-13,28.974895477294922
2023-03-14,29.414226531982422
2023-03-15,28.384937286376953
2023-03-16,28.962343215942383
2023-03-17,28.26359748840332
2023-03-20,28.84100341796875
2023-03-21,29.15062713623047
2023-03-22,28.535564422607422
2023-03-23,28.602510452270508
2023-03-24,28.70292854309082
2023-03-27,28.84518814086914
2023-03-28,29.11297035217285
2023-03-29,29.635982513427734
2023-03-30,29.55230140686035
2023-03-31,30.02928924560547
2023-04-03,30.079498291015625
2023-04-04,29.380752563476563
2023-04-05,29.4393310546875
2023-04-06,29.13807487487793
2023-04-10,29.209205627441406
2023-04-11,29.57322120666504
2023-04-12,29.635982513427734
2023-04-13,29.820083618164063
2023-04-14,29.481172561645508
2023-04-17,29.769874572753906
2023-04-18,29.97071075439453
2023-04-19,29.794979095458984
2023-04-20,29.41004180908203
2023-04-21,29.242677688598633
2023-04-24,29.518827438354492
2023-04-25,28.44769859313965
2023-04-26,28.18828582763672
2023-04-27,28.744770050048828
2023-04-28,29.17154884338379
2023-05-01,29.02928924560547
2023-05-02,27.209205627441406
2023-05-03,26.945606231689453
2023-05-04,26.803346633911133
2023-05-05,27.41004180908203
2023-05-08,27.100418090820313
2023-05-09,26.891212463378906
2023-05-10,26.836820602416992
2023-05-11,26.71966552734375
2023-05-12,26.682008743286133
2023-05-15,27.456066131591797
2023-05-16,27.196653366088867
2023-05-17,27.44769859313965
2023-05-18,27.98744773864746
2023-05-19,27.928869247436523
2023-05-22,28.066946029663086
2023-05-23,28.196653366088867
2023-05-24,27.7280330657959
2023-05-25,27.836820602416992
2023-05-26,28.28451919555664
2023-05-30,28.753137588500977
2023-05-31,28.11297035217285
2023-06-01,28.217573165893555
2023-06-02,30.28033447265625
2023-06-05,29.945606231689453
2023-06-06,29.723848342895508
2023-06-07,29.71966552734375
2023-06-08,29.472803115844727
2023-06-09,29.15062713623047
2023-06-12,29.17154884338379
2023-06-13,29.61087989807129
2023-06-14,29.26359748840332
2023-06-15,29.1673641204834
2023-06-16,29.041841506958008
2023-06-20,28.744770050048828
2023-06-21,28.627614974975586
2023-06-22,28.384937286376953
2023-06-23,28.359832763671875
2023-06-26,28.368200302124023
2023-06-27,28.953975677490234
2023-06-28,29.15062713623047
2023-06-29,29.648536682128906
2023-06-30,29.891212463378906
2023-07-03,29.945606231689453
2023-07-05,29.200836181640625
2023-07-06,29.108787536621094
2023-07-07,29.460250854492188
2023-07-10,29.42259407043457
2023-07-11,29.84937286376953
2023-07-12,30.38912010192871
2023-07-13,30.627614974975586
2023-07-14,30.380752563476563
2023-07-17,30.368200302124023
2023-07-18,31.192468643188477
2023-07-19,31.44769859313965
2023-07-20,31.55648422241211
2023-07-21,31.43514633178711
2023-07-24,31.585773468017578
2023-07-25,32.13389205932617
2023-07-26,32.06276321411133
2023-07-27,32.55648422241211
2023-07-28,32.34309768676758
2023-07-31,32.481170654296875
2023-08-01,32.234310150146484
2023-08-02,31.958158493041992
2023-08-03,32.271968841552734
2023-08-04,32.230125427246094
2023-08-07,32.669456481933594
2023-08-08,32.46443557739258
2023-08-09,31.958158493041992
2023-08-10,31.85774040222168
2023-08-11,31.933053970336914
2023-08-14,32.087867736816406
2023-08-15,31.485355377197266
2023-08-16,31.28033447265625
2023-08-17,31.30962371826172
2023-08-18,31.54811668395996
2023-08-21,31.29707145690918
2023-08-22,30.916318893432617
2023-08-23,31.179916381835938
2023-08-24,31.066946029663086
2023-08-25,31.230125427246094
2023-08-28,31.585773468017578
2023-08-29,32.09623336791992
2023-08-30,32.2133903503418
2023-08-31,32.171546936035156
2023-09-01,32.62343215942383
2023-09-05,31.543933868408203
2023-09-06,31.782426834106445
2023-09-07,31.615062713623047
2023-09-08,31.55230140686035
2023-09-11,31.5606689453125
2023-09-12,31.460250854492188
2023-09-13,31.037656784057617
2023-09-14,31.45188331604004
2023-09-15,31.196653366088867
