Date,REGN.Close
2020-04-14,524.84002685546875
2020-04-15,511.69000244140625
2020-04-16,539.92999267578125
2020-04-17,568.78997802734375
2020-04-20,567.989990234375
2020-04-21,544.46002197265625
2020-04-22,558.08001708984375
2020-04-23,565.52001953125
2020-04-24,566.21002197265625
2020-04-27,547.52001953125
2020-04-28,528.6099853515625
2020-04-29,516.1500244140625
2020-04-30,525.8800048828125
2020-05-01,525.5
2020-05-04,541.82000732421875
2020-05-05,574.3699951171875
2020-05-06,553.5
2020-05-07,559.83001708984375
2020-05-08,563.4000244140625
2020-05-11,574.1099853515625
2020-05-12,557.53997802734375
2020-05-13,577.1199951171875
2020-05-14,570.8599853515625
2020-05-15,576.719970703125
2020-05-18,560.280029296875
2020-05-19,557.5999755859375
2020-05-20,576.8900146484375
2020-05-21,560.97998046875
2020-05-22,569.90997314453125
2020-05-26,545.21002197265625
2020-05-27,544.010009765625
2020-05-28,578.21002197265625
2020-05-29,612.80999755859375
2020-06-01,599.469970703125
2020-06-02,617.65997314453125
2020-06-03,604.280029296875
2020-06-04,598.53997802734375
2020-06-05,597
2020-06-08,604.03997802734375
2020-06-09,608.59002685546875
2020-06-10,606.59002685546875
2020-06-11,596.15997314453125
2020-06-12,588.3900146484375
2020-06-15,590.57000732421875
2020-06-16,592.9000244140625
2020-06-17,603.0999755859375
2020-06-18,597.3499755859375
2020-06-19,643.91998291015625
2020-06-22,628.47998046875
2020-06-23,628.760009765625
2020-06-24,605.03997802734375
2020-06-25,619.96002197265625
2020-06-26,611.3599853515625
2020-06-29,610.8699951171875
2020-06-30,623.6500244140625
2020-07-01,609.16998291015625
2020-07-02,622.45001220703125
2020-07-06,627.25
2020-07-07,640.8800048828125
2020-07-08,640.34002685546875
2020-07-09,640.6300048828125
2020-07-10,620.8599853515625
2020-07-13,615.8800048828125
2020-07-14,641.22998046875
2020-07-15,632.739990234375
2020-07-16,632.21002197265625
2020-07-17,644.05999755859375
2020-07-20,658.21002197265625
2020-07-21,638.8599853515625
2020-07-22,637.530029296875
2020-07-23,630.30999755859375
2020-07-24,608.94000244140625
2020-07-27,637.4000244140625
2020-07-28,631
2020-07-29,632.15997314453125
2020-07-30,631.469970703125
2020-07-31,632.07000732421875
2020-08-03,645.17999267578125
2020-08-04,648.42999267578125
2020-08-05,624.52001953125
2020-08-06,621.21002197265625
2020-08-07,620.21002197265625
2020-08-10,608.239990234375
2020-08-11,598.8599853515625
2020-08-12,612.3499755859375
2020-08-13,610.8900146484375
2020-08-14,612.57000732421875
2020-08-17,620.72998046875
2020-08-18,618.59002685546875
2020-08-19,629.6300048828125
2020-08-20,616.8900146484375
2020-08-21,605.489990234375
2020-08-24,594.77001953125
2020-08-25,610.5
2020-08-26,612
2020-08-27,614.969970703125
2020-08-28,602.6099853515625
2020-08-31,619.92999267578125
2020-09-01,592.67999267578125
2020-09-02,610.1500244140625
2020-09-03,577.4000244140625
2020-09-04,580.3599853515625
2020-09-08,561.8900146484375
2020-09-09,571.1500244140625
2020-09-10,550.0999755859375
2020-09-11,544.75
2020-09-14,564.20001220703125
2020-09-15,579.9000244140625
2020-09-16,569.1500244140625
2020-09-17,565
2020-09-18,555.239990234375
2020-09-21,555.70001220703125
2020-09-22,571.510009765625
2020-09-23,565.19000244140625
2020-09-24,557.46002197265625
2020-09-25,574.05999755859375
2020-09-28,571.91998291015625
2020-09-29,573.6099853515625
2020-09-30,559.780029296875
2020-10-01,568.1400146484375
2020-10-02,564.79998779296875
2020-10-05,605.08001708984375
2020-10-06,581.6400146484375
2020-10-07,591.69000244140625
2020-10-08,599.8800048828125
2020-10-09,602.07000732421875
2020-10-12,601.54998779296875
2020-10-13,607.97998046875
2020-10-14,600.82000732421875
2020-10-15,585.17999267578125
2020-10-16,599.739990234375
2020-10-19,583.1400146484375
2020-10-20,576.6300048828125
2020-10-21,572.4000244140625
2020-10-22,575.72998046875
2020-10-23,579.80999755859375
2020-10-26,585.739990234375
2020-10-27,582.52001953125
2020-10-28,567.03997802734375
2020-10-29,555.78997802734375
2020-10-30,543.55999755859375
2020-11-02,548.58001708984375
2020-11-03,557.19000244140625
2020-11-04,587.1400146484375
2020-11-05,588.80999755859375
2020-11-06,578.030029296875
2020-11-09,567.54998779296875
2020-11-10,559.219970703125
2020-11-11,567.72998046875
2020-11-12,556.780029296875
2020-11-13,566.42999267578125
2020-11-16,559.28997802734375
2020-11-17,538.1500244140625
2020-11-18,519.03997802734375
2020-11-19,514.71002197265625
2020-11-20,518.739990234375
2020-11-23,523.6099853515625
2020-11-24,506.1000061035156
2020-11-25,508.30999755859375
2020-11-27,514.04998779296875
2020-11-30,516.030029296875
2020-12-01,514.07000732421875
2020-12-02,505.1300048828125
2020-12-03,498.8399963378906
2020-12-04,492.45001220703125
2020-12-07,495.4100036621094
2020-12-08,497.1400146484375
2020-12-09,488.6400146484375
2020-12-10,478.9800109863281
2020-12-11,479.7699890136719
2020-12-14,500.3800048828125
2020-12-15,491.7900085449219
2020-12-16,486.57000732421875
2020-12-17,496.2099914550781
2020-12-18,498.8900146484375
2020-12-21,496.739990234375
2020-12-22,490.05999755859375
2020-12-23,492.19000244140625
2020-12-24,488.92999267578125
2020-12-28,482.9599914550781
2020-12-29,484.2200012207031
2020-12-30,478.29998779296875
2020-12-31,483.1099853515625
2021-01-04,482.8599853515625
2021-01-05,483.45001220703125
2021-01-06,470.0899963378906
2021-01-07,481.20001220703125
2021-01-08,498.7300109863281
2021-01-11,502.9200134277344
2021-01-12,505.75
2021-01-13,511.8999938964844
2021-01-14,517.90997314453125
2021-01-15,517.92999267578125
2021-01-19,533.8900146484375
2021-01-20,542.27001953125
2021-01-21,535.47998046875
2021-01-22,537.780029296875
2021-01-25,548.20001220703125
2021-01-26,544.0999755859375
2021-01-27,515.55999755859375
2021-01-28,506.2699890136719
2021-01-29,503.8399963378906
2021-02-01,508.0799865722656
2021-02-02,499.9800109863281
2021-02-03,491.17999267578125
2021-02-04,498.8399963378906
2021-02-05,498.9800109863281
2021-02-08,494.8999938964844
2021-02-09,490.67999267578125
2021-02-10,491.2200012207031
2021-02-11,490.5400085449219
2021-02-12,485.6199951171875
2021-02-16,480.7099914550781
2021-02-17,481.67999267578125
2021-02-18,477.0299987792969
2021-02-19,470.3699951171875
2021-02-22,460.5799865722656
2021-02-23,468.0299987792969
2021-02-24,458.6000061035156
2021-02-25,453.19000244140625
2021-02-26,450.57000732421875
2021-03-01,463.04998779296875
2021-03-02,454.8599853515625
2021-03-03,446.7300109863281
2021-03-04,449.3800048828125
2021-03-05,461.57000732421875
2021-03-08,463.19000244140625
2021-03-09,470.6300048828125
2021-03-10,467.95001220703125
2021-03-11,469.9599914550781
2021-03-12,471.4599914550781
2021-03-15,483.94000244140625
2021-03-16,482.1700134277344
2021-03-17,496.010009765625
2021-03-18,474.67999267578125
2021-03-19,473.70001220703125
2021-03-22,483.2200012207031
2021-03-23,469.760009765625
2021-03-24,460.32000732421875
2021-03-25,463.4800109863281
2021-03-26,476.9100036621094
2021-03-29,481.5199890136719
2021-03-30,470.6700134277344
2021-03-31,473.1400146484375
2021-04-01,474.92999267578125
2021-04-05,484.55999755859375
2021-04-06,478.67999267578125
2021-04-07,481.7900085449219
2021-04-08,476.3599853515625
2021-04-09,475.1700134277344
2021-04-12,472.79998779296875
2021-04-13,477.0400085449219
2021-04-14,481.1600036621094
2021-04-15,494.6400146484375
2021-04-16,502.6000061035156
2021-04-19,499.69000244140625
2021-04-20,504.4200134277344
2021-04-21,506.4800109863281
2021-04-22,490.42999267578125
2021-04-23,488.6400146484375
2021-04-26,501.1700134277344
2021-04-27,491.80999755859375
2021-04-28,487.7699890136719
2021-04-29,485
2021-04-30,481.29998779296875
2021-05-03,488.6199951171875
2021-05-04,485.17999267578125
2021-05-05,482.4200134277344
2021-05-06,498.67999267578125
2021-05-07,496.75
2021-05-10,502.3399963378906
2021-05-11,501.19000244140625
2021-05-12,507.1400146484375
2021-05-13,517.16998291015625
2021-05-14,516.6199951171875
2021-05-17,523.72998046875
2021-05-18,516.219970703125
2021-05-19,510.2699890136719
2021-05-20,513.21002197265625
2021-05-21,506.7200012207031
2021-05-24,500.4700012207031
2021-05-25,498.0299987792969
2021-05-26,497.1600036621094
2021-05-27,495.3399963378906
2021-05-28,502.42999267578125
2021-06-01,503.2300109863281
2021-06-02,505.3599853515625
2021-06-03,505.6600036621094
2021-06-04,511.8900146484375
2021-06-07,514.989990234375
2021-06-08,506.4200134277344
2021-06-09,521.8499755859375
2021-06-10,532.03997802734375
2021-06-11,525.54998779296875
2021-06-14,528.75
2021-06-15,527.489990234375
2021-06-16,523.58001708984375
2021-06-17,536.010009765625
2021-06-18,537.91998291015625
2021-06-21,534.27001953125
2021-06-22,534.02001953125
2021-06-23,529.79998779296875
2021-06-24,544.45001220703125
2021-06-25,550.54998779296875
2021-06-28,542.70001220703125
2021-06-29,545.97998046875
2021-06-30,558.53997802734375
2021-07-01,574.6199951171875
2021-07-02,583.6400146484375
2021-07-06,582.25
2021-07-07,585.9000244140625
2021-07-08,574.91998291015625
2021-07-09,580.4000244140625
2021-07-12,574.030029296875
2021-07-13,577.010009765625
2021-07-14,581.05999755859375
2021-07-15,589.32000732421875
2021-07-16,583.239990234375
2021-07-19,585.22998046875
2021-07-20,587.239990234375
2021-07-21,583.719970703125
2021-07-22,586.8800048828125
2021-07-23,586.3499755859375
2021-07-26,577.780029296875
2021-07-27,581.010009765625
2021-07-28,586.40997314453125
2021-07-29,583.1300048828125
2021-07-30,574.6099853515625
2021-08-02,577.1300048828125
2021-08-03,586.510009765625
2021-08-04,580.95001220703125
2021-08-05,602.469970703125
2021-08-06,610.8599853515625
2021-08-09,613.94000244140625
2021-08-10,614.97998046875
2021-08-11,608.45001220703125
2021-08-12,608
2021-08-13,624.78997802734375
2021-08-16,628.5999755859375
2021-08-17,647.44000244140625
2021-08-18,635.57000732421875
2021-08-19,655.6300048828125
2021-08-20,663.27001953125
2021-08-23,667.28997802734375
2021-08-24,669.95001220703125
2021-08-25,669.17999267578125
2021-08-26,665.77001953125
2021-08-27,663.28997802734375
2021-08-30,677.08001708984375
2021-08-31,673.4000244140625
2021-09-01,680.96002197265625
2021-09-02,675.75
2021-09-03,679.57000732421875
2021-09-07,668.80999755859375
2021-09-08,669.19000244140625
2021-09-09,646.1099853515625
2021-09-10,650.489990234375
2021-09-13,639.52001953125
2021-09-14,645.1500244140625
2021-09-15,652
2021-09-16,653.17999267578125
2021-09-17,651.8800048828125
2021-09-20,640.8900146484375
2021-09-21,646.95001220703125
2021-09-22,647.05999755859375
2021-09-23,646.510009765625
2021-09-24,638.9000244140625
2021-09-27,619.07000732421875
2021-09-28,605
2021-09-29,606.70001220703125
2021-09-30,605.17999267578125
2021-10-01,570.78997802734375
2021-10-04,555.41998291015625
2021-10-05,550.9000244140625
2021-10-06,546.57000732421875
2021-10-07,552.02001953125
2021-10-08,550.02001953125
2021-10-11,546.260009765625
2021-10-12,544.44000244140625
2021-10-13,547.1199951171875
2021-10-14,555.6199951171875
2021-10-15,553.239990234375
2021-10-18,543.47998046875
2021-10-19,552.1099853515625
2021-10-20,562.71002197265625
2021-10-21,569.3699951171875
2021-10-22,572.3599853515625
2021-10-25,576.20001220703125
2021-10-26,592.1500244140625
2021-10-27,589.5999755859375
2021-10-28,625.19000244140625
2021-10-29,639.94000244140625
2021-11-01,639.1500244140625
2021-11-02,638.77001953125
2021-11-03,652.0999755859375
2021-11-04,647.6300048828125
2021-11-05,611.53997802734375
2021-11-08,622.780029296875
2021-11-09,616.30999755859375
2021-11-10,622.20001220703125
2021-11-11,626.6400146484375
2021-11-12,631.20001220703125
2021-11-15,647.72998046875
2021-11-16,642.75
2021-11-17,641.83001708984375
2021-11-18,648.510009765625
2021-11-19,652.67999267578125
2021-11-22,643.6400146484375
2021-11-23,649.32000732421875
2021-11-24,648.17999267578125
2021-11-26,643.3499755859375
2021-11-29,654.4000244140625
2021-11-30,636.530029296875
2021-12-01,630.59002685546875
2021-12-02,634
2021-12-03,635.15997314453125
2021-12-06,625
2021-12-07,635.09002685546875
2021-12-08,654.03997802734375
2021-12-09,665.719970703125
2021-12-10,669.52001953125
2021-12-13,660.1500244140625
2021-12-14,670.969970703125
2021-12-15,657.92999267578125
2021-12-16,631.739990234375
2021-12-17,619.280029296875
2021-12-20,603.1400146484375
2021-12-21,606.80999755859375
2021-12-22,617.47998046875
2021-12-23,625.3800048828125
2021-12-27,634.77001953125
2021-12-28,638.46002197265625
2021-12-29,647.280029296875
2021-12-30,642.510009765625
2021-12-31,631.52001953125
2022-01-03,627.0999755859375
2022-01-04,616.82000732421875
2022-01-05,595.1199951171875
2022-01-06,598.44000244140625
2022-01-07,603.72998046875
2022-01-10,621.27001953125
2022-01-11,626.09002685546875
2022-01-12,631.44000244140625
2022-01-13,616.1099853515625
2022-01-14,615.239990234375
2022-01-18,611.219970703125
2022-01-19,618.1099853515625
2022-01-20,614.3800048828125
2022-01-21,621.4000244140625
2022-01-24,621.47998046875
2022-01-25,603.19000244140625
2022-01-26,605.25
2022-01-27,608.719970703125
2022-01-28,624.91998291015625
2022-01-31,608.59002685546875
2022-02-01,613.3599853515625
2022-02-02,622.8499755859375
2022-02-03,620.69000244140625
2022-02-04,622.96002197265625
2022-02-07,622.3599853515625
2022-02-08,617.94000244140625
2022-02-09,619.77001953125
2022-02-10,618.219970703125
2022-02-11,638.40997314453125
2022-02-14,623.530029296875
2022-02-15,630.1500244140625
2022-02-16,630.9000244140625
2022-02-17,626.719970703125
2022-02-18,615.1300048828125
2022-02-22,602.8900146484375
2022-02-23,608.97998046875
2022-02-24,609.780029296875
2022-02-25,618.65997314453125
2022-02-28,618.3599853515625
2022-03-01,607.030029296875
2022-03-02,616.8699951171875
2022-03-03,611.1500244140625
2022-03-04,620.40997314453125
2022-03-07,618.59002685546875
2022-03-08,614.739990234375
2022-03-09,623.42999267578125
2022-03-10,630.3599853515625
2022-03-11,642.58001708984375
2022-03-14,656.40997314453125
2022-03-15,665.92999267578125
2022-03-16,677.97998046875
2022-03-17,685.22998046875
2022-03-18,685.94000244140625
2022-03-21,693.20001220703125
2022-03-22,692.6400146484375
2022-03-23,669.219970703125
2022-03-24,679.760009765625
2022-03-25,680.030029296875
2022-03-28,693.4000244140625
2022-03-29,698.42999267578125
2022-03-30,692.3800048828125
2022-03-31,698.41998291015625
2022-04-01,694.83001708984375
2022-04-04,698.40997314453125
2022-04-05,691.469970703125
2022-04-06,708.3599853515625
2022-04-07,721.79998779296875
2022-04-08,738.84002685546875
2022-04-11,722.3699951171875
2022-04-12,715.78997802734375
2022-04-13,731.8900146484375
2022-04-14,733.02001953125
2022-04-18,723.20001220703125
2022-04-19,716.219970703125
2022-04-20,719.6199951171875
2022-04-21,706.1099853515625
2022-04-22,688.08001708984375
2022-04-25,690.33001708984375
2022-04-26,674.82000732421875
2022-04-27,673.510009765625
2022-04-28,675.58001708984375
2022-04-29,659.1099853515625
2022-05-02,652.02001953125
2022-05-03,660.489990234375
2022-05-04,660.8599853515625
2022-05-05,639.3699951171875
2022-05-06,623.04998779296875
2022-05-09,599.77001953125
2022-05-10,615.09002685546875
2022-05-11,613.04998779296875
2022-05-12,633.96002197265625
2022-05-13,645.52001953125
2022-05-16,655.010009765625
2022-05-17,667.55999755859375
2022-05-18,659.20001220703125
2022-05-19,657.1500244140625
2022-05-20,661.1400146484375
2022-05-23,681.90997314453125
2022-05-24,686.02001953125
2022-05-25,690.8800048828125
2022-05-26,683.44000244140625
2022-05-27,692.79998779296875
2022-05-31,664.739990234375
2022-06-01,658.91998291015625
2022-06-02,630.70001220703125
2022-06-03,630.3499755859375
2022-06-06,609.030029296875
2022-06-07,613.97998046875
2022-06-08,607.760009765625
2022-06-09,575.47998046875
2022-06-10,571.80999755859375
2022-06-13,549.29998779296875
2022-06-14,548.3499755859375
2022-06-15,561.19000244140625
2022-06-16,556.75
2022-06-17,580.95001220703125
2022-06-21,587.66998291015625
2022-06-22,586.84002685546875
2022-06-23,607.3900146484375
2022-06-24,612.489990234375
2022-06-27,602.4000244140625
2022-06-28,594.41998291015625
2022-06-29,597.6199951171875
2022-06-30,591.1300048828125
2022-07-01,595.4000244140625
2022-07-05,596.55999755859375
2022-07-06,594.9000244140625
2022-07-07,607.45001220703125
2022-07-08,621.57000732421875
2022-07-11,614.46002197265625
2022-07-12,610.09002685546875
2022-07-13,602.02001953125
2022-07-14,598.8599853515625
2022-07-15,607.53997802734375
2022-07-18,586.70001220703125
2022-07-19,595.72998046875
2022-07-20,594.59002685546875
2022-07-21,592.44000244140625
2022-07-22,586.1099853515625
2022-07-25,587.280029296875
2022-07-26,582.55999755859375
2022-07-27,587.90997314453125
2022-07-28,582.3699951171875
2022-07-29,581.69000244140625
2022-08-01,576.67999267578125
2022-08-02,574.96002197265625
2022-08-03,608.77001953125
2022-08-04,614.96002197265625
2022-08-05,613.6099853515625
2022-08-08,630.6300048828125
2022-08-09,622.1500244140625
2022-08-10,641.489990234375
2022-08-11,623.9000244140625
2022-08-12,628.71002197265625
2022-08-15,643.28997802734375
2022-08-16,648.70001220703125
2022-08-17,636.34002685546875
2022-08-18,624.83001708984375
2022-08-19,618.3599853515625
2022-08-22,612.0999755859375
2022-08-23,602.530029296875
2022-08-24,602.78997802734375
2022-08-25,603.79998779296875
2022-08-26,596.17999267578125
2022-08-29,592.77001953125
2022-08-30,588.3900146484375
2022-08-31,581.05999755859375
2022-09-01,600.6300048828125
2022-09-02,580.6199951171875
2022-09-06,573.969970703125
2022-09-07,596.44000244140625
2022-09-08,708.8499755859375
2022-09-09,724.32000732421875
2022-09-12,710.739990234375
2022-09-13,701.3900146484375
2022-09-14,697.6199951171875
2022-09-15,705.8499755859375
2022-09-16,710.29998779296875
2022-09-19,715.34002685546875
2022-09-20,704.219970703125
2022-09-21,684.6300048828125
2022-09-22,688.260009765625
2022-09-23,697.33001708984375
2022-09-26,686.0999755859375
2022-09-27,695.010009765625
2022-09-28,705.41998291015625
2022-09-29,691.82000732421875
2022-09-30,688.8699951171875
2022-10-03,735.1300048828125
2022-10-04,739.53997802734375
2022-10-05,745.67999267578125
2022-10-06,731.8599853515625
2022-10-07,722.3699951171875
2022-10-10,730.91998291015625
2022-10-11,737.40997314453125
2022-10-12,728.05999755859375
2022-10-13,752.55999755859375
2022-10-14,736.05999755859375
2022-10-17,735.96002197265625
2022-10-18,722.71002197265625
2022-10-19,709.3699951171875
2022-10-20,705.8900146484375
2022-10-21,713.90997314453125
2022-10-24,737.1500244140625
2022-10-25,747.33001708984375
2022-10-26,733.97998046875
2022-10-27,724.8800048828125
2022-10-28,750.760009765625
2022-10-31,748.75
2022-11-01,759.90997314453125
2022-11-02,740.47998046875
2022-11-03,738.67999267578125
2022-11-04,740.21002197265625
2022-11-07,750.92999267578125
2022-11-08,751.95001220703125
2022-11-09,742.95001220703125
2022-11-10,741.08001708984375
2022-11-11,734.45001220703125
2022-11-14,742.010009765625
2022-11-15,728.72998046875
2022-11-16,735.66998291015625
2022-11-17,739.08001708984375
2022-11-18,736.72998046875
2022-11-21,738.97998046875
2022-11-22,749.22998046875
2022-11-23,735.3599853515625
2022-11-25,736.22998046875
2022-11-28,741.47998046875
2022-11-29,736.08001708984375
2022-11-30,751.70001220703125
2022-12-01,761.239990234375
2022-12-02,766.3900146484375
2022-12-05,755.45001220703125
2022-12-06,747.469970703125
2022-12-07,764.27001953125
2022-12-08,765.41998291015625
2022-12-09,750.05999755859375
2022-12-12,742.47998046875
2022-12-13,747.55999755859375
2022-12-14,750
2022-12-15,731.27001953125
2022-12-16,723.16998291015625
2022-12-19,721.0999755859375
2022-12-20,733.530029296875
2022-12-21,736.19000244140625
2022-12-22,733.6199951171875
2022-12-23,726.739990234375
2022-12-27,711.3499755859375
2022-12-28,713.030029296875
2022-12-29,721.28997802734375
2022-12-30,721.489990234375
2023-01-03,720.469970703125
2023-01-04,726.489990234375
2023-01-05,723.760009765625
2023-01-06,737.1500244140625
2023-01-09,680.489990234375
2023-01-10,698.95001220703125
2023-01-11,709.94000244140625
2023-01-12,714.57000732421875
2023-01-13,722.1300048828125
2023-01-17,728.1099853515625
2023-01-18,724.54998779296875
2023-01-19,715.57000732421875
2023-01-20,722
2023-01-23,729.90997314453125
2023-01-24,727.469970703125
2023-01-25,741.17999267578125
2023-01-26,742.29998779296875
2023-01-27,742.83001708984375
2023-01-30,736.46002197265625
2023-01-31,758.469970703125
2023-02-01,758
2023-02-02,751.20001220703125
2023-02-03,783.1300048828125
2023-02-06,780.8599853515625
2023-02-07,769.94000244140625
2023-02-08,749.65997314453125
2023-02-09,744.77001953125
2023-02-10,757.6099853515625
2023-02-13,763.969970703125
2023-02-14,754.21002197265625
2023-02-15,752.4000244140625
2023-02-16,736.33001708984375
2023-02-17,748.739990234375
2023-02-21,746.52001953125
2023-02-22,748.08001708984375
2023-02-23,759.65997314453125
2023-02-24,756.989990234375
2023-02-27,757.78997802734375
2023-02-28,760.41998291015625
2023-03-01,770.44000244140625
2023-03-02,768.9000244140625
2023-03-03,779.29998779296875
2023-03-06,780.3800048828125
2023-03-07,773.8499755859375
2023-03-08,745.20001220703125
2023-03-09,743.75
2023-03-10,747
2023-03-13,752.33001708984375
2023-03-14,766.79998779296875
2023-03-15,760.29998779296875
2023-03-16,749.75
2023-03-17,747.6500244140625
2023-03-20,759.25
2023-03-21,759.760009765625
2023-03-22,751.29998779296875
2023-03-23,802.15997314453125
2023-03-24,820
2023-03-27,820.40997314453125
2023-03-28,826.969970703125
2023-03-29,819.3499755859375
2023-03-30,811.5
2023-03-31,821.66998291015625
2023-04-03,826.19000244140625
2023-04-04,822.09002685546875
2023-04-05,825.219970703125
2023-04-06,828.72998046875
2023-04-10,823.760009765625
2023-04-11,819.6400146484375
2023-04-12,820.42999267578125
2023-04-13,830.3499755859375
2023-04-14,829.33001708984375
2023-04-17,819.739990234375
2023-04-18,808.010009765625
2023-04-19,808.8599853515625
2023-04-20,798.0999755859375
2023-04-21,800.72998046875
2023-04-24,797.03997802734375
2023-04-25,789.58001708984375
2023-04-26,778
2023-04-27,792.28997802734375
2023-04-28,801.78997802734375
2023-05-01,806.719970703125
2023-05-02,798.45001220703125
2023-05-03,803.16998291015625
2023-05-04,753.8800048828125
2023-05-05,762.0999755859375
2023-05-08,752.1199951171875
2023-05-09,754.8800048828125
2023-05-10,749.59002685546875
2023-05-11,745.57000732421875
2023-05-12,744.3499755859375
2023-05-15,750.96002197265625
2023-05-16,742.280029296875
2023-05-17,749.6300048828125
2023-05-18,747.47998046875
2023-05-19,759.04998779296875
2023-05-22,751.5
2023-05-23,748.55999755859375
2023-05-24,737.4000244140625
2023-05-25,725
2023-05-26,725.04998779296875
2023-05-30,728.5999755859375
2023-05-31,735.55999755859375
2023-06-01,731.16998291015625
2023-06-02,739.95001220703125
2023-06-05,750.27001953125
2023-06-06,748.1400146484375
2023-06-07,738.6300048828125
2023-06-08,750.1199951171875
2023-06-09,746.52001953125
2023-06-12,754.010009765625
2023-06-13,767.3499755859375
2023-06-14,771.1099853515625
2023-06-15,783.07000732421875
2023-06-16,783.04998779296875
2023-06-20,781.21002197265625
2023-06-21,778.77001953125
2023-06-22,779.80999755859375
2023-06-23,779.72998046875
2023-06-26,784.3800048828125
2023-06-27,716.09002685546875
2023-06-28,700.030029296875
2023-06-29,708.41998291015625
2023-06-30,718.53997802734375
2023-07-03,718.09002685546875
2023-07-05,717.83001708984375
2023-07-06,704.83001708984375
2023-07-07,692.45001220703125
2023-07-10,703.3599853515625
2023-07-11,716.83001708984375
2023-07-12,718.41998291015625
2023-07-13,720.97998046875
2023-07-14,718.52001953125
2023-07-17,721.6099853515625
2023-07-18,726.54998779296875
2023-07-19,719.010009765625
2023-07-20,723.02001953125
2023-07-21,734.6300048828125
2023-07-24,727.1300048828125
2023-07-25,729.8800048828125
2023-07-26,730.96002197265625
2023-07-27,744.65997314453125
2023-07-28,746.0999755859375
2023-07-31,741.90997314453125
2023-08-01,739.07000732421875
2023-08-02,732.1199951171875
2023-08-03,771.45001220703125
2023-08-04,766.44000244140625
2023-08-07,774.739990234375
2023-08-08,780.32000732421875
2023-08-09,785.6099853515625
2023-08-10,793.010009765625
2023-08-11,806.95001220703125
2023-08-14,808.3800048828125
2023-08-15,805.90997314453125
2023-08-16,797.34002685546875
2023-08-17,796.72998046875
2023-08-18,812.4000244140625
2023-08-21,844.3699951171875
2023-08-22,840.6300048828125
2023-08-23,840.80999755859375
2023-08-24,831.21002197265625
2023-08-25,830.3499755859375
2023-08-28,830.8900146484375
2023-08-29,830.19000244140625
2023-08-30,834.95001220703125
2023-08-31,826.489990234375
2023-09-01,831.6300048828125
2023-09-05,822.90997314453125
2023-09-06,818.3900146484375
2023-09-07,825.260009765625
2023-09-08,830.69000244140625
2023-09-11,833.530029296875
2023-09-12,832.77001953125
2023-09-13,826.25
2023-09-14,832.3800048828125
2023-09-15,823.4000244140625
2023-09-18,824.510009765625
2023-09-19,836.760009765625
2023-09-20,831.6199951171875
2023-09-21,823.3800048828125
2023-09-22,824.84002685546875
2023-09-25,834.6400146484375
2023-09-26,832.40997314453125
2023-09-27,832.55999755859375
2023-09-28,834.57000732421875
2023-09-29,822.96002197265625
2023-10-02,818.030029296875
2023-10-03,808.30999755859375
2023-10-04,814.989990234375
2023-10-05,831.1199951171875
2023-10-06,836.57000732421875
2023-10-09,831.82000732421875
2023-10-10,834.96002197265625
2023-10-11,836.07000732421875
2023-10-12,838.489990234375
2023-10-13,839.6300048828125
2023-10-16,843.65997314453125
2023-10-17,836.8499755859375
2023-10-18,826.030029296875
2023-10-19,808.6400146484375
2023-10-20,808.469970703125
2023-10-23,795.53997802734375
2023-10-24,804.280029296875
