Date,CHD.Close
2021-05-12,87.4000015258789
2021-05-13,88.63999938964844
2021-05-14,88.55000305175781
2021-05-17,88.29000091552734
2021-05-18,87.839996337890625
2021-05-19,87.69999694824219
2021-05-20,87.37999725341797
2021-05-21,87.19000244140625
2021-05-24,87.19999694824219
2021-05-25,86.910003662109375
2021-05-26,86.660003662109375
2021-05-27,85.30999755859375
2021-05-28,85.7300033569336
2021-06-01,84.87000274658203
2021-06-02,85.0999984741211
2021-06-03,86.20999908447266
2021-06-04,86.470001220703125
2021-06-07,86.0199966430664
2021-06-08,85.12999725341797
2021-06-09,84.54000091552734
2021-06-10,84.7300033569336
2021-06-11,84.69000244140625
2021-06-14,84.54000091552734
2021-06-15,85.19000244140625
2021-06-16,84.23999786376953
2021-06-17,85.45999908447266
2021-06-18,83.68000030517578
2021-06-21,83.94999694824219
2021-06-22,83.94000244140625
2021-06-23,83.05000305175781
2021-06-24,83.18000030517578
2021-06-25,84.2300033569336
2021-06-28,85.05999755859375
2021-06-29,84.94000244140625
2021-06-30,85.220001220703125
2021-07-01,84.9000015258789
2021-07-02,85.2699966430664
2021-07-06,85.5199966430664
2021-07-07,86.62999725341797
2021-07-08,86.51000213623047
2021-07-09,86.9800033569336
2021-07-12,86.5199966430664
2021-07-13,86.029998779296875
2021-07-14,85.95999908447266
2021-07-15,86.45999908447266
2021-07-16,87.33000183105469
2021-07-19,87.51000213623047
2021-07-20,86.98999786376953
2021-07-21,84.94000244140625
2021-07-22,85.160003662109375
2021-07-23,86.4800033569336
2021-07-26,86.44000244140625
2021-07-27,87.05000305175781
2021-07-28,86.30000305175781
2021-07-29,86.910003662109375
2021-07-30,86.58000183105469
2021-08-02,85.5999984741211
2021-08-03,85.13999938964844
2021-08-04,83.7699966430664
2021-08-05,83.75
2021-08-06,83.51000213623047
2021-08-09,84.12999725341797
2021-08-10,84.12999725341797
2021-08-11,84.25
2021-08-12,84.31999969482422
2021-08-13,85.0999984741211
2021-08-16,86.20999908447266
2021-08-17,86.589996337890625
2021-08-18,84.75
2021-08-19,86.38999938964844
2021-08-20,86.0199966430664
2021-08-23,84.91999816894531
2021-08-24,83.13999938964844
2021-08-25,82.36000061035156
2021-08-26,82.37999725341797
2021-08-27,82.70999908447266
2021-08-30,83.55999755859375
2021-08-31,83.660003662109375
2021-09-01,84.33000183105469
2021-09-02,84.30999755859375
2021-09-03,84.38999938964844
2021-09-07,83.98999786376953
2021-09-08,84.5999984741211
2021-09-09,83.45999908447266
2021-09-10,82.70999908447266
2021-09-13,83.339996337890625
2021-09-14,83.70999908447266
2021-09-15,83.6500015258789
2021-09-16,83.48999786376953
2021-09-17,83.589996337890625
2021-09-20,83.69999694824219
2021-09-21,84.12000274658203
2021-09-22,83.20999908447266
2021-09-23,83.2699966430664
2021-09-24,82.9800033569336
2021-09-27,82.55999755859375
2021-09-28,83.30000305175781
2021-09-29,84.26000213623047
2021-09-30,82.56999969482422
2021-10-01,82.23999786376953
2021-10-04,81.7300033569336
2021-10-05,81.19999694824219
2021-10-06,82.7300033569336
2021-10-07,82.9800033569336
2021-10-08,83.1500015258789
2021-10-11,83
2021-10-12,82.55999755859375
2021-10-13,83.12000274658203
2021-10-14,83.37000274658203
2021-10-15,83.44999694824219
2021-10-18,82.91999816894531
2021-10-19,83.33000183105469
2021-10-20,83.5999984741211
2021-10-21,83.80000305175781
2021-10-22,84.68000030517578
2021-10-25,83.76000213623047
2021-10-26,84.5999984741211
2021-10-27,84.08000183105469
2021-10-28,85.29000091552734
2021-10-29,87.36000061035156
2021-11-01,87.63999938964844
2021-11-02,89.06999969482422
2021-11-03,88.910003662109375
2021-11-04,89.3499984741211
2021-11-05,88.779998779296875
2021-11-08,88.43000030517578
2021-11-09,89.660003662109375
2021-11-10,90.4000015258789
2021-11-11,90.29000091552734
2021-11-12,89.91999816894531
2021-11-15,91.160003662109375
2021-11-16,91.0999984741211
2021-11-17,91.48999786376953
2021-11-18,91.220001220703125
2021-11-19,92.2300033569336
2021-11-22,93.75
2021-11-23,94.12999725341797
2021-11-24,93.37999725341797
2021-11-26,93.339996337890625
2021-11-29,93.75
2021-11-30,89.37999725341797
2021-12-01,90.68000030517578
2021-12-02,91.05999755859375
2021-12-03,92.33000183105469
2021-12-06,94.1500015258789
2021-12-07,92.94000244140625
2021-12-08,95
2021-12-09,95.54000091552734
2021-12-10,95.6500015258789
2021-12-13,97.76000213623047
2021-12-14,97.910003662109375
2021-12-15,99.0999984741211
2021-12-16,101.54000091552734
2021-12-17,98.089996337890625
2021-12-20,98.839996337890625
2021-12-21,98.4000015258789
2021-12-22,99.4000015258789
2021-12-23,99.529998779296875
2021-12-27,100.36000061035156
2021-12-28,100.18000030517578
2021-12-29,100.9800033569336
2021-12-30,101.41999816894531
2021-12-31,102.5
2022-01-03,101.70999908447266
2022-01-04,101.81999969482422
2022-01-05,102.54000091552734
2022-01-06,102.70999908447266
2022-01-07,103.5999984741211
2022-01-10,102.80000305175781
2022-01-11,101.81999969482422
2022-01-12,102.5999984741211
2022-01-13,103.29000091552734
2022-01-14,104.22000122070313
2022-01-18,103.22000122070313
2022-01-19,102.93000030517578
2022-01-20,101.9800033569336
2022-01-21,103.4000015258789
2022-01-24,102.41999816894531
2022-01-25,101.62999725341797
2022-01-26,98.94999694824219
2022-01-27,98.660003662109375
2022-01-28,103
2022-01-31,102.6500015258789
2022-02-01,102.1500015258789
2022-02-02,103.19000244140625
2022-02-03,103.04000091552734
2022-02-04,100.9800033569336
2022-02-07,101.13999938964844
2022-02-08,100.80000305175781
2022-02-09,100.4800033569336
2022-02-10,98.70999908447266
2022-02-11,97.9000015258789
2022-02-14,97.56999969482422
2022-02-15,96.68000030517578
2022-02-16,96.029998779296875
2022-02-17,96.94999694824219
2022-02-18,98.779998779296875
2022-02-22,96.720001220703125
2022-02-23,96.30000305175781
2022-02-24,95.05999755859375
2022-02-25,98.69999694824219
2022-02-28,97.8499984741211
2022-03-01,96.88999938964844
2022-03-02,96.9800033569336
2022-03-03,99.19999694824219
2022-03-04,100.69000244140625
2022-03-07,101.70999908447266
2022-03-08,95.31999969482422
2022-03-09,97.05999755859375
2022-03-10,95.91999816894531
2022-03-11,95.1500015258789
2022-03-14,96.62999725341797
2022-03-15,98.94999694824219
2022-03-16,97.089996337890625
2022-03-17,97.279998779296875
2022-03-18,96.94000244140625
2022-03-21,97.54000091552734
2022-03-22,97.86000061035156
2022-03-23,97.13999938964844
2022-03-24,97.23999786376953
2022-03-25,97.970001220703125
2022-03-28,99.2300033569336
2022-03-29,99.81999969482422
2022-03-30,99.2300033569336
2022-03-31,99.37999725341797
2022-04-01,101.36000061035156
2022-04-04,100.80999755859375
2022-04-05,100.9000015258789
2022-04-06,102.08000183105469
2022-04-07,103.41999816894531
2022-04-08,103.44999694824219
2022-04-11,103.9800033569336
2022-04-12,103.91000366210938
2022-04-13,102.8499984741211
2022-04-14,102.6500015258789
2022-04-18,101.20999908447266
2022-04-19,102.3499984741211
2022-04-20,103.08000183105469
2022-04-21,102.95999908447266
2022-04-22,102.79000091552734
2022-04-25,104.02999877929688
2022-04-26,102.58999633789063
2022-04-27,104.16000366210938
2022-04-28,100.4000015258789
2022-04-29,97.55999755859375
2022-05-02,96.23999786376953
2022-05-03,95.660003662109375
2022-05-04,96.529998779296875
2022-05-05,94.779998779296875
2022-05-06,95.7300033569336
2022-05-09,98.36000061035156
2022-05-10,98
2022-05-11,97.68000030517578
2022-05-12,97.69000244140625
2022-05-13,98.1500015258789
2022-05-16,98.63999938964844
2022-05-17,96.86000061035156
2022-05-18,90.19000244140625
2022-05-19,88.220001220703125
2022-05-20,88.75
2022-05-23,89.44999694824219
2022-05-24,90.43000030517578
2022-05-25,90.089996337890625
2022-05-26,89.80999755859375
2022-05-27,90.33000183105469
2022-05-31,90.05999755859375
2022-06-01,88.37000274658203
2022-06-02,89.06999969482422
2022-06-03,88.73999786376953
2022-06-06,88.16999816894531
2022-06-07,88.01000213623047
2022-06-08,87.470001220703125
2022-06-09,85.9800033569336
2022-06-10,85.9000015258789
2022-06-13,84.8499984741211
2022-06-14,82
2022-06-15,81.5
2022-06-16,82.19999694824219
2022-06-17,82.12999725341797
2022-06-21,85.910003662109375
2022-06-22,87.589996337890625
2022-06-23,90.66999816894531
2022-06-24,91.61000061035156
2022-06-27,91.88999938964844
2022-06-28,91.12999725341797
2022-06-29,92.36000061035156
2022-06-30,92.660003662109375
2022-07-01,94.25
2022-07-05,94.970001220703125
2022-07-06,94.98999786376953
2022-07-07,95.25
2022-07-08,94.70999908447266
2022-07-11,95.12999725341797
2022-07-12,94.69000244140625
2022-07-13,96.05000305175781
2022-07-14,95.83000183105469
2022-07-15,95.58000183105469
2022-07-18,93.9800033569336
2022-07-19,94.089996337890625
2022-07-20,93.25
2022-07-21,93.19000244140625
2022-07-22,94.05999755859375
2022-07-25,94.13999938964844
2022-07-26,94.220001220703125
2022-07-27,94.45999908447266
2022-07-28,96.20999908447266
2022-07-29,87.970001220703125
2022-08-01,88.5999984741211
2022-08-02,87.05999755859375
2022-08-03,87.55000305175781
2022-08-04,86.970001220703125
2022-08-05,87
2022-08-08,87.62999725341797
2022-08-09,87.38999938964844
2022-08-10,88.089996337890625
2022-08-11,87.589996337890625
2022-08-12,87.69999694824219
2022-08-15,87.720001220703125
2022-08-16,88.36000061035156
2022-08-17,88.25
2022-08-18,88.7300033569336
2022-08-19,88.69999694824219
2022-08-22,88.16999816894531
2022-08-23,86.62999725341797
2022-08-24,86.76000213623047
2022-08-25,86.720001220703125
2022-08-26,85.30000305175781
2022-08-29,85.31999969482422
2022-08-30,84.720001220703125
2022-08-31,83.70999908447266
2022-09-01,84.86000061035156
2022-09-02,84.18000030517578
2022-09-06,80.2300033569336
2022-09-07,81.54000091552734
2022-09-08,80.839996337890625
2022-09-09,81.55999755859375
2022-09-12,82.25
2022-09-13,78.80999755859375
2022-09-14,77.54000091552734
2022-09-15,77.04000091552734
2022-09-16,76.54000091552734
2022-09-19,76.589996337890625
2022-09-20,75.08000183105469
2022-09-21,74.69000244140625
2022-09-22,75.19999694824219
2022-09-23,75.220001220703125
2022-09-26,75.26000213623047
2022-09-27,73.220001220703125
2022-09-28,74.01000213623047
2022-09-29,72.91999816894531
2022-09-30,71.44000244140625
2022-10-03,72.9000015258789
2022-10-04,73.3499984741211
2022-10-05,72.51000213623047
2022-10-06,71.81999969482422
2022-10-07,70.720001220703125
2022-10-10,71.16999816894531
2022-10-11,71.910003662109375
2022-10-12,71.87999725341797
2022-10-13,73.11000061035156
2022-10-14,72.5
2022-10-17,73.9800033569336
2022-10-18,73.839996337890625
2022-10-19,73.62000274658203
2022-10-20,72.20999908447266
2022-10-21,73.19000244140625
2022-10-24,74.16999816894531
2022-10-25,75.62000274658203
2022-10-26,76.55999755859375
2022-10-27,76.51000213623047
2022-10-28,76.37000274658203
2022-10-31,74.12999725341797
2022-11-01,73.63999938964844
2022-11-02,72.470001220703125
2022-11-03,71.4800033569336
2022-11-04,71.4000015258789
2022-11-07,72.86000061035156
2022-11-08,72.87999725341797
2022-11-09,72.529998779296875
2022-11-10,74.94000244140625
2022-11-11,74.470001220703125
2022-11-14,74.4800033569336
2022-11-15,75.51000213623047
2022-11-16,75.30000305175781
2022-11-17,75.2300033569336
2022-11-18,76.41999816894531
2022-11-21,77.5999984741211
2022-11-22,78.089996337890625
2022-11-23,78.56999969482422
2022-11-25,78.88999938964844
2022-11-28,79.48999786376953
2022-11-29,79.48999786376953
2022-11-30,81.87000274658203
2022-12-01,82.23999786376953
2022-12-02,83.06999969482422
2022-12-05,80.38999938964844
2022-12-06,80.44000244140625
2022-12-07,80.69999694824219
2022-12-08,81.1500015258789
2022-12-09,80.029998779296875
2022-12-12,81.19000244140625
2022-12-13,81.98999786376953
2022-12-14,82.20999908447266
2022-12-15,81.589996337890625
2022-12-16,80.11000061035156
2022-12-19,79.88999938964844
2022-12-20,79.81999969482422
2022-12-21,80.98999786376953
2022-12-22,81.839996337890625
2022-12-23,82.05999755859375
2022-12-27,81.910003662109375
2022-12-28,80.91999816894531
2022-12-29,81.58000183105469
2022-12-30,80.61000061035156
2023-01-03,82.0199966430664
2023-01-04,82.79000091552734
2023-01-05,81.9800033569336
2023-01-06,83.589996337890625
2023-01-09,82.25
2023-01-10,81.29000091552734
2023-01-11,81.720001220703125
2023-01-12,81.38999938964844
2023-01-13,81.910003662109375
2023-01-17,84.720001220703125
2023-01-18,82.05999755859375
2023-01-19,80.55000305175781
2023-01-20,83.19999694824219
2023-01-23,83.41999816894531
2023-01-24,82.720001220703125
2023-01-25,82.12000274658203
2023-01-26,81.29000091552734
2023-01-27,79.55000305175781
2023-01-30,80.589996337890625
2023-01-31,80.86000061035156
2023-02-01,81.4000015258789
2023-02-02,79.80999755859375
2023-02-03,82.9000015258789
2023-02-06,83.29000091552734
2023-02-07,82.94000244140625
2023-02-08,83.23999786376953
2023-02-09,81.98999786376953
2023-02-10,82.88999938964844
2023-02-13,83.38999938964844
2023-02-14,82.79000091552734
2023-02-15,83.45999908447266
2023-02-16,82.79000091552734
2023-02-17,83.779998779296875
2023-02-21,83.98999786376953
2023-02-22,84.08000183105469
2023-02-23,84.0199966430664
2023-02-24,83.56999969482422
2023-02-27,83.87999725341797
2023-02-28,83.779998779296875
2023-03-01,83.12999725341797
2023-03-02,84.4800033569336
2023-03-03,84.220001220703125
2023-03-06,83.5999984741211
2023-03-07,83.66999816894531
2023-03-08,83.6500015258789
2023-03-09,83.62999725341797
2023-03-10,83.87999725341797
2023-03-13,84.410003662109375
2023-03-14,84.7699966430664
2023-03-15,86.19000244140625
2023-03-16,85.95999908447266
2023-03-17,85.45999908447266
2023-03-20,85.720001220703125
2023-03-21,84.54000091552734
2023-03-22,84.2300033569336
2023-03-23,84.31999969482422
2023-03-24,85.9800033569336
2023-03-27,86.05999755859375
2023-03-28,86.4000015258789
2023-03-29,86.73999786376953
2023-03-30,86.839996337890625
2023-03-31,88.410003662109375
2023-04-03,88.87000274658203
2023-04-04,88.83000183105469
2023-04-05,89.70999908447266
2023-04-06,90.61000061035156
2023-04-10,90.54000091552734
2023-04-11,90.589996337890625
2023-04-12,89.76000213623047
2023-04-13,89.660003662109375
2023-04-14,88.54000091552734
2023-04-17,89.94999694824219
2023-04-18,89.4000015258789
2023-04-19,89.5199966430664
2023-04-20,90.23999786376953
2023-04-21,91.61000061035156
2023-04-24,91.86000061035156
2023-04-25,92.4800033569336
2023-04-26,92
2023-04-27,97.30000305175781
2023-04-28,97.12000274658203
2023-05-01,96.660003662109375
2023-05-02,97.0199966430664
2023-05-03,97.43000030517578
2023-05-04,97.660003662109375
2023-05-05,97.529998779296875
2023-05-08,96.61000061035156
2023-05-09,95.94000244140625
2023-05-10,96.20999908447266
2023-05-11,96.37999725341797
2023-05-12,96.86000061035156
2023-05-15,96.12000274658203
2023-05-16,95.66999816894531
2023-05-17,94.79000091552734
2023-05-18,94.54000091552734
2023-05-19,95.029998779296875
2023-05-22,94.79000091552734
2023-05-23,93.91999816894531
2023-05-24,93.68000030517578
2023-05-25,93.48999786376953
2023-05-26,93.970001220703125
2023-05-30,91.720001220703125
2023-05-31,92.44999694824219
2023-06-01,92.75
2023-06-02,93.80999755859375
2023-06-05,94.6500015258789
2023-06-06,92.9000015258789
2023-06-07,92.51000213623047
2023-06-08,93.8499984741211
2023-06-09,94.0999984741211
2023-06-12,94.19000244140625
2023-06-13,94.94999694824219
2023-06-14,95.37000274658203
2023-06-15,95.839996337890625
2023-06-16,96.160003662109375
2023-06-20,94.43000030517578
2023-06-21,96.3499984741211
2023-06-22,97.55000305175781
2023-06-23,97.12000274658203
2023-06-26,97.41999816894531
2023-06-27,98.779998779296875
2023-06-28,98.470001220703125
2023-06-29,98.970001220703125
2023-06-30,100.2300033569336
2023-07-03,100.19999694824219
2023-07-05,99.91999816894531
2023-07-06,100.2300033569336
2023-07-07,98.970001220703125
2023-07-10,98.29000091552734
2023-07-11,97.80000305175781
2023-07-12,98.25
2023-07-13,98.0199966430664
2023-07-14,98.81999969482422
2023-07-17,98.38999938964844
2023-07-18,98.18000030517578
2023-07-19,98.2699966430664
2023-07-20,97.23999786376953
2023-07-21,98.12999725341797
2023-07-24,98.08000183105469
2023-07-25,97.970001220703125
2023-07-26,97.910003662109375
2023-07-27,95.94999694824219
2023-07-28,97.1500015258789
2023-07-31,95.66999816894531
2023-08-01,96.37000274658203
2023-08-02,96.779998779296875
2023-08-03,95.11000061035156
2023-08-04,94.62999725341797
2023-08-07,95.68000030517578
2023-08-08,95.5
2023-08-09,96.05000305175781
2023-08-10,95.55000305175781
2023-08-11,95.98999786376953
2023-08-14,95.160003662109375
2023-08-15,94.19000244140625
2023-08-16,93.61000061035156
2023-08-17,92.16999816894531
2023-08-18,93.089996337890625
2023-08-21,92.44999694824219
2023-08-22,92.70999908447266
2023-08-23,92.48999786376953
2023-08-24,92.839996337890625
2023-08-25,93.30000305175781
2023-08-28,94.44000244140625
2023-08-29,95.44000244140625
2023-08-30,96.01000213623047
2023-08-31,96.7699966430664
2023-09-01,96.26000213623047
2023-09-05,95.16999816894531
2023-09-06,94.12000274658203
2023-09-07,96.5199966430664
2023-09-08,95.66999816894531
2023-09-11,96.31999969482422
2023-09-12,95.30000305175781
2023-09-13,95.69999694824219
2023-09-14,95.5999984741211
2023-09-15,95.220001220703125
2023-09-18,95.1500015258789
2023-09-19,94.839996337890625
2023-09-20,95.11000061035156
2023-09-21,95.0199966430664
2023-09-22,94.69000244140625
2023-09-25,93.839996337890625
2023-09-26,93.08000183105469
2023-09-27,91.970001220703125
2023-09-28,91.88999938964844
2023-09-29,91.62999725341797
2023-10-02,91.6500015258789
2023-10-03,90.970001220703125
