Date,CPB.Close
2020-04-23,50.540000915527344
2020-04-24,50.75
2020-04-27,51.2400016784668
2020-04-28,50.97999954223633
2020-04-29,50.18000030517578
2020-04-30,49.97999954223633
2020-05-01,50.40999984741211
2020-05-04,50.779998779296875
2020-05-05,50.880001068115234
2020-05-06,50.560001373291016
2020-05-07,50.2400016784668
2020-05-08,51.2599983215332
2020-05-11,51.959999084472656
2020-05-12,52.400001525878906
2020-05-13,52.5
2020-05-14,52.970001220703125
2020-05-15,53.529998779296875
2020-05-18,50.939998626708984
2020-05-19,49.619998931884766
2020-05-20,48.16999816894531
2020-05-21,47.18000030517578
2020-05-22,48.349998474121094
2020-05-26,47.36000061035156
2020-05-27,48.65999984741211
2020-05-28,49.52000045776367
2020-05-29,50.97999954223633
2020-06-01,51.720001220703125
2020-06-02,52.0099983215332
2020-06-03,48.81999969482422
2020-06-04,48.77000045776367
2020-06-05,48.18000030517578
2020-06-08,49.88999938964844
2020-06-09,49.529998779296875
2020-06-10,48.939998626708984
2020-06-11,47.970001220703125
2020-06-12,47.06999969482422
2020-06-15,48.380001068115234
2020-06-16,49.16999816894531
2020-06-17,49.40999984741211
2020-06-18,49.04999923706055
2020-06-19,49.13999938964844
2020-06-22,49.810001373291016
2020-06-23,49.099998474121094
2020-06-24,48.86000061035156
2020-06-25,49.599998474121094
2020-06-26,48.400001525878906
2020-06-29,49.25
2020-06-30,49.630001068115234
2020-07-01,49.310001373291016
2020-07-02,49.31999969482422
2020-07-06,49.310001373291016
2020-07-07,49.72999954223633
2020-07-08,49.529998779296875
2020-07-09,49.40999984741211
2020-07-10,50.279998779296875
2020-07-13,49.83000183105469
2020-07-14,50.310001373291016
2020-07-15,49.209999084472656
2020-07-16,49.54999923706055
2020-07-17,49.599998474121094
2020-07-20,49.220001220703125
2020-07-21,49.349998474121094
2020-07-22,49.34000015258789
2020-07-23,49.630001068115234
2020-07-24,49.400001525878906
2020-07-27,49.4900016784668
2020-07-28,50.22999954223633
2020-07-29,50.20000076293945
2020-07-30,49.310001373291016
2020-07-31,49.56999969482422
2020-08-03,49.709999084472656
2020-08-04,50.45000076293945
2020-08-05,49.7400016784668
2020-08-06,49.880001068115234
2020-08-07,49.970001220703125
2020-08-10,50.400001525878906
2020-08-11,49.77000045776367
2020-08-12,50.959999084472656
2020-08-13,51.18000030517578
2020-08-14,51.630001068115234
2020-08-17,52.279998779296875
2020-08-18,52.439998626708984
2020-08-19,52.380001068115234
2020-08-20,52.400001525878906
2020-08-21,52.540000915527344
2020-08-24,52.689998626708984
2020-08-25,53.029998779296875
2020-08-26,53.47999954223633
2020-08-27,53.290000915527344
2020-08-28,52.13999938964844
2020-08-31,52.61000061035156
2020-09-01,51.400001525878906
2020-09-02,52.45000076293945
2020-09-03,48.529998779296875
2020-09-04,47.58000183105469
2020-09-08,45.220001220703125
2020-09-09,45.59000015258789
2020-09-10,45.31999969482422
2020-09-11,45.5
2020-09-14,45.81999969482422
2020-09-15,45.52000045776367
2020-09-16,45.2599983215332
2020-09-17,45.59000015258789
2020-09-18,45.439998626708984
2020-09-21,46.06999969482422
2020-09-22,45.65999984741211
2020-09-23,45.18000030517578
2020-09-24,46.810001373291016
2020-09-25,47.560001373291016
2020-09-28,47.97999954223633
2020-09-29,48.02000045776367
2020-09-30,48.369998931884766
2020-10-01,48.52000045776367
2020-10-02,48.810001373291016
2020-10-05,48.97999954223633
2020-10-06,48.58000183105469
2020-10-07,48.25
2020-10-08,48.41999816894531
2020-10-09,48.470001220703125
2020-10-12,49.119998931884766
2020-10-13,49.61000061035156
2020-10-14,49.459999084472656
2020-10-15,49.15999984741211
2020-10-16,48.939998626708984
2020-10-19,48.630001068115234
2020-10-20,47.66999816894531
2020-10-21,47.75
2020-10-22,47.90999984741211
2020-10-23,48.54999923706055
2020-10-26,48.290000915527344
2020-10-27,48.2400016784668
2020-10-28,47.06999969482422
2020-10-29,46.77000045776367
2020-10-30,46.66999816894531
2020-11-02,47.68000030517578
2020-11-03,47.88999938964844
2020-11-04,47.689998626708984
2020-11-05,48.060001373291016
2020-11-06,47.9900016784668
2020-11-09,46.119998931884766
2020-11-10,47.290000915527344
2020-11-11,48.290000915527344
2020-11-12,48.529998779296875
2020-11-13,49.189998626708984
2020-11-16,49.900001525878906
2020-11-17,49.380001068115234
2020-11-18,49.040000915527344
2020-11-19,49.31999969482422
2020-11-20,48.97999954223633
2020-11-23,49.11000061035156
2020-11-24,49.369998931884766
2020-11-25,48.91999816894531
2020-11-27,48.97999954223633
2020-11-30,50.02000045776367
2020-12-01,50.25
2020-12-02,49.06999969482422
2020-12-03,48.7400016784668
2020-12-04,48.5
2020-12-07,48.310001373291016
2020-12-08,48.2599983215332
2020-12-09,47.279998779296875
2020-12-10,47.310001373291016
2020-12-11,47.209999084472656
2020-12-14,46.709999084472656
2020-12-15,46.81999969482422
2020-12-16,47.11000061035156
2020-12-17,47.779998779296875
2020-12-18,47.56999969482422
2020-12-21,48.31999969482422
2020-12-22,47.7599983215332
2020-12-23,48.11000061035156
2020-12-24,48.54999923706055
2020-12-28,48.43000030517578
2020-12-29,48.41999816894531
2020-12-30,48.02000045776367
2020-12-31,48.349998474121094
2021-01-04,48.529998779296875
2021-01-05,48.900001525878906
2021-01-06,47.90999984741211
2021-01-07,47.220001220703125
2021-01-08,46.86000061035156
2021-01-11,46.029998779296875
2021-01-12,45.4900016784668
2021-01-13,45.43000030517578
2021-01-14,45.869998931884766
2021-01-15,46.41999816894531
2021-01-19,46.380001068115234
2021-01-20,46.040000915527344
2021-01-21,46.619998931884766
2021-01-22,46.58000183105469
2021-01-25,48
2021-01-26,49.95000076293945
2021-01-27,52.709999084472656
2021-01-28,48.75
2021-01-29,48.11000061035156
2021-02-01,48.029998779296875
2021-02-02,47.2599983215332
2021-02-03,47.119998931884766
2021-02-04,46.93000030517578
2021-02-05,47.5
2021-02-08,47.119998931884766
2021-02-09,47
2021-02-10,47.54999923706055
2021-02-11,46.970001220703125
2021-02-12,46.75
2021-02-16,46.11000061035156
2021-02-17,46.380001068115234
2021-02-18,47.13999938964844
2021-02-19,46.31999969482422
2021-02-22,46.130001068115234
2021-02-23,46.33000183105469
2021-02-24,46.2400016784668
2021-02-25,45.650001525878906
2021-02-26,45.47999954223633
2021-03-01,45.52000045776367
2021-03-02,45.619998931884766
2021-03-03,45.810001373291016
2021-03-04,45.79999923706055
2021-03-05,46.59000015258789
2021-03-08,47.25
2021-03-09,46.93000030517578
2021-03-10,47.880001068115234
2021-03-11,47.439998626708984
2021-03-12,47.959999084472656
2021-03-15,47.599998474121094
2021-03-16,48.900001525878906
2021-03-17,48.959999084472656
2021-03-18,49.52000045776367
2021-03-19,49.790000915527344
2021-03-22,51.02000045776367
2021-03-23,50.630001068115234
2021-03-24,48.77000045776367
2021-03-25,49.369998931884766
2021-03-26,50.869998931884766
2021-03-29,51.959999084472656
2021-03-30,51.380001068115234
2021-03-31,50.27000045776367
2021-04-01,49.970001220703125
2021-04-05,50.09000015258789
2021-04-06,50.09000015258789
2021-04-07,49.220001220703125
2021-04-08,48.75
2021-04-09,48.06999969482422
2021-04-12,48.83000183105469
2021-04-13,48.86000061035156
2021-04-14,48.439998626708984
2021-04-15,48.880001068115234
2021-04-16,49.400001525878906
2021-04-19,49.65999984741211
2021-04-20,50.13999938964844
2021-04-21,50.54999923706055
2021-04-22,49.529998779296875
2021-04-23,48.77000045776367
2021-04-26,47.91999816894531
2021-04-27,48.02000045776367
2021-04-28,47.56999969482422
2021-04-29,48.02000045776367
2021-04-30,47.75
2021-05-03,48.400001525878906
2021-05-04,48.25
2021-05-05,48.849998474121094
2021-05-06,49.81999969482422
2021-05-07,49.54999923706055
2021-05-10,50.150001525878906
2021-05-11,50.029998779296875
2021-05-12,49.20000076293945
2021-05-13,49.560001373291016
2021-05-14,49.27000045776367
2021-05-17,49.36000061035156
2021-05-18,48.810001373291016
2021-05-19,48.33000183105469
2021-05-20,48.86000061035156
2021-05-21,48.869998931884766
2021-05-24,48.63999938964844
2021-05-25,48.40999984741211
2021-05-26,48.36000061035156
2021-05-27,47.81999969482422
2021-05-28,48.66999816894531
2021-06-01,48.869998931884766
2021-06-02,49.65999984741211
2021-06-03,49.41999816894531
2021-06-04,49.68000030517578
2021-06-07,49.459999084472656
2021-06-08,49.119998931884766
2021-06-09,45.91999816894531
2021-06-10,45.720001220703125
2021-06-11,46.11000061035156
2021-06-14,45.81999969482422
2021-06-15,45.369998931884766
2021-06-16,45.52000045776367
2021-06-17,45.689998626708984
2021-06-18,45.27000045776367
2021-06-21,45.54999923706055
2021-06-22,45.59000015258789
2021-06-23,45.220001220703125
2021-06-24,45.20000076293945
2021-06-25,45.7599983215332
2021-06-28,45.86000061035156
2021-06-29,45.630001068115234
2021-06-30,45.59000015258789
2021-07-01,45.720001220703125
2021-07-02,45.65999984741211
2021-07-06,45.540000915527344
2021-07-07,46.08000183105469
2021-07-08,45.86000061035156
2021-07-09,45.63999938964844
2021-07-12,45.54999923706055
2021-07-13,44.709999084472656
2021-07-14,44.369998931884766
2021-07-15,45.060001373291016
2021-07-16,45.529998779296875
2021-07-19,45.90999984741211
2021-07-20,45.279998779296875
2021-07-21,44.59000015258789
2021-07-22,44.27000045776367
2021-07-23,44.56999969482422
2021-07-26,44.5099983215332
2021-07-27,44.689998626708984
2021-07-28,44.099998474121094
2021-07-29,43.939998626708984
2021-07-30,43.720001220703125
2021-08-02,43.310001373291016
2021-08-03,43.349998474121094
2021-08-04,42.45000076293945
2021-08-05,42.22999954223633
2021-08-06,42.29999923706055
2021-08-09,42.59000015258789
2021-08-10,42.5099983215332
2021-08-11,42.83000183105469
2021-08-12,42.59000015258789
2021-08-13,43.18000030517578
2021-08-16,43.439998626708984
2021-08-17,43.900001525878906
2021-08-18,42.779998779296875
2021-08-19,43.20000076293945
2021-08-20,43.279998779296875
2021-08-23,42.52000045776367
2021-08-24,42.02000045776367
2021-08-25,41.11000061035156
2021-08-26,40.43000030517578
2021-08-27,41.400001525878906
2021-08-30,40.959999084472656
2021-08-31,41.72999954223633
2021-09-01,42.59000015258789
2021-09-02,42.810001373291016
2021-09-03,43.04999923706055
2021-09-07,42.880001068115234
2021-09-08,43.02000045776367
2021-09-09,42.79999923706055
2021-09-10,43.150001525878906
2021-09-13,43.83000183105469
2021-09-14,43.36000061035156
2021-09-15,44
2021-09-16,43.52000045776367
2021-09-17,43.189998626708984
2021-09-20,42.599998474121094
2021-09-21,42.220001220703125
2021-09-22,42.36000061035156
2021-09-23,42.279998779296875
2021-09-24,42.43000030517578
2021-09-27,42.2599983215332
2021-09-28,42.060001373291016
2021-09-29,42.849998474121094
2021-09-30,41.810001373291016
2021-10-01,41.529998779296875
2021-10-04,42.11000061035156
2021-10-05,42.560001373291016
2021-10-06,42.5
2021-10-07,42.20000076293945
2021-10-08,42.209999084472656
2021-10-11,41.869998931884766
2021-10-12,41.7599983215332
2021-10-13,41.5099983215332
2021-10-14,41.4900016784668
2021-10-15,41.15999984741211
2021-10-18,40.86000061035156
2021-10-19,40.81999969482422
2021-10-20,41.279998779296875
2021-10-21,40.630001068115234
2021-10-22,40.70000076293945
2021-10-25,40.20000076293945
2021-10-26,40.77000045776367
2021-10-27,39.90999984741211
2021-10-28,40.189998626708984
2021-10-29,39.95000076293945
2021-11-01,40.40999984741211
2021-11-02,40.380001068115234
2021-11-03,41.56999969482422
2021-11-04,40.959999084472656
2021-11-05,40.72999954223633
2021-11-08,40.810001373291016
2021-11-09,41.279998779296875
2021-11-10,41.40999984741211
2021-11-11,40.93000030517578
2021-11-12,41.54999923706055
2021-11-15,41.72999954223633
2021-11-16,41.380001068115234
2021-11-17,41.59000015258789
2021-11-18,40.9900016784668
2021-11-19,40.58000183105469
2021-11-22,41.060001373291016
2021-11-23,41.5099983215332
2021-11-24,41.349998474121094
2021-11-26,41.52000045776367
2021-11-29,41.20000076293945
2021-11-30,40.33000183105469
2021-12-01,39.90999984741211
2021-12-02,40.52000045776367
2021-12-03,41.130001068115234
2021-12-06,41.29999923706055
2021-12-07,41.119998931884766
2021-12-08,41.83000183105469
2021-12-09,42.18000030517578
2021-12-10,43.150001525878906
2021-12-13,43.65999984741211
2021-12-14,43.06999969482422
2021-12-15,43.4900016784668
2021-12-16,44.18000030517578
2021-12-17,43.119998931884766
2021-12-20,43.220001220703125
2021-12-21,42.29999923706055
2021-12-22,41.970001220703125
2021-12-23,41.959999084472656
2021-12-27,42.18000030517578
2021-12-28,43.36000061035156
2021-12-29,43.220001220703125
2021-12-30,43.150001525878906
2021-12-31,43.459999084472656
2022-01-03,43.7400016784668
2022-01-04,44.119998931884766
2022-01-05,44.279998779296875
2022-01-06,45.029998779296875
2022-01-07,45.849998474121094
2022-01-10,45.84000015258789
2022-01-11,45.06999969482422
2022-01-12,45.209999084472656
2022-01-13,45.880001068115234
2022-01-14,46.380001068115234
2022-01-18,46.290000915527344
2022-01-19,46.040000915527344
2022-01-20,44.83000183105469
2022-01-21,45.29999923706055
2022-01-24,45.31999969482422
2022-01-25,44.38999938964844
2022-01-26,43.529998779296875
2022-01-27,44.209999084472656
2022-01-28,44.220001220703125
2022-01-31,44.119998931884766
2022-02-01,44.150001525878906
2022-02-02,44.540000915527344
2022-02-03,44.599998474121094
2022-02-04,43.09000015258789
2022-02-07,43.540000915527344
2022-02-08,43.619998931884766
2022-02-09,43.459999084472656
2022-02-10,43.189998626708984
2022-02-11,44.150001525878906
2022-02-14,44.029998779296875
2022-02-15,44.130001068115234
2022-02-16,43.66999816894531
2022-02-17,44.189998626708984
2022-02-18,44.95000076293945
2022-02-22,44.689998626708984
2022-02-23,44.66999816894531
2022-02-24,43.540000915527344
2022-02-25,45.189998626708984
2022-02-28,44.970001220703125
2022-03-01,44.40999984741211
2022-03-02,45.150001525878906
2022-03-03,45.54999923706055
2022-03-04,45.54999923706055
2022-03-07,45.52000045776367
2022-03-08,42.29999923706055
2022-03-09,42.630001068115234
2022-03-10,41.869998931884766
2022-03-11,42.16999816894531
2022-03-14,42.810001373291016
2022-03-15,43.470001220703125
2022-03-16,42.65999984741211
2022-03-17,42.7400016784668
2022-03-18,42.43000030517578
2022-03-21,42.470001220703125
2022-03-22,42.9900016784668
2022-03-23,43.0099983215332
2022-03-24,43.31999969482422
2022-03-25,44.529998779296875
2022-03-28,44.150001525878906
2022-03-29,44.72999954223633
2022-03-30,44.099998474121094
2022-03-31,44.56999969482422
2022-04-01,45.04999923706055
2022-04-04,44.9900016784668
2022-04-05,44.880001068115234
2022-04-06,44.88999938964844
2022-04-07,45.15999984741211
2022-04-08,45.470001220703125
2022-04-11,45.77000045776367
2022-04-12,45.709999084472656
2022-04-13,45.810001373291016
2022-04-14,46.20000076293945
2022-04-18,45.470001220703125
2022-04-19,46.20000076293945
2022-04-20,47.13999938964844
2022-04-21,47.47999954223633
2022-04-22,46.939998626708984
2022-04-25,46.83000183105469
2022-04-26,46.36000061035156
2022-04-27,47.040000915527344
2022-04-28,48.27000045776367
2022-04-29,47.220001220703125
2022-05-02,46.900001525878906
2022-05-03,47.119998931884766
2022-05-04,48
2022-05-05,48.619998931884766
2022-05-06,49.66999816894531
2022-05-09,51.38999938964844
2022-05-10,49.58000183105469
2022-05-11,49.349998474121094
2022-05-12,50.0099983215332
2022-05-13,50.54999923706055
2022-05-16,50.65999984741211
2022-05-17,50.279998779296875
2022-05-18,46.220001220703125
2022-05-19,46.060001373291016
2022-05-20,46.029998779296875
2022-05-23,46.15999984741211
2022-05-24,47.7599983215332
2022-05-25,47.97999954223633
2022-05-26,47.900001525878906
2022-05-27,48.209999084472656
2022-05-31,47.90999984741211
2022-06-01,47
2022-06-02,45.75
2022-06-03,45.72999954223633
2022-06-06,45.90999984741211
2022-06-07,46.599998474121094
2022-06-08,47.310001373291016
2022-06-09,47
2022-06-10,46.93000030517578
2022-06-13,45.86000061035156
2022-06-14,45.439998626708984
2022-06-15,45.310001373291016
2022-06-16,45.18000030517578
2022-06-17,45.38999938964844
2022-06-21,47
2022-06-22,46.970001220703125
2022-06-23,47.400001525878906
2022-06-24,48.439998626708984
2022-06-27,48.13999938964844
2022-06-28,47.88999938964844
2022-06-29,48.400001525878906
2022-06-30,48.04999923706055
2022-07-01,48.4900016784668
2022-07-05,48.25
2022-07-06,48.36000061035156
2022-07-07,48.56999969482422
2022-07-08,48.58000183105469
2022-07-11,48.7400016784668
2022-07-12,48.88999938964844
2022-07-13,49.459999084472656
2022-07-14,49.04999923706055
2022-07-15,48.72999954223633
2022-07-18,48.18000030517578
2022-07-19,48.41999816894531
2022-07-20,48.04999923706055
2022-07-21,47.61000061035156
2022-07-22,47.849998474121094
2022-07-25,48.61000061035156
2022-07-26,49
2022-07-27,48.560001373291016
2022-07-28,49.119998931884766
2022-07-29,49.349998474121094
2022-08-01,49.58000183105469
2022-08-02,49.20000076293945
2022-08-03,49.689998626708984
2022-08-04,48.939998626708984
2022-08-05,49.41999816894531
2022-08-08,49.540000915527344
2022-08-09,49.68000030517578
2022-08-10,49.939998626708984
2022-08-11,50.09000015258789
2022-08-12,49.939998626708984
2022-08-15,50.04999923706055
2022-08-16,50.689998626708984
2022-08-17,50.689998626708984
2022-08-18,50.790000915527344
2022-08-19,51.310001373291016
2022-08-22,50.849998474121094
2022-08-23,51.15999984741211
2022-08-24,51.54999923706055
2022-08-25,51.189998626708984
2022-08-26,50.689998626708984
2022-08-29,51.13999938964844
2022-08-30,50.689998626708984
2022-08-31,50.380001068115234
2022-09-01,49.369998931884766
2022-09-02,49.130001068115234
2022-09-06,48.810001373291016
2022-09-07,49.310001373291016
2022-09-08,47.84000015258789
2022-09-09,47.93000030517578
2022-09-12,48.5099983215332
2022-09-13,47.279998779296875
2022-09-14,47.34000015258789
2022-09-15,47.09000015258789
2022-09-16,47.689998626708984
2022-09-19,48.04999923706055
2022-09-20,47.77000045776367
2022-09-21,48.529998779296875
2022-09-22,49.18000030517578
2022-09-23,48.599998474121094
2022-09-26,47.97999954223633
2022-09-27,47.08000183105469
2022-09-28,47.880001068115234
2022-09-29,47.0099983215332
2022-09-30,47.119998931884766
2022-10-03,47.720001220703125
2022-10-04,48.060001373291016
2022-10-05,47.59000015258789
2022-10-06,46.810001373291016
2022-10-07,46.630001068115234
2022-10-10,47.720001220703125
2022-10-11,48.619998931884766
2022-10-12,49.09000015258789
2022-10-13,50.619998931884766
2022-10-14,50.369998931884766
2022-10-17,50.0099983215332
2022-10-18,50.54999923706055
2022-10-19,50.97999954223633
2022-10-20,49.880001068115234
2022-10-21,50.25
2022-10-24,50.599998474121094
2022-10-25,51.15999984741211
2022-10-26,51.540000915527344
2022-10-27,51.79999923706055
2022-10-28,52.72999954223633
2022-10-31,52.90999984741211
2022-11-01,52.56999969482422
2022-11-02,52.2599983215332
2022-11-03,51.22999954223633
2022-11-04,50.83000183105469
2022-11-07,51.119998931884766
2022-11-08,51.540000915527344
2022-11-09,51.439998626708984
2022-11-10,50.54999923706055
2022-11-11,48.970001220703125
2022-11-14,48.63999938964844
2022-11-15,48.810001373291016
2022-11-16,50.709999084472656
2022-11-17,50.4900016784668
2022-11-18,51.560001373291016
2022-11-21,52.189998626708984
2022-11-22,52.56999969482422
2022-11-23,52.540000915527344
2022-11-25,53.040000915527344
2022-11-28,52.91999816894531
2022-11-29,52.619998931884766
2022-11-30,53.66999816894531
2022-12-01,53.59000015258789
2022-12-02,54.099998474121094
2022-12-05,53.29999923706055
2022-12-06,52.9900016784668
2022-12-07,56.18000030517578
2022-12-08,57.06999969482422
2022-12-09,55.65999984741211
2022-12-12,56.90999984741211
2022-12-13,56.27000045776367
2022-12-14,57
2022-12-15,56.91999816894531
2022-12-16,57.060001373291016
2022-12-19,56.83000183105469
2022-12-20,56.18000030517578
2022-12-21,56.90999984741211
2022-12-22,56.81999969482422
2022-12-23,57.279998779296875
2022-12-27,57.54999923706055
2022-12-28,57.040000915527344
2022-12-29,56.709999084472656
2022-12-30,56.75
2023-01-03,56.20000076293945
2023-01-04,55.7599983215332
2023-01-05,56.13999938964844
2023-01-06,57.0099983215332
2023-01-09,55.95000076293945
2023-01-10,56
2023-01-11,55.630001068115234
2023-01-12,54.72999954223633
2023-01-13,54.959999084472656
2023-01-17,54.65999984741211
2023-01-18,52.58000183105469
2023-01-19,52.38999938964844
2023-01-20,52.040000915527344
2023-01-23,51.58000183105469
2023-01-24,51.400001525878906
2023-01-25,51.65999984741211
2023-01-26,50.66999816894531
2023-01-27,51.130001068115234
2023-01-30,51.900001525878906
2023-01-31,51.93000030517578
2023-02-01,51.66999816894531
2023-02-02,50.380001068115234
2023-02-03,50.880001068115234
2023-02-06,52.08000183105469
2023-02-07,51.29999923706055
2023-02-08,50.900001525878906
2023-02-09,50.5099983215332
2023-02-10,51.43000030517578
2023-02-13,51.79999923706055
2023-02-14,51.02000045776367
2023-02-15,50.95000076293945
2023-02-16,50.88999938964844
2023-02-17,52.349998474121094
2023-02-21,53.349998474121094
2023-02-22,52.97999954223633
2023-02-23,53.04999923706055
2023-02-24,53.130001068115234
2023-02-27,53.119998931884766
2023-02-28,52.52000045776367
2023-03-01,51.90999984741211
2023-03-02,52.41999816894531
2023-03-03,52.40999984741211
2023-03-06,52.58000183105469
2023-03-07,52.130001068115234
2023-03-08,53.13999938964844
2023-03-09,52.33000183105469
2023-03-10,52.5099983215332
2023-03-13,53.279998779296875
2023-03-14,53.77000045776367
2023-03-15,54.34000015258789
2023-03-16,54.060001373291016
2023-03-17,53.380001068115234
2023-03-20,54.08000183105469
2023-03-21,54.08000183105469
2023-03-22,53.59000015258789
2023-03-23,53.5
2023-03-24,54.540000915527344
2023-03-27,54.689998626708984
2023-03-28,54.75
2023-03-29,54.619998931884766
2023-03-30,54.400001525878906
2023-03-31,54.97999954223633
2023-04-03,55.150001525878906
2023-04-04,54.97999954223633
2023-04-05,55.560001373291016
2023-04-06,55.470001220703125
2023-04-10,55.36000061035156
2023-04-11,55.790000915527344
2023-04-12,55.36000061035156
2023-04-13,55.31999969482422
2023-04-14,54.779998779296875
2023-04-17,55.209999084472656
2023-04-18,55.119998931884766
2023-04-19,54.22999954223633
2023-04-20,54.380001068115234
2023-04-21,53.66999816894531
2023-04-24,53.4900016784668
2023-04-25,54.66999816894531
2023-04-26,54.540000915527344
2023-04-27,54.97999954223633
2023-04-28,54.29999923706055
2023-05-01,54.630001068115234
2023-05-02,54.54999923706055
2023-05-03,54.54999923706055
2023-05-04,54.33000183105469
2023-05-05,54.7400016784668
2023-05-08,54.459999084472656
2023-05-09,54.599998474121094
2023-05-10,54.349998474121094
2023-05-11,54.459999084472656
2023-05-12,54.33000183105469
2023-05-15,53.33000183105469
2023-05-16,53.02000045776367
2023-05-17,53.58000183105469
2023-05-18,52.849998474121094
2023-05-19,52.68000030517578
2023-05-22,51.59000015258789
2023-05-23,51.869998931884766
2023-05-24,51.599998474121094
2023-05-25,51.459999084472656
2023-05-26,51.5099983215332
2023-05-30,50.369998931884766
2023-05-31,50.54999923706055
2023-06-01,50.650001525878906
2023-06-02,51.470001220703125
2023-06-05,51.560001373291016
2023-06-06,50.59000015258789
2023-06-07,46.08000183105469
2023-06-08,46.77000045776367
2023-06-09,46.04999923706055
2023-06-12,45.97999954223633
2023-06-13,46.25
2023-06-14,45.90999984741211
2023-06-15,46.439998626708984
2023-06-16,46.41999816894531
2023-06-20,45.790000915527344
2023-06-21,45.68000030517578
2023-06-22,45.779998779296875
2023-06-23,45.59000015258789
2023-06-26,45.83000183105469
2023-06-27,46.20000076293945
2023-06-28,45.31999969482422
2023-06-29,45.47999954223633
2023-06-30,45.709999084472656
2023-07-03,46.5099983215332
2023-07-05,45.97999954223633
2023-07-06,46.02000045776367
2023-07-07,45.540000915527344
2023-07-10,45.9900016784668
2023-07-11,46.20000076293945
2023-07-12,45.91999816894531
2023-07-13,45.529998779296875
2023-07-14,45.38999938964844
2023-07-17,44.939998626708984
2023-07-18,44.86000061035156
2023-07-19,45.88999938964844
2023-07-20,46.54999923706055
2023-07-21,46.33000183105469
2023-07-24,46.40999984741211
2023-07-25,46.27000045776367
2023-07-26,46.189998626708984
2023-07-27,46.040000915527344
2023-07-28,46.25
2023-07-31,45.81999969482422
2023-08-01,45.5
2023-08-02,46.209999084472656
2023-08-03,45.630001068115234
2023-08-04,45.150001525878906
2023-08-07,44.34000015258789
2023-08-08,43.310001373291016
2023-08-09,43.970001220703125
2023-08-10,44.0099983215332
2023-08-11,44.04999923706055
2023-08-14,43.68000030517578
2023-08-15,42.9900016784668
2023-08-16,42.91999816894531
2023-08-17,42.369998931884766
2023-08-18,42.83000183105469
2023-08-21,42.060001373291016
2023-08-22,41.88999938964844
2023-08-23,41.790000915527344
2023-08-24,41.77000045776367
2023-08-25,42.08000183105469
2023-08-28,42.22999954223633
2023-08-29,42.279998779296875
2023-08-30,41.959999084472656
2023-08-31,41.70000076293945
2023-09-01,40.88999938964844
2023-09-05,41.220001220703125
2023-09-06,41.099998474121094
2023-09-07,41.81999969482422
2023-09-08,42.18000030517578
2023-09-11,42.720001220703125
2023-09-12,42.58000183105469
2023-09-13,42.720001220703125
2023-09-14,43.4900016784668
2023-09-15,43.040000915527344
2023-09-18,42.720001220703125
2023-09-19,42.31999969482422
2023-09-20,42.68000030517578
2023-09-21,42.900001525878906
2023-09-22,42.61000061035156
2023-09-25,41.97999954223633
2023-09-26,41.7599983215332
2023-09-27,41.459999084472656
2023-09-28,41.2599983215332
2023-09-29,41.08000183105469
2023-10-02,39.5
