Date,TMO.Close
2020-07-17,395.3999938964844
2020-07-20,402.9700012207031
2020-07-21,403.0899963378906
2020-07-22,410.760009765625
2020-07-23,410.4800109863281
2020-07-24,406.3800048828125
2020-07-27,413.44000244140625
2020-07-28,407.3599853515625
2020-07-29,409.260009765625
2020-07-30,410.55999755859375
2020-07-31,413.95001220703125
2020-08-03,419.0899963378906
2020-08-04,415.7200012207031
2020-08-05,419.8999938964844
2020-08-06,415.7300109863281
2020-08-07,414.3299865722656
2020-08-10,410.1600036621094
2020-08-11,407.239990234375
2020-08-12,416.1700134277344
2020-08-13,416.6000061035156
2020-08-14,413.760009765625
2020-08-17,416.79998779296875
2020-08-18,417.29998779296875
2020-08-19,420.6199951171875
2020-08-20,422.1099853515625
2020-08-21,428.57000732421875
2020-08-24,419.760009765625
2020-08-25,422.2900085449219
2020-08-26,425.6499938964844
2020-08-27,420.5299987792969
2020-08-28,424.4800109863281
2020-08-31,428.9800109863281
2020-09-01,433.7300109863281
2020-09-02,441.05999755859375
2020-09-03,419.6700134277344
2020-09-04,409.9800109863281
2020-09-08,405.29998779296875
2020-09-09,418.32000732421875
2020-09-10,419.7300109863281
2020-09-11,431.1300048828125
2020-09-14,434.1000061035156
2020-09-15,435.1000061035156
2020-09-16,433.8800048828125
2020-09-17,432.92999267578125
2020-09-18,429.04998779296875
2020-09-21,425.4700012207031
2020-09-22,430.239990234375
2020-09-23,420.760009765625
2020-09-24,418.1400146484375
2020-09-25,422.2900085449219
2020-09-28,428.3900146484375
2020-09-29,434.3399963378906
2020-09-30,441.5199890136719
2020-10-01,438.20001220703125
2020-10-02,435.05999755859375
2020-10-05,450.6700134277344
2020-10-06,445.8900146484375
2020-10-07,452.3599853515625
2020-10-08,453.5400085449219
2020-10-09,464.70001220703125
2020-10-12,466.7200012207031
2020-10-13,467.5299987792969
2020-10-14,467.010009765625
2020-10-15,464.55999755859375
2020-10-16,468.5899963378906
2020-10-19,461.2900085449219
2020-10-20,465.260009765625
2020-10-21,468.760009765625
2020-10-22,481.989990234375
2020-10-23,480.1700134277344
2020-10-26,482.42999267578125
2020-10-27,489.29998779296875
2020-10-28,476.7099914550781
2020-10-29,471.8800048828125
2020-10-30,473.1199951171875
2020-11-02,480.54998779296875
2020-11-03,491.5
2020-11-04,510.9700012207031
2020-11-05,514.760009765625
2020-11-06,527.65997314453125
2020-11-09,484.989990234375
2020-11-10,468.5899963378906
2020-11-11,484
2020-11-12,486.55999755859375
2020-11-13,488.5899963378906
2020-11-16,480.989990234375
2020-11-17,479
2020-11-18,454.17999267578125
2020-11-19,453.1000061035156
2020-11-20,451.0400085449219
2020-11-23,446.0299987792969
2020-11-24,439.55999755859375
2020-11-25,448.45001220703125
2020-11-27,453.3999938964844
2020-11-30,464.9800109863281
2020-12-01,471.1000061035156
2020-12-02,478.8900146484375
2020-12-03,477.20001220703125
2020-12-04,474.6199951171875
2020-12-07,472.8900146484375
2020-12-08,473.9800109863281
2020-12-09,461.3800048828125
2020-12-10,468.739990234375
2020-12-11,471.3900146484375
2020-12-14,467.1300048828125
2020-12-15,470.9800109863281
2020-12-16,457.7900085449219
2020-12-17,464.94000244140625
2020-12-18,466.67999267578125
2020-12-21,462.8800048828125
2020-12-22,465.20001220703125
2020-12-23,458.3399963378906
2020-12-24,458.0899963378906
2020-12-28,460.7300109863281
2020-12-29,462.8599853515625
2020-12-30,461.7300109863281
2020-12-31,465.7799987792969
2021-01-04,471.82000732421875
2021-01-05,477.7200012207031
2021-01-06,485.2099914550781
2021-01-07,500.3299865722656
2021-01-08,512.29998779296875
2021-01-11,513.3499755859375
2021-01-12,498.7699890136719
2021-01-13,501.7099914550781
2021-01-14,496.9100036621094
2021-01-15,503.1400146484375
2021-01-19,507.3800048828125
2021-01-20,515.84002685546875
2021-01-21,512.3599853515625
2021-01-22,514.5999755859375
2021-01-25,518.83001708984375
2021-01-26,507.8299865722656
2021-01-27,482.4800109863281
2021-01-28,496.4800109863281
2021-01-29,509.70001220703125
2021-02-01,515.469970703125
2021-02-02,518.530029296875
2021-02-03,500.2200012207031
2021-02-04,488.9599914550781
2021-02-05,492.55999755859375
2021-02-08,495.760009765625
2021-02-09,489.29998779296875
2021-02-10,484.8800048828125
2021-02-11,494.04998779296875
2021-02-12,507.8299865722656
2021-02-16,500.0799865722656
2021-02-17,498.4599914550781
2021-02-18,488.79998779296875
2021-02-19,478.8599853515625
2021-02-22,463.2799987792969
2021-02-23,458.80999755859375
2021-02-24,456.6600036621094
2021-02-25,451.4700012207031
2021-02-26,450.0799865722656
2021-03-01,459.55999755859375
2021-03-02,462.1099853515625
2021-03-03,450.9599914550781
2021-03-04,441.4599914550781
2021-03-05,446.8699951171875
2021-03-08,439.8500061035156
2021-03-09,448.1099853515625
2021-03-10,441.0899963378906
2021-03-11,460.5199890136719
2021-03-12,450.489990234375
2021-03-15,452.82000732421875
2021-03-16,446.42999267578125
2021-03-17,442.6099853515625
2021-03-18,445.75
2021-03-19,445.010009765625
2021-03-22,454.6600036621094
2021-03-23,452.010009765625
2021-03-24,445.3699951171875
2021-03-25,442.2900085449219
2021-03-26,460.05999755859375
2021-03-29,458.57000732421875
2021-03-30,451.4700012207031
2021-03-31,456.3800048828125
2021-04-01,456.29998779296875
2021-04-05,465.3900146484375
2021-04-06,468.739990234375
2021-04-07,466.3800048828125
2021-04-08,471.510009765625
2021-04-09,478.8800048828125
2021-04-12,475.9800109863281
2021-04-13,484.8500061035156
2021-04-14,478.0400085449219
2021-04-15,494.3800048828125
2021-04-16,492.9200134277344
2021-04-19,487.6400146484375
2021-04-20,482.3599853515625
2021-04-21,480.4100036621094
2021-04-22,484.2099914550781
2021-04-23,488.0899963378906
2021-04-26,494.0400085449219
2021-04-27,490.2200012207031
2021-04-28,485.79998779296875
2021-04-29,464.3900146484375
2021-04-30,470.2300109863281
2021-05-03,467.3800048828125
2021-05-04,465.2799987792969
2021-05-05,467.7699890136719
2021-05-06,470.1400146484375
2021-05-07,468.45001220703125
2021-05-10,463.4700012207031
2021-05-11,464
2021-05-12,454.7799987792969
2021-05-13,456.9200134277344
2021-05-14,459.07000732421875
2021-05-17,452.9200134277344
2021-05-18,454.6099853515625
2021-05-19,456.95001220703125
2021-05-20,465.2900085449219
2021-05-21,462.3399963378906
2021-05-24,462.4599914550781
2021-05-25,464.0199890136719
2021-05-26,459.69000244140625
2021-05-27,472.4800109863281
2021-05-28,469.5
2021-06-01,447.010009765625
2021-06-02,449.2099914550781
2021-06-03,445.3299865722656
2021-06-04,448.760009765625
2021-06-07,444.45001220703125
2021-06-08,441
2021-06-09,448.2099914550781
2021-06-10,464.9100036621094
2021-06-11,465.1499938964844
2021-06-14,470.07000732421875
2021-06-15,470.0799865722656
2021-06-16,468.4200134277344
2021-06-17,486.0799865722656
2021-06-18,482.4700012207031
2021-06-21,483.55999755859375
2021-06-22,492.2099914550781
2021-06-23,494.0199890136719
2021-06-24,495.3599853515625
2021-06-25,492.8699951171875
2021-06-28,505.1000061035156
2021-06-29,508.239990234375
2021-06-30,504.4700012207031
2021-07-01,509.5299987792969
2021-07-02,513.32000732421875
2021-07-06,517.05999755859375
2021-07-07,522.719970703125
2021-07-08,518.6099853515625
2021-07-09,517.260009765625
2021-07-12,514.69000244140625
2021-07-13,514.29998779296875
2021-07-14,510.7799987792969
2021-07-15,514.47998046875
2021-07-16,519.78997802734375
2021-07-19,521.6199951171875
2021-07-20,522.58001708984375
2021-07-21,514.260009765625
2021-07-22,524.5
2021-07-23,532.260009765625
2021-07-26,529.1199951171875
2021-07-27,530.280029296875
2021-07-28,528.27001953125
2021-07-29,533.77001953125
2021-07-30,540.010009765625
2021-08-02,533.67999267578125
2021-08-03,536.989990234375
2021-08-04,538.8800048828125
2021-08-05,542.3499755859375
2021-08-06,538.20001220703125
2021-08-09,541.15997314453125
2021-08-10,540.3699951171875
2021-08-11,537.260009765625
2021-08-12,542.010009765625
2021-08-13,544.6400146484375
2021-08-16,554.46002197265625
2021-08-17,556.30999755859375
2021-08-18,544.65997314453125
2021-08-19,551.8800048828125
2021-08-20,555
2021-08-23,552.6099853515625
2021-08-24,550.489990234375
2021-08-25,548.08001708984375
2021-08-26,552.77001953125
2021-08-27,548.510009765625
2021-08-30,558.530029296875
2021-08-31,554.95001220703125
2021-09-01,561.719970703125
2021-09-02,565.469970703125
2021-09-03,568.1099853515625
2021-09-07,569.16998291015625
2021-09-08,572.58001708984375
2021-09-09,568.780029296875
2021-09-10,571.96002197265625
2021-09-13,559.1300048828125
2021-09-14,562.4000244140625
2021-09-15,562.96002197265625
2021-09-16,560.44000244140625
2021-09-17,596.79998779296875
2021-09-20,590.20001220703125
2021-09-21,597.03997802734375
2021-09-22,606.6300048828125
2021-09-23,608.22998046875
2021-09-24,609.780029296875
2021-09-27,594.66998291015625
2021-09-28,576.45001220703125
2021-09-29,579.5999755859375
2021-09-30,571.33001708984375
2021-10-01,572.719970703125
2021-10-04,569
2021-10-05,571.8800048828125
2021-10-06,575.5999755859375
2021-10-07,583.510009765625
2021-10-08,583.91998291015625
2021-10-11,578.65997314453125
2021-10-12,575.90997314453125
2021-10-13,573.55999755859375
2021-10-14,577.3499755859375
2021-10-15,582.3900146484375
2021-10-18,588.030029296875
2021-10-19,592.0999755859375
2021-10-20,605.5999755859375
2021-10-21,608.40997314453125
2021-10-22,611.96002197265625
2021-10-25,607.75
2021-10-26,608.34002685546875
2021-10-27,612.28997802734375
2021-10-28,620.07000732421875
2021-10-29,633.07000732421875
2021-11-01,635.0999755859375
2021-11-02,636.20001220703125
2021-11-03,642.3699951171875
2021-11-04,639.760009765625
2021-11-05,616.79998779296875
2021-11-08,624.469970703125
2021-11-09,618.58001708984375
2021-11-10,626.8599853515625
2021-11-11,631.47998046875
2021-11-12,635.25
2021-11-15,632.3599853515625
2021-11-16,641.47998046875
2021-11-17,637.29998779296875
2021-11-18,637.6300048828125
2021-11-19,636.04998779296875
2021-11-22,633.96002197265625
2021-11-23,632.760009765625
2021-11-24,633
2021-11-26,638.739990234375
2021-11-29,648.77001953125
2021-11-30,632.83001708984375
2021-12-01,626.1500244140625
2021-12-02,627.58001708984375
2021-12-03,636.1099853515625
2021-12-06,622.25
2021-12-07,628.71002197265625
2021-12-08,638.1500244140625
2021-12-09,637.07000732421875
2021-12-10,642.510009765625
2021-12-13,646.010009765625
2021-12-14,632.1099853515625
2021-12-15,655.739990234375
2021-12-16,661.25
2021-12-17,651.07000732421875
2021-12-20,649.32000732421875
2021-12-21,645.34002685546875
2021-12-22,651.70001220703125
2021-12-23,650.70001220703125
2021-12-27,662.21002197265625
2021-12-28,655.3800048828125
2021-12-29,662.72998046875
2021-12-30,665.45001220703125
2021-12-31,667.239990234375
2022-01-03,644.91998291015625
2022-01-04,618
2022-01-05,618.52001953125
2022-01-06,620.4000244140625
2022-01-07,607.07000732421875
2022-01-10,625.03997802734375
2022-01-11,620.5
2022-01-12,625.20001220703125
2022-01-13,600.8900146484375
2022-01-14,594.79998779296875
2022-01-18,590.0999755859375
2022-01-19,593.3699951171875
2022-01-20,588.15997314453125
2022-01-21,580.33001708984375
2022-01-24,575.79998779296875
2022-01-25,567.75
2022-01-26,562.9000244140625
2022-01-27,553.739990234375
2022-01-28,572.030029296875
2022-01-31,581.29998779296875
2022-02-01,594.30999755859375
2022-02-02,604.1300048828125
2022-02-03,594.92999267578125
2022-02-04,594.41998291015625
2022-02-07,587.04998779296875
2022-02-08,587.530029296875
2022-02-09,589.8499755859375
2022-02-10,580.280029296875
2022-02-11,566.28997802734375
2022-02-14,561.19000244140625
2022-02-15,556.66998291015625
2022-02-16,550.3499755859375
2022-02-17,540.53997802734375
2022-02-18,537.1400146484375
2022-02-22,529.8900146484375
2022-02-23,528.58001708984375
2022-02-24,540.16998291015625
2022-02-25,549.83001708984375
2022-02-28,544
2022-03-01,543.07000732421875
2022-03-02,556.45001220703125
2022-03-03,554.28997802734375
2022-03-04,547.32000732421875
2022-03-07,534.75
2022-03-08,524
2022-03-09,541.70001220703125
2022-03-10,538.25
2022-03-11,529.80999755859375
2022-03-14,535.8800048828125
2022-03-15,550.6400146484375
2022-03-16,562.54998779296875
2022-03-17,572.25
2022-03-18,589.09002685546875
2022-03-21,589.29998779296875
2022-03-22,587.3599853515625
2022-03-23,571.30999755859375
2022-03-24,573.69000244140625
2022-03-25,574.28997802734375
2022-03-28,583.19000244140625
2022-03-29,592.8699951171875
2022-03-30,595.1500244140625
2022-03-31,590.6500244140625
2022-04-01,592.34002685546875
2022-04-04,590.1400146484375
2022-04-05,584.280029296875
2022-04-06,587.40997314453125
2022-04-07,612.21002197265625
2022-04-08,608.8599853515625
2022-04-11,585.66998291015625
2022-04-12,570.94000244140625
2022-04-13,576.79998779296875
2022-04-14,568.9000244140625
2022-04-18,572.1300048828125
2022-04-19,574.1500244140625
2022-04-20,591.1500244140625
2022-04-21,580.42999267578125
2022-04-22,561.280029296875
2022-04-25,544.15997314453125
2022-04-26,516.44000244140625
2022-04-27,520.47998046875
2022-04-28,558.8900146484375
2022-04-29,552.91998291015625
2022-05-02,545.52001953125
2022-05-03,546.32000732421875
2022-05-04,562.97998046875
2022-05-05,550.510009765625
2022-05-06,546.67999267578125
2022-05-09,517.3900146484375
2022-05-10,526.22998046875
2022-05-11,520
2022-05-12,525.79998779296875
2022-05-13,541.41998291015625
2022-05-16,539.3800048828125
2022-05-17,554.5999755859375
2022-05-18,542.16998291015625
2022-05-19,550.739990234375
2022-05-20,555.1500244140625
2022-05-23,555.21002197265625
2022-05-24,548.82000732421875
2022-05-25,534.27001953125
2022-05-26,540.1099853515625
2022-05-27,572.3499755859375
2022-05-31,567.57000732421875
2022-06-01,556.219970703125
2022-06-02,570.0999755859375
2022-06-03,558.0999755859375
2022-06-06,552.8800048828125
2022-06-07,560.65997314453125
2022-06-08,552.05999755859375
2022-06-09,539.82000732421875
2022-06-10,526.8800048828125
2022-06-13,511.9100036621094
2022-06-14,507.45001220703125
2022-06-15,514.760009765625
2022-06-16,504.8900146484375
2022-06-17,500.8999938964844
2022-06-21,513.53997802734375
2022-06-22,519.219970703125
2022-06-23,540.5999755859375
2022-06-24,544.80999755859375
2022-06-27,543.6400146484375
2022-06-28,535.77001953125
2022-06-29,535.91998291015625
2022-06-30,543.280029296875
2022-07-01,548.27001953125
2022-07-05,545.07000732421875
2022-07-06,556.03997802734375
2022-07-07,553.760009765625
2022-07-08,553.71002197265625
2022-07-11,558.030029296875
2022-07-12,530.92999267578125
2022-07-13,523.1500244140625
2022-07-14,525.6300048828125
2022-07-15,538.8699951171875
2022-07-18,520.760009765625
2022-07-19,536.8699951171875
2022-07-20,538.6500244140625
2022-07-21,575
2022-07-22,561.53997802734375
2022-07-25,567.44000244140625
2022-07-26,573.27001953125
2022-07-27,581.92999267578125
2022-07-28,597.6400146484375
2022-07-29,598.40997314453125
2022-08-01,589.54998779296875
2022-08-02,586.03997802734375
2022-08-03,587.97998046875
2022-08-04,590
2022-08-05,590.260009765625
2022-08-08,583.95001220703125
2022-08-09,580.8699951171875
2022-08-10,592.3499755859375
2022-08-11,592.53997802734375
2022-08-12,603.21002197265625
2022-08-15,604.489990234375
2022-08-16,602.1099853515625
2022-08-17,596.03997802734375
2022-08-18,595.010009765625
2022-08-19,588.54998779296875
2022-08-22,576.1099853515625
2022-08-23,572.969970703125
2022-08-24,573.1500244140625
2022-08-25,585.469970703125
2022-08-26,563.71002197265625
2022-08-29,556.69000244140625
2022-08-30,554.28997802734375
2022-08-31,545.32000732421875
2022-09-01,550.75
2022-09-02,543.54998779296875
2022-09-06,545.1500244140625
2022-09-07,551.719970703125
2022-09-08,566.55999755859375
2022-09-09,569.4000244140625
2022-09-12,579.19000244140625
2022-09-13,559.82000732421875
2022-09-14,558.1300048828125
2022-09-15,551.97998046875
2022-09-16,541.280029296875
2022-09-19,539.66998291015625
2022-09-20,532.15997314453125
2022-09-21,525.69000244140625
2022-09-22,520.28997802734375
2022-09-23,520.78997802734375
2022-09-26,514.30999755859375
2022-09-27,508.6600036621094
2022-09-28,517.83001708984375
2022-09-29,516.6099853515625
2022-09-30,507.19000244140625
2022-10-03,522.92999267578125
2022-10-04,539.92999267578125
2022-10-05,546.27001953125
2022-10-06,540.59002685546875
2022-10-07,523.6099853515625
2022-10-10,510.8399963378906
2022-10-11,500.80999755859375
2022-10-12,500.6700134277344
2022-10-13,510.5400085449219
2022-10-14,503.04998779296875
2022-10-17,517.22998046875
2022-10-18,524.4000244140625
2022-10-19,505.6099853515625
2022-10-20,486.8599853515625
2022-10-21,496.739990234375
2022-10-24,505.010009765625
2022-10-25,514.6199951171875
2022-10-26,503
2022-10-27,498.32000732421875
2022-10-28,503.8399963378906
2022-10-31,513.969970703125
2022-11-01,517.69000244140625
2022-11-02,490.9800109863281
2022-11-03,486.94000244140625
2022-11-04,495.54998779296875
2022-11-07,492.1000061035156
2022-11-08,492.1700134277344
2022-11-09,484.7099914550781
2022-11-10,520.58001708984375
2022-11-11,538.67999267578125
2022-11-14,534.77001953125
2022-11-15,546.09002685546875
2022-11-16,536.010009765625
2022-11-17,529.8900146484375
2022-11-18,535.239990234375
2022-11-21,536.280029296875
2022-11-22,544.75
2022-11-23,547.28997802734375
2022-11-25,551.25
2022-11-28,540.030029296875
2022-11-29,539.75
2022-11-30,560.219970703125
2022-12-01,564.55999755859375
2022-12-02,563
2022-12-05,557.21002197265625
2022-12-06,550.530029296875
2022-12-07,558.1400146484375
2022-12-08,567.95001220703125
2022-12-09,560.22998046875
2022-12-12,567.5999755859375
2022-12-13,571.3800048828125
2022-12-14,567.22998046875
2022-12-15,553.78997802734375
2022-12-16,536.44000244140625
2022-12-19,530.16998291015625
2022-12-20,528.5
2022-12-21,539.8900146484375
2022-12-22,539.1400146484375
2022-12-23,540.67999267578125
2022-12-27,545.44000244140625
2022-12-28,543.40997314453125
2022-12-29,557.010009765625
2022-12-30,550.69000244140625
2023-01-03,553.17999267578125
2023-01-04,561.91998291015625
2023-01-05,556.94000244140625
2023-01-06,535
2023-01-09,546.09002685546875
2023-01-10,568.030029296875
2023-01-11,582.55999755859375
2023-01-12,581.53997802734375
2023-01-13,583.84002685546875
2023-01-17,587.8599853515625
2023-01-18,580.04998779296875
2023-01-19,583.8599853515625
2023-01-20,593.65997314453125
2023-01-23,604.82000732421875
2023-01-24,580.719970703125
2023-01-25,575.32000732421875
2023-01-26,577.3699951171875
2023-01-27,573.6300048828125
2023-01-30,564.28997802734375
2023-01-31,570.33001708984375
2023-02-01,587.3599853515625
2023-02-02,587.07000732421875
2023-02-03,587.760009765625
2023-02-06,576.16998291015625
2023-02-07,583.1500244140625
2023-02-08,579.22998046875
2023-02-09,568.92999267578125
2023-02-10,571.40997314453125
2023-02-13,575
2023-02-14,571.47998046875
2023-02-15,566.83001708984375
2023-02-16,557.58001708984375
2023-02-17,559.70001220703125
2023-02-21,550.77001953125
2023-02-22,548.4000244140625
2023-02-23,550.95001220703125
2023-02-24,542.78997802734375
2023-02-27,541.3499755859375
2023-02-28,541.760009765625
2023-03-01,538.52001953125
2023-03-02,548.75
2023-03-03,559.44000244140625
2023-03-06,558.52001953125
2023-03-07,548.83001708984375
2023-03-08,554.75
2023-03-09,553.21002197265625
2023-03-10,543.83001708984375
2023-03-13,541.55999755859375
2023-03-14,555.96002197265625
2023-03-15,542.70001220703125
2023-03-16,557.09002685546875
2023-03-17,547.34002685546875
2023-03-20,550.57000732421875
2023-03-21,556.70001220703125
2023-03-22,554.32000732421875
2023-03-23,555.19000244140625
2023-03-24,558.260009765625
2023-03-27,561.69000244140625
2023-03-28,554.22998046875
2023-03-29,555.1500244140625
2023-03-30,562.969970703125
2023-03-31,576.3699951171875
2023-04-03,570.07000732421875
2023-04-04,576.17999267578125
2023-04-05,579.8599853515625
2023-04-06,575.3499755859375
2023-04-10,574.3599853515625
2023-04-11,576.3800048828125
2023-04-12,579.3499755859375
2023-04-13,591.1300048828125
2023-04-14,588.84002685546875
2023-04-17,588.5999755859375
2023-04-18,584.8599853515625
2023-04-19,579.91998291015625
2023-04-20,565.92999267578125
2023-04-21,571.67999267578125
2023-04-24,574.29998779296875
2023-04-25,548.3800048828125
2023-04-26,533.1300048828125
2023-04-27,543.02001953125
2023-04-28,554.9000244140625
2023-05-01,548.5
2023-05-02,543.82000732421875
2023-05-03,550.41998291015625
2023-05-04,545.6400146484375
2023-05-05,546.3800048828125
2023-05-08,542.58001708984375
2023-05-09,534.65997314453125
2023-05-10,533.5
2023-05-11,529.78997802734375
2023-05-12,524.6500244140625
2023-05-15,523.67999267578125
2023-05-16,519.75
2023-05-17,521.66998291015625
2023-05-18,523.53997802734375
2023-05-19,527.3800048828125
2023-05-22,529.02001953125
2023-05-23,525.0999755859375
2023-05-24,510.7200012207031
2023-05-25,520.6400146484375
2023-05-26,522.02001953125
2023-05-30,514.219970703125
2023-05-31,508.4599914550781
2023-06-01,519.3800048828125
2023-06-02,520.1400146484375
2023-06-05,518.58001708984375
2023-06-06,516.260009765625
2023-06-07,520.780029296875
2023-06-08,515.25
2023-06-09,518.17999267578125
2023-06-12,523.69000244140625
2023-06-13,526.04998779296875
2023-06-14,520.1199951171875
2023-06-15,535.1099853515625
2023-06-16,537.29998779296875
2023-06-20,527.4000244140625
2023-06-21,525.95001220703125
2023-06-22,528.30999755859375
2023-06-23,524.21002197265625
2023-06-26,522.030029296875
2023-06-27,509.6199951171875
2023-06-28,510.1499938964844
2023-06-29,514.3900146484375
2023-06-30,521.75
2023-07-03,519.1099853515625
2023-07-05,520.5999755859375
2023-07-06,517.32000732421875
2023-07-07,513.72998046875
2023-07-10,516.8499755859375
2023-07-11,519.260009765625
2023-07-12,525.91998291015625
2023-07-13,526.6500244140625
2023-07-14,529.3599853515625
2023-07-17,525.260009765625
2023-07-18,523.67999267578125
2023-07-19,535.54998779296875
2023-07-20,538.27001953125
2023-07-21,562.19000244140625
2023-07-24,571.52001953125
2023-07-25,570.90997314453125
2023-07-26,574.40997314453125
2023-07-27,560.02001953125
2023-07-28,561.8499755859375
2023-07-31,548.65997314453125
2023-08-01,545.84002685546875
2023-08-02,553.760009765625
2023-08-03,548.3800048828125
2023-08-04,548.6400146484375
2023-08-07,551.78997802734375
2023-08-08,555.780029296875
2023-08-09,547.58001708984375
2023-08-10,547.280029296875
2023-08-11,543.780029296875
2023-08-14,540.34002685546875
2023-08-15,534.42999267578125
2023-08-16,528.8699951171875
2023-08-17,535.96002197265625
2023-08-18,532.3800048828125
2023-08-21,532.260009765625
2023-08-22,527.04998779296875
2023-08-23,545.239990234375
2023-08-24,538.010009765625
2023-08-25,541.59002685546875
2023-08-28,545.19000244140625
2023-08-29,555.40997314453125
2023-08-30,559
2023-08-31,557.0999755859375
2023-09-01,557.219970703125
2023-09-05,542.010009765625
2023-09-06,536.70001220703125
2023-09-07,531.65997314453125
2023-09-08,518.27001953125
2023-09-11,514.94000244140625
2023-09-12,510.989990234375
2023-09-13,510.8999938964844
2023-09-14,515.6400146484375
2023-09-15,515.530029296875
2023-09-18,507.7300109863281
2023-09-19,508.739990234375
2023-09-20,504.8900146484375
2023-09-21,501.5899963378906
2023-09-22,502.7900085449219
2023-09-25,505.6600036621094
2023-09-26,501.5899963378906
2023-09-27,498.2900085449219
2023-09-28,503.0199890136719
2023-09-29,506.1700134277344
2023-10-02,495.7900085449219
2023-10-03,499.6099853515625
2023-10-04,502.45001220703125
2023-10-05,498.0199890136719
2023-10-06,498.54998779296875
2023-10-09,496.1300048828125
2023-10-10,496.1499938964844
2023-10-11,492.6300048828125
2023-10-12,482.55999755859375
2023-10-13,482.8500061035156
2023-10-16,488.5400085449219
2023-10-17,484.7699890136719
2023-10-18,467.260009765625
2023-10-19,469.6700134277344
2023-10-20,464.3599853515625
