Date,MPWR.Close
2021-10-14,480.05999755859375
2021-10-15,481.0400085449219
2021-10-18,490.32000732421875
2021-10-19,496.07000732421875
2021-10-20,500.9700012207031
2021-10-21,517.5
2021-10-22,510.95001220703125
2021-10-25,522.80999755859375
2021-10-26,523.32000732421875
2021-10-27,525
2021-10-28,549.71002197265625
2021-10-29,525.46002197265625
2021-11-01,529.280029296875
2021-11-02,535.97998046875
2021-11-03,539.05999755859375
2021-11-04,535.07000732421875
2021-11-05,546.280029296875
2021-11-08,548.3499755859375
2021-11-09,553.469970703125
2021-11-10,537.5999755859375
2021-11-11,554.59002685546875
2021-11-12,561.77001953125
2021-11-15,562.96002197265625
2021-11-16,575.969970703125
2021-11-17,563.54998779296875
2021-11-18,560.95001220703125
2021-11-19,570.59002685546875
2021-11-22,557.8599853515625
2021-11-23,545.84002685546875
2021-11-24,552.58001708984375
2021-11-26,535.02001953125
2021-11-29,564.32000732421875
2021-11-30,553.46002197265625
2021-12-01,555.20001220703125
2021-12-02,554.46002197265625
2021-12-03,544.6199951171875
2021-12-06,510.2200012207031
2021-12-07,538.780029296875
2021-12-08,539.010009765625
2021-12-09,515.59002685546875
2021-12-10,503.4100036621094
2021-12-13,480.010009765625
2021-12-14,477.9200134277344
2021-12-15,490.3999938964844
2021-12-16,475.5
2021-12-17,482.989990234375
2021-12-20,477.4800109863281
2021-12-21,485.45001220703125
2021-12-22,492.79998779296875
2021-12-23,495.6000061035156
2021-12-27,511.0899963378906
2021-12-28,498.0799865722656
2021-12-29,498.32000732421875
2021-12-30,491.5
2021-12-31,493.3299865722656
2022-01-03,494.8500061035156
2022-01-04,491.25
2022-01-05,460.5299987792969
2022-01-06,465.6099853515625
2022-01-07,444.69000244140625
2022-01-10,449.3299865722656
2022-01-11,452.510009765625
2022-01-12,448.9100036621094
2022-01-13,433.6099853515625
2022-01-14,438.17999267578125
2022-01-18,416.3500061035156
2022-01-19,413.9700012207031
2022-01-20,404.1600036621094
2022-01-21,397.42999267578125
2022-01-24,402.0199890136719
2022-01-25,374.8699951171875
2022-01-26,378.2099914550781
2022-01-27,361.1199951171875
2022-01-28,370.8900146484375
2022-01-31,402.92999267578125
2022-02-01,406.3399963378906
2022-02-02,414.5
2022-02-03,393.1600036621094
2022-02-04,400.1199951171875
2022-02-07,396.95001220703125
2022-02-08,405.6000061035156
2022-02-09,422.80999755859375
2022-02-10,407.2900085449219
2022-02-11,424.2900085449219
2022-02-14,433.32000732421875
2022-02-15,479.2699890136719
2022-02-16,487.57000732421875
2022-02-17,461.8800048828125
2022-02-18,457.3500061035156
2022-02-22,450.1099853515625
2022-02-23,431.4100036621094
2022-02-24,455.1400146484375
2022-02-25,461.44000244140625
2022-02-28,458.70001220703125
2022-03-01,436.6000061035156
2022-03-02,453.45001220703125
2022-03-03,430
2022-03-04,413.7799987792969
2022-03-07,381.5
2022-03-08,394.44000244140625
2022-03-09,418.1600036621094
2022-03-10,409.05999755859375
2022-03-11,395.739990234375
2022-03-14,385.010009765625
2022-03-15,421.82000732421875
2022-03-16,440.67999267578125
2022-03-17,451.239990234375
2022-03-18,469.8800048828125
2022-03-21,464.42999267578125
2022-03-22,470.1499938964844
2022-03-23,463.7200012207031
2022-03-24,494.6199951171875
2022-03-25,491.5199890136719
2022-03-28,499.4200134277344
2022-03-29,512.21002197265625
2022-03-30,488.3999938964844
2022-03-31,485.67999267578125
2022-04-01,463.6000061035156
2022-04-04,474.5299987792969
2022-04-05,439.3800048828125
2022-04-06,431.25
2022-04-07,436.30999755859375
2022-04-08,411.5899963378906
2022-04-11,396.1099853515625
2022-04-12,401.0400085449219
2022-04-13,420.6400146484375
2022-04-14,409.3800048828125
2022-04-18,425.9200134277344
2022-04-19,437.45001220703125
2022-04-20,432.19000244140625
2022-04-21,415.55999755859375
2022-04-22,404.2099914550781
2022-04-25,420.1700134277344
2022-04-26,394.3699951171875
2022-04-27,392.3800048828125
2022-04-28,412.489990234375
2022-04-29,392.239990234375
2022-05-02,410.8699951171875
2022-05-03,457.4800109863281
2022-05-04,479.19000244140625
2022-05-05,451.9800109863281
2022-05-06,444.94000244140625
2022-05-09,406.739990234375
2022-05-10,412.7900085449219
2022-05-11,386.7099914550781
2022-05-12,388.4200134277344
2022-05-13,431.6700134277344
2022-05-16,417
2022-05-17,443.1000061035156
2022-05-18,411.3599853515625
2022-05-19,416.69000244140625
2022-05-20,418.1199951171875
2022-05-23,418.75
2022-05-24,388.44000244140625
2022-05-25,401.6099853515625
2022-05-26,421.6700134277344
2022-05-27,455.8500061035156
2022-05-31,450.3900146484375
2022-06-01,448.25
2022-06-02,472.29998779296875
2022-06-03,457.4599914550781
2022-06-06,466.1000061035156
2022-06-07,473.44000244140625
2022-06-08,457.8999938964844
2022-06-09,444.0799865722656
2022-06-10,423.6199951171875
2022-06-13,389.6400146484375
2022-06-14,407.1600036621094
2022-06-15,416.19000244140625
2022-06-16,387.1199951171875
2022-06-17,398.55999755859375
2022-06-21,412.8399963378906
2022-06-22,400.4599914550781
2022-06-23,399.6499938964844
2022-06-24,419.4100036621094
2022-06-27,416.8599853515625
2022-06-28,397.1300048828125
2022-06-29,392.4100036621094
2022-06-30,384.0400085449219
2022-07-01,364.95001220703125
2022-07-05,368.760009765625
2022-07-06,369.1000061035156
2022-07-07,386.69000244140625
2022-07-08,395.4800109863281
2022-07-11,389.6499938964844
2022-07-12,385.3699951171875
2022-07-13,387.45001220703125
2022-07-14,395.9800109863281
2022-07-15,410.25
2022-07-18,409.0400085449219
2022-07-19,426.239990234375
2022-07-20,442.0899963378906
2022-07-21,456.0299987792969
2022-07-22,436.44000244140625
2022-07-25,430.2799987792969
2022-07-26,422.1099853515625
2022-07-27,451.010009765625
2022-07-28,460.1099853515625
2022-07-29,464.7200012207031
2022-08-01,462.29998779296875
2022-08-02,505.7200012207031
2022-08-03,526.1199951171875
2022-08-04,530.96002197265625
2022-08-05,532.33001708984375
2022-08-08,535.52001953125
2022-08-09,511.05999755859375
2022-08-10,532.010009765625
2022-08-11,517.969970703125
2022-08-12,527.75
2022-08-15,536.8800048828125
2022-08-16,531.40997314453125
2022-08-17,520.5
2022-08-18,527.239990234375
2022-08-19,511.6499938964844
2022-08-22,491.6400146484375
2022-08-23,497.510009765625
2022-08-24,497.1099853515625
2022-08-25,514.42999267578125
2022-08-26,476.6199951171875
2022-08-29,461.760009765625
2022-08-30,463.1700134277344
2022-08-31,453.17999267578125
2022-09-01,425.4700012207031
2022-09-02,424.4200134277344
2022-09-06,418.8900146484375
2022-09-07,427.19000244140625
2022-09-08,438.7799987792969
2022-09-09,447.20001220703125
2022-09-12,446.9200134277344
2022-09-13,422.3299865722656
2022-09-14,429.7099914550781
2022-09-15,418.8800048828125
2022-09-16,417.9599914550781
2022-09-19,417.6600036621094
2022-09-20,410.8399963378906
2022-09-21,403.8599853515625
2022-09-22,381.7099914550781
2022-09-23,371.239990234375
2022-09-26,367.3500061035156
2022-09-27,372.6600036621094
2022-09-28,379.3299865722656
2022-09-29,365.3999938964844
2022-09-30,363.3999938964844
2022-10-03,377
2022-10-04,394.010009765625
2022-10-05,399.8399963378906
2022-10-06,395.3500061035156
2022-10-07,362.6000061035156
2022-10-10,344.3399963378906
2022-10-11,328.010009765625
2022-10-12,322.9800109863281
2022-10-13,331.9599914550781
2022-10-14,309.20001220703125
2022-10-17,316.1700134277344
2022-10-18,315.6000061035156
2022-10-19,314.8299865722656
2022-10-20,317.44000244140625
2022-10-21,332.8299865722656
2022-10-24,330.989990234375
2022-10-25,342.1600036621094
2022-10-26,333.3299865722656
2022-10-27,329.4800109863281
2022-10-28,346.79998779296875
2022-10-31,339.45001220703125
2022-11-01,348.8800048828125
2022-11-02,334.5400085449219
2022-11-03,334.20001220703125
2022-11-04,351.739990234375
2022-11-07,352.9599914550781
2022-11-08,356.1499938964844
2022-11-09,343.8399963378906
2022-11-10,386.8699951171875
2022-11-11,393.3699951171875
2022-11-14,387.9700012207031
2022-11-15,405.0299987792969
2022-11-16,375.3800048828125
2022-11-17,376.0400085449219
2022-11-18,377.30999755859375
2022-11-21,368.2799987792969
2022-11-22,374.0199890136719
2022-11-23,375.69000244140625
2022-11-25,369.2799987792969
2022-11-28,355.489990234375
2022-11-29,354.95001220703125
2022-11-30,381.9599914550781
2022-12-01,382.07000732421875
2022-12-02,383.2099914550781
2022-12-05,375.05999755859375
2022-12-06,363.8599853515625
2022-12-07,367.7699890136719
2022-12-08,385.3500061035156
2022-12-09,386.1000061035156
2022-12-12,393.0299987792969
2022-12-13,401.5199890136719
2022-12-14,395.3900146484375
2022-12-15,373.29998779296875
2022-12-16,367.0299987792969
2022-12-19,359.010009765625
2022-12-20,357.8699951171875
2022-12-21,367
2022-12-22,347.6000061035156
2022-12-23,350.6099853515625
2022-12-27,342.2799987792969
2022-12-28,340.2799987792969
2022-12-29,353.4200134277344
2022-12-30,353.6099853515625
2023-01-03,342.95001220703125
2023-01-04,357.8299865722656
2023-01-05,347.05999755859375
2023-01-06,367.45001220703125
2023-01-09,383.4599914550781
2023-01-10,388.1700134277344
2023-01-11,397.3699951171875
2023-01-12,399.6400146484375
2023-01-13,398.4599914550781
2023-01-17,401.67999267578125
2023-01-18,397.8500061035156
2023-01-19,383.2900085449219
2023-01-20,397.7799987792969
2023-01-23,428.510009765625
2023-01-24,419.1300048828125
2023-01-25,424.69000244140625
2023-01-26,432.760009765625
2023-01-27,425.07000732421875
2023-01-30,407.6199951171875
2023-01-31,426.55999755859375
2023-02-01,457.7699890136719
2023-02-02,473.9599914550781
2023-02-03,456.29998779296875
2023-02-06,449.67999267578125
2023-02-07,467.6199951171875
2023-02-08,463
2023-02-09,510.42999267578125
2023-02-10,492.0199890136719
2023-02-13,501.4200134277344
2023-02-14,520.55999755859375
2023-02-15,530.09002685546875
2023-02-16,513.3699951171875
2023-02-17,502.0899963378906
2023-02-21,481.9200134277344
2023-02-22,482.7099914550781
2023-02-23,494.8999938964844
2023-02-24,483.05999755859375
2023-02-27,486.260009765625
2023-02-28,484.2900085449219
2023-03-01,486.5299987792969
2023-03-02,493.739990234375
2023-03-03,506.0299987792969
2023-03-06,497.2099914550781
2023-03-07,492.79998779296875
2023-03-08,504.7699890136719
2023-03-09,492.6700134277344
2023-03-10,478.95001220703125
2023-03-13,486.29998779296875
2023-03-14,493.7200012207031
2023-03-15,476.6099853515625
2023-03-16,497.9700012207031
2023-03-17,488.30999755859375
2023-03-20,494.3399963378906
2023-03-21,498.44000244140625
2023-03-22,489.80999755859375
2023-03-23,510.5
2023-03-24,485.3999938964844
2023-03-27,482.8299865722656
2023-03-28,475.0400085449219
2023-03-29,490.9100036621094
2023-03-30,497.7900085449219
2023-03-31,500.5400085449219
2023-04-03,492.9700012207031
2023-04-04,483.010009765625
2023-04-05,473.32000732421875
2023-04-06,473.6099853515625
2023-04-10,488.760009765625
2023-04-11,484.6400146484375
2023-04-12,465.8900146484375
2023-04-13,476.8399963378906
2023-04-14,477.2699890136719
2023-04-17,482.3599853515625
2023-04-18,475.6199951171875
2023-04-19,463.5
2023-04-20,466.4200134277344
2023-04-21,463
2023-04-24,472.92999267578125
2023-04-25,450.82000732421875
2023-04-26,454.0400085449219
2023-04-27,448.6099853515625
2023-04-28,461.9700012207031
2023-05-01,471.739990234375
2023-05-02,468.1300048828125
2023-05-03,466.1099853515625
2023-05-04,458.92999267578125
2023-05-05,411.2699890136719
2023-05-08,418.6199951171875
2023-05-09,401.3800048828125
2023-05-10,415.9800109863281
2023-05-11,398.6099853515625
2023-05-12,399.19000244140625
2023-05-15,412.55999755859375
2023-05-16,402.5400085449219
2023-05-17,415.7099914550781
2023-05-18,431.4700012207031
2023-05-19,432.0199890136719
2023-05-22,448.3999938964844
2023-05-23,423.70001220703125
2023-05-24,415.7300109863281
2023-05-25,488.32000732421875
2023-05-26,520.91998291015625
2023-05-30,514.969970703125
2023-05-31,489.9100036621094
2023-06-01,499.2900085449219
2023-06-02,497.25
2023-06-05,487.1499938964844
2023-06-06,497.4100036621094
2023-06-07,494.5799865722656
2023-06-08,497.70001220703125
2023-06-09,501.8699951171875
2023-06-12,526.219970703125
2023-06-13,535.69000244140625
2023-06-14,537.21002197265625
2023-06-15,519.280029296875
2023-06-16,517.6099853515625
2023-06-20,510.2300109863281
2023-06-21,505.0799865722656
2023-06-22,512.239990234375
2023-06-23,506
2023-06-26,510.9100036621094
2023-06-27,532.80999755859375
2023-06-28,527.27001953125
2023-06-29,535.79998779296875
2023-06-30,540.22998046875
2023-07-03,542.57000732421875
2023-07-05,523.260009765625
2023-07-06,514.489990234375
2023-07-07,513.9000244140625
2023-07-10,534.33001708984375
2023-07-11,542.530029296875
2023-07-12,561.03997802734375
2023-07-13,576.6199951171875
2023-07-14,565.010009765625
2023-07-17,588.719970703125
2023-07-18,588.1099853515625
2023-07-19,574.510009765625
2023-07-20,529.04998779296875
2023-07-21,533.66998291015625
2023-07-24,533.219970703125
2023-07-25,551.530029296875
2023-07-26,528.79998779296875
2023-07-27,537.19000244140625
2023-07-28,545.54998779296875
2023-07-31,559.489990234375
2023-08-01,550.28997802734375
2023-08-02,530.42999267578125
2023-08-03,532.67999267578125
2023-08-04,537.03997802734375
2023-08-07,541.719970703125
2023-08-08,529.70001220703125
2023-08-09,521.03997802734375
2023-08-10,518.47998046875
2023-08-11,502.1700134277344
2023-08-14,524.65997314453125
2023-08-15,518.8900146484375
2023-08-16,493.9100036621094
2023-08-17,485.3500061035156
2023-08-18,482.2900085449219
2023-08-21,498.8900146484375
2023-08-22,500.6300048828125
2023-08-23,519.45001220703125
2023-08-24,488.010009765625
2023-08-25,489.0799865722656
2023-08-28,493.8699951171875
2023-08-29,512.82000732421875
2023-08-30,515.1400146484375
2023-08-31,521.21002197265625
2023-09-01,524.91998291015625
2023-09-05,528.719970703125
2023-09-06,523.17999267578125
2023-09-07,506.1400146484375
2023-09-08,500.8699951171875
2023-09-11,486.1600036621094
2023-09-12,473.94000244140625
2023-09-13,470.3599853515625
2023-09-14,479.1700134277344
2023-09-15,464.2300109863281
2023-09-18,463.19000244140625
2023-09-19,457.7799987792969
2023-09-20,452.8599853515625
2023-09-21,440.3800048828125
2023-09-22,449.2900085449219
2023-09-25,453.1499938964844
2023-09-26,444.5400085449219
2023-09-27,441.17999267578125
2023-09-28,451.9200134277344
2023-09-29,462
2023-10-02,459.3399963378906
2023-10-03,448.92999267578125
2023-10-04,457.1700134277344
2023-10-05,451.760009765625
2023-10-06,473.67999267578125
2023-10-09,476.0199890136719
2023-10-10,490
2023-10-11,502.0400085449219
2023-10-12,493.0400085449219
2023-10-13,475.75
2023-10-16,483.1199951171875
2023-10-17,476.55999755859375
2023-10-18,461.05999755859375
