Date,FDX.Close
2020-08-05,171.6999969482422
2020-08-06,172.24000549316406
2020-08-07,183.52999877929688
2020-08-10,199.97999572753906
2020-08-11,196.4499969482422
2020-08-12,201.9600067138672
2020-08-13,203.86000061035156
2020-08-14,208.60000610351563
2020-08-17,206.63999938964844
2020-08-18,206.97000122070313
2020-08-19,207.8800048828125
2020-08-20,208.82000732421875
2020-08-21,210.49000549316406
2020-08-24,217.39999389648438
2020-08-25,214.30999755859375
2020-08-26,215.77000427246094
2020-08-27,218.2100067138672
2020-08-28,221.89999389648438
2020-08-31,219.83999633789063
2020-09-01,225.4600067138672
2020-09-02,227.91000366210938
2020-09-03,220.97000122070313
2020-09-04,226.1199951171875
2020-09-08,221.0500030517578
2020-09-09,225.75
2020-09-10,224.44000244140625
2020-09-11,232.7899932861328
2020-09-14,236.33999633789063
2020-09-15,236.6699981689453
2020-09-16,250.3000030517578
2020-09-17,244.0800018310547
2020-09-18,242.77999877929688
2020-09-21,238.74000549316406
2020-09-22,243.4199981689453
2020-09-23,241.4199981689453
2020-09-24,244.22000122070313
2020-09-25,250.1699981689453
2020-09-28,254.44000244140625
2020-09-29,253.5
2020-09-30,251.52000427246094
2020-10-01,254.0800018310547
2020-10-02,255.1999969482422
2020-10-05,259.2099914550781
2020-10-06,259.2699890136719
2020-10-07,268.260009765625
2020-10-08,271.05999755859375
2020-10-09,271.54998779296875
2020-10-12,273.5
2020-10-13,272.739990234375
2020-10-14,276.239990234375
2020-10-15,282.1099853515625
2020-10-16,283.8699951171875
2020-10-19,281.9700012207031
2020-10-20,287.3999938964844
2020-10-21,282.2799987792969
2020-10-22,275.95001220703125
2020-10-23,283.55999755859375
2020-10-26,277.6199951171875
2020-10-27,274.4100036621094
2020-10-28,259.989990234375
2020-10-29,267.0199890136719
2020-10-30,259.4700012207031
2020-11-02,266.9800109863281
2020-11-03,274.4800109863281
2020-11-04,269.1000061035156
2020-11-05,279.07000732421875
2020-11-06,279.7699890136719
2020-11-09,263.8800048828125
2020-11-10,267.2699890136719
2020-11-11,267.80999755859375
2020-11-12,267.1600036621094
2020-11-13,271.9100036621094
2020-11-16,279.8299865722656
2020-11-17,285.04998779296875
2020-11-18,282.5
2020-11-19,279.8500061035156
2020-11-20,276.69000244140625
2020-11-23,286.3500061035156
2020-11-24,291.67999267578125
2020-11-25,288.29998779296875
2020-11-27,287.4100036621094
2020-11-30,286.5799865722656
2020-12-01,287.760009765625
2020-12-02,291.7200012207031
2020-12-03,292.70001220703125
2020-12-04,294.8800048828125
2020-12-07,297.0400085449219
2020-12-08,301.45001220703125
2020-12-09,295.32000732421875
2020-12-10,290.8999938964844
2020-12-11,289.4700012207031
2020-12-14,285.5400085449219
2020-12-15,285.739990234375
2020-12-16,288.80999755859375
2020-12-17,292.260009765625
2020-12-18,275.57000732421875
2020-12-21,271.94000244140625
2020-12-22,273.2799987792969
2020-12-23,270.7099914550781
2020-12-24,268.82000732421875
2020-12-28,262.94000244140625
2020-12-29,261.55999755859375
2020-12-30,259.9800109863281
2020-12-31,259.6199951171875
2021-01-04,253.19000244140625
2021-01-05,253.17999267578125
2021-01-06,253.55999755859375
2021-01-07,246.02999877929688
2021-01-08,244.9600067138672
2021-01-11,245.30999755859375
2021-01-12,249.0399932861328
2021-01-13,252.22000122070313
2021-01-14,256.2699890136719
2021-01-15,252.55999755859375
2021-01-19,249.52000427246094
2021-01-20,251.9600067138672
2021-01-21,253.94000244140625
2021-01-22,254.0800018310547
2021-01-25,253.47999572753906
2021-01-26,249.6699981689453
2021-01-27,242.8300018310547
2021-01-28,242.7899932861328
2021-01-29,235.33999633789063
2021-02-01,239.24000549316406
2021-02-02,242.5
2021-02-03,241.2899932861328
2021-02-04,248.1199951171875
2021-02-05,255.00999450683594
2021-02-08,257.45001220703125
2021-02-09,259.1300048828125
2021-02-10,257.4599914550781
2021-02-11,254.36000061035156
2021-02-12,263
2021-02-16,261.8299865722656
2021-02-17,259.0899963378906
2021-02-18,255.6300048828125
2021-02-19,254.63999938964844
2021-02-22,254.6699981689453
2021-02-23,254.6300048828125
2021-02-24,260.05999755859375
2021-02-25,254.22000122070313
2021-02-26,254.5
2021-03-01,262.0899963378906
2021-03-02,259.6000061035156
2021-03-03,258.7699890136719
2021-03-04,250.3000030517578
2021-03-05,257.2900085449219
2021-03-08,251.33999633789063
2021-03-09,257.9200134277344
2021-03-10,260.4200134277344
2021-03-11,268.489990234375
2021-03-12,270.20001220703125
2021-03-15,266.8800048828125
2021-03-16,260.79998779296875
2021-03-17,265.8399963378906
2021-03-18,263.510009765625
2021-03-19,279.5799865722656
2021-03-22,274.0199890136719
2021-03-23,266.80999755859375
2021-03-24,268.2900085449219
2021-03-25,274.17999267578125
2021-03-26,281.3399963378906
2021-03-29,279.2200012207031
2021-03-30,285.9200134277344
2021-03-31,284.0400085449219
2021-04-01,283.5400085449219
2021-04-05,281.57000732421875
2021-04-06,282.1700134277344
2021-04-07,279.1099853515625
2021-04-08,284.44000244140625
2021-04-09,286.5799865722656
2021-04-12,290.7900085449219
2021-04-13,290.8900146484375
2021-04-14,287.80999755859375
2021-04-15,291.20001220703125
2021-04-16,287.5899963378906
2021-04-19,283.25
2021-04-20,280.3399963378906
2021-04-21,278.260009765625
2021-04-22,276.5400085449219
2021-04-23,277.739990234375
2021-04-26,275.760009765625
2021-04-27,287.510009765625
2021-04-28,287.3900146484375
2021-04-29,296.05999755859375
2021-04-30,290.30999755859375
2021-05-03,304.54998779296875
2021-05-04,304.2799987792969
2021-05-05,306.5299987792969
2021-05-06,310.9599914550781
2021-05-07,314.69000244140625
2021-05-10,309.2699890136719
2021-05-11,305.6400146484375
2021-05-12,296.010009765625
2021-05-13,303.3999938964844
2021-05-14,309.42999267578125
2021-05-17,309.260009765625
2021-05-18,306.04998779296875
2021-05-19,307.92999267578125
2021-05-20,309.04998779296875
2021-05-21,309.6000061035156
2021-05-24,311.8399963378906
2021-05-25,308.5899963378906
2021-05-26,310.75
2021-05-27,315.5899963378906
2021-05-28,314.80999755859375
2021-06-01,310.8500061035156
2021-06-02,306.57000732421875
2021-06-03,306.30999755859375
2021-06-04,302.1199951171875
2021-06-07,303.3399963378906
2021-06-08,302.5799865722656
2021-06-09,293.1099853515625
2021-06-10,292.8399963378906
2021-06-11,296.0899963378906
2021-06-14,292.989990234375
2021-06-15,299.29998779296875
2021-06-16,294.67999267578125
2021-06-17,287.57000732421875
2021-06-18,285.32000732421875
2021-06-21,293.1600036621094
2021-06-22,297.69000244140625
2021-06-23,297.3699951171875
2021-06-24,303.69000244140625
2021-06-25,291.95001220703125
2021-06-28,293.989990234375
2021-06-29,297.8900146484375
2021-06-30,298.3299865722656
2021-07-01,299.1199951171875
2021-07-02,299.3800048828125
2021-07-06,294.6099853515625
2021-07-07,293.54998779296875
2021-07-08,293.239990234375
2021-07-09,296.3999938964844
2021-07-12,299.6700134277344
2021-07-13,299.0799865722656
2021-07-14,295.8599853515625
2021-07-15,296.0799865722656
2021-07-16,292.489990234375
2021-07-19,294.82000732421875
2021-07-20,298.0199890136719
2021-07-21,298.3500061035156
2021-07-22,296.6199951171875
2021-07-23,297.07000732421875
2021-07-26,297.5
2021-07-27,282.6300048828125
2021-07-28,281.8299865722656
2021-07-29,281.9200134277344
2021-07-30,279.95001220703125
2021-08-02,276.1600036621094
2021-08-03,280.80999755859375
2021-08-04,275.1199951171875
2021-08-05,275.79998779296875
2021-08-06,276.2699890136719
2021-08-09,272.6700134277344
2021-08-10,271.260009765625
2021-08-11,276.2699890136719
2021-08-12,276.1000061035156
2021-08-13,277.17999267578125
2021-08-16,281.6600036621094
2021-08-17,277.8599853515625
2021-08-18,272.760009765625
2021-08-19,267.55999755859375
2021-08-20,266.54998779296875
2021-08-23,266.8999938964844
2021-08-24,267.80999755859375
2021-08-25,270.3699951171875
2021-08-26,267.4599914550781
2021-08-27,267.8999938964844
2021-08-30,265.5400085449219
2021-08-31,265.69000244140625
2021-09-01,265.92999267578125
2021-09-02,267.0899963378906
2021-09-03,266.0400085449219
2021-09-07,263.6400146484375
2021-09-08,261.0199890136719
2021-09-09,259.2200012207031
2021-09-10,257.54998779296875
2021-09-13,261.8599853515625
2021-09-14,255.1999969482422
2021-09-15,256.5899963378906
2021-09-16,258.3800048828125
2021-09-17,255.22000122070313
2021-09-20,250.8000030517578
2021-09-21,252.07000732421875
2021-09-22,229.0800018310547
2021-09-23,228.9199981689453
2021-09-24,226.63999938964844
2021-09-27,226.50999450683594
2021-09-28,222.39999389648438
2021-09-29,221.08999633789063
2021-09-30,219.2899932861328
2021-10-01,222.52999877929688
2021-10-04,217.8699951171875
2021-10-05,224.27000427246094
2021-10-06,224.1999969482422
2021-10-07,222.9499969482422
2021-10-08,223.44000244140625
2021-10-11,219.82000732421875
2021-10-12,221.32000732421875
2021-10-13,223.72999572753906
2021-10-14,227.4499969482422
2021-10-15,229.1199951171875
2021-10-18,227.97999572753906
2021-10-19,229.32000732421875
2021-10-20,231.3000030517578
2021-10-21,232.83999633789063
2021-10-22,232.97999572753906
2021-10-25,235.39999389648438
2021-10-26,237.8300018310547
2021-10-27,235.2899932861328
2021-10-28,235.9600067138672
2021-10-29,235.52999877929688
2021-11-01,235.63999938964844
2021-11-02,235.77000427246094
2021-11-03,240.02000427246094
2021-11-04,245.00999450683594
2021-11-05,242.77000427246094
2021-11-08,248.52999877929688
2021-11-09,249.47999572753906
2021-11-10,248.52000427246094
2021-11-11,250.99000549316406
2021-11-12,253.8800048828125
2021-11-15,252.3000030517578
2021-11-16,253.17999267578125
2021-11-17,247.35000610351563
2021-11-18,244.72000122070313
2021-11-19,242.69000244140625
2021-11-22,247.99000549316406
2021-11-23,246.42999267578125
2021-11-24,243.57000732421875
2021-11-26,238.14999389648438
2021-11-29,240.57000732421875
2021-11-30,230.3699951171875
2021-12-01,227.77999877929688
2021-12-02,235.3000030517578
2021-12-03,240.83999633789063
2021-12-06,245.0500030517578
2021-12-07,247.05999755859375
2021-12-08,244.75
2021-12-09,245.25
2021-12-10,246.27999877929688
2021-12-13,240.89999389648438
2021-12-14,240.0399932861328
2021-12-15,240.77999877929688
2021-12-16,238.52000427246094
2021-12-17,250.32000732421875
2021-12-20,245.5500030517578
2021-12-21,251.9499969482422
2021-12-22,249.9600067138672
2021-12-23,253.82000732421875
2021-12-27,256.25
2021-12-28,256.44000244140625
2021-12-29,257.489990234375
2021-12-30,258.55999755859375
2021-12-31,258.6400146484375
2022-01-03,258.54998779296875
2022-01-04,264.9100036621094
2022-01-05,262.1300048828125
2022-01-06,263.19000244140625
2022-01-07,263.989990234375
2022-01-10,256.54998779296875
2022-01-11,255.5399932861328
2022-01-12,256.2099914550781
2022-01-13,257.6700134277344
2022-01-14,256.2200012207031
2022-01-18,253.3300018310547
2022-01-19,252.19000244140625
2022-01-20,250.74000549316406
2022-01-21,244.91000366210938
2022-01-24,245.72000122070313
2022-01-25,244.0399932861328
2022-01-26,243.16000366210938
2022-01-27,241.92999267578125
2022-01-28,244.77999877929688
2022-01-31,245.86000061035156
2022-02-01,252
2022-02-02,251.82000732421875
2022-02-03,247.32000732421875
2022-02-04,244.11000061035156
2022-02-07,243.72999572753906
2022-02-08,243.86000061035156
2022-02-09,244.24000549316406
2022-02-10,240.41000366210938
2022-02-11,232.2100067138672
2022-02-14,228.4600067138672
2022-02-15,230.39999389648438
2022-02-16,229.00999450683594
2022-02-17,224.3699951171875
2022-02-18,222.22999572753906
2022-02-22,217.7899932861328
2022-02-23,214.83999633789063
2022-02-24,215.9199981689453
2022-02-25,220.72000122070313
2022-02-28,222.27000427246094
2022-03-01,214.91000366210938
2022-03-02,219.25
2022-03-03,221.30999755859375
2022-03-04,214.5399932861328
2022-03-07,201.08999633789063
2022-03-08,203.99000549316406
2022-03-09,216.72000122070313
2022-03-10,219.27999877929688
2022-03-11,213.17999267578125
2022-03-14,211.1300048828125
2022-03-15,216.22999572753906
2022-03-16,225.92999267578125
2022-03-17,227.97999572753906
2022-03-18,218.91000366210938
2022-03-21,222.16000366210938
2022-03-22,226.57000732421875
2022-03-23,221.47000122070313
2022-03-24,225.1199951171875
2022-03-25,226.55999755859375
2022-03-28,230.0500030517578
2022-03-29,238.57000732421875
2022-03-30,235.25
2022-03-31,231.38999938964844
2022-04-01,221.25
2022-04-04,217.99000549316406
2022-04-05,211.02999877929688
2022-04-06,204
2022-04-07,203.77000427246094
2022-04-08,201.52000427246094
2022-04-11,204.1199951171875
2022-04-12,204.3800048828125
2022-04-13,206.30999755859375
2022-04-14,205.74000549316406
2022-04-18,203.25999450683594
2022-04-19,208.80999755859375
2022-04-20,209.19000244140625
2022-04-21,206.86000061035156
2022-04-22,205.2100067138672
2022-04-25,205.39999389648438
2022-04-26,200
2022-04-27,199.25999450683594
2022-04-28,206.85000610351563
2022-04-29,198.74000549316406
2022-05-02,197.00999450683594
2022-05-03,199.44000244140625
2022-05-04,209.49000549316406
2022-05-05,207.24000549316406
2022-05-06,210.2100067138672
2022-05-09,208.27000427246094
2022-05-10,208.05999755859375
2022-05-11,207.1999969482422
2022-05-12,208.1999969482422
2022-05-13,211.2899932861328
2022-05-16,209.72000122070313
2022-05-17,221.5
2022-05-18,203.57000732421875
2022-05-19,199.0500030517578
2022-05-20,200.89999389648438
2022-05-23,204.69000244140625
2022-05-24,205.25
2022-05-25,204.30999755859375
2022-05-26,212.2899932861328
2022-05-27,219.6699981689453
2022-05-31,224.5800018310547
2022-06-01,218.6699981689453
2022-06-02,221.52000427246094
2022-06-03,218.6999969482422
2022-06-06,222.85000610351563
2022-06-07,221.3699951171875
2022-06-08,217.1699981689453
2022-06-09,217
2022-06-10,206.77000427246094
2022-06-13,200.97999572753906
2022-06-14,229.9499969482422
2022-06-15,232.77999877929688
2022-06-16,225.30999755859375
2022-06-17,229.89999389648438
2022-06-21,230.52000427246094
2022-06-22,229.02000427246094
2022-06-23,228.1300048828125
2022-06-24,243.24000549316406
2022-06-27,240.47000122070313
2022-06-28,240.08999633789063
2022-06-29,233.80999755859375
2022-06-30,226.7100067138672
2022-07-01,223.61000061035156
2022-07-05,229.61000061035156
2022-07-06,227.72000122070313
2022-07-07,231.35000610351563
2022-07-08,230.49000549316406
2022-07-11,224.19000244140625
2022-07-12,222.97999572753906
2022-07-13,216.1300048828125
2022-07-14,214.2899932861328
2022-07-15,217.8300018310547
2022-07-18,217.97999572753906
2022-07-19,225.42999267578125
2022-07-20,227.66000366210938
2022-07-21,227.66000366210938
2022-07-22,227.3000030517578
2022-07-25,228.1699981689453
2022-07-26,224.8699951171875
2022-07-27,227.6300048828125
2022-07-28,229.80999755859375
2022-07-29,233.08999633789063
2022-08-01,237.6999969482422
2022-08-02,233.27000427246094
2022-08-03,233.19000244140625
2022-08-04,236.10000610351563
2022-08-05,234.88999938964844
2022-08-08,229.02000427246094
2022-08-09,224.97000122070313
2022-08-10,232.4499969482422
2022-08-11,229.24000549316406
2022-08-12,230.67999267578125
2022-08-15,233.2100067138672
2022-08-16,238.22000122070313
2022-08-17,233.4199981689453
2022-08-18,234.8699951171875
2022-08-19,231.72999572753906
2022-08-22,223.57000732421875
2022-08-23,225.25999450683594
2022-08-24,226.05999755859375
2022-08-25,228.02999877929688
2022-08-26,218.16000366210938
2022-08-29,216.72999572753906
2022-08-30,213.47999572753906
2022-08-31,210.80999755859375
2022-09-01,211.86000061035156
2022-09-02,208.72000122070313
2022-09-06,204.1699981689453
2022-09-07,201.6199951171875
2022-09-08,202.8699951171875
2022-09-09,209.07000732421875
2022-09-12,213.83999633789063
2022-09-13,205.33999633789063
2022-09-14,205.00999450683594
2022-09-15,204.8699951171875
2022-09-16,161.02000427246094
2022-09-19,162.89999389648438
2022-09-20,157.39999389648438
2022-09-21,153.25
2022-09-22,154.5399932861328
2022-09-23,149.3300018310547
2022-09-26,142.89999389648438
2022-09-27,144.9499969482422
2022-09-28,149.99000549316406
2022-09-29,152.30999755859375
2022-09-30,148.47000122070313
2022-10-03,151.4600067138672
2022-10-04,159.1199951171875
2022-10-05,156.8699951171875
2022-10-06,155.19000244140625
2022-10-07,154.41000366210938
2022-10-10,153.2100067138672
2022-10-11,152.0800018310547
2022-10-12,152.88999938964844
2022-10-13,156.25
2022-10-14,156.9600067138672
2022-10-17,156.97999572753906
2022-10-18,156.3000030517578
2022-10-19,152.9600067138672
2022-10-20,150.13999938964844
2022-10-21,153.22999572753906
2022-10-24,154.75999450683594
2022-10-25,155.8000030517578
2022-10-26,157.9600067138672
2022-10-27,156.91000366210938
2022-10-28,160.3699951171875
2022-10-31,160.27999877929688
2022-11-01,158.19000244140625
2022-11-02,154.55999755859375
2022-11-03,154.9199981689453
2022-11-04,156.66000366210938
2022-11-07,159.24000549316406
2022-11-08,159.5399932861328
2022-11-09,158.0399932861328
2022-11-10,166
2022-11-11,175.61000061035156
2022-11-14,174.75999450683594
2022-11-15,176.25999450683594
2022-11-16,170.77000427246094
2022-11-17,171.5399932861328
2022-11-18,174.72000122070313
2022-11-21,173.63999938964844
2022-11-22,175.6699981689453
2022-11-23,176.36000061035156
2022-11-25,176.6999969482422
2022-11-28,173.2100067138672
2022-11-29,177.82000732421875
2022-11-30,182.22000122070313
2022-12-01,180.4499969482422
2022-12-02,181.41000366210938
2022-12-05,176.60000610351563
2022-12-06,173.0500030517578
2022-12-07,172.27999877929688
2022-12-08,171.91000366210938
2022-12-09,172.3300018310547
2022-12-12,177.3699951171875
2022-12-13,176.8800048828125
2022-12-14,178.07000732421875
2022-12-15,173.1699981689453
2022-12-16,171.72000122070313
2022-12-19,168.77999877929688
2022-12-20,164.35000610351563
2022-12-21,169.99000549316406
2022-12-22,175.69000244140625
2022-12-23,175.92999267578125
2022-12-27,177.0500030517578
2022-12-28,173.0500030517578
2022-12-29,175.5500030517578
2022-12-30,173.1999969482422
2023-01-03,177.27000427246094
2023-01-04,181.4499969482422
2023-01-05,181.27999877929688
2023-01-06,185.77000427246094
2023-01-09,189.74000549316406
2023-01-10,188.74000549316406
2023-01-11,192.1999969482422
2023-01-12,191.88999938964844
2023-01-13,188.6300048828125
2023-01-17,188.1300048828125
2023-01-18,187.6699981689453
2023-01-19,184.22999572753906
2023-01-20,186.8800048828125
2023-01-23,191.14999389648438
2023-01-24,189.25
2023-01-25,187.80999755859375
2023-01-26,190.13999938964844
2023-01-27,190.55999755859375
2023-01-30,184.0800018310547
2023-01-31,193.86000061035156
2023-02-01,202.11000061035156
2023-02-02,214.5
2023-02-03,214.6699981689453
2023-02-06,210.58999633789063
2023-02-07,209.91000366210938
2023-02-08,209.47999572753906
2023-02-09,208.6199951171875
2023-02-10,209.3699951171875
2023-02-13,211.66000366210938
2023-02-14,212.6699981689453
2023-02-15,213.0399932861328
2023-02-16,211.6699981689453
2023-02-17,210.3000030517578
2023-02-21,205.64999389648438
2023-02-22,202.8300018310547
2023-02-23,205.17999267578125
2023-02-24,203.27999877929688
2023-02-27,204.05999755859375
2023-02-28,203.22000122070313
2023-03-01,204.3300018310547
2023-03-02,206.92999267578125
2023-03-03,209.0800018310547
2023-03-06,210.1300048828125
2023-03-07,206.32000732421875
2023-03-08,209.5399932861328
2023-03-09,207.8300018310547
2023-03-10,201.19000244140625
2023-03-13,197.38999938964844
2023-03-14,197.88999938964844
2023-03-15,195.3000030517578
2023-03-16,204.0500030517578
2023-03-17,220.30999755859375
2023-03-20,216.24000549316406
2023-03-21,219.8300018310547
2023-03-22,217.05999755859375
2023-03-23,216.9199981689453
2023-03-24,217.60000610351563
2023-03-27,219.82000732421875
2023-03-28,220.44000244140625
2023-03-29,223.64999389648438
2023-03-30,224.39999389648438
2023-03-31,228.49000549316406
2023-04-03,228.83999633789063
2023-04-04,226.49000549316406
2023-04-05,229.92999267578125
2023-04-06,232.10000610351563
2023-04-10,231.60000610351563
2023-04-11,231.52999877929688
2023-04-12,229.47000122070313
2023-04-13,231.07000732421875
2023-04-14,230.69000244140625
2023-04-17,229.30999755859375
2023-04-18,229.2100067138672
2023-04-19,229.49000549316406
2023-04-20,229.3800048828125
2023-04-21,230.44000244140625
2023-04-24,232.16000366210938
2023-04-25,225.47000122070313
2023-04-26,222.77000427246094
2023-04-27,225.94000244140625
2023-04-28,227.77999877929688
2023-05-01,230.5800018310547
2023-05-02,228.39999389648438
2023-05-03,228.52000427246094
2023-05-04,226.3699951171875
2023-05-05,229.3000030517578
2023-05-08,230.72999572753906
2023-05-09,228.6300048828125
2023-05-10,226.3300018310547
2023-05-11,224.83999633789063
2023-05-12,222.92999267578125
2023-05-15,222.4199981689453
2023-05-16,221.27000427246094
2023-05-17,225.88999938964844
2023-05-18,230.42999267578125
2023-05-19,229.0800018310547
2023-05-22,228.67999267578125
2023-05-23,226.63999938964844
2023-05-24,223.5500030517578
2023-05-25,225.0800018310547
2023-05-26,224.14999389648438
2023-05-30,226.13999938964844
2023-05-31,217.97999572753906
2023-06-01,217.2899932861328
2023-06-02,221.74000549316406
2023-06-05,221.0800018310547
2023-06-06,219.5
2023-06-07,224.60000610351563
2023-06-08,225.00999450683594
2023-06-09,223.75999450683594
2023-06-12,224.5500030517578
2023-06-13,228.8699951171875
2023-06-14,229.6699981689453
2023-06-15,236.44000244140625
2023-06-16,233.4600067138672
2023-06-20,231.64999389648438
2023-06-21,225.83999633789063
2023-06-22,232.92999267578125
2023-06-23,232.33999633789063
2023-06-26,234.92999267578125
2023-06-27,246.75999450683594
2023-06-28,248.44000244140625
2023-06-29,249.97999572753906
2023-06-30,247.89999389648438
2023-07-03,247.5500030517578
2023-07-05,248.32000732421875
2023-07-06,247.6699981689453
2023-07-07,251.25
2023-07-10,251.69000244140625
2023-07-11,258.3999938964844
2023-07-12,261.6099853515625
2023-07-13,258.4599914550781
2023-07-14,257.45001220703125
2023-07-17,254.72999572753906
2023-07-18,261.9700012207031
2023-07-19,260.260009765625
2023-07-20,263.5400085449219
2023-07-21,259.6700134277344
2023-07-24,258.7699890136719
2023-07-25,259.6600036621094
2023-07-26,268.1300048828125
2023-07-27,265.3699951171875
2023-07-28,268.8500061035156
2023-07-31,269.95001220703125
2023-08-01,268.1600036621094
2023-08-02,265.45001220703125
2023-08-03,263.5199890136719
2023-08-04,263
2023-08-07,264.3599853515625
2023-08-08,268.260009765625
2023-08-09,265.4800109863281
2023-08-10,266.5299987792969
2023-08-11,265.7699890136719
2023-08-14,266.94000244140625
2023-08-15,265.54998779296875
2023-08-16,265.07000732421875
2023-08-17,264.9100036621094
2023-08-18,262.6499938964844
2023-08-21,259.94000244140625
2023-08-22,258.9800109863281
2023-08-23,260.45001220703125
2023-08-24,258.7799987792969
2023-08-25,258.7300109863281
2023-08-28,258.3500061035156
2023-08-29,260.5799865722656
2023-08-30,263.8900146484375
2023-08-31,261.0199890136719
2023-09-01,260.9700012207031
2023-09-05,256.6199951171875
2023-09-06,257.4700012207031
2023-09-07,256.1600036621094
2023-09-08,253.30999755859375
2023-09-11,254.6999969482422
2023-09-12,251.47000122070313
2023-09-13,252.16000366210938
2023-09-14,257.0299987792969
2023-09-15,254.0800018310547
2023-09-18,249.3000030517578
2023-09-19,249.99000549316406
2023-09-20,250.52000427246094
2023-09-21,261.8500061035156
2023-09-22,261.0899963378906
2023-09-25,266.42999267578125
2023-09-26,261.3900146484375
2023-09-27,262.7099914550781
2023-09-28,266.44000244140625
2023-09-29,264.9200134277344
2023-10-02,265.1099853515625
2023-10-03,260.19000244140625
