Date,ROP.Close
2020-04-13,314.7200012207031
2020-04-14,319.6600036621094
2020-04-15,314.0899963378906
2020-04-16,310.1000061035156
2020-04-17,321.9700012207031
2020-04-20,320.32000732421875
2020-04-21,310.5799865722656
2020-04-22,313.6400146484375
2020-04-23,314.010009765625
2020-04-24,306.4100036621094
2020-04-27,314.54998779296875
2020-04-28,336.7900085449219
2020-04-29,340.7200012207031
2020-04-30,341.0299987792969
2020-05-01,339.3800048828125
2020-05-04,341.0799865722656
2020-05-05,345.8699951171875
2020-05-06,351.1600036621094
2020-05-07,356.19000244140625
2020-05-08,358.3599853515625
2020-05-11,364.1199951171875
2020-05-12,357
2020-05-13,352.5899963378906
2020-05-14,357.489990234375
2020-05-15,361.5
2020-05-18,366.3399963378906
2020-05-19,357.75
2020-05-20,367.8800048828125
2020-05-21,365.05999755859375
2020-05-22,367.05999755859375
2020-05-26,370.2900085449219
2020-05-27,379.20001220703125
2020-05-28,381.7300109863281
2020-05-29,393.79998779296875
2020-06-01,387.7699890136719
2020-06-02,395.6199951171875
2020-06-03,401.4700012207031
2020-06-04,402.239990234375
2020-06-05,405.8299865722656
2020-06-08,401.8999938964844
2020-06-09,402.1300048828125
2020-06-10,401.2200012207031
2020-06-11,392.29998779296875
2020-06-12,389.80999755859375
2020-06-15,394.0400085449219
2020-06-16,398.6499938964844
2020-06-17,402.2300109863281
2020-06-18,402.1300048828125
2020-06-19,390.55999755859375
2020-06-22,400.0400085449219
2020-06-23,397.44000244140625
2020-06-24,386.92999267578125
2020-06-25,393.3500061035156
2020-06-26,387.2099914550781
2020-06-29,385.6400146484375
2020-06-30,388.260009765625
2020-07-01,389.69000244140625
2020-07-02,391.1700134277344
2020-07-06,393.19000244140625
2020-07-07,390.4800109863281
2020-07-08,397.4100036621094
2020-07-09,394.92999267578125
2020-07-10,391.92999267578125
2020-07-13,386.25
2020-07-14,396.67999267578125
2020-07-15,399.69000244140625
2020-07-16,405.44000244140625
2020-07-17,409.05999755859375
2020-07-20,415.2300109863281
2020-07-21,415.6099853515625
2020-07-22,418.2300109863281
2020-07-23,420.2799987792969
2020-07-24,415.2699890136719
2020-07-27,420.70001220703125
2020-07-28,423.0899963378906
2020-07-29,437.1600036621094
2020-07-30,432.79998779296875
2020-07-31,432.45001220703125
2020-08-03,435.20001220703125
2020-08-04,433.4100036621094
2020-08-05,435.2200012207031
2020-08-06,436.9800109863281
2020-08-07,440.8999938964844
2020-08-10,441.32000732421875
2020-08-11,434.7099914550781
2020-08-12,446.70001220703125
2020-08-13,453.17999267578125
2020-08-14,444.95001220703125
2020-08-17,440.9700012207031
2020-08-18,439
2020-08-19,434.42999267578125
2020-08-20,434.79998779296875
2020-08-21,431.989990234375
2020-08-24,432.1700134277344
2020-08-25,431.2699890136719
2020-08-26,432.44000244140625
2020-08-27,428.05999755859375
2020-08-28,430.17999267578125
2020-08-31,427.19000244140625
2020-09-01,436.4100036621094
2020-09-02,443.8699951171875
2020-09-03,429.9700012207031
2020-09-04,422.5299987792969
2020-09-08,393.95001220703125
2020-09-09,399.8999938964844
2020-09-10,395.79998779296875
2020-09-11,399.6000061035156
2020-09-14,396.260009765625
2020-09-15,403.8900146484375
2020-09-16,400.42999267578125
2020-09-17,398.79998779296875
2020-09-18,391.3699951171875
2020-09-21,392.25
2020-09-22,392.7300109863281
2020-09-23,386.45001220703125
2020-09-24,391.2099914550781
2020-09-25,398.1199951171875
2020-09-28,400.6000061035156
2020-09-29,401.3599853515625
2020-09-30,395.1099853515625
2020-10-01,393.4800109863281
2020-10-02,395.7200012207031
2020-10-05,401.20001220703125
2020-10-06,399.8999938964844
2020-10-07,405
2020-10-08,403.6700134277344
2020-10-09,414.3900146484375
2020-10-12,421.8599853515625
2020-10-13,423.760009765625
2020-10-14,427.2099914550781
2020-10-15,430.45001220703125
2020-10-16,433.8900146484375
2020-10-19,424.8999938964844
2020-10-20,422.8699951171875
2020-10-21,421.4599914550781
2020-10-22,427.5199890136719
2020-10-23,428.6000061035156
2020-10-26,417.8900146484375
2020-10-27,394.6000061035156
2020-10-28,367.5
2020-10-29,370.80999755859375
2020-10-30,371.3399963378906
2020-11-02,380.94000244140625
2020-11-03,383.3500061035156
2020-11-04,388.75
2020-11-05,386
2020-11-06,388.4200134277344
2020-11-09,390.2099914550781
2020-11-10,400.9800109863281
2020-11-11,401.3500061035156
2020-11-12,390.6499938964844
2020-11-13,396.3900146484375
2020-11-16,407.8699951171875
2020-11-17,405.6499938964844
2020-11-18,408.3699951171875
2020-11-19,409.4800109863281
2020-11-20,405.260009765625
2020-11-23,405.7200012207031
2020-11-24,418.5299987792969
2020-11-25,418.4700012207031
2020-11-27,418.79998779296875
2020-11-30,427
2020-12-01,424
2020-12-02,418.010009765625
2020-12-03,409.2099914550781
2020-12-04,417.95001220703125
2020-12-07,418.9800109863281
2020-12-08,419.1400146484375
2020-12-09,419.5400085449219
2020-12-10,415
2020-12-11,420.45001220703125
2020-12-14,422.8900146484375
2020-12-15,425.9599914550781
2020-12-16,420.8500061035156
2020-12-17,425.0400085449219
2020-12-18,426.19000244140625
2020-12-21,422.3800048828125
2020-12-22,412.9200134277344
2020-12-23,419.4599914550781
2020-12-24,420.1199951171875
2020-12-28,423.1499938964844
2020-12-29,419.6000061035156
2020-12-30,421.82000732421875
2020-12-31,431.0899963378906
2021-01-04,419.54998779296875
2021-01-05,419.17999267578125
2021-01-06,423.3999938964844
2021-01-07,430.5799865722656
2021-01-08,431.1000061035156
2021-01-11,438.5299987792969
2021-01-12,429.989990234375
2021-01-13,413.1499938964844
2021-01-14,407.4100036621094
2021-01-15,411.6199951171875
2021-01-19,414.42999267578125
2021-01-20,420.5199890136719
2021-01-21,421.4100036621094
2021-01-22,419.2200012207031
2021-01-25,419.1099853515625
2021-01-26,417.30999755859375
2021-01-27,420
2021-01-28,422.8299865722656
2021-01-29,392.9100036621094
2021-02-01,391.3599853515625
2021-02-02,398
2021-02-03,401.69000244140625
2021-02-04,403.75
2021-02-05,404.95001220703125
2021-02-08,407.1600036621094
2021-02-09,403.7300109863281
2021-02-10,401.8500061035156
2021-02-11,400.010009765625
2021-02-12,396.0199890136719
2021-02-16,383.79998779296875
2021-02-17,387.1199951171875
2021-02-18,395.54998779296875
2021-02-19,388.9100036621094
2021-02-22,383.9200134277344
2021-02-23,387.8399963378906
2021-02-24,378.82000732421875
2021-02-25,379.1099853515625
2021-02-26,377.6199951171875
2021-03-01,384.9200134277344
2021-03-02,381.0899963378906
2021-03-03,380.5899963378906
2021-03-04,371.8900146484375
2021-03-05,376.94000244140625
2021-03-08,385.3800048828125
2021-03-09,389.6700134277344
2021-03-10,386.05999755859375
2021-03-11,387.44000244140625
2021-03-12,386.3699951171875
2021-03-15,390.8599853515625
2021-03-16,387.9800109863281
2021-03-17,393.54998779296875
2021-03-18,401.2699890136719
2021-03-19,395
2021-03-22,401.2900085449219
2021-03-23,404.6600036621094
2021-03-24,406.2799987792969
2021-03-25,403.3500061035156
2021-03-26,410.3599853515625
2021-03-29,408.3500061035156
2021-03-30,403.010009765625
2021-03-31,403.3399963378906
2021-04-01,410.3500061035156
2021-04-05,414.8399963378906
2021-04-06,415.6400146484375
2021-04-07,414.739990234375
2021-04-08,418.20001220703125
2021-04-09,421.5799865722656
2021-04-12,425.6499938964844
2021-04-13,421.6199951171875
2021-04-14,419
2021-04-15,424.95001220703125
2021-04-16,423.2900085449219
2021-04-19,425.4599914550781
2021-04-20,426.54998779296875
2021-04-21,429.6499938964844
2021-04-22,431.1300048828125
2021-04-23,434.2200012207031
2021-04-26,432.3699951171875
2021-04-27,445.8599853515625
2021-04-28,442.3399963378906
2021-04-29,445.8500061035156
2021-04-30,446.44000244140625
2021-05-03,445.07000732421875
2021-05-04,448.3800048828125
2021-05-05,450.1499938964844
2021-05-06,446.20001220703125
2021-05-07,444.4599914550781
2021-05-10,444.3999938964844
2021-05-11,440.3999938964844
2021-05-12,429.3800048828125
2021-05-13,437.44000244140625
2021-05-14,438.3500061035156
2021-05-17,433.0400085449219
2021-05-18,432.80999755859375
2021-05-19,431.2799987792969
2021-05-20,437.5
2021-05-21,439.82000732421875
2021-05-24,444.44000244140625
2021-05-25,445.8699951171875
2021-05-26,444.42999267578125
2021-05-27,447.489990234375
2021-05-28,450.010009765625
2021-06-01,448.4200134277344
2021-06-02,449.260009765625
2021-06-03,447.1000061035156
2021-06-04,451.04998779296875
2021-06-07,446.7799987792969
2021-06-08,449.69000244140625
2021-06-09,450.95001220703125
2021-06-10,453.6700134277344
2021-06-11,459.239990234375
2021-06-14,464.2799987792969
2021-06-15,462.75
2021-06-16,453.8399963378906
2021-06-17,454.8999938964844
2021-06-18,449.4100036621094
2021-06-21,458.29998779296875
2021-06-22,459.989990234375
2021-06-23,457.44000244140625
2021-06-24,461.6000061035156
2021-06-25,466.07000732421875
2021-06-28,468.0400085449219
2021-06-29,467.6300048828125
2021-06-30,470.20001220703125
2021-07-01,470.44000244140625
2021-07-02,472.6000061035156
2021-07-06,474.1600036621094
2021-07-07,481.82000732421875
2021-07-08,475.239990234375
2021-07-09,481.17999267578125
2021-07-12,482.3399963378906
2021-07-13,481.7200012207031
2021-07-14,486.4700012207031
2021-07-15,486.6000061035156
2021-07-16,485.9800109863281
2021-07-19,481.7200012207031
2021-07-20,491.55999755859375
2021-07-21,493.7900085449219
2021-07-22,491.6000061035156
2021-07-23,496.6300048828125
2021-07-26,489.7799987792969
2021-07-27,493.32000732421875
2021-07-28,488.3599853515625
2021-07-29,491.8500061035156
2021-07-30,491.3399963378906
2021-08-02,488.3500061035156
2021-08-03,492.2900085449219
2021-08-04,490.1099853515625
2021-08-05,489.82000732421875
2021-08-06,487.9599914550781
2021-08-09,485.3599853515625
2021-08-10,479.3999938964844
2021-08-11,480.4800109863281
2021-08-12,479.5
2021-08-13,480.760009765625
2021-08-16,485.19000244140625
2021-08-17,485.92999267578125
2021-08-18,478.260009765625
2021-08-19,477.0899963378906
2021-08-20,479.94000244140625
2021-08-23,482.239990234375
2021-08-24,479.44000244140625
2021-08-25,479.5
2021-08-26,478.0899963378906
2021-08-27,478.54998779296875
2021-08-30,482.6499938964844
2021-08-31,483.2799987792969
2021-09-01,483.239990234375
2021-09-02,486.239990234375
2021-09-03,486.2200012207031
2021-09-07,476.739990234375
2021-09-08,482.4599914550781
2021-09-09,478.9100036621094
2021-09-10,473.9599914550781
2021-09-13,471.8699951171875
2021-09-14,468.7200012207031
2021-09-15,474.79998779296875
2021-09-16,473.7200012207031
2021-09-17,466.6499938964844
2021-09-20,461.510009765625
2021-09-21,458.45001220703125
2021-09-22,460.9700012207031
2021-09-23,462.7300109863281
2021-09-24,466
2021-09-27,461.7300109863281
2021-09-28,452.9100036621094
2021-09-29,455.5400085449219
2021-09-30,446.1300048828125
2021-10-01,447.5799865722656
2021-10-04,445.489990234375
2021-10-05,446.8999938964844
2021-10-06,453.82000732421875
2021-10-07,453.3500061035156
2021-10-08,451.5899963378906
2021-10-11,452.239990234375
2021-10-12,452.1700134277344
2021-10-13,456.44000244140625
2021-10-14,462.7900085449219
2021-10-15,467.0899963378906
2021-10-18,468.5299987792969
2021-10-19,474.1300048828125
2021-10-20,474.94000244140625
2021-10-21,481.239990234375
2021-10-22,487.20001220703125
2021-10-25,487.9200134277344
2021-10-26,488.32000732421875
2021-10-27,481.19000244140625
2021-10-28,486.55999755859375
2021-10-29,487.8699951171875
2021-11-01,479.19000244140625
2021-11-02,479
2021-11-03,478.489990234375
2021-11-04,487.6499938964844
2021-11-05,484.29998779296875
2021-11-08,488.5
2021-11-09,489.3800048828125
2021-11-10,485.9100036621094
2021-11-11,479.3399963378906
2021-11-12,487.7300109863281
2021-11-15,485.6300048828125
2021-11-16,492.2900085449219
2021-11-17,490.7799987792969
2021-11-18,486.6600036621094
2021-11-19,498.42999267578125
2021-11-22,492.8599853515625
2021-11-23,485.6400146484375
2021-11-24,484.8699951171875
2021-11-26,475.3699951171875
2021-11-29,481.4800109863281
2021-11-30,464.1499938964844
2021-12-01,459.5799865722656
2021-12-02,467.2699890136719
2021-12-03,466.07000732421875
2021-12-06,472.1700134277344
2021-12-07,471.92999267578125
2021-12-08,471.8599853515625
2021-12-09,467.82000732421875
2021-12-10,473.4200134277344
2021-12-13,475.9700012207031
2021-12-14,466.2900085449219
2021-12-15,479.260009765625
2021-12-16,486.95001220703125
2021-12-17,475.5199890136719
2021-12-20,467
2021-12-21,472.2200012207031
2021-12-22,472.9599914550781
2021-12-23,478.3299865722656
2021-12-27,488.0199890136719
2021-12-28,492.0899963378906
2021-12-29,491
2021-12-30,489.1600036621094
2021-12-31,491.8599853515625
2022-01-03,474.9700012207031
2022-01-04,470.1600036621094
2022-01-05,466.5299987792969
2022-01-06,471.5
2022-01-07,461.42999267578125
2022-01-10,453.6300048828125
2022-01-11,460.2799987792969
2022-01-12,464.5199890136719
2022-01-13,455.739990234375
2022-01-14,447.79998779296875
2022-01-18,445.42999267578125
2022-01-19,442.4800109863281
2022-01-20,439.739990234375
2022-01-21,437.94000244140625
2022-01-24,434.45001220703125
2022-01-25,427.8399963378906
2022-01-26,426.82000732421875
2022-01-27,423.4800109863281
2022-01-28,435.4700012207031
2022-01-31,437.1600036621094
2022-02-01,441.989990234375
2022-02-02,452.32000732421875
2022-02-03,461.4599914550781
2022-02-04,447.95001220703125
2022-02-07,443.2200012207031
2022-02-08,445.7900085449219
2022-02-09,454.07000732421875
2022-02-10,442.30999755859375
2022-02-11,437.8299865722656
2022-02-14,442.19000244140625
2022-02-15,441.95001220703125
2022-02-16,445
2022-02-17,438.19000244140625
2022-02-18,440.3299865722656
2022-02-22,439.2099914550781
2022-02-23,429.1700134277344
2022-02-24,444.05999755859375
2022-02-25,448.4200134277344
2022-02-28,448.2200012207031
2022-03-01,446.260009765625
2022-03-02,449.0799865722656
2022-03-03,449.9100036621094
2022-03-04,454.5799865722656
2022-03-07,445.1700134277344
2022-03-08,438.5299987792969
2022-03-09,443.2900085449219
2022-03-10,436.3900146484375
2022-03-11,432.30999755859375
2022-03-14,435.1000061035156
2022-03-15,445.79998779296875
2022-03-16,453.4599914550781
2022-03-17,461.9800109863281
2022-03-18,468.5400085449219
2022-03-21,462.6700134277344
2022-03-22,463.8599853515625
2022-03-23,462.0199890136719
2022-03-24,461.45001220703125
2022-03-25,465.8599853515625
2022-03-28,472.260009765625
2022-03-29,476.6300048828125
2022-03-30,478.32000732421875
2022-03-31,472.2300109863281
2022-04-01,476.95001220703125
2022-04-04,481.260009765625
2022-04-05,476.7300109863281
2022-04-06,479.3800048828125
2022-04-07,485.2699890136719
2022-04-08,482.1600036621094
2022-04-11,480.7799987792969
2022-04-12,470.5
2022-04-13,469
2022-04-14,461.1600036621094
2022-04-18,456.6099853515625
2022-04-19,462.75
2022-04-20,468.7699890136719
2022-04-21,469.2799987792969
2022-04-22,454.0799865722656
2022-04-25,455.2699890136719
2022-04-26,472.010009765625
2022-04-27,474.69000244140625
2022-04-28,483.3900146484375
2022-04-29,469.9200134277344
2022-05-02,459.2799987792969
2022-05-03,451.1300048828125
2022-05-04,464.3900146484375
2022-05-05,443.5
2022-05-06,439.29998779296875
2022-05-09,432.9200134277344
2022-05-10,430.5899963378906
2022-05-11,429.3699951171875
2022-05-12,428.8399963378906
2022-05-13,430.3299865722656
2022-05-16,429.8599853515625
2022-05-17,432.760009765625
2022-05-18,411.4800109863281
2022-05-19,413.17999267578125
2022-05-20,417.4599914550781
2022-05-23,423.9100036621094
2022-05-24,426.9700012207031
2022-05-25,425.739990234375
2022-05-26,432.5199890136719
2022-05-27,443.8800048828125
2022-05-31,442.44000244140625
2022-06-01,430.8299865722656
2022-06-02,441.44000244140625
2022-06-03,432.05999755859375
2022-06-06,425.2099914550781
2022-06-07,428.260009765625
2022-06-08,418.05999755859375
2022-06-09,406.2300109863281
2022-06-10,390.69000244140625
2022-06-13,385.2300109863281
2022-06-14,380.6600036621094
2022-06-15,384.30999755859375
2022-06-16,372.2900085449219
2022-06-17,374.7099914550781
2022-06-21,382.6300048828125
2022-06-22,383.3399963378906
2022-06-23,394.2799987792969
2022-06-24,407.7099914550781
2022-06-27,398.7699890136719
2022-06-28,391.69000244140625
2022-06-29,393.54998779296875
2022-06-30,394.6499938964844
2022-07-01,400.6700134277344
2022-07-05,401.5899963378906
2022-07-06,404.75
2022-07-07,402.3900146484375
2022-07-08,402.0199890136719
2022-07-11,397.3299865722656
2022-07-12,390.94000244140625
2022-07-13,385.0400085449219
2022-07-14,388.1400146484375
2022-07-15,395.1499938964844
2022-07-18,391.8399963378906
2022-07-19,404.1300048828125
2022-07-20,408.3800048828125
2022-07-21,412.7300109863281
2022-07-22,410.9200134277344
2022-07-25,413.3800048828125
2022-07-26,411.239990234375
2022-07-27,418.2900085449219
2022-07-28,435.69000244140625
2022-07-29,436.6700134277344
2022-08-01,432.3900146484375
2022-08-02,426.29998779296875
2022-08-03,429.80999755859375
2022-08-04,430.8500061035156
2022-08-05,431.9200134277344
2022-08-08,431.010009765625
2022-08-09,428.8299865722656
2022-08-10,438.67999267578125
2022-08-11,433.70001220703125
2022-08-12,439.1000061035156
2022-08-15,439.4100036621094
2022-08-16,436.3299865722656
2022-08-17,434
2022-08-18,433.75
2022-08-19,433.32000732421875
2022-08-22,422.1300048828125
2022-08-23,416.7300109863281
2022-08-24,418.6199951171875
2022-08-25,424.6199951171875
2022-08-26,409.8299865722656
2022-08-29,409.1600036621094
2022-08-30,407.75
2022-08-31,402.5799865722656
2022-09-01,405.1499938964844
2022-09-02,400.9200134277344
2022-09-06,396.9200134277344
2022-09-07,406.8399963378906
2022-09-08,408.0799865722656
2022-09-09,410.1600036621094
2022-09-12,409.260009765625
2022-09-13,395.1700134277344
2022-09-14,396.19000244140625
2022-09-15,384
2022-09-16,382.1000061035156
2022-09-19,382.3500061035156
2022-09-20,378.5400085449219
2022-09-21,372.3999938964844
2022-09-22,375.57000732421875
2022-09-23,378
2022-09-26,377.07000732421875
2022-09-27,366.8999938964844
2022-09-28,370.5299987792969
2022-09-29,366.75
2022-09-30,359.6400146484375
2022-10-03,372.239990234375
2022-10-04,379.95001220703125
2022-10-05,380.45001220703125
2022-10-06,380.3299865722656
2022-10-07,369.3699951171875
2022-10-10,365.1199951171875
2022-10-11,364.1300048828125
2022-10-12,365.95001220703125
2022-10-13,370.5
2022-10-14,363.17999267578125
2022-10-17,370.94000244140625
2022-10-18,375.3900146484375
2022-10-19,371.42999267578125
2022-10-20,367.4100036621094
2022-10-21,370.7300109863281
2022-10-24,372.75
2022-10-25,378
2022-10-26,388.6499938964844
2022-10-27,400.3699951171875
2022-10-28,413.7099914550781
2022-10-31,414.5400085449219
2022-11-01,413.7099914550781
2022-11-02,403.1199951171875
2022-11-03,397.7200012207031
2022-11-04,396.0299987792969
2022-11-07,412.6199951171875
2022-11-08,416.42999267578125
2022-11-09,416.20001220703125
2022-11-10,438.42999267578125
2022-11-11,438.3599853515625
2022-11-14,432.5899963378906
2022-11-15,435.95001220703125
2022-11-16,431.3999938964844
2022-11-17,429.6199951171875
2022-11-18,433.010009765625
2022-11-21,434.5
2022-11-22,432.739990234375
2022-11-23,433.6199951171875
2022-11-25,436.3800048828125
2022-11-28,424.0299987792969
2022-11-29,425.25
2022-11-30,438.8900146484375
2022-12-01,444.7300109863281
2022-12-02,443.8699951171875
2022-12-05,436.82000732421875
2022-12-06,434.05999755859375
2022-12-07,434.2200012207031
2022-12-08,433.6300048828125
2022-12-09,431.3299865722656
2022-12-12,439.8800048828125
2022-12-13,443.8500061035156
2022-12-14,438.7900085449219
2022-12-15,429.6000061035156
2022-12-16,424.3599853515625
2022-12-19,423.3500061035156
2022-12-20,424.510009765625
2022-12-21,430.8399963378906
2022-12-22,428.510009765625
2022-12-23,430.1099853515625
2022-12-27,433.1499938964844
2022-12-28,426.17999267578125
2022-12-29,436.8699951171875
2022-12-30,432.0899963378906
2023-01-03,434.4599914550781
2023-01-04,442.739990234375
2023-01-05,435.9200134277344
2023-01-06,443.6700134277344
2023-01-09,443.4100036621094
2023-01-10,443.4599914550781
2023-01-11,452.1099853515625
2023-01-12,451.2300109863281
2023-01-13,450.9800109863281
2023-01-17,445.05999755859375
2023-01-18,437.80999755859375
2023-01-19,432.17999267578125
2023-01-20,441.5899963378906
2023-01-23,443.0299987792969
2023-01-24,446.17999267578125
2023-01-25,444.2300109863281
2023-01-26,444.45001220703125
2023-01-27,434.1099853515625
2023-01-30,423.4800109863281
2023-01-31,426.75
2023-02-01,433.9100036621094
2023-02-02,432.54998779296875
2023-02-03,430.3399963378906
2023-02-06,430.0799865722656
2023-02-07,434.54998779296875
2023-02-08,427.9100036621094
2023-02-09,428.6600036621094
2023-02-10,427.3999938964844
2023-02-13,429.67999267578125
2023-02-14,426.760009765625
2023-02-15,421.5899963378906
2023-02-16,422.9700012207031
2023-02-17,427.67999267578125
2023-02-21,423.2099914550781
2023-02-22,421.6000061035156
2023-02-23,431.0400085449219
2023-02-24,428.44000244140625
2023-02-27,428.989990234375
2023-02-28,430.20001220703125
2023-03-01,421.20001220703125
2023-03-02,426.6499938964844
2023-03-03,430.1099853515625
2023-03-06,428.94000244140625
2023-03-07,422.17999267578125
2023-03-08,424.5
2023-03-09,422.79998779296875
2023-03-10,420.3299865722656
2023-03-13,421.4800109863281
2023-03-14,428.07000732421875
2023-03-15,420.92999267578125
2023-03-16,428.4200134277344
2023-03-17,425.6600036621094
2023-03-20,432.17999267578125
2023-03-21,430.44000244140625
2023-03-22,428.5799865722656
2023-03-23,425.04998779296875
2023-03-24,429.5899963378906
2023-03-27,430.260009765625
2023-03-28,432
2023-03-29,434.3399963378906
2023-03-30,437
2023-03-31,440.69000244140625
2023-04-03,440.7900085449219
2023-04-04,437.010009765625
2023-04-05,437.3999938964844
2023-04-06,435.70001220703125
2023-04-10,436.239990234375
2023-04-11,438.7099914550781
2023-04-12,442.4800109863281
2023-04-13,442.510009765625
2023-04-14,439.9100036621094
2023-04-17,442.9200134277344
2023-04-18,441.7200012207031
2023-04-19,443.05999755859375
2023-04-20,443.19000244140625
2023-04-21,445.4100036621094
2023-04-24,447.760009765625
2023-04-25,437.3599853515625
2023-04-26,431.04998779296875
2023-04-27,452.9800109863281
2023-04-28,454.7799987792969
2023-05-01,458.6300048828125
2023-05-02,460.7200012207031
2023-05-03,456.4200134277344
2023-05-04,453.4800109863281
2023-05-05,458.1199951171875
2023-05-08,458.25
2023-05-09,457.54998779296875
2023-05-10,459.29998779296875
2023-05-11,458.4599914550781
2023-05-12,461.7099914550781
2023-05-15,461.8800048828125
2023-05-16,459.8299865722656
2023-05-17,454.42999267578125
2023-05-18,458.510009765625
2023-05-19,457.7200012207031
2023-05-22,457.2799987792969
2023-05-23,449.9800109863281
2023-05-24,441.8900146484375
2023-05-25,449.44000244140625
2023-05-26,449.9599914550781
2023-05-30,451.7300109863281
2023-05-31,454.2200012207031
2023-06-01,452.79998779296875
2023-06-02,458.8599853515625
2023-06-05,454.8900146484375
2023-06-06,453.9700012207031
2023-06-07,450.57000732421875
2023-06-08,452.2200012207031
2023-06-09,451.79998779296875
2023-06-12,454.010009765625
2023-06-13,455.9200134277344
2023-06-14,456.44000244140625
2023-06-15,461.1400146484375
2023-06-16,458.7799987792969
2023-06-20,455.75
2023-06-21,456.3299865722656
2023-06-22,462.0199890136719
2023-06-23,460.80999755859375
2023-06-26,460.20001220703125
2023-06-27,470.8699951171875
2023-06-28,471.1400146484375
2023-06-29,476.1300048828125
2023-06-30,480.79998779296875
2023-07-03,477.3900146484375
2023-07-05,476.9700012207031
2023-07-06,477
2023-07-07,476.4100036621094
2023-07-10,475.6499938964844
2023-07-11,476.9200134277344
2023-07-12,477.2300109863281
2023-07-13,478.8500061035156
2023-07-14,477.6300048828125
2023-07-17,476.5299987792969
2023-07-18,480.20001220703125
2023-07-19,482.6300048828125
2023-07-20,481.5899963378906
2023-07-21,499.3800048828125
2023-07-24,495.1600036621094
2023-07-25,494.3599853515625
2023-07-26,493.8500061035156
2023-07-27,491.19000244140625
2023-07-28,492.3999938964844
2023-07-31,493.04998779296875
2023-08-01,492.6499938964844
2023-08-02,491.1600036621094
2023-08-03,490.9700012207031
2023-08-04,486.7099914550781
2023-08-07,492.70001220703125
2023-08-08,491.2799987792969
2023-08-09,488.55999755859375
2023-08-10,487.9800109863281
2023-08-11,489.1099853515625
2023-08-14,496.2099914550781
2023-08-15,494.80999755859375
2023-08-16,495.6400146484375
2023-08-17,486.7300109863281
2023-08-18,484.3399963378906
2023-08-21,485.989990234375
2023-08-22,487.57000732421875
2023-08-23,493.07000732421875
2023-08-24,488.7099914550781
2023-08-25,494.7900085449219
2023-08-28,495.6400146484375
2023-08-29,498.1499938964844
2023-08-30,502.6199951171875
2023-08-31,499.05999755859375
2023-09-01,499.5400085449219
2023-09-05,493.3900146484375
2023-09-06,495
2023-09-07,494.3399963378906
2023-09-08,491.510009765625
2023-09-11,497.8599853515625
2023-09-12,493.69000244140625
2023-09-13,495.4800109863281
2023-09-14,499.4200134277344
2023-09-15,495.80999755859375
2023-09-18,499.1600036621094
2023-09-19,502.760009765625
2023-09-20,504.1499938964844
2023-09-21,495.6300048828125
2023-09-22,494.9700012207031
2023-09-25,492.5899963378906
2023-09-26,483.4599914550781
2023-09-27,486.6300048828125
2023-09-28,487.489990234375
2023-09-29,484.2799987792969
2023-10-02,483.8800048828125
2023-10-03,480.0199890136719
2023-10-04,488.1499938964844
2023-10-05,489.17999267578125
2023-10-06,494.8299865722656
2023-10-09,499.55999755859375
2023-10-10,497.19000244140625
2023-10-11,502.0299987792969
2023-10-12,502.29998779296875
2023-10-13,497.8399963378906
2023-10-16,501.9100036621094
2023-10-17,499.92999267578125
