Date,URI.Close
2021-02-16,288.0799865722656
2021-02-17,277.80999755859375
2021-02-18,274.7900085449219
2021-02-19,290.010009765625
2021-02-22,298.489990234375
2021-02-23,306.3599853515625
2021-02-24,312.5199890136719
2021-02-25,295.1099853515625
2021-02-26,297.3800048828125
2021-03-01,302.489990234375
2021-03-02,293.4200134277344
2021-03-03,294.92999267578125
2021-03-04,288.6000061035156
2021-03-05,300.9599914550781
2021-03-08,302.6000061035156
2021-03-09,295.25
2021-03-10,303.05999755859375
2021-03-11,310.7799987792969
2021-03-12,317.8599853515625
2021-03-15,323.4800109863281
2021-03-16,314.8599853515625
2021-03-17,321.8999938964844
2021-03-18,318.1199951171875
2021-03-19,316
2021-03-22,311.4800109863281
2021-03-23,299.92999267578125
2021-03-24,305.4100036621094
2021-03-25,314.239990234375
2021-03-26,329.8599853515625
2021-03-29,324.4700012207031
2021-03-30,333.2099914550781
2021-03-31,329.30999755859375
2021-04-01,331.7099914550781
2021-04-05,331.5299987792969
2021-04-06,325.42999267578125
2021-04-07,322
2021-04-08,321.25
2021-04-09,324.7099914550781
2021-04-12,327.8699951171875
2021-04-13,325.57000732421875
2021-04-14,325.05999755859375
2021-04-15,325.3900146484375
2021-04-16,328.1400146484375
2021-04-19,324.5899963378906
2021-04-20,310.739990234375
2021-04-21,316.75
2021-04-22,309.989990234375
2021-04-23,318.94000244140625
2021-04-26,324.9700012207031
2021-04-27,324.82000732421875
2021-04-28,324.8500061035156
2021-04-29,327.3299865722656
2021-04-30,319.95001220703125
2021-05-03,321.79998779296875
2021-05-04,329.95001220703125
2021-05-05,332.7099914550781
2021-05-06,342.5799865722656
2021-05-07,347.3299865722656
2021-05-10,348.1400146484375
2021-05-11,340.3299865722656
2021-05-12,329.2900085449219
2021-05-13,333.05999755859375
2021-05-14,341.7900085449219
2021-05-17,341.0400085449219
2021-05-18,331.3299865722656
2021-05-19,321.3399963378906
2021-05-20,319.30999755859375
2021-05-21,321.45001220703125
2021-05-24,325.9200134277344
2021-05-25,324.3800048828125
2021-05-26,326.82000732421875
2021-05-27,333.6300048828125
2021-05-28,333.9599914550781
2021-06-01,339.45001220703125
2021-06-02,338.4700012207031
2021-06-03,336.1199951171875
2021-06-04,332.07000732421875
2021-06-07,316.0199890136719
2021-06-08,324.239990234375
2021-06-09,314.7099914550781
2021-06-10,303.32000732421875
2021-06-11,305.3399963378906
2021-06-14,302.9800109863281
2021-06-15,309.8299865722656
2021-06-16,307.0199890136719
2021-06-17,294.17999267578125
2021-06-18,288.95001220703125
2021-06-21,299.2099914550781
2021-06-22,303.75
2021-06-23,308.1199951171875
2021-06-24,316.79998779296875
2021-06-25,312.9700012207031
2021-06-28,318.04998779296875
2021-06-29,315.0199890136719
2021-06-30,319.010009765625
2021-07-01,321.3500061035156
2021-07-02,319.57000732421875
2021-07-06,311.42999267578125
2021-07-07,312.7900085449219
2021-07-08,306.2200012207031
2021-07-09,317.4800109863281
2021-07-12,321.5899963378906
2021-07-13,314.45001220703125
2021-07-14,312.5899963378906
2021-07-15,314.7099914550781
2021-07-16,306.0799865722656
2021-07-19,298.8500061035156
2021-07-20,311.6000061035156
2021-07-21,323.19000244140625
2021-07-22,319.9700012207031
2021-07-23,324.05999755859375
2021-07-26,327.9100036621094
2021-07-27,326.75
2021-07-28,325.8900146484375
2021-07-29,322.4599914550781
2021-07-30,329.54998779296875
2021-08-02,326.2699890136719
2021-08-03,338.2300109863281
2021-08-04,323.6700134277344
2021-08-05,325.3900146484375
2021-08-06,331.45001220703125
2021-08-09,332.8399963378906
2021-08-10,340.5400085449219
2021-08-11,357.5
2021-08-12,361.3399963378906
2021-08-13,353.1099853515625
2021-08-16,351.2099914550781
2021-08-17,345.1000061035156
2021-08-18,340.1600036621094
2021-08-19,331.44000244140625
2021-08-20,330.1300048828125
2021-08-23,338
2021-08-24,343.9100036621094
2021-08-25,350.3699951171875
2021-08-26,347.6400146484375
2021-08-27,355.2200012207031
2021-08-30,354.3500061035156
2021-08-31,352.6499938964844
2021-09-01,347.3299865722656
2021-09-02,353.75
2021-09-03,351.3699951171875
2021-09-07,345.75
2021-09-08,339.7099914550781
2021-09-09,342.0799865722656
2021-09-10,341.2900085449219
2021-09-13,343.4700012207031
2021-09-14,331.29998779296875
2021-09-15,341.6000061035156
2021-09-16,346.20001220703125
2021-09-17,341.4599914550781
2021-09-20,329.6199951171875
2021-09-21,330.260009765625
2021-09-22,345.8999938964844
2021-09-23,355.2699890136719
2021-09-24,356.510009765625
2021-09-27,365.8399963378906
2021-09-28,362.8299865722656
2021-09-29,362.0899963378906
2021-09-30,350.92999267578125
2021-10-01,358.1499938964844
2021-10-04,348.760009765625
2021-10-05,353.04998779296875
2021-10-06,346.6700134277344
2021-10-07,352.42999267578125
2021-10-08,342.55999755859375
2021-10-11,342.9100036621094
2021-10-12,342.7200012207031
2021-10-13,339.45001220703125
2021-10-14,352.3399963378906
2021-10-15,349.3399963378906
2021-10-18,350.2699890136719
2021-10-19,353.44000244140625
2021-10-20,365.9200134277344
2021-10-21,365.3999938964844
2021-10-22,368.2900085449219
2021-10-25,366.260009765625
2021-10-26,357.19000244140625
2021-10-27,347.54998779296875
2021-10-28,367.17999267578125
2021-10-29,379.1099853515625
2021-11-01,383.3299865722656
2021-11-02,386.19000244140625
2021-11-03,381.2699890136719
2021-11-04,385.9700012207031
2021-11-05,391.9599914550781
2021-11-08,392.7900085449219
2021-11-09,391.5
2021-11-10,379.9800109863281
2021-11-11,382.45001220703125
2021-11-12,382.9599914550781
2021-11-15,384.2900085449219
2021-11-16,381.6700134277344
2021-11-17,379.7300109863281
2021-11-18,377.8699951171875
2021-11-19,375.260009765625
2021-11-22,376.95001220703125
2021-11-23,375.19000244140625
2021-11-24,373.8900146484375
2021-11-26,362.2300109863281
2021-11-29,357.0199890136719
2021-11-30,338.739990234375
2021-12-01,332.82000732421875
2021-12-02,339.4200134277344
2021-12-03,332.8299865722656
2021-12-06,344.8900146484375
2021-12-07,356.75
2021-12-08,356.9599914550781
2021-12-09,356.5299987792969
2021-12-10,347.80999755859375
2021-12-13,338.260009765625
2021-12-14,337.5799865722656
2021-12-15,341.1499938964844
2021-12-16,337.4700012207031
2021-12-17,332.3299865722656
2021-12-20,321.9800109863281
2021-12-21,328.95001220703125
2021-12-22,325.6700134277344
2021-12-23,331.7300109863281
2021-12-27,333.5
2021-12-28,333.57000732421875
2021-12-29,334.1199951171875
2021-12-30,329.8900146484375
2021-12-31,332.2900085449219
2022-01-03,330.6400146484375
2022-01-04,347.0899963378906
2022-01-05,335.0199890136719
2022-01-06,335.1700134277344
2022-01-07,325.9800109863281
2022-01-10,322.2099914550781
2022-01-11,333.989990234375
2022-01-12,331.95001220703125
2022-01-13,336.2099914550781
2022-01-14,327.82000732421875
2022-01-18,314.20001220703125
2022-01-19,307.29998779296875
2022-01-20,307.1099853515625
2022-01-21,297.1700134277344
2022-01-24,312.19000244140625
2022-01-25,308.3999938964844
2022-01-26,307.760009765625
2022-01-27,319.79998779296875
2022-01-28,317.7699890136719
2022-01-31,320.1199951171875
2022-02-01,330.010009765625
2022-02-02,326.2200012207031
2022-02-03,324.42999267578125
2022-02-04,312.2900085449219
2022-02-07,315.7799987792969
2022-02-08,323.3900146484375
2022-02-09,334.19000244140625
2022-02-10,325.67999267578125
2022-02-11,312.9100036621094
2022-02-14,313.25
2022-02-15,322.8699951171875
2022-02-16,325.1199951171875
2022-02-17,314.2099914550781
2022-02-18,311.82000732421875
2022-02-22,312.32000732421875
2022-02-23,299.20001220703125
2022-02-24,308.32000732421875
2022-02-25,316.30999755859375
2022-02-28,321.6199951171875
2022-03-01,313.0400085449219
2022-03-02,326.30999755859375
2022-03-03,328.6400146484375
2022-03-04,316.510009765625
2022-03-07,298.239990234375
2022-03-08,310.67999267578125
2022-03-09,315.7900085449219
2022-03-10,321.25
2022-03-11,322.75
2022-03-14,320.260009765625
2022-03-15,328.3500061035156
2022-03-16,337.55999755859375
2022-03-17,346.7699890136719
2022-03-18,346.239990234375
2022-03-21,347.79998779296875
2022-03-22,356.3599853515625
2022-03-23,354.42999267578125
2022-03-24,358.9800109863281
2022-03-25,363.6700134277344
2022-03-28,363.3999938964844
2022-03-29,365.20001220703125
2022-03-30,359.19000244140625
2022-03-31,355.2099914550781
2022-04-01,354
2022-04-04,349.8999938964844
2022-04-05,342.2200012207031
2022-04-06,325.4700012207031
2022-04-07,320.9200134277344
2022-04-08,317.04998779296875
2022-04-11,316.0299987792969
2022-04-12,318.79998779296875
2022-04-13,324.75
2022-04-14,331.07000732421875
2022-04-18,339.54998779296875
2022-04-19,351.4800109863281
2022-04-20,353.0899963378906
2022-04-21,337.7200012207031
2022-04-22,314.6700134277344
2022-04-25,313.2799987792969
2022-04-26,302.260009765625
2022-04-27,309.6199951171875
2022-04-28,318.5
2022-04-29,316.5199890136719
2022-05-02,307.0299987792969
2022-05-03,312.45001220703125
2022-05-04,320.510009765625
2022-05-05,303.20001220703125
2022-05-06,295.4599914550781
2022-05-09,286.82000732421875
2022-05-10,293.69000244140625
2022-05-11,280.82000732421875
2022-05-12,283.0199890136719
2022-05-13,288.44000244140625
2022-05-16,282.92999267578125
2022-05-17,290.4599914550781
2022-05-18,273.3999938964844
2022-05-19,272.6099853515625
2022-05-20,269.9200134277344
2022-05-23,274.1499938964844
2022-05-24,267.739990234375
2022-05-25,275.82000732421875
2022-05-26,284.8399963378906
2022-05-27,297.4599914550781
2022-05-31,298.17999267578125
2022-06-01,293.5
2022-06-02,299.70001220703125
2022-06-03,301.25
2022-06-06,307.2699890136719
2022-06-07,312.67999267578125
2022-06-08,305.19000244140625
2022-06-09,298.3999938964844
2022-06-10,280.2200012207031
2022-06-13,265.05999755859375
2022-06-14,260.1199951171875
2022-06-15,265.9599914550781
2022-06-16,245.5399932861328
2022-06-17,239.69000244140625
2022-06-21,242.0800018310547
2022-06-22,241.35000610351563
2022-06-23,235.83999633789063
2022-06-24,248.2899932861328
2022-06-27,251.99000549316406
2022-06-28,247.99000549316406
2022-06-29,241.07000732421875
2022-06-30,242.91000366210938
2022-07-01,244.36000061035156
2022-07-05,244.99000549316406
2022-07-06,241.5800018310547
2022-07-07,251.08999633789063
2022-07-08,248.86000061035156
2022-07-11,249.3300018310547
2022-07-12,250.97999572753906
2022-07-13,251.0500030517578
2022-07-14,248.52999877929688
2022-07-15,251.83999633789063
2022-07-18,257.04998779296875
2022-07-19,270.510009765625
2022-07-20,275.6400146484375
2022-07-21,279.7900085449219
2022-07-22,274.2900085449219
2022-07-25,277.8299865722656
2022-07-26,276.2099914550781
2022-07-27,287.2300109863281
2022-07-28,304.8299865722656
2022-07-29,322.6700134277344
2022-08-01,319.67999267578125
2022-08-02,314.1000061035156
2022-08-03,317.6000061035156
2022-08-04,319.2099914550781
2022-08-05,323.42999267578125
2022-08-08,322.1400146484375
2022-08-09,319.8900146484375
2022-08-10,327.95001220703125
2022-08-11,332.2200012207031
2022-08-12,336.54998779296875
2022-08-15,337.5199890136719
2022-08-16,339.30999755859375
2022-08-17,331.3800048828125
2022-08-18,323.2300109863281
2022-08-19,316.69000244140625
2022-08-22,307.54998779296875
2022-08-23,307.010009765625
2022-08-24,308
2022-08-25,319.57000732421875
2022-08-26,306.4200134277344
2022-08-29,301.2300109863281
2022-08-30,292.9200134277344
2022-08-31,292.0400085449219
2022-09-01,288.69000244140625
2022-09-02,289.7099914550781
2022-09-06,292.0799865722656
2022-09-07,297.1099853515625
2022-09-08,304.92999267578125
2022-09-09,311.1400146484375
2022-09-12,313.3999938964844
2022-09-13,294.6700134277344
2022-09-14,290
2022-09-15,288.7099914550781
2022-09-16,286.0400085449219
2022-09-19,295.4200134277344
2022-09-20,289.760009765625
2022-09-21,282.8699951171875
2022-09-22,273.2699890136719
2022-09-23,263.3699951171875
2022-09-26,260.010009765625
2022-09-27,264.45001220703125
2022-09-28,277.0199890136719
2022-09-29,270.1499938964844
2022-09-30,270.1199951171875
2022-10-03,281.6099853515625
2022-10-04,294.260009765625
2022-10-05,293.8800048828125
2022-10-06,293.5799865722656
2022-10-07,284.5199890136719
2022-10-10,282.0199890136719
2022-10-11,277.760009765625
2022-10-12,276.5799865722656
2022-10-13,283.3500061035156
2022-10-14,277
2022-10-17,287.8399963378906
2022-10-18,295.3699951171875
2022-10-19,286.8500061035156
2022-10-20,275.3800048828125
2022-10-21,284.67999267578125
2022-10-24,290.7300109863281
2022-10-25,294.94000244140625
2022-10-26,296.2300109863281
2022-10-27,298.57000732421875
2022-10-28,309.5899963378906
2022-10-31,315.7099914550781
2022-11-01,321.20001220703125
2022-11-02,309.45001220703125
2022-11-03,316.3299865722656
2022-11-04,323.8699951171875
2022-11-07,322.989990234375
2022-11-08,327.8299865722656
2022-11-09,317.67999267578125
2022-11-10,344.9100036621094
2022-11-11,349.30999755859375
2022-11-14,358.1099853515625
2022-11-15,354.8900146484375
2022-11-16,347.20001220703125
2022-11-17,347.4200134277344
2022-11-18,345.70001220703125
2022-11-21,349.0899963378906
2022-11-22,356.239990234375
2022-11-23,358.44000244140625
2022-11-25,359.0299987792969
2022-11-28,347.5899963378906
2022-11-29,342.7300109863281
2022-11-30,353.0299987792969
2022-12-01,356.4200134277344
2022-12-02,356.57000732421875
2022-12-05,345.6700134277344
2022-12-06,347.2900085449219
2022-12-07,351.5199890136719
2022-12-08,361.6400146484375
2022-12-09,352.6300048828125
2022-12-12,360.45001220703125
2022-12-13,367.0199890136719
2022-12-14,368.1400146484375
2022-12-15,357.42999267578125
2022-12-16,353.510009765625
2022-12-19,351.25
2022-12-20,350.6099853515625
2022-12-21,359.8299865722656
2022-12-22,350.8800048828125
2022-12-23,355.2200012207031
2022-12-27,358.67999267578125
2022-12-28,351.8800048828125
2022-12-29,356.2099914550781
2022-12-30,355.4200134277344
2023-01-03,356.7099914550781
2023-01-04,366.010009765625
2023-01-05,364.0899963378906
2023-01-06,377.3399963378906
2023-01-09,376
2023-01-10,381.4700012207031
2023-01-11,383.9700012207031
2023-01-12,391.7699890136719
2023-01-13,392.239990234375
2023-01-17,388.8699951171875
2023-01-18,386.010009765625
2023-01-19,373.3299865722656
2023-01-20,383.6700134277344
2023-01-23,392.0299987792969
2023-01-24,393.79998779296875
2023-01-25,392.4800109863281
2023-01-26,431.4800109863281
2023-01-27,434.0899963378906
2023-01-30,429.0400085449219
2023-01-31,440.95001220703125
2023-02-01,454.8999938964844
2023-02-02,456.20001220703125
2023-02-03,455.07000732421875
2023-02-06,453.9599914550781
2023-02-07,455.8999938964844
2023-02-08,458.0400085449219
2023-02-09,450.0199890136719
2023-02-10,448.6499938964844
2023-02-13,459.5
2023-02-14,456.6300048828125
2023-02-15,470.6499938964844
2023-02-16,462.0199890136719
2023-02-17,461.25
2023-02-21,445.6199951171875
2023-02-22,442.0799865722656
2023-02-23,446.6199951171875
2023-02-24,450.42999267578125
2023-02-27,463.260009765625
2023-02-28,468.5299987792969
2023-03-01,467.79998779296875
2023-03-02,470.6000061035156
2023-03-03,479.57000732421875
2023-03-06,475.0199890136719
2023-03-07,475.760009765625
2023-03-08,477.3599853515625
2023-03-09,453.69000244140625
2023-03-10,429.2799987792969
2023-03-13,408.1499938964844
2023-03-14,416.0899963378906
2023-03-15,393.82000732421875
2023-03-16,397.1600036621094
2023-03-17,370.0899963378906
2023-03-20,378.45001220703125
2023-03-21,398.2900085449219
2023-03-22,389.2099914550781
2023-03-23,382.17999267578125
2023-03-24,370.7799987792969
2023-03-27,372.8299865722656
2023-03-28,374.9700012207031
2023-03-29,384.1099853515625
2023-03-30,386.20001220703125
2023-03-31,395.760009765625
2023-04-03,389.07000732421875
2023-04-04,359.1300048828125
2023-04-05,351.2699890136719
2023-04-06,355.2699890136719
2023-04-10,364.9200134277344
2023-04-11,370.54998779296875
2023-04-12,376.07000732421875
2023-04-13,373.3399963378906
2023-04-14,378.04998779296875
2023-04-17,383.5199890136719
2023-04-18,387.2799987792969
2023-04-19,378.57000732421875
2023-04-20,375.4800109863281
2023-04-21,372.6600036621094
2023-04-24,383.6099853515625
2023-04-25,377.6400146484375
2023-04-26,375.010009765625
2023-04-27,357.6600036621094
2023-04-28,361.1099853515625
2023-05-01,361.6400146484375
2023-05-02,355.4200134277344
2023-05-03,350.2300109863281
2023-05-04,328.3800048828125
2023-05-05,342.04998779296875
2023-05-08,340.8900146484375
2023-05-09,340.6700134277344
2023-05-10,336.04998779296875
2023-05-11,334.0799865722656
2023-05-12,331.6600036621094
2023-05-15,336.92999267578125
2023-05-16,326.5299987792969
2023-05-17,340.2200012207031
2023-05-18,344.6400146484375
2023-05-19,349.0199890136719
2023-05-22,346.2099914550781
2023-05-23,343.6199951171875
2023-05-24,333.8399963378906
2023-05-25,341.5299987792969
2023-05-26,350.9700012207031
2023-05-30,346.5199890136719
2023-05-31,333.7900085449219
2023-06-01,339.2900085449219
2023-06-02,361.6000061035156
2023-06-05,357.6300048828125
2023-06-06,371.1600036621094
2023-06-07,387.5299987792969
2023-06-08,389.6099853515625
2023-06-09,389.0199890136719
2023-06-12,390.57000732421875
2023-06-13,410.0899963378906
2023-06-14,405.9800109863281
2023-06-15,409.9599914550781
2023-06-16,403.0899963378906
2023-06-20,407.010009765625
2023-06-21,414.05999755859375
2023-06-22,402.4700012207031
2023-06-23,404.3800048828125
2023-06-26,412.7799987792969
2023-06-27,423.2699890136719
2023-06-28,430.3699951171875
2023-06-29,435.6300048828125
2023-06-30,445.3699951171875
2023-07-03,448.6300048828125
2023-07-05,441.6300048828125
2023-07-06,428.2799987792969
2023-07-07,433.57000732421875
2023-07-10,444.9700012207031
2023-07-11,457.32000732421875
2023-07-12,467.1700134277344
2023-07-13,458.42999267578125
2023-07-14,445.45001220703125
2023-07-17,451.489990234375
2023-07-18,464.5
2023-07-19,460.489990234375
2023-07-20,458.739990234375
2023-07-21,450.42999267578125
2023-07-24,450.2099914550781
2023-07-25,450.2200012207031
2023-07-26,445
2023-07-27,441.1199951171875
2023-07-28,446.07000732421875
2023-07-31,464.67999267578125
2023-08-01,474
2023-08-02,468.1600036621094
2023-08-03,465
2023-08-04,465.80999755859375
2023-08-07,486.55999755859375
2023-08-08,480.54998779296875
2023-08-09,478.7300109863281
2023-08-10,482.30999755859375
2023-08-11,488.20001220703125
2023-08-14,487.3800048828125
2023-08-15,481.54998779296875
2023-08-16,464.1199951171875
2023-08-17,452.70001220703125
2023-08-18,451.4100036621094
2023-08-21,452.4800109863281
2023-08-22,441.6300048828125
2023-08-23,448.7799987792969
2023-08-24,445.7099914550781
2023-08-25,449.1199951171875
2023-08-28,457.1000061035156
2023-08-29,474.6000061035156
2023-08-30,477.4100036621094
2023-08-31,476.5400085449219
2023-09-01,491.1700134277344
2023-09-05,470.6199951171875
2023-09-06,475.05999755859375
2023-09-07,467.30999755859375
2023-09-08,463.7699890136719
2023-09-11,458.67999267578125
2023-09-12,457.1499938964844
2023-09-13,447.3399963378906
2023-09-14,453.32000732421875
2023-09-15,452.010009765625
2023-09-18,453.6199951171875
2023-09-19,451.04998779296875
2023-09-20,448.0299987792969
2023-09-21,435.739990234375
2023-09-22,433.2900085449219
2023-09-25,443.82000732421875
2023-09-26,437.69000244140625
2023-09-27,446.2200012207031
2023-09-28,448.2200012207031
2023-09-29,444.57000732421875
2023-10-02,437.3699951171875
2023-10-03,425.9599914550781
2023-10-04,424.1499938964844
2023-10-05,420.92999267578125
2023-10-06,433.29998779296875
2023-10-09,437.1400146484375
