Date,HON.Close
2021-01-04,195.9943389892578
2021-01-05,196.4750213623047
2021-01-06,200.05654907226563
2021-01-07,200.3864288330078
2021-01-08,197.9547576904297
2021-01-11,196.38076782226563
2021-01-12,196.87088012695313
2021-01-13,195.11781311035156
2021-01-14,196.61639404296875
2021-01-15,194.128173828125
2021-01-19,194.8727569580078
2021-01-20,196.1168670654297
2021-01-21,193.43072509765625
2021-01-22,190.62205505371094
2021-01-25,190.26390075683594
2021-01-26,189.50047302246094
2021-01-27,187.91705322265625
2021-01-28,191.17813110351563
2021-01-29,184.13760375976563
2021-02-01,184.31668090820313
2021-02-02,188.61451721191406
2021-02-03,187.69085693359375
2021-02-04,189.0574951171875
2021-02-05,191.2535400390625
2021-02-08,192.13949584960938
2021-02-09,190.4052734375
2021-02-10,190.5372314453125
2021-02-11,190.5560760498047
2021-02-12,191.8661651611328
2021-02-16,191.74363708496094
2021-02-17,190.29217529296875
2021-02-18,191.8190460205078
2021-02-19,191.8567352294922
2021-02-22,191.9132843017578
2021-02-23,193.25164794921875
2021-02-24,198.8972625732422
2021-02-25,193.01602172851563
2021-02-26,190.71630859375
2021-03-01,194.3638153076172
2021-03-02,194.70310974121094
2021-03-03,195.10838317871094
2021-03-04,191.2723846435547
2021-03-05,194.70310974121094
2021-03-08,195.7587127685547
2021-03-09,195.67388916015625
2021-03-10,200.66917419433594
2021-03-11,200.28274536132813
2021-03-12,202.05467224121094
2021-03-15,203.77003479003906
2021-03-16,199.63241577148438
2021-03-17,200.78228759765625
2021-03-18,202.65786743164063
2021-03-19,200.66917419433594
2021-03-22,199.93402099609375
2021-03-23,196.59754943847656
2021-03-24,200.0188446044922
2021-03-25,201.58340454101563
2021-03-26,205.966064453125
2021-03-29,206.2959442138672
2021-03-30,205.55136108398438
2021-03-31,204.5900115966797
2021-04-01,204.3355255126953
2021-04-05,206.6635284423828
2021-04-06,206.58811950683594
2021-04-07,205.9377899169922
2021-04-08,207.2196044921875
2021-04-09,213.9302520751953
2021-04-12,215.45712280273438
2021-04-13,215.83412170410156
2021-04-14,216.19227600097656
2021-04-15,216.62582397460938
2021-04-16,218.76531982421875
2021-04-19,217.69085693359375
2021-04-20,214.2601318359375
2021-04-21,217.2478790283203
2021-04-22,216.0791778564453
2021-04-23,211.59283447265625
2021-04-26,208.78416442871094
2021-04-27,210.11309814453125
2021-04-28,210.05654907226563
2021-04-29,211.02732849121094
2021-04-30,210.21678161621094
2021-05-03,210.36758422851563
2021-05-04,212.46937561035156
2021-05-05,213.1856689453125
2021-05-06,215.513671875
2021-05-07,215.6361846923828
2021-05-10,217.66258239746094
2021-05-11,215.98492431640625
2021-05-12,207.38925170898438
2021-05-13,210.81997680664063
2021-05-14,214.2884063720703
2021-05-17,213.44956970214844
2021-05-18,209.53817749023438
2021-05-19,208.5956573486328
2021-05-20,209.35910034179688
2021-05-21,210.36758422851563
2021-05-24,212.0640869140625
2021-05-25,211.15928649902344
2021-05-26,211.3760528564453
2021-05-27,217.97361755371094
2021-05-28,217.63430786132813
2021-06-01,219.55702209472656
2021-06-02,217.4740753173828
2021-06-03,216.02261352539063
2021-06-04,216.82374572753906
2021-06-07,215.07069396972656
2021-06-08,216.59754943847656
2021-06-09,214.71253967285156
2021-06-10,213.24221801757813
2021-06-11,212.23374938964844
2021-06-14,210.3393096923828
2021-06-15,209.70782470703125
2021-06-16,206.39962768554688
2021-06-17,203.8548583984375
2021-06-18,200.28274536132813
2021-06-21,203.58152770996094
2021-06-22,203.10084533691406
2021-06-23,202.31857299804688
2021-06-24,205.1743621826172
2021-06-25,206.16400146484375
2021-06-28,204.32611083984375
2021-06-29,203.53440856933594
2021-06-30,206.73892211914063
2021-07-01,207.9359130859375
2021-07-02,208.5956573486328
2021-07-06,205.9943389892578
2021-07-07,208.04901123046875
2021-07-08,206.7106475830078
2021-07-09,211.44203186035156
2021-07-12,212.08294677734375
2021-07-13,211.19699096679688
2021-07-14,214.67483520507813
2021-07-15,219.42506408691406
2021-07-16,217.087646484375
2021-07-19,207.97361755371094
2021-07-20,216.4561767578125
2021-07-21,218.520263671875
2021-07-22,219.35910034179688
2021-07-23,216.13572692871094
2021-07-26,216.0697479248047
2021-07-27,217.1159210205078
2021-07-28,217.2384490966797
2021-07-29,219.4910430908203
2021-07-30,220.34872436523438
2021-08-02,219.0574951171875
2021-08-03,219.27427673339844
2021-08-04,216.39019775390625
2021-08-05,216.6635284423828
2021-08-06,216.4750213623047
2021-08-09,215.10838317871094
2021-08-10,218.5485382080078
2021-08-11,220.71630859375
2021-08-12,218.60508728027344
2021-08-13,218.43544006347656
2021-08-16,220.30160522460938
2021-08-17,218.1432647705078
2021-08-18,215.28746032714844
2021-08-19,214.6371307373047
2021-08-20,214.60885620117188
2021-08-23,215.9377899169922
2021-08-24,217.1913299560547
2021-08-25,217.398681640625
2021-08-26,217.6060333251953
2021-08-27,217.85108947753906
2021-08-30,218.5391082763672
2021-08-31,218.57681274414063
2021-09-01,216.58811950683594
2021-09-02,217.69085693359375
2021-09-03,215.2309112548828
2021-09-07,210.11309814453125
2021-09-08,211.4985809326172
2021-09-09,210.11309814453125
2021-09-10,209.58529663085938
2021-09-13,210.7445831298828
2021-09-14,207.53062438964844
2021-09-15,208.94439697265625
2021-09-16,207.0216827392578
2021-09-17,205.92837524414063
2021-09-20,203.32705688476563
2021-09-21,202.54476928710938
2021-09-22,204.54287719726563
2021-09-23,207.0688018798828
2021-09-24,206.58811950683594
2021-09-27,205.37228393554688
2021-09-28,202.61074829101563
2021-09-29,202.56361389160156
2021-09-30,200.0753936767578
2021-10-01,203.25164794921875
2021-10-04,201.89443969726563
2021-10-05,203.317626953125
2021-10-06,204.39208984375
2021-10-07,205.8152618408203
2021-10-08,205.1837921142578
2021-10-11,202.912353515625
2021-10-12,202.00753784179688
2021-10-13,203.1856689453125
2021-10-14,206.02261352539063
2021-10-15,208.03016662597656
2021-10-18,207.94532775878906
2021-10-19,209.0292205810547
2021-10-20,210.78228759765625
2021-10-21,211.6116943359375
2021-10-22,204.90103149414063
2021-10-25,205.03298950195313
2021-10-26,205.7681427001953
2021-10-27,203.317626953125
2021-10-28,205.9189453125
2021-10-29,206.05088806152344
2021-11-01,207.12535095214844
2021-11-02,208.47314453125
2021-11-03,209.99057006835938
2021-11-04,209.69839477539063
2021-11-05,213.06314086914063
2021-11-08,212.7521209716797
2021-11-09,214.65599060058594
2021-11-10,212.4505157470703
2021-11-11,208.30348205566406
2021-11-12,209.60414123535156
2021-11-15,209.67955017089844
2021-11-16,208.64279174804688
2021-11-17,207.81338500976563
2021-11-18,208.0113067626953
2021-11-19,205.92837524414063
2021-11-22,205.59849548339844
2021-11-23,203.58152770996094
2021-11-24,200.00942993164063
2021-11-26,196.23939514160156
2021-11-29,195.7210235595703
2021-11-30,190.6126251220703
2021-12-01,187.9547576904297
2021-12-02,192.2714385986328
2021-12-03,191.80018615722656
2021-12-06,194.39208984375
2021-12-07,195.24034118652344
2021-12-08,192.8840789794922
2021-12-09,194.15646362304688
2021-12-10,197.74740600585938
2021-12-13,197.2007598876953
2021-12-14,194.79736328125
2021-12-15,197.70028686523438
2021-12-16,197.5589141845703
2021-12-17,193.37417602539063
2021-12-20,188.3600311279297
2021-12-21,190.0753936767578
2021-12-22,190.23562622070313
2021-12-23,193.42129516601563
2021-12-27,194.56173706054688
2021-12-28,195.14608764648438
2021-12-29,195.59849548339844
2021-12-30,195.20263671875
2021-12-31,196.52215576171875
2022-01-03,194.91046142578125
2022-01-04,196.98397827148438
2022-01-05,198.925537109375
2022-01-06,198.6993408203125
2022-01-07,203.3459014892578
2022-01-10,201.18756103515625
2022-01-11,203.8737030029297
2022-01-12,205.70216369628906
2022-01-13,206.8143310546875
2022-01-14,205.13665771484375
2022-01-18,201.31008911132813
2022-01-19,198.61451721191406
2022-01-20,196.90858459472656
2022-01-21,193.30819702148438
2022-01-24,192.69557189941406
2022-01-25,190.66917419433594
2022-01-26,189.11404418945313
2022-01-27,189.11404418945313
2022-01-28,190.3769989013672
2022-01-31,192.72384643554688
2022-02-01,193.53440856933594
2022-02-02,195.61734008789063
2022-02-03,180.71630859375
2022-02-04,180.49009704589844
2022-02-07,181.41375732421875
2022-02-08,183.37417602539063
2022-02-09,185.31573486328125
2022-02-10,180.72572326660156
2022-02-11,176.23939514160156
2022-02-14,175.95664978027344
2022-02-15,178.63336181640625
2022-02-16,178.1903839111328
2022-02-17,173.97738647460938
2022-02-18,171.6588134765625
2022-02-22,172.0640869140625
2022-02-23,168.6710662841797
2022-02-24,171.8567352294922
2022-02-25,177.71913146972656
2022-02-28,178.84071350097656
2022-03-01,173.04429626464844
2022-03-02,175.7210235595703
2022-03-03,176.73892211914063
2022-03-04,176.6540985107422
2022-03-07,171.6870880126953
2022-03-08,172.7050018310547
2022-03-09,174.74081420898438
2022-03-10,173.76060485839844
2022-03-11,171.76248168945313
2022-03-14,172.66729736328125
2022-03-15,176.993408203125
2022-03-16,180.047119140625
2022-03-17,180.8953857421875
2022-03-18,183.5249786376953
2022-03-21,181.92271423339844
2022-03-22,183.81715393066406
2022-03-23,181.2818145751953
2022-03-24,183.4967041015625
2022-03-25,186.41847229003906
2022-03-28,185.77757263183594
2022-03-29,186.18284606933594
2022-03-30,185.24034118652344
2022-03-31,183.3930206298828
2022-04-01,184.75965881347656
2022-04-04,184.79736328125
2022-04-05,182.49765014648438
2022-04-06,182.48822021484375
2022-04-07,181.62110900878906
2022-04-08,179.22714233398438
2022-04-11,178.3883056640625
2022-04-12,180.00942993164063
2022-04-13,183.6475067138672
2022-04-14,183.96795654296875
2022-04-18,181.02732849121094
2022-04-19,185.86239624023438
2022-04-20,185.0518341064453
2022-04-21,184.67483520507813
2022-04-22,179.6701202392578
2022-04-25,180.7917022705078
2022-04-26,176.8802947998047
2022-04-27,175.6361846923828
2022-04-28,179.00094604492188
2022-04-29,182.38453674316406
2022-05-02,185.55136108398438
2022-05-03,185.7115936279297
2022-05-04,194.01507568359375
2022-05-05,186.49388122558594
2022-05-06,184.19415283203125
2022-05-09,182.8086700439453
2022-05-10,183.5720977783203
2022-05-11,180.98020935058594
2022-05-12,181.82846069335938
2022-05-13,182.4033966064453
2022-05-16,182.8086700439453
2022-05-17,187.61546325683594
2022-05-18,182.72384643554688
2022-05-19,181.57398986816406
2022-05-20,178.84071350097656
2022-05-23,178.6804962158203
2022-05-24,179.0386505126953
2022-05-25,179.4910430908203
2022-05-26,181.99810791015625
2022-05-27,185.06126403808594
2022-05-31,182.48822021484375
2022-06-01,180.87652587890625
2022-06-02,185.7115936279297
2022-06-03,183.61923217773438
2022-06-06,183.96795654296875
2022-06-07,186.25823974609375
2022-06-08,183.3364715576172
2022-06-09,180.9707794189453
2022-06-10,175.57022094726563
2022-06-13,173.81715393066406
2022-06-14,172.74269104003906
2022-06-15,174.3355255126953
2022-06-16,169.53817749023438
2022-06-17,169.36851501464844
2022-06-21,170.1319580078125
2022-06-22,167.51177978515625
2022-06-23,164.53346252441406
2022-06-24,169.6701202392578
2022-06-27,168.03958129882813
2022-06-28,165.83412170410156
2022-06-29,163.24221801757813
2022-06-30,163.81715393066406
2022-07-01,165.04241943359375
2022-07-05,162.196044921875
2022-07-06,163.25164794921875
2022-07-07,163.79830932617188
2022-07-08,163.37417602539063
2022-07-11,162.90292358398438
2022-07-12,163.62864685058594
2022-07-13,161.0461883544922
2022-07-14,159.76437377929688
2022-07-15,162.86521911621094
2022-07-18,161.12158203125
2022-07-19,167.04052734375
2022-07-20,168.0113067626953
2022-07-21,169.67955017089844
2022-07-22,171.03675842285156
2022-07-25,170.83883666992188
2022-07-26,170.98963928222656
2022-07-27,173.10084533691406
2022-07-28,179.4910430908203
2022-07-29,181.39491271972656
2022-08-01,180.95193481445313
2022-08-02,178.24693298339844
2022-08-03,180.49009704589844
2022-08-04,181.3760528564453
2022-08-05,181.21583557128906
2022-08-08,182.81809997558594
2022-08-09,182.9311981201172
2022-08-10,185.8906707763672
2022-08-11,187.09707641601563
2022-08-12,189.32139587402344
2022-08-15,190.62205505371094
2022-08-16,191.96041870117188
2022-08-17,191.12158203125
2022-08-18,192.00753784179688
2022-08-19,189.9717254638672
2022-08-22,186.46559143066406
2022-08-23,186.19227600097656
2022-08-24,186.41847229003906
2022-08-25,188.9066925048828
2022-08-26,181.96041870117188
2022-08-29,181.35720825195313
2022-08-30,179.73609924316406
2022-08-31,178.46371459960938
2022-09-01,179.76437377929688
2022-09-02,176.1451416015625
2022-09-06,174.92930603027344
2022-09-07,178.21865844726563
2022-09-08,177.0216827392578
2022-09-09,180.66917419433594
2022-09-12,180.98963928222656
2022-09-13,174.34495544433594
2022-09-14,169.6230010986328
2022-09-15,166.69180297851563
2022-09-16,167.15362548828125
2022-09-19,168.3600311279297
2022-09-20,166.8331756591797
2022-09-21,164.2789764404297
2022-09-22,163.2893524169922
2022-09-23,161.52685546875
2022-09-26,160.29217529296875
2022-09-27,160.29217529296875
2022-09-28,163.83599853515625
2022-09-29,160.29217529296875
2022-09-30,157.3704071044922
2022-10-03,163.09141540527344
2022-10-04,167.94532775878906
2022-10-05,167.58718872070313
2022-10-06,164.9764404296875
2022-10-07,161.5551300048828
2022-10-10,162.00753784179688
2022-10-11,163.63807678222656
2022-10-12,162.8557891845703
2022-10-13,167.34213256835938
2022-10-14,164.14703369140625
2022-10-17,166.8614501953125
2022-10-18,169.53817749023438
2022-10-19,168.97267150878906
2022-10-20,167.4269561767578
2022-10-21,172.29971313476563
2022-10-24,176.15457153320313
2022-10-25,178.7464599609375
2022-10-26,179.33082580566406
2022-10-27,185.19320678710938
2022-10-28,193.14797973632813
2022-10-31,192.29029846191406
2022-11-01,191.42318725585938
2022-11-02,188.94439697265625
2022-11-03,192.63902282714844
2022-11-04,195.9001007080078
2022-11-07,197.70970153808594
2022-11-08,199.2082977294922
2022-11-09,196.63525390625
2022-11-10,202.4505157470703
2022-11-11,200.49952697753906
2022-11-14,200.75401306152344
2022-11-15,203.04429626464844
2022-11-16,201.69651794433594
2022-11-17,202.17718505859375
2022-11-18,202.196044921875
2022-11-21,204.1093292236328
2022-11-22,206.18284606933594
2022-11-23,206.32421875
2022-11-25,207.398681640625
2022-11-28,203.36474609375
2022-11-29,204.2601318359375
2022-11-30,206.92742919921875
2022-12-01,204.89161682128906
2022-12-02,206.4844512939453
2022-12-05,203.20452880859375
2022-12-06,200.93307495117188
2022-12-07,201.17813110351563
2022-12-08,201.08387756347656
2022-12-09,199.4627685546875
2022-12-12,202.1677703857422
2022-12-13,202.601318359375
2022-12-14,202.3751220703125
2022-12-15,196.95570373535156
2022-12-16,197.68142700195313
2022-12-19,197.3704071044922
2022-12-20,199.33082580566406
2022-12-21,202.7332763671875
2022-12-22,200.1036834716797
2022-12-23,201.57398986816406
2022-12-27,202.53533935546875
2022-12-28,199.99057006835938
2022-12-29,202.4033966064453
2022-12-30,201.97926330566406
2023-01-03,201.97926330566406
2023-01-04,197.9641876220703
2023-01-05,192.71441650390625
2023-01-06,198.1809539794922
2023-01-09,198.55796813964844
2023-01-10,199.18943786621094
2023-01-11,200.09425354003906
2023-01-12,203.56268310546875
2023-01-13,204.15646362304688
2023-01-17,200.03770446777344
2023-01-18,192.49765014648438
2023-01-19,189.12347412109375
2023-01-20,190.41470336914063
2023-01-23,192.7050018310547
2023-01-24,195.03298950195313
2023-01-25,194.78793334960938
2023-01-26,197.31385803222656
2023-01-27,196.16400146484375
2023-01-30,193.94911193847656
2023-01-31,196.49388122558594
2023-02-01,194.83506774902344
2023-02-02,195.45712280273438
2023-02-03,191.03675842285156
2023-02-06,192.30914306640625
2023-02-07,193.65692138671875
2023-02-08,190.59378051757813
2023-02-09,187.76625061035156
2023-02-10,188.94439697265625
2023-02-13,191.6776580810547
2023-02-14,189.4439239501953
2023-02-15,190.11309814453125
2023-02-16,187.89820861816406
2023-02-17,189.8397674560547
2023-02-21,185.44769287109375
2023-02-22,184.25070190429688
2023-02-23,183.80772399902344
2023-02-24,180.99905395507813
2023-02-27,181.38548278808594
2023-02-28,180.47125244140625
2023-03-01,181.79075622558594
2023-03-02,183.27049255371094
2023-03-03,185.50424194335938
2023-03-06,185.7115936279297
2023-03-07,184.37322998046875
2023-03-08,184.32611083984375
2023-03-09,181.79075622558594
2023-03-10,182.2148895263672
2023-03-13,181.99810791015625
2023-03-14,181.87559509277344
2023-03-15,177.30442810058594
2023-03-16,178.2657928466797
2023-03-17,174.02450561523438
2023-03-20,178.96324157714844
2023-03-21,180.16964721679688
2023-03-22,176.39962768554688
2023-03-23,176.1734161376953
2023-03-24,177.34213256835938
2023-03-27,177.18190002441406
2023-03-28,177.1159210205078
2023-03-29,178.19981384277344
2023-03-30,178.24693298339844
2023-03-31,180.1319580078125
2023-04-03,182.1677703857422
2023-04-04,179.96229553222656
2023-04-05,178.5391082763672
2023-04-06,179.50990295410156
2023-04-10,180.65975952148438
2023-04-11,181.1404266357422
2023-04-12,182.12063598632813
2023-04-13,184.6371307373047
2023-04-14,185.24977111816406
2023-04-17,186.4844512939453
2023-04-18,185.60791015625
2023-04-19,186.43731689453125
2023-04-20,185.43826293945313
2023-04-21,184.80679321289063
2023-04-24,185.46653747558594
2023-04-25,184.6936798095703
2023-04-26,179.9246063232422
2023-04-27,187.1913299560547
2023-04-28,188.35061645507813
2023-05-01,188.9538116455078
2023-05-02,186.8614501953125
2023-05-03,186.57870483398438
2023-05-04,184.93873596191406
2023-05-05,187.0122528076172
2023-05-08,185.62677001953125
2023-05-09,185.79641723632813
2023-05-10,185.9943389892578
2023-05-11,182.8275146484375
2023-05-12,182.48822021484375
2023-05-15,183.1385498046875
2023-05-16,180.59378051757813
2023-05-17,184.75022888183594
2023-05-18,186.85202026367188
2023-05-19,186.00376892089844
2023-05-22,185.60791015625
2023-05-23,183.76060485839844
2023-05-24,180.82940673828125
2023-05-25,181.21583557128906
2023-05-26,182.61074829101563
2023-05-30,183.36474609375
2023-05-31,180.5843505859375
2023-06-01,182.71441650390625
2023-06-02,187.4175262451172
2023-06-05,185.84353637695313
2023-06-06,185.0518341064453
2023-06-07,186.98397827148438
2023-06-08,186.75778198242188
2023-06-09,186.51272583007813
2023-06-12,187.087646484375
2023-06-13,189.54759216308594
2023-06-14,188.99151611328125
2023-06-15,192.0169677734375
2023-06-16,191.3006591796875
2023-06-20,188.87841796875
2023-06-21,190.1979217529297
2023-06-22,189.11404418945313
2023-06-23,188.58624267578125
2023-06-26,190.93307495117188
2023-06-27,191.64938354492188
2023-06-28,190.85768127441406
2023-06-29,194.5994415283203
2023-06-30,195.57022094726563
2023-07-03,196.32421875
2023-07-05,194.56173706054688
2023-07-06,192.28086853027344
2023-07-07,191.57398986816406
2023-07-10,195.79641723632813
2023-07-11,196.72950744628906
2023-07-12,196.5315704345703
2023-07-13,196.7106475830078
2023-07-14,194.2884063720703
2023-07-17,196.20169067382813
2023-07-18,193.44956970214844
2023-07-19,193.37417602539063
2023-07-20,196.00376892089844
2023-07-21,196.6069793701172
2023-07-24,197.28558349609375
2023-07-25,197.6248779296875
2023-07-26,196.28652954101563
2023-07-27,185.11781311035156
2023-07-28,183.96795654296875
2023-07-31,182.96890258789063
2023-08-01,182.35626220703125
2023-08-02,181.8096160888672
2023-08-03,179.55702209472656
2023-08-04,178.33175659179688
2023-08-07,178.6993408203125
2023-08-08,176.8614501953125
2023-08-09,178.3600311279297
2023-08-10,177.88877868652344
2023-08-11,179.70782470703125
2023-08-14,178.61451721191406
2023-08-15,177.00282287597656
2023-08-16,175.7681427001953
2023-08-17,175.28746032714844
2023-08-18,175.85296630859375
2023-08-21,176.20169067382813
2023-08-22,175.31573486328125
2023-08-23,176.32421875
2023-08-24,174.5146026611328
2023-08-25,175.5890655517578
2023-08-28,177.07823181152344
2023-08-29,178.6239471435547
2023-08-30,177.71913146972656
2023-08-31,177.13478088378906
2023-09-01,177.5589141845703
2023-09-05,175.0235595703125
2023-09-06,173.9019775390625
2023-09-07,173.53440856933594
2023-09-08,173.91140747070313
2023-09-11,175.50424194335938
2023-09-12,178.33175659179688
2023-09-13,180.57493591308594
2023-09-14,182.43167114257813
2023-09-15,181.94155883789063
2023-09-18,183.27992248535156
2023-09-19,184.11875915527344
2023-09-20,183.26107788085938
