Date,EQIX.Close
2020-08-18,786.8499755859375
2020-08-19,778.71002197265625
2020-08-20,784.90997314453125
2020-08-21,782.16998291015625
2020-08-24,772.469970703125
2020-08-25,779.71002197265625
2020-08-26,782
2020-08-27,789.6500244140625
2020-08-28,787.02001953125
2020-08-31,789.780029296875
2020-09-01,789.79998779296875
2020-09-02,799.6099853515625
2020-09-03,762.45001220703125
2020-09-04,752.17999267578125
2020-09-08,741.04998779296875
2020-09-09,753.41998291015625
2020-09-10,742.8699951171875
2020-09-11,747.78997802734375
2020-09-14,756.03997802734375
2020-09-15,768.45001220703125
2020-09-16,767.34002685546875
2020-09-17,755.6500244140625
2020-09-18,752.07000732421875
2020-09-21,745.54998779296875
2020-09-22,750
2020-09-23,730.66998291015625
2020-09-24,733.72998046875
2020-09-25,751.32000732421875
2020-09-28,764.80999755859375
2020-09-29,763.46002197265625
2020-09-30,760.1300048828125
2020-10-01,768.3499755859375
2020-10-02,778
2020-10-05,788.260009765625
2020-10-06,790.83001708984375
2020-10-07,803.260009765625
2020-10-08,824.4000244140625
2020-10-09,829.3499755859375
2020-10-12,835
2020-10-13,826.1099853515625
2020-10-14,817.4000244140625
2020-10-15,814.83001708984375
2020-10-16,817.69000244140625
2020-10-19,810
2020-10-20,804.94000244140625
2020-10-21,803.15997314453125
2020-10-22,777.54998779296875
2020-10-23,777.030029296875
2020-10-26,770.47998046875
2020-10-27,773.30999755859375
2020-10-28,756.07000732421875
2020-10-29,740.67999267578125
2020-10-30,731.239990234375
2020-11-02,738.32000732421875
2020-11-03,752.280029296875
2020-11-04,777.28997802734375
2020-11-05,781.04998779296875
2020-11-06,794.3900146484375
2020-11-09,743.21002197265625
2020-11-10,726.77001953125
2020-11-11,760.8499755859375
2020-11-12,760.30999755859375
2020-11-13,760.80999755859375
2020-11-16,755.09002685546875
2020-11-17,751.17999267578125
2020-11-18,734.32000732421875
2020-11-19,730.59002685546875
2020-11-20,728.1199951171875
2020-11-23,711.46002197265625
2020-11-24,692.3800048828125
2020-11-25,693.53997802734375
2020-11-27,700.52001953125
2020-11-30,697.78997802734375
2020-12-01,712.58001708984375
2020-12-02,690.6199951171875
2020-12-03,692.6500244140625
2020-12-04,708.33001708984375
2020-12-07,697.54998779296875
2020-12-08,695.280029296875
2020-12-09,678.4000244140625
2020-12-10,686.989990234375
2020-12-11,688.8599853515625
2020-12-14,690.030029296875
2020-12-15,695.6400146484375
2020-12-16,690.19000244140625
2020-12-17,712.739990234375
2020-12-18,709.72998046875
2020-12-21,704.4000244140625
2020-12-22,713.44000244140625
2020-12-23,703.08001708984375
2020-12-24,705.94000244140625
2020-12-28,709.8800048828125
2020-12-29,708.780029296875
2020-12-30,700.4000244140625
2020-12-31,714.17999267578125
2021-01-04,692.55999755859375
2021-01-05,691.53997802734375
2021-01-06,668.96002197265625
2021-01-07,678.969970703125
2021-01-08,692.46002197265625
2021-01-11,682.3900146484375
2021-01-12,676.530029296875
2021-01-13,690.1199951171875
2021-01-14,689.66998291015625
2021-01-15,707.760009765625
2021-01-19,716.32000732421875
2021-01-20,727.739990234375
2021-01-21,719.9000244140625
2021-01-22,721.15997314453125
2021-01-25,723.15997314453125
2021-01-26,735.239990234375
2021-01-27,731.70001220703125
2021-01-28,738.22998046875
2021-01-29,739.96002197265625
2021-02-01,756.719970703125
2021-02-02,768.57000732421875
2021-02-03,754.8900146484375
2021-02-04,746.90997314453125
2021-02-05,754.28997802734375
2021-02-08,747.40997314453125
2021-02-09,750.469970703125
2021-02-10,751
2021-02-11,717.70001220703125
2021-02-12,709.80999755859375
2021-02-16,688.09002685546875
2021-02-17,694.42999267578125
2021-02-18,685.55999755859375
2021-02-19,680.219970703125
2021-02-22,667.34002685546875
2021-02-23,658.82000732421875
2021-02-24,639
2021-02-25,638.3699951171875
2021-02-26,648.34002685546875
2021-03-01,648.260009765625
2021-03-02,640.04998779296875
2021-03-03,611.34002685546875
2021-03-04,603.57000732421875
2021-03-05,610.55999755859375
2021-03-08,594.91998291015625
2021-03-09,622.71002197265625
2021-03-10,638.70001220703125
2021-03-11,654.59002685546875
2021-03-12,668
2021-03-15,669.54998779296875
2021-03-16,671.33001708984375
2021-03-17,656.45001220703125
2021-03-18,646.83001708984375
2021-03-19,653.05999755859375
2021-03-22,666.69000244140625
2021-03-23,675.77001953125
2021-03-24,662.34002685546875
2021-03-25,668.1199951171875
2021-03-26,683.6300048828125
2021-03-29,687.84002685546875
2021-03-30,674.84002685546875
2021-03-31,679.59002685546875
2021-04-01,678
2021-04-05,690.239990234375
2021-04-06,688.71002197265625
2021-04-07,684.45001220703125
2021-04-08,687.69000244140625
2021-04-09,687.46002197265625
2021-04-12,691.42999267578125
2021-04-13,705.77001953125
2021-04-14,694.30999755859375
2021-04-15,718.8499755859375
2021-04-16,708.1400146484375
2021-04-19,717.28997802734375
2021-04-20,726.219970703125
2021-04-21,726.1300048828125
2021-04-22,717.969970703125
2021-04-23,718.1099853515625
2021-04-26,716.969970703125
2021-04-27,713.8800048828125
2021-04-28,707.3800048828125
2021-04-29,706.08001708984375
2021-04-30,720.760009765625
2021-05-03,711.04998779296875
2021-05-04,710.030029296875
2021-05-05,693
2021-05-06,699.08001708984375
2021-05-07,713.45001220703125
2021-05-10,720
2021-05-11,718.03997802734375
2021-05-12,705.3599853515625
2021-05-13,715.42999267578125
2021-05-14,722.02001953125
2021-05-17,715.030029296875
2021-05-18,715.33001708984375
2021-05-19,715.3599853515625
2021-05-20,728.1199951171875
2021-05-21,725.219970703125
2021-05-24,723.29998779296875
2021-05-25,735.260009765625
2021-05-26,735.3900146484375
2021-05-27,735.09002685546875
2021-05-28,736.719970703125
2021-06-01,739.41998291015625
2021-06-02,758.1300048828125
2021-06-03,777.03997802734375
2021-06-04,785.3900146484375
2021-06-07,795.05999755859375
2021-06-08,816.65997314453125
2021-06-09,810.010009765625
2021-06-10,822.989990234375
2021-06-11,816.03997802734375
2021-06-14,823.989990234375
2021-06-15,809
2021-06-16,809.969970703125
2021-06-17,815.46002197265625
2021-06-18,822.77001953125
2021-06-21,822.5
2021-06-22,822.57000732421875
2021-06-23,803.55999755859375
2021-06-24,779.32000732421875
2021-06-25,783.4000244140625
2021-06-28,798.52001953125
2021-06-29,802.33001708984375
2021-06-30,802.5999755859375
2021-07-01,797.6400146484375
2021-07-02,800.5
2021-07-06,819.1099853515625
2021-07-07,827.80999755859375
2021-07-08,828.19000244140625
2021-07-09,820.32000732421875
2021-07-12,829.54998779296875
2021-07-13,823.03997802734375
2021-07-14,831.84002685546875
2021-07-15,834.03997802734375
2021-07-16,831.469970703125
2021-07-19,834.29998779296875
2021-07-20,832.6500244140625
2021-07-21,819.760009765625
2021-07-22,820.82000732421875
2021-07-23,833.47998046875
2021-07-26,829.510009765625
2021-07-27,841.83001708984375
2021-07-28,836.30999755859375
2021-07-29,786.3800048828125
2021-07-30,820.40997314453125
2021-08-02,818.989990234375
2021-08-03,820.30999755859375
2021-08-04,828.34002685546875
2021-08-05,830.6199951171875
2021-08-06,820.1500244140625
2021-08-09,814.989990234375
2021-08-10,797.969970703125
2021-08-11,806.8800048828125
2021-08-12,811.719970703125
2021-08-13,814.09002685546875
2021-08-16,822.94000244140625
2021-08-17,827.80999755859375
2021-08-18,814.27001953125
2021-08-19,833.96002197265625
2021-08-20,835.6300048828125
2021-08-23,835.57000732421875
2021-08-24,820.239990234375
2021-08-25,807.530029296875
2021-08-26,824.989990234375
2021-08-27,824.80999755859375
2021-08-30,840.030029296875
2021-08-31,843.45001220703125
2021-09-01,868.84002685546875
2021-09-02,874.42999267578125
2021-09-03,882.83001708984375
2021-09-07,881.760009765625
2021-09-08,882.30999755859375
2021-09-09,854.55999755859375
2021-09-10,844
2021-09-13,839.53997802734375
2021-09-14,834.8900146484375
2021-09-15,843.44000244140625
2021-09-16,853.25
2021-09-17,872.58001708984375
2021-09-20,850.22998046875
2021-09-21,848.20001220703125
2021-09-22,860.1199951171875
2021-09-23,848.010009765625
2021-09-24,834.67999267578125
2021-09-27,807.530029296875
2021-09-28,798.94000244140625
2021-09-29,801.58001708984375
2021-09-30,790.1300048828125
2021-10-01,789.32000732421875
2021-10-04,785.6099853515625
2021-10-05,760.07000732421875
2021-10-06,762.32000732421875
2021-10-07,766.489990234375
2021-10-08,750.96002197265625
2021-10-11,750.010009765625
2021-10-12,759.42999267578125
2021-10-13,763.45001220703125
2021-10-14,769.6500244140625
2021-10-15,781.3900146484375
2021-10-18,767.77001953125
2021-10-19,779.66998291015625
2021-10-20,793.84002685546875
2021-10-21,810.15997314453125
2021-10-22,821.02001953125
2021-10-25,822.780029296875
2021-10-26,831.8499755859375
2021-10-27,824.82000732421875
2021-10-28,847.29998779296875
2021-10-29,837.07000732421875
2021-11-01,830.46002197265625
2021-11-02,836.90997314453125
2021-11-03,837.8800048828125
2021-11-04,803.59002685546875
2021-11-05,781.91998291015625
2021-11-08,786.9000244140625
2021-11-09,797.78997802734375
2021-11-10,781.40997314453125
2021-11-11,774.66998291015625
2021-11-12,775.3900146484375
2021-11-15,797.84002685546875
2021-11-16,795.0999755859375
2021-11-17,798
2021-11-18,792.84002685546875
2021-11-19,788.530029296875
2021-11-22,777.21002197265625
2021-11-23,779.3599853515625
2021-11-24,797.59002685546875
2021-11-26,793.84002685546875
2021-11-29,820
2021-11-30,812.20001220703125
2021-12-01,803.45001220703125
2021-12-02,798.6099853515625
2021-12-03,794.030029296875
2021-12-06,796.469970703125
2021-12-07,812.8599853515625
2021-12-08,814.46002197265625
2021-12-09,798.79998779296875
2021-12-10,797.8900146484375
2021-12-13,816.16998291015625
2021-12-14,805.83001708984375
2021-12-15,817.09002685546875
2021-12-16,822.9000244140625
2021-12-17,822.260009765625
2021-12-20,822.3499755859375
2021-12-21,804.58001708984375
2021-12-22,818.72998046875
2021-12-23,818.760009765625
2021-12-27,835.1099853515625
2021-12-28,838.010009765625
2021-12-29,842
2021-12-30,845.489990234375
2021-12-31,845.84002685546875
2022-01-03,836.1099853515625
2022-01-04,814.6300048828125
2022-01-05,789.0999755859375
2022-01-06,775.08001708984375
2022-01-07,774.94000244140625
2022-01-10,764.33001708984375
2022-01-11,766.8800048828125
2022-01-12,764.46002197265625
2022-01-13,748.1199951171875
2022-01-14,746.760009765625
2022-01-18,742.94000244140625
2022-01-19,730.489990234375
2022-01-20,730.510009765625
2022-01-21,721.58001708984375
2022-01-24,730.84002685546875
2022-01-25,719.66998291015625
2022-01-26,695.83001708984375
2022-01-27,683.02001953125
2022-01-28,707.55999755859375
2022-01-31,724.9000244140625
2022-02-01,715.28997802734375
2022-02-02,716.54998779296875
2022-02-03,712.90997314453125
2022-02-04,702.1500244140625
2022-02-07,698.1500244140625
2022-02-08,690.52001953125
2022-02-09,718.6099853515625
2022-02-10,687.719970703125
2022-02-11,671.52001953125
2022-02-14,669.3800048828125
2022-02-15,673.3800048828125
2022-02-16,673.58001708984375
2022-02-17,691.6099853515625
2022-02-18,692.94000244140625
2022-02-22,680.77001953125
2022-02-23,674.1300048828125
2022-02-24,705.489990234375
2022-02-25,715.739990234375
2022-02-28,709.72998046875
2022-03-01,710.79998779296875
2022-03-02,709.46002197265625
2022-03-03,720.82000732421875
2022-03-04,720.91998291015625
2022-03-07,703.07000732421875
2022-03-08,681.41998291015625
2022-03-09,704.20001220703125
2022-03-10,706.47998046875
2022-03-11,693.54998779296875
2022-03-14,683.5999755859375
2022-03-15,701.6400146484375
2022-03-16,704.05999755859375
2022-03-17,719.8599853515625
2022-03-18,732.260009765625
2022-03-21,717.75
2022-03-22,719.0999755859375
2022-03-23,707.82000732421875
2022-03-24,711.6300048828125
2022-03-25,710.1400146484375
2022-03-28,730.91998291015625
2022-03-29,761.3800048828125
2022-03-30,753.80999755859375
2022-03-31,741.6199951171875
2022-04-01,763
2022-04-04,764.46002197265625
2022-04-05,762.4000244140625
2022-04-06,766.57000732421875
2022-04-07,759.22998046875
2022-04-08,768.780029296875
2022-04-11,751.6099853515625
2022-04-12,741.6500244140625
2022-04-13,751.92999267578125
2022-04-14,735.239990234375
2022-04-18,730.65997314453125
2022-04-19,754.219970703125
2022-04-20,768.16998291015625
2022-04-21,757.6300048828125
2022-04-22,745.40997314453125
2022-04-25,752.52001953125
2022-04-26,739.280029296875
2022-04-27,717.9000244140625
2022-04-28,756.45001220703125
2022-04-29,719.08001708984375
2022-05-02,702.3900146484375
2022-05-03,721.32000732421875
2022-05-04,732.1400146484375
2022-05-05,713.3900146484375
2022-05-06,713.44000244140625
2022-05-09,654.19000244140625
2022-05-10,630.04998779296875
2022-05-11,624.16998291015625
2022-05-12,629.8800048828125
2022-05-13,659.79998779296875
2022-05-16,646.41998291015625
2022-05-17,646.80999755859375
2022-05-18,637.44000244140625
2022-05-19,635.09002685546875
2022-05-20,651.78997802734375
2022-05-23,663.530029296875
2022-05-24,671.80999755859375
2022-05-25,686.530029296875
2022-05-26,670
2022-05-27,693.67999267578125
2022-05-31,687.09002685546875
2022-06-01,679
2022-06-02,694.6400146484375
2022-06-03,678.44000244140625
2022-06-06,692.3599853515625
2022-06-07,691.54998779296875
2022-06-08,668.65997314453125
2022-06-09,658.41998291015625
2022-06-10,649.16998291015625
2022-06-13,616.280029296875
2022-06-14,618.510009765625
2022-06-15,641.25
2022-06-16,618.42999267578125
2022-06-17,632.80999755859375
2022-06-21,640.17999267578125
2022-06-22,657.95001220703125
2022-06-23,677.41998291015625
2022-06-24,689.16998291015625
2022-06-27,685.57000732421875
2022-06-28,669.0999755859375
2022-06-29,649.5
2022-06-30,657.02001953125
2022-07-01,673.030029296875
2022-07-05,667.15997314453125
2022-07-06,662.530029296875
2022-07-07,660.739990234375
2022-07-08,650.52001953125
2022-07-11,647.30999755859375
2022-07-12,628.25
2022-07-13,625.8900146484375
2022-07-14,611.92999267578125
2022-07-15,619.75
2022-07-18,614.969970703125
2022-07-19,637.3800048828125
2022-07-20,637.3800048828125
2022-07-21,650.19000244140625
2022-07-22,653.780029296875
2022-07-25,649.47998046875
2022-07-26,641.70001220703125
2022-07-27,652.21002197265625
2022-07-28,711.30999755859375
2022-07-29,703.739990234375
2022-08-01,694.42999267578125
2022-08-02,688.71002197265625
2022-08-03,696.15997314453125
2022-08-04,697
2022-08-05,697.510009765625
2022-08-08,697.02001953125
2022-08-09,697.75
2022-08-10,709.46002197265625
2022-08-11,689.30999755859375
2022-08-12,704.55999755859375
2022-08-15,714.78997802734375
2022-08-16,712.03997802734375
2022-08-17,706.9000244140625
2022-08-18,701.41998291015625
2022-08-19,696.78997802734375
2022-08-22,675.3499755859375
2022-08-23,667.780029296875
2022-08-24,671.469970703125
2022-08-25,689.530029296875
2022-08-26,670.739990234375
2022-08-29,659.33001708984375
2022-08-30,655.8900146484375
2022-08-31,657.3699951171875
2022-09-01,653.29998779296875
2022-09-02,631.15997314453125
2022-09-06,631.84002685546875
2022-09-07,647.20001220703125
2022-09-08,650.9000244140625
2022-09-09,657.8900146484375
2022-09-12,665.469970703125
2022-09-13,636.27001953125
2022-09-14,626.67999267578125
2022-09-15,616.32000732421875
2022-09-16,624.75
2022-09-19,625.96002197265625
2022-09-20,616.5
2022-09-21,620.20001220703125
2022-09-22,609.260009765625
2022-09-23,593.1300048828125
2022-09-26,581.59002685546875
2022-09-27,567.69000244140625
2022-09-28,576.5
2022-09-29,561.3900146484375
2022-09-30,568.84002685546875
2022-10-03,578.9000244140625
2022-10-04,587.83001708984375
2022-10-05,578.40997314453125
2022-10-06,557.42999267578125
2022-10-07,541.8599853515625
2022-10-10,527.92999267578125
2022-10-11,524.29998779296875
2022-10-12,511.8599853515625
2022-10-13,522.510009765625
2022-10-14,505.3900146484375
2022-10-17,526.91998291015625
2022-10-18,540.21002197265625
2022-10-19,525.52001953125
2022-10-20,526.20001220703125
2022-10-21,534.5999755859375
2022-10-24,531.15997314453125
2022-10-25,554.8900146484375
2022-10-26,555.1400146484375
2022-10-27,554.92999267578125
2022-10-28,568.04998779296875
2022-10-31,566.44000244140625
2022-11-01,554.510009765625
2022-11-02,549.25
2022-11-03,585.3499755859375
2022-11-04,611.09002685546875
2022-11-07,606.52001953125
2022-11-08,596.25
2022-11-09,597.95001220703125
2022-11-10,648
2022-11-11,660.5999755859375
2022-11-14,638.94000244140625
2022-11-15,657.22998046875
2022-11-16,647.8900146484375
2022-11-17,639.94000244140625
2022-11-18,647.40997314453125
2022-11-21,654.8900146484375
2022-11-22,656.07000732421875
2022-11-23,671.77001953125
2022-11-25,674.65997314453125
2022-11-28,662.6099853515625
2022-11-29,670.96002197265625
2022-11-30,690.6500244140625
2022-12-01,698.1500244140625
2022-12-02,691.469970703125
2022-12-05,684.27001953125
2022-12-06,686.8699951171875
2022-12-07,685.1199951171875
2022-12-08,683.34002685546875
2022-12-09,675.79998779296875
2022-12-12,680.3699951171875
2022-12-13,707.010009765625
2022-12-14,703.42999267578125
2022-12-15,691.3599853515625
2022-12-16,667.84002685546875
2022-12-19,658.19000244140625
2022-12-20,652.1500244140625
2022-12-21,665.95001220703125
2022-12-22,655.08001708984375
2022-12-23,657.67999267578125
2022-12-27,654.58001708984375
2022-12-28,652.53997802734375
2022-12-29,665.3699951171875
2022-12-30,655.030029296875
2023-01-03,662.510009765625
2023-01-04,680.1500244140625
2023-01-05,660.6199951171875
2023-01-06,673.94000244140625
2023-01-09,681.15997314453125
2023-01-10,695.1500244140625
2023-01-11,715.1199951171875
2023-01-12,725.34002685546875
2023-01-13,721.8900146484375
2023-01-17,718
2023-01-18,702.67999267578125
2023-01-19,702.760009765625
2023-01-20,720.05999755859375
2023-01-23,716.32000732421875
2023-01-24,719.6199951171875
2023-01-25,719.77001953125
2023-01-26,729.19000244140625
2023-01-27,730.219970703125
2023-01-30,724.8599853515625
2023-01-31,738.1300048828125
2023-02-01,738.1300048828125
2023-02-02,752.97998046875
2023-02-03,733
2023-02-06,723.83001708984375
2023-02-07,725.47998046875
2023-02-08,730.989990234375
2023-02-09,732.70001220703125
2023-02-10,729.75
2023-02-13,738.8699951171875
2023-02-14,728.41998291015625
2023-02-15,727.25
2023-02-16,722.19000244140625
2023-02-17,716.760009765625
2023-02-21,703.1199951171875
2023-02-22,698.469970703125
2023-02-23,706.32000732421875
2023-02-24,684.79998779296875
2023-02-27,693.20001220703125
2023-02-28,688.27001953125
2023-03-01,675.97998046875
2023-03-02,687.969970703125
2023-03-03,705.40997314453125
2023-03-06,699.42999267578125
2023-03-07,685.55999755859375
2023-03-08,694.02001953125
2023-03-09,682.8800048828125
2023-03-10,665.6300048828125
2023-03-13,682.70001220703125
2023-03-14,691.469970703125
2023-03-15,694.989990234375
2023-03-16,702.58001708984375
2023-03-17,690.8499755859375
2023-03-20,689.45001220703125
2023-03-21,687.94000244140625
2023-03-22,663.030029296875
2023-03-23,666.3699951171875
2023-03-24,681.70001220703125
2023-03-27,687.6199951171875
2023-03-28,683.04998779296875
2023-03-29,694.510009765625
2023-03-30,702.010009765625
2023-03-31,721.03997802734375
2023-04-03,709.95001220703125
2023-04-04,710.47998046875
2023-04-05,703.82000732421875
2023-04-06,711.22998046875
2023-04-10,706.239990234375
2023-04-11,706.530029296875
2023-04-12,711.03997802734375
2023-04-13,708.71002197265625
2023-04-14,688.67999267578125
2023-04-17,707.94000244140625
2023-04-18,705.55999755859375
2023-04-19,706.96002197265625
2023-04-20,705.02001953125
2023-04-21,713
2023-04-24,713.030029296875
2023-04-25,710.07000732421875
2023-04-26,706.75
2023-04-27,719.84002685546875
2023-04-28,724.08001708984375
2023-05-01,722.010009765625
2023-05-02,703.16998291015625
2023-05-03,697.6300048828125
2023-05-04,729.34002685546875
2023-05-05,740
2023-05-08,740.1199951171875
2023-05-09,728.260009765625
2023-05-10,750.28997802734375
2023-05-11,743.44000244140625
2023-05-12,739.22998046875
2023-05-15,740.260009765625
2023-05-16,716.28997802734375
2023-05-17,728.1400146484375
2023-05-18,721.17999267578125
2023-05-19,723.58001708984375
2023-05-22,726.719970703125
2023-05-23,696.80999755859375
2023-05-24,675.17999267578125
2023-05-25,707.260009765625
2023-05-26,729.1500244140625
2023-05-30,734.510009765625
2023-05-31,745.54998779296875
2023-06-01,753.260009765625
2023-06-02,757.6099853515625
2023-06-05,753.08001708984375
2023-06-06,742.22998046875
2023-06-07,738.95001220703125
2023-06-08,750.29998779296875
2023-06-09,743.69000244140625
2023-06-12,753.8800048828125
2023-06-13,756.59002685546875
2023-06-14,775.780029296875
2023-06-15,779.6099853515625
2023-06-16,778.6099853515625
2023-06-20,780.239990234375
2023-06-21,768
2023-06-22,746.989990234375
2023-06-23,746.1099853515625
2023-06-26,759.94000244140625
2023-06-27,765.219970703125
2023-06-28,769.20001220703125
2023-06-29,777.030029296875
2023-06-30,783.94000244140625
2023-07-03,783.3599853515625
2023-07-05,790.1199951171875
2023-07-06,781.34002685546875
2023-07-07,772.30999755859375
2023-07-10,783.45001220703125
2023-07-11,787.1300048828125
2023-07-12,790.8800048828125
2023-07-13,801.44000244140625
2023-07-14,805.72998046875
2023-07-17,807.57000732421875
2023-07-18,795.989990234375
2023-07-19,812.72998046875
2023-07-20,810.510009765625
2023-07-21,807.1199951171875
2023-07-24,819.0999755859375
2023-07-25,816.469970703125
2023-07-26,813.030029296875
2023-07-27,796.07000732421875
2023-07-28,797.3599853515625
2023-07-31,809.91998291015625
2023-08-01,805.15997314453125
2023-08-02,805.6300048828125
2023-08-03,759.41998291015625
2023-08-04,757.8800048828125
2023-08-07,774.27001953125
2023-08-08,774.489990234375
2023-08-09,774.489990234375
2023-08-10,774.09002685546875
2023-08-11,774.16998291015625
2023-08-14,770.17999267578125
2023-08-15,760.19000244140625
2023-08-16,753.75
2023-08-17,753.84002685546875
2023-08-18,749.77001953125
2023-08-21,745.739990234375
2023-08-22,752.8599853515625
2023-08-23,760.19000244140625
2023-08-24,765.15997314453125
2023-08-25,770.91998291015625
2023-08-28,778.489990234375
2023-08-29,790.59002685546875
2023-08-30,792.53997802734375
2023-08-31,781.3800048828125
2023-09-01,777.52001953125
2023-09-05,768.55999755859375
2023-09-06,767.90997314453125
2023-09-07,775.54998779296875
2023-09-08,771.44000244140625
2023-09-11,774.6199951171875
2023-09-12,773.0999755859375
2023-09-13,768.92999267578125
2023-09-14,782.16998291015625
2023-09-15,776.219970703125
2023-09-18,769.469970703125
2023-09-19,756.239990234375
2023-09-20,757.71002197265625
2023-09-21,733.510009765625
2023-09-22,731.90997314453125
2023-09-25,733.3499755859375
2023-09-26,711.030029296875
2023-09-27,707.0999755859375
2023-09-28,720.969970703125
2023-09-29,726.260009765625
2023-10-02,712.67999267578125
2023-10-03,701.17999267578125
2023-10-04,715.92999267578125
2023-10-05,720.989990234375
2023-10-06,723.65997314453125
2023-10-09,731.3900146484375
2023-10-10,738.78997802734375
2023-10-11,754.46002197265625
2023-10-12,743.33001708984375
2023-10-13,742.6400146484375
2023-10-16,751.40997314453125
2023-10-17,742.91998291015625
2023-10-18,732.92999267578125
2023-10-19,703.80999755859375
2023-10-20,705.6199951171875
2023-10-23,699.45001220703125
2023-10-24,704.1500244140625
2023-10-25,682.239990234375
2023-10-26,719.510009765625
2023-10-27,710.3900146484375
2023-10-30,715.33001708984375
2023-10-31,729.6400146484375
2023-11-01,739.1300048828125
2023-11-02,763.19000244140625
