Date,MCK.Close
2021-01-25,183.14999389648438
2021-01-26,184.4199981689453
2021-01-27,178.19000244140625
2021-01-28,180.1300048828125
2021-01-29,174.47000122070313
2021-02-01,179.72999572753906
2021-02-02,180.5500030517578
2021-02-03,181.50999450683594
2021-02-04,186.07000732421875
2021-02-05,183.05999755859375
2021-02-08,183.8000030517578
2021-02-09,184.97999572753906
2021-02-10,184.0399932861328
2021-02-11,181.77000427246094
2021-02-12,182.24000549316406
2021-02-16,180.8000030517578
2021-02-17,181.2899932861328
2021-02-18,177.72000122070313
2021-02-19,177.6199951171875
2021-02-22,177.99000549316406
2021-02-23,180.5800018310547
2021-02-24,181.2899932861328
2021-02-25,174.11000061035156
2021-02-26,169.52000427246094
2021-03-01,173.75
2021-03-02,173.72000122070313
2021-03-03,172.2100067138672
2021-03-04,172.30999755859375
2021-03-05,175.11000061035156
2021-03-08,176.08999633789063
2021-03-09,178.72000122070313
2021-03-10,183.50999450683594
2021-03-11,183.1300048828125
2021-03-12,187.5500030517578
2021-03-15,188.8699951171875
2021-03-16,186.5399932861328
2021-03-17,187.00999450683594
2021-03-18,187.99000549316406
2021-03-19,189.77000427246094
2021-03-22,192.3800048828125
2021-03-23,188.42999267578125
2021-03-24,187.8000030517578
2021-03-25,191.4499969482422
2021-03-26,194.08999633789063
2021-03-29,196
2021-03-30,196.52999877929688
2021-03-31,195.0399932861328
2021-04-01,193.57000732421875
2021-04-05,194.61000061035156
2021-04-06,191.4499969482422
2021-04-07,193.25999450683594
2021-04-08,189.47000122070313
2021-04-09,190.8699951171875
2021-04-12,191.7100067138672
2021-04-13,189.16000366210938
2021-04-14,190.61000061035156
2021-04-15,191.3699951171875
2021-04-16,193.17999267578125
2021-04-19,193.69000244140625
2021-04-20,194.52999877929688
2021-04-21,196.0399932861328
2021-04-22,195.3300018310547
2021-04-23,196.10000610351563
2021-04-26,191.6199951171875
2021-04-27,189.3300018310547
2021-04-28,187.94000244140625
2021-04-29,190.27000427246094
2021-04-30,187.55999755859375
2021-05-03,192.1199951171875
2021-05-04,193.6699981689453
2021-05-05,189.0800018310547
2021-05-06,185.08999633789063
2021-05-07,197.61000061035156
2021-05-10,202.1300048828125
2021-05-11,197.94000244140625
2021-05-12,197.07000732421875
2021-05-13,195.75999450683594
2021-05-14,195
2021-05-17,199.36000061035156
2021-05-18,197.2899932861328
2021-05-19,198.74000549316406
2021-05-20,200.41000366210938
2021-05-21,202.67999267578125
2021-05-24,199.63999938964844
2021-05-25,196.02000427246094
2021-05-26,194.3000030517578
2021-05-27,194.30999755859375
2021-05-28,192.38999938964844
2021-06-01,191.8300018310547
2021-06-02,191.3800048828125
2021-06-03,193.86000061035156
2021-06-04,194.94000244140625
2021-06-07,195.02999877929688
2021-06-08,191.92999267578125
2021-06-09,190.5500030517578
2021-06-10,195.50999450683594
2021-06-11,195.5
2021-06-14,192.91000366210938
2021-06-15,194.25999450683594
2021-06-16,191.4199981689453
2021-06-17,189.39999389648438
2021-06-18,184.88999938964844
2021-06-21,188.72000122070313
2021-06-22,190.10000610351563
2021-06-23,188.8300018310547
2021-06-24,188.97999572753906
2021-06-25,191.33999633789063
2021-06-28,192.05999755859375
2021-06-29,191.8000030517578
2021-06-30,191.24000549316406
2021-07-01,192.6699981689453
2021-07-02,192.5800018310547
2021-07-06,189.33999633789063
2021-07-07,189.83999633789063
2021-07-08,188.57000732421875
2021-07-09,189.10000610351563
2021-07-12,189.9600067138672
2021-07-13,189.32000732421875
2021-07-14,189.10000610351563
2021-07-15,189.5
2021-07-16,189.22000122070313
2021-07-19,188.4199981689453
2021-07-20,194.36000061035156
2021-07-21,197.5399932861328
2021-07-22,199.02999877929688
2021-07-23,202.6300048828125
2021-07-26,202.5
2021-07-27,204.1199951171875
2021-07-28,204.16000366210938
2021-07-29,205.22000122070313
2021-07-30,203.8300018310547
2021-08-02,203.57000732421875
2021-08-03,206.4199981689453
2021-08-04,205.3699951171875
2021-08-05,199.6699981689453
2021-08-06,199.92999267578125
2021-08-09,196.8300018310547
2021-08-10,195.07000732421875
2021-08-11,197.30999755859375
2021-08-12,197.99000549316406
2021-08-13,198.42999267578125
2021-08-16,199.9499969482422
2021-08-17,203.1199951171875
2021-08-18,199.72000122070313
2021-08-19,199.25999450683594
2021-08-20,200.41000366210938
2021-08-23,202.3300018310547
2021-08-24,200.41000366210938
2021-08-25,200.3000030517578
2021-08-26,197.63999938964844
2021-08-27,201.1199951171875
2021-08-30,201.1699981689453
2021-08-31,204.13999938964844
2021-09-01,202.99000549316406
2021-09-02,206.8000030517578
2021-09-03,206.27999877929688
2021-09-07,205.49000549316406
2021-09-08,206.1699981689453
2021-09-09,204.63999938964844
2021-09-10,202.72999572753906
2021-09-13,206.0399932861328
2021-09-14,203.99000549316406
2021-09-15,208.66000366210938
2021-09-16,207.77000427246094
2021-09-17,207.75
2021-09-20,201.88999938964844
2021-09-21,201.10000610351563
2021-09-22,202.6300048828125
2021-09-23,202.67999267578125
2021-09-24,203.14999389648438
2021-09-27,204.47000122070313
2021-09-28,202.58999633789063
2021-09-29,205.4499969482422
2021-09-30,199.3800048828125
2021-10-01,200.02000427246094
2021-10-04,199.9600067138672
2021-10-05,198.22000122070313
2021-10-06,198.2100067138672
2021-10-07,199.60000610351563
2021-10-08,200.1999969482422
2021-10-11,201.77999877929688
2021-10-12,200.1300048828125
2021-10-13,199.25999450683594
2021-10-14,203.05999755859375
2021-10-15,204.1699981689453
2021-10-18,200.8000030517578
2021-10-19,202.58999633789063
2021-10-20,206.08999633789063
2021-10-21,207.19000244140625
2021-10-22,209.08999633789063
2021-10-25,207.4499969482422
2021-10-26,207.97000122070313
2021-10-27,203.02999877929688
2021-10-28,205.02000427246094
2021-10-29,207.8800048828125
2021-11-01,208.0800018310547
2021-11-02,218.92999267578125
2021-11-03,224.22999572753906
2021-11-04,223.08999633789063
2021-11-05,221.69000244140625
2021-11-08,220.22999572753906
2021-11-09,219.4600067138672
2021-11-10,219.63999938964844
2021-11-11,222.86000061035156
2021-11-12,224.8300018310547
2021-11-15,221.92999267578125
2021-11-16,220.61000061035156
2021-11-17,223.82000732421875
2021-11-18,225.44000244140625
2021-11-19,220.89999389648438
2021-11-22,222.07000732421875
2021-11-23,226.4499969482422
2021-11-24,226.02000427246094
2021-11-26,221.61000061035156
2021-11-29,223.27000427246094
2021-11-30,216.75999450683594
2021-12-01,215.41000366210938
2021-12-02,220.41000366210938
2021-12-03,218.66000366210938
2021-12-06,224
2021-12-07,224.57000732421875
2021-12-08,226.67999267578125
2021-12-09,230.74000549316406
2021-12-10,233.08999633789063
2021-12-13,230.8000030517578
2021-12-14,229.6300048828125
2021-12-15,232.2899932861328
2021-12-16,232.4499969482422
2021-12-17,233.08999633789063
2021-12-20,234.27000427246094
2021-12-21,236.08999633789063
2021-12-22,236.47999572753906
2021-12-23,240.77999877929688
2021-12-27,245.33999633789063
2021-12-28,246.49000549316406
2021-12-29,248.4600067138672
2021-12-30,248.89999389648438
2021-12-31,248.57000732421875
2022-01-03,248.10000610351563
2022-01-04,248
2022-01-05,247.30999755859375
2022-01-06,244.61000061035156
2022-01-07,249.75999450683594
2022-01-10,250.72000122070313
2022-01-11,254.8300018310547
2022-01-12,254.6300048828125
2022-01-13,254.75
2022-01-14,256.5199890136719
2022-01-18,252.5399932861328
2022-01-19,251.14999389648438
2022-01-20,251.83999633789063
2022-01-21,246.6199951171875
2022-01-24,248.35000610351563
2022-01-25,245.6300048828125
2022-01-26,246.97000122070313
2022-01-27,255.10000610351563
2022-01-28,258.2099914550781
2022-01-31,256.7200012207031
2022-02-01,256.9200134277344
2022-02-02,258.4599914550781
2022-02-03,267.4200134277344
2022-02-04,265.55999755859375
2022-02-07,270.20001220703125
2022-02-08,277.0299987792969
2022-02-09,278.7900085449219
2022-02-10,273.5299987792969
2022-02-11,271.19000244140625
2022-02-14,270.6700134277344
2022-02-15,273.8999938964844
2022-02-16,275.82000732421875
2022-02-17,273.3500061035156
2022-02-18,270.80999755859375
2022-02-22,269
2022-02-23,268.29998779296875
2022-02-24,266.6000061035156
2022-02-25,275.3800048828125
2022-02-28,274.9599914550781
2022-03-01,271.75
2022-03-02,273.79998779296875
2022-03-03,280.1600036621094
2022-03-04,281.82000732421875
2022-03-07,278.4200134277344
2022-03-08,272.75
2022-03-09,276.5299987792969
2022-03-10,280.1199951171875
2022-03-11,281.2300109863281
2022-03-14,284.8500061035156
2022-03-15,290.6300048828125
2022-03-16,291.3599853515625
2022-03-17,294.9200134277344
2022-03-18,299.04998779296875
2022-03-21,299.94000244140625
2022-03-22,299.9200134277344
2022-03-23,300.0199890136719
2022-03-24,303.95001220703125
2022-03-25,310.4800109863281
2022-03-28,308.489990234375
2022-03-29,307
2022-03-30,307.0199890136719
2022-03-31,306.1300048828125
2022-04-01,307
2022-04-04,305.760009765625
2022-04-05,307
2022-04-06,311.57000732421875
2022-04-07,320.1400146484375
2022-04-08,325.8399963378906
2022-04-11,320.6700134277344
2022-04-12,322.5799865722656
2022-04-13,325.6199951171875
2022-04-14,323.25
2022-04-18,326.6499938964844
2022-04-19,324.70001220703125
2022-04-20,331.5400085449219
2022-04-21,331.45001220703125
2022-04-22,318.17999267578125
2022-04-25,317.30999755859375
2022-04-26,316.260009765625
2022-04-27,317.8500061035156
2022-04-28,320.6000061035156
2022-04-29,309.6099853515625
2022-05-02,306.79998779296875
2022-05-03,307.80999755859375
2022-05-04,319.760009765625
2022-05-05,315.2300109863281
2022-05-06,333.989990234375
2022-05-09,326.4700012207031
2022-05-10,329.8299865722656
2022-05-11,332.0899963378906
2022-05-12,322.010009765625
2022-05-13,324.239990234375
2022-05-16,327.8299865722656
2022-05-17,333.1600036621094
2022-05-18,320.6499938964844
2022-05-19,319.1300048828125
2022-05-20,322.8599853515625
2022-05-23,327.6300048828125
2022-05-24,328.79998779296875
2022-05-25,333.4800109863281
2022-05-26,336.4200134277344
2022-05-27,334.9599914550781
2022-05-31,328.69000244140625
2022-06-01,322.2099914550781
2022-06-02,318.5799865722656
2022-06-03,316.3800048828125
2022-06-06,317.6600036621094
2022-06-07,321.6499938964844
2022-06-08,315.0199890136719
2022-06-09,312.0299987792969
2022-06-10,313.3399963378906
2022-06-13,306.989990234375
2022-06-14,306.5199890136719
2022-06-15,307.67999267578125
2022-06-16,304.0199890136719
2022-06-17,300.57000732421875
2022-06-21,309.3800048828125
2022-06-22,311.04998779296875
2022-06-23,314.6600036621094
2022-06-24,321.54998779296875
2022-06-27,326.239990234375
2022-06-28,321.54998779296875
2022-06-29,328.05999755859375
2022-06-30,326.2099914550781
2022-07-01,329.5299987792969
2022-07-05,322.3800048828125
2022-07-06,321.5400085449219
2022-07-07,321.25
2022-07-08,331.20001220703125
2022-07-11,328.80999755859375
2022-07-12,327.3800048828125
2022-07-13,325.17999267578125
2022-07-14,326.489990234375
2022-07-15,330
2022-07-18,326.0299987792969
2022-07-19,329.9700012207031
2022-07-20,326.6000061035156
2022-07-21,327.80999755859375
2022-07-22,330.44000244140625
2022-07-25,336.20001220703125
2022-07-26,337.6700134277344
2022-07-27,339.6199951171875
2022-07-28,340.1199951171875
2022-07-29,341.5799865722656
2022-08-01,342.4200134277344
2022-08-02,335.0899963378906
2022-08-03,327.1000061035156
2022-08-04,337.80999755859375
2022-08-05,346.69000244140625
2022-08-08,347.3800048828125
2022-08-09,354.7699890136719
2022-08-10,359.6099853515625
2022-08-11,358.760009765625
2022-08-12,365.20001220703125
2022-08-15,371.45001220703125
2022-08-16,373.8399963378906
2022-08-17,367.3699951171875
2022-08-18,368.55999755859375
2022-08-19,371.010009765625
2022-08-22,368.1199951171875
2022-08-23,364.0199890136719
2022-08-24,363.2200012207031
2022-08-25,366.8900146484375
2022-08-26,356.7900085449219
2022-08-29,363.0199890136719
2022-08-30,364.010009765625
2022-08-31,367
2022-09-01,363.8299865722656
2022-09-02,363.82000732421875
2022-09-06,360.79998779296875
2022-09-07,366.9599914550781
2022-09-08,370.1600036621094
2022-09-09,366.2099914550781
2022-09-12,363.7300109863281
2022-09-13,347.8900146484375
2022-09-14,341.3999938964844
2022-09-15,341.0199890136719
2022-09-16,346.25
2022-09-19,348.95001220703125
2022-09-20,345.55999755859375
2022-09-21,345.4700012207031
2022-09-22,346.9599914550781
2022-09-23,343.2699890136719
2022-09-26,342.8800048828125
2022-09-27,341.4700012207031
2022-09-28,348.94000244140625
2022-09-29,342
2022-09-30,339.8699951171875
2022-10-03,346.739990234375
2022-10-04,355.3599853515625
2022-10-05,354.3699951171875
2022-10-06,350.8900146484375
2022-10-07,346.67999267578125
2022-10-10,347.32000732421875
2022-10-11,351.54998779296875
2022-10-12,345.3900146484375
2022-10-13,354.4700012207031
2022-10-14,352.6499938964844
2022-10-17,354.489990234375
2022-10-18,360.8800048828125
2022-10-19,360.6600036621094
2022-10-20,359.19000244140625
2022-10-21,370.6400146484375
2022-10-24,379.1099853515625
2022-10-25,382.42999267578125
2022-10-26,385.4100036621094
2022-10-27,388.07000732421875
2022-10-28,394.7200012207031
2022-10-31,389.3699951171875
2022-11-01,382.0400085449219
2022-11-02,389.7900085449219
2022-11-03,397.5799865722656
2022-11-04,396.6499938964844
2022-11-07,395.79998779296875
2022-11-08,390.7699890136719
2022-11-09,386.2200012207031
2022-11-10,370.32000732421875
2022-11-11,356.2099914550781
2022-11-14,361.0799865722656
2022-11-15,353.67999267578125
2022-11-16,363.20001220703125
2022-11-17,366.54998779296875
2022-11-18,369.7300109863281
2022-11-21,368.7900085449219
2022-11-22,377.7300109863281
2022-11-23,380.75
2022-11-25,383.3399963378906
2022-11-28,380.3399963378906
2022-11-29,381.7799987792969
2022-11-30,381.67999267578125
2022-12-01,379.7200012207031
2022-12-02,386.8500061035156
2022-12-05,382.44000244140625
2022-12-06,378.0400085449219
2022-12-07,385.510009765625
2022-12-08,381.6400146484375
2022-12-09,371.4100036621094
2022-12-12,377.75
2022-12-13,371.0899963378906
2022-12-14,372.30999755859375
2022-12-15,368.2799987792969
2022-12-16,372.6400146484375
2022-12-19,375.5400085449219
2022-12-20,375.54998779296875
2022-12-21,380.4599914550781
2022-12-22,381.7900085449219
2022-12-23,383.6700134277344
2022-12-27,380.19000244140625
2022-12-28,377.510009765625
2022-12-29,375.1199951171875
2022-12-30,375.1199951171875
2023-01-03,374.3299865722656
2023-01-04,374.010009765625
2023-01-05,374.04998779296875
2023-01-06,386.04998779296875
2023-01-09,381.9599914550781
2023-01-10,382.6700134277344
2023-01-11,380.79998779296875
2023-01-12,380.8399963378906
2023-01-13,381.80999755859375
2023-01-17,383.4700012207031
2023-01-18,378.3999938964844
2023-01-19,378.7200012207031
2023-01-20,378.0400085449219
2023-01-23,375.0299987792969
2023-01-24,376.5
2023-01-25,376.04998779296875
2023-01-26,384.1199951171875
2023-01-27,379.20001220703125
2023-01-30,378.69000244140625
2023-01-31,378.67999267578125
2023-02-01,370.9800109863281
2023-02-02,366.4800109863281
2023-02-03,362.5799865722656
2023-02-06,358.1300048828125
2023-02-07,363.6099853515625
2023-02-08,366.67999267578125
2023-02-09,362.3599853515625
2023-02-10,368.07000732421875
2023-02-13,366.9599914550781
2023-02-14,365.8500061035156
2023-02-15,363.6400146484375
2023-02-16,363.75
2023-02-17,366.8599853515625
2023-02-21,361.510009765625
2023-02-22,360.70001220703125
2023-02-23,360.3299865722656
2023-02-24,359.1400146484375
2023-02-27,355.3500061035156
2023-02-28,349.80999755859375
2023-03-01,351.75
2023-03-02,347.3399963378906
2023-03-03,345.6700134277344
2023-03-06,347.8900146484375
2023-03-07,337.3299865722656
2023-03-08,338.2799987792969
2023-03-09,335.9700012207031
2023-03-10,336.20001220703125
2023-03-13,335.3999938964844
2023-03-14,336.5
2023-03-15,335.3500061035156
2023-03-16,339.9200134277344
2023-03-17,339.3500061035156
2023-03-20,345.25
2023-03-21,347.4700012207031
2023-03-22,341.82000732421875
2023-03-23,335.8299865722656
2023-03-24,346.55999755859375
2023-03-27,349.3999938964844
2023-03-28,354.4800109863281
2023-03-29,357.1600036621094
2023-03-30,357.7799987792969
2023-03-31,356.04998779296875
2023-04-03,363.7699890136719
2023-04-04,362.989990234375
2023-04-05,373.1700134277344
2023-04-06,370.0899963378906
2023-04-10,370.7699890136719
2023-04-11,366.1700134277344
2023-04-12,362.55999755859375
2023-04-13,364.32000732421875
2023-04-14,362
2023-04-17,363.2799987792969
2023-04-18,360.260009765625
2023-04-19,355.54998779296875
2023-04-20,359.2699890136719
2023-04-21,359.8599853515625
2023-04-24,361.9200134277344
2023-04-25,363.2900085449219
2023-04-26,359.239990234375
2023-04-27,363.80999755859375
2023-04-28,364.239990234375
2023-05-01,354.010009765625
2023-05-02,361
2023-05-03,354.4200134277344
2023-05-04,355.0400085449219
2023-05-05,365.8699951171875
2023-05-08,368.55999755859375
2023-05-09,388.7200012207031
2023-05-10,394.4599914550781
2023-05-11,392.04998779296875
2023-05-12,389.9700012207031
2023-05-15,391.1499938964844
2023-05-16,396.0400085449219
2023-05-17,400.9599914550781
2023-05-18,397.8599853515625
2023-05-19,397.6700134277344
2023-05-22,396.42999267578125
2023-05-23,393.1400146484375
2023-05-24,396.42999267578125
2023-05-25,395.3900146484375
2023-05-26,387.95001220703125
2023-05-30,384.2699890136719
2023-05-31,390.8399963378906
2023-06-01,389.2300109863281
2023-06-02,390.1600036621094
2023-06-05,395.30999755859375
2023-06-06,388.9599914550781
2023-06-07,384.6199951171875
2023-06-08,389.2200012207031
2023-06-09,393.9100036621094
2023-06-12,395.2699890136719
2023-06-13,397
2023-06-14,391.25
2023-06-15,400.07000732421875
2023-06-16,406.20001220703125
2023-06-20,410.3299865722656
2023-06-21,414.4599914550781
2023-06-22,417.2099914550781
2023-06-23,415.760009765625
2023-06-26,414.0899963378906
2023-06-27,414.7300109863281
2023-06-28,415.2099914550781
2023-06-29,420.8800048828125
2023-06-30,427.30999755859375
2023-07-03,420.79998779296875
2023-07-05,418.7900085449219
2023-07-06,415.9100036621094
2023-07-07,414.79998779296875
2023-07-10,414.760009765625
2023-07-11,413.7200012207031
2023-07-12,408.7699890136719
2023-07-13,409.69000244140625
2023-07-14,409.5
2023-07-17,411.6700134277344
2023-07-18,410.6400146484375
2023-07-19,410.989990234375
2023-07-20,418.7699890136719
2023-07-21,414.25
2023-07-24,413.17999267578125
2023-07-25,411.2699890136719
2023-07-26,403.7900085449219
2023-07-27,405.510009765625
2023-07-28,402.8900146484375
2023-07-31,402.3999938964844
2023-08-01,405.0199890136719
2023-08-02,413.07000732421875
2023-08-03,435.1199951171875
2023-08-04,421.7699890136719
2023-08-07,422.2300109863281
2023-08-08,427.7300109863281
2023-08-09,428.3399963378906
2023-08-10,433.989990234375
2023-08-11,440.05999755859375
2023-08-14,438
2023-08-15,430.9100036621094
2023-08-16,429.6199951171875
2023-08-17,416.95001220703125
2023-08-18,420.42999267578125
2023-08-21,425.8500061035156
2023-08-22,418.3900146484375
2023-08-23,421.2900085449219
2023-08-24,423.3500061035156
2023-08-25,423.29998779296875
2023-08-28,423.3999938964844
2023-08-29,421.67999267578125
2023-08-30,421.6000061035156
2023-08-31,412.32000732421875
2023-09-01,412.3399963378906
2023-09-05,407.1300048828125
2023-09-06,411.25
2023-09-07,418.6199951171875
2023-09-08,420.7799987792969
2023-09-11,423.8999938964844
2023-09-12,422.1000061035156
2023-09-13,420.4800109863281
2023-09-14,419.6000061035156
2023-09-15,420.1300048828125
2023-09-18,427.2900085449219
2023-09-19,432.07000732421875
2023-09-20,439.8599853515625
2023-09-21,438.239990234375
2023-09-22,438.6600036621094
2023-09-25,446.4200134277344
2023-09-26,443.0299987792969
2023-09-27,444.3800048828125
2023-09-28,442.0400085449219
2023-09-29,434.8500061035156
2023-10-02,437.4200134277344
2023-10-03,438.489990234375
2023-10-04,442.0299987792969
2023-10-05,445.79998779296875
2023-10-06,445.2900085449219
2023-10-09,451.7799987792969
2023-10-10,454.510009765625
2023-10-11,456.6600036621094
