Date,SYY.Close
2020-10-02,63.16999816894531
2020-10-05,63.540000915527344
2020-10-06,64.66999816894531
2020-10-07,66.279998779296875
2020-10-08,67.839996337890625
2020-10-09,67.9800033569336
2020-10-12,67.4800033569336
2020-10-13,65.08000183105469
2020-10-14,66.9000015258789
2020-10-15,66.58000183105469
2020-10-16,65.779998779296875
2020-10-19,64.339996337890625
2020-10-20,64.58000183105469
2020-10-21,63.79999923706055
2020-10-22,65.20999908447266
2020-10-23,64.80000305175781
2020-10-26,60.79999923706055
2020-10-27,58.34000015258789
2020-10-28,54.790000915527344
2020-10-29,55.290000915527344
2020-10-30,55.310001373291016
2020-11-02,57.09000015258789
2020-11-03,60.25
2020-11-04,60.7400016784668
2020-11-05,60.83000183105469
2020-11-06,60.86000061035156
2020-11-09,71.08000183105469
2020-11-10,72.279998779296875
2020-11-11,68.48999786376953
2020-11-12,68.01000213623047
2020-11-13,71.54000091552734
2020-11-16,74.970001220703125
2020-11-17,74.2300033569336
2020-11-18,71.68000030517578
2020-11-19,71.98999786376953
2020-11-20,70
2020-11-23,71.30999755859375
2020-11-24,72.44999694824219
2020-11-25,71.68000030517578
2020-11-27,71.23999786376953
2020-11-30,71.29000091552734
2020-12-01,73.43000030517578
2020-12-02,72.75
2020-12-03,74.68000030517578
2020-12-04,78.12000274658203
2020-12-07,75.87000274658203
2020-12-08,76.720001220703125
2020-12-09,76.410003662109375
2020-12-10,77.23999786376953
2020-12-11,75.87999725341797
2020-12-14,73.43000030517578
2020-12-15,74.30999755859375
2020-12-16,73.87999725341797
2020-12-17,74.44000244140625
2020-12-18,72.279998779296875
2020-12-21,72.470001220703125
2020-12-22,71.91999816894531
2020-12-23,72.87000274658203
2020-12-24,72.41999816894531
2020-12-28,73.83000183105469
2020-12-29,72.83000183105469
2020-12-30,73.29000091552734
2020-12-31,74.26000213623047
2021-01-04,72.30999755859375
2021-01-05,72.7699966430664
2021-01-06,76
2021-01-07,75.589996337890625
2021-01-08,77.55000305175781
2021-01-11,77.55000305175781
2021-01-12,78.37000274658203
2021-01-13,76.13999938964844
2021-01-14,75.51000213623047
2021-01-15,75.56999969482422
2021-01-19,74.87000274658203
2021-01-20,77.0199966430664
2021-01-21,76.83000183105469
2021-01-22,75.19000244140625
2021-01-25,73
2021-01-26,74.16999816894531
2021-01-27,72.0199966430664
2021-01-28,74.1500015258789
2021-01-29,71.51000213623047
2021-02-01,71.56999969482422
2021-02-02,73.029998779296875
2021-02-03,76.4000015258789
2021-02-04,76.5199966430664
2021-02-05,77.08000183105469
2021-02-08,76.91999816894531
2021-02-09,76.20999908447266
2021-02-10,76.13999938964844
2021-02-11,76.220001220703125
2021-02-12,76.23999786376953
2021-02-16,76.38999938964844
2021-02-17,74.88999938964844
2021-02-18,74.93000030517578
2021-02-19,76.70999908447266
2021-02-22,78.660003662109375
2021-02-23,79.12999725341797
2021-02-24,80.9800033569336
2021-02-25,80.4000015258789
2021-02-26,79.62999725341797
2021-03-01,80.910003662109375
2021-03-02,80.029998779296875
2021-03-03,81.5
2021-03-04,79.41999816894531
2021-03-05,81.79000091552734
2021-03-08,81.69999694824219
2021-03-09,79.36000061035156
2021-03-10,81.2300033569336
2021-03-11,81.029998779296875
2021-03-12,83.4000015258789
2021-03-15,83.23999786376953
2021-03-16,80.44999694824219
2021-03-17,80.76000213623047
2021-03-18,78.81999969482422
2021-03-19,79.69999694824219
2021-03-22,78.5999984741211
2021-03-23,77.779998779296875
2021-03-24,77.6500015258789
2021-03-25,79.589996337890625
2021-03-26,80.62999725341797
2021-03-29,79.029998779296875
2021-03-30,79.88999938964844
2021-03-31,78.73999786376953
2021-04-01,77.98999786376953
2021-04-05,79.279998779296875
2021-04-06,81.25
2021-04-07,80.6500015258789
2021-04-08,80.61000061035156
2021-04-09,80.86000061035156
2021-04-12,81.56999969482422
2021-04-13,80.4800033569336
2021-04-14,80.529998779296875
2021-04-15,80.58000183105469
2021-04-16,80.55999755859375
2021-04-19,81.08000183105469
2021-04-20,80.30999755859375
2021-04-21,82.4000015258789
2021-04-22,82.37999725341797
2021-04-23,82.63999938964844
2021-04-26,82.279998779296875
2021-04-27,83.29000091552734
2021-04-28,83.23999786376953
2021-04-29,84.16999816894531
2021-04-30,84.7300033569336
2021-05-03,84.04000091552734
2021-05-04,83.18000030517578
2021-05-05,83.04000091552734
2021-05-06,85.37999725341797
2021-05-07,86.26000213623047
2021-05-10,85.63999938964844
2021-05-11,83.9800033569336
2021-05-12,81.720001220703125
2021-05-13,83.12000274658203
2021-05-14,84
2021-05-17,84.12999725341797
2021-05-18,82.910003662109375
2021-05-19,81.13999938964844
2021-05-20,80.16999816894531
2021-05-21,80.51000213623047
2021-05-24,80.37000274658203
2021-05-25,81.51000213623047
2021-05-26,81.089996337890625
2021-05-27,80.44000244140625
2021-05-28,81
2021-06-01,81.44999694824219
2021-06-02,80.68000030517578
2021-06-03,80.29000091552734
2021-06-04,79.61000061035156
2021-06-07,79.83000183105469
2021-06-08,80.30999755859375
2021-06-09,79.45999908447266
2021-06-10,78.93000030517578
2021-06-11,79.87000274658203
2021-06-14,79.4000015258789
2021-06-15,79.220001220703125
2021-06-16,77.44000244140625
2021-06-17,76.04000091552734
2021-06-18,74.70999908447266
2021-06-21,77.36000061035156
2021-06-22,77.12999725341797
2021-06-23,77.2699966430664
2021-06-24,77.2300033569336
2021-06-25,77.04000091552734
2021-06-28,76.220001220703125
2021-06-29,75.68000030517578
2021-06-30,77.75
2021-07-01,76.81999969482422
2021-07-02,76.589996337890625
2021-07-06,75.339996337890625
2021-07-07,74.8499984741211
2021-07-08,74.29000091552734
2021-07-09,76.13999938964844
2021-07-12,75.2300033569336
2021-07-13,73.30999755859375
2021-07-14,73.220001220703125
2021-07-15,72.589996337890625
2021-07-16,71.58000183105469
2021-07-19,70.470001220703125
2021-07-20,72.66999816894531
2021-07-21,73.2699966430664
2021-07-22,71.95999908447266
2021-07-23,72.87000274658203
2021-07-26,73.31999969482422
2021-07-27,73.589996337890625
2021-07-28,73.6500015258789
2021-07-29,75.08000183105469
2021-07-30,74.19999694824219
2021-08-02,73.18000030517578
2021-08-03,72.55999755859375
2021-08-04,71.75
2021-08-05,73.5199966430664
2021-08-06,73.91999816894531
2021-08-09,73.44999694824219
2021-08-10,78.23999786376953
2021-08-11,78.160003662109375
2021-08-12,78.779998779296875
2021-08-13,79.44000244140625
2021-08-16,79.33000183105469
2021-08-17,78.66999816894531
2021-08-18,76.94000244140625
2021-08-19,75.55000305175781
2021-08-20,76.79000091552734
2021-08-23,77.55999755859375
2021-08-24,78.44999694824219
2021-08-25,79.1500015258789
2021-08-26,79.0199966430664
2021-08-27,80.25
2021-08-30,78.98999786376953
2021-08-31,79.6500015258789
2021-09-01,78.98999786376953
2021-09-02,78.36000061035156
2021-09-03,77.3499984741211
2021-09-07,77.13999938964844
2021-09-08,76.410003662109375
2021-09-09,77.970001220703125
2021-09-10,76.55999755859375
2021-09-13,76.87000274658203
2021-09-14,75.779998779296875
2021-09-15,76.2699966430664
2021-09-16,76.76000213623047
2021-09-17,76.089996337890625
2021-09-20,76.13999938964844
2021-09-21,76.470001220703125
2021-09-22,77.69999694824219
2021-09-23,79.79000091552734
2021-09-24,80.4800033569336
2021-09-27,81.660003662109375
2021-09-28,80.69999694824219
2021-09-29,80.93000030517578
2021-09-30,78.5
2021-10-01,80.81999969482422
2021-10-04,81.41999816894531
2021-10-05,80.73999786376953
2021-10-06,81.11000061035156
2021-10-07,82.87000274658203
2021-10-08,83.3499984741211
2021-10-11,82.86000061035156
2021-10-12,83.05999755859375
2021-10-13,81.839996337890625
2021-10-14,82.2300033569336
2021-10-15,82.220001220703125
2021-10-18,81.30000305175781
2021-10-19,81.339996337890625
2021-10-20,79.81999969482422
2021-10-21,79.62999725341797
2021-10-22,78.68000030517578
2021-10-25,78.05000305175781
2021-10-26,77.04000091552734
2021-10-27,76.41999816894531
2021-10-28,76.63999938964844
2021-10-29,76.9000015258789
2021-11-01,78.37000274658203
2021-11-02,77.61000061035156
2021-11-03,77.37999725341797
2021-11-04,77.70999908447266
2021-11-05,81.30999755859375
2021-11-08,80.410003662109375
2021-11-09,79.5999984741211
2021-11-10,78.55000305175781
2021-11-11,77.56999969482422
2021-11-12,76.20999908447266
2021-11-15,76.43000030517578
2021-11-16,76.529998779296875
2021-11-17,75.660003662109375
2021-11-18,74.93000030517578
2021-11-19,74.16999816894531
2021-11-22,75.37000274658203
2021-11-23,76.51000213623047
2021-11-24,76.33000183105469
2021-11-26,72.7300033569336
2021-11-29,73.19999694824219
2021-11-30,70.04000091552734
2021-12-01,68.06999969482422
2021-12-02,70.18000030517578
2021-12-03,69.9800033569336
2021-12-06,72.98999786376953
2021-12-07,72.91999816894531
2021-12-08,73.5
2021-12-09,73.87000274658203
2021-12-10,73.66999816894531
2021-12-13,73.37999725341797
2021-12-14,73.5199966430664
2021-12-15,74.56999969482422
2021-12-16,74.01000213623047
2021-12-17,72.11000061035156
2021-12-20,71.20999908447266
2021-12-21,74.48999786376953
2021-12-22,75.2699966430664
2021-12-23,76.6500015258789
2021-12-27,77.51000213623047
2021-12-28,78.31999969482422
2021-12-29,77.94000244140625
2021-12-30,78
2021-12-31,78.55000305175781
2022-01-03,78.94999694824219
2022-01-04,80.87999725341797
2022-01-05,80.19999694824219
2022-01-06,79.66999816894531
2022-01-07,80.45999908447266
2022-01-10,79.30999755859375
2022-01-11,78.43000030517578
2022-01-12,78.19000244140625
2022-01-13,80.41999816894531
2022-01-14,79.79000091552734
2022-01-18,78.91999816894531
2022-01-19,77.69000244140625
2022-01-20,78.029998779296875
2022-01-21,77.410003662109375
2022-01-24,77.16999816894531
2022-01-25,77.06999969482422
2022-01-26,77.05999755859375
2022-01-27,76.660003662109375
2022-01-28,77.62999725341797
2022-01-31,78.1500015258789
2022-02-01,79.45999908447266
2022-02-02,79.98999786376953
2022-02-03,79.2300033569336
2022-02-04,78.76000213623047
2022-02-07,79.91999816894531
2022-02-08,81.339996337890625
2022-02-09,81.38999938964844
2022-02-10,82.94000244140625
2022-02-11,82.56999969482422
2022-02-14,81.98999786376953
2022-02-15,84.3499984741211
2022-02-16,85.56999969482422
2022-02-17,84.26000213623047
2022-02-18,83.55000305175781
2022-02-22,84.23999786376953
2022-02-23,84.089996337890625
2022-02-24,84.95999908447266
2022-02-25,87.25
2022-02-28,87.0999984741211
2022-03-01,86.1500015258789
2022-03-02,88.37000274658203
2022-03-03,87.08000183105469
2022-03-04,84.95999908447266
2022-03-07,77.75
2022-03-08,75.30999755859375
2022-03-09,79.76000213623047
2022-03-10,79.9800033569336
2022-03-11,77.81999969482422
2022-03-14,76.76000213623047
2022-03-15,77.79000091552734
2022-03-16,80.08000183105469
2022-03-17,79.75
2022-03-18,81.23999786376953
2022-03-21,80.75
2022-03-22,81.11000061035156
2022-03-23,80.43000030517578
2022-03-24,81.529998779296875
2022-03-25,80.910003662109375
2022-03-28,80.94000244140625
2022-03-29,83.0999984741211
2022-03-30,82.98999786376953
2022-03-31,81.6500015258789
2022-04-01,82.410003662109375
2022-04-04,82.87999725341797
2022-04-05,82.5
2022-04-06,83.04000091552734
2022-04-07,83.68000030517578
2022-04-08,85.56999969482422
2022-04-11,84.70999908447266
2022-04-12,84.56999969482422
2022-04-13,86.66999816894531
2022-04-14,86.2699966430664
2022-04-18,85.910003662109375
2022-04-19,88.0999984741211
2022-04-20,89.0999984741211
2022-04-21,89.73999786376953
2022-04-22,88.80000305175781
2022-04-25,89.73999786376953
2022-04-26,87.6500015258789
2022-04-27,87.720001220703125
2022-04-28,88.31999969482422
2022-04-29,85.4800033569336
2022-05-02,85.13999938964844
2022-05-03,85.76000213623047
2022-05-04,86.19999694824219
2022-05-05,83.62999725341797
2022-05-06,82.4800033569336
2022-05-09,81.08000183105469
2022-05-10,86.05000305175781
2022-05-11,84.05999755859375
2022-05-12,82.61000061035156
2022-05-13,84.7300033569336
2022-05-16,84.54000091552734
2022-05-17,85.91999816894531
2022-05-18,80.70999908447266
2022-05-19,79.08000183105469
2022-05-20,76.9800033569336
2022-05-23,78.589996337890625
2022-05-24,77.11000061035156
2022-05-25,79.13999938964844
2022-05-26,82.839996337890625
2022-05-27,84.4800033569336
2022-05-31,84.18000030517578
2022-06-01,83.25
2022-06-02,84.31999969482422
2022-06-03,84.25
2022-06-06,84.720001220703125
2022-06-07,85.11000061035156
2022-06-08,85.160003662109375
2022-06-09,82.48999786376953
2022-06-10,81.910003662109375
2022-06-13,79.720001220703125
2022-06-14,80.13999938964844
2022-06-15,80.779998779296875
2022-06-16,78.44000244140625
2022-06-17,78.7699966430664
2022-06-21,80.06999969482422
2022-06-22,78.30000305175781
2022-06-23,80.83000183105469
2022-06-24,85.56999969482422
2022-06-27,86.0999984741211
2022-06-28,85.05000305175781
2022-06-29,85.30000305175781
2022-06-30,84.70999908447266
2022-07-01,86.31999969482422
2022-07-05,85.19999694824219
2022-07-06,84.81999969482422
2022-07-07,86.05000305175781
2022-07-08,86.1500015258789
2022-07-11,86.339996337890625
2022-07-12,86.38999938964844
2022-07-13,86.2699966430664
2022-07-14,86.73999786376953
2022-07-15,87.62000274658203
2022-07-18,86.3499984741211
2022-07-19,87.36000061035156
2022-07-20,88.2300033569336
2022-07-21,86.91999816894531
2022-07-22,86.86000061035156
2022-07-25,87.86000061035156
2022-07-26,86.18000030517578
2022-07-27,86.37000274658203
2022-07-28,87.279998779296875
2022-07-29,84.9000015258789
2022-08-01,86
2022-08-02,85.410003662109375
2022-08-03,86.4000015258789
2022-08-04,86.29000091552734
2022-08-05,86.25
2022-08-08,86.73999786376953
2022-08-09,82.339996337890625
2022-08-10,81.720001220703125
2022-08-11,82.26000213623047
2022-08-12,84.7699966430664
2022-08-15,85.160003662109375
2022-08-16,86.30000305175781
2022-08-17,85.56999969482422
2022-08-18,86.31999969482422
2022-08-19,86.68000030517578
2022-08-22,84.87000274658203
2022-08-23,85.279998779296875
2022-08-24,86.05000305175781
2022-08-25,86.38999938964844
2022-08-26,83.62999725341797
2022-08-29,83.08000183105469
2022-08-30,82.5999984741211
2022-08-31,82.220001220703125
2022-09-01,81.8499984741211
2022-09-02,80.779998779296875
2022-09-06,80.43000030517578
2022-09-07,82.9000015258789
2022-09-08,83.04000091552734
2022-09-09,83.88999938964844
2022-09-12,84.23999786376953
2022-09-13,80.660003662109375
2022-09-14,79.410003662109375
2022-09-15,79.660003662109375
2022-09-16,78.19000244140625
2022-09-19,79.79000091552734
2022-09-20,79.529998779296875
2022-09-21,78.44999694824219
2022-09-22,77.37999725341797
2022-09-23,74.91999816894531
2022-09-26,73.62000274658203
2022-09-27,72.9800033569336
2022-09-28,73.76000213623047
2022-09-29,71.4800033569336
2022-09-30,70.70999908447266
2022-10-03,72.089996337890625
2022-10-04,75
2022-10-05,75.5
2022-10-06,73.2699966430664
2022-10-07,72.19000244140625
2022-10-10,72.80000305175781
2022-10-11,73.45999908447266
2022-10-12,72.910003662109375
2022-10-13,74.470001220703125
2022-10-14,73.73999786376953
2022-10-17,75.58000183105469
2022-10-18,77
2022-10-19,77.44999694824219
2022-10-20,77.19999694824219
2022-10-21,80.05000305175781
2022-10-24,81.51000213623047
2022-10-25,82.5199966430664
2022-10-26,83.55000305175781
2022-10-27,83.75
2022-10-28,85.9800033569336
2022-10-31,86.55999755859375
2022-11-01,84.11000061035156
2022-11-02,81.44999694824219
2022-11-03,81.25
2022-11-04,82.25
2022-11-07,83.220001220703125
2022-11-08,83.41999816894531
2022-11-09,82.95999908447266
2022-11-10,84.23999786376953
2022-11-11,84.470001220703125
2022-11-14,84.63999938964844
2022-11-15,83.44999694824219
2022-11-16,84.30999755859375
2022-11-17,84.0999984741211
2022-11-18,85.05999755859375
2022-11-21,85.2300033569336
2022-11-22,86.20999908447266
2022-11-23,86.05999755859375
2022-11-25,86.44999694824219
2022-11-28,85.93000030517578
2022-11-29,85.089996337890625
2022-11-30,86.51000213623047
2022-12-01,86.04000091552734
2022-12-02,85.33000183105469
2022-12-05,85.12999725341797
2022-12-06,84.26000213623047
2022-12-07,84.19000244140625
2022-12-08,83.910003662109375
2022-12-09,82.2300033569336
2022-12-12,83.12999725341797
2022-12-13,82.51000213623047
2022-12-14,82.13999938964844
2022-12-15,78.29000091552734
2022-12-16,78.68000030517578
2022-12-19,77.910003662109375
2022-12-20,78.279998779296875
2022-12-21,77.13999938964844
2022-12-22,77.220001220703125
2022-12-23,78.089996337890625
2022-12-27,77.970001220703125
2022-12-28,76.98999786376953
2022-12-29,76.839996337890625
2022-12-30,76.44999694824219
2023-01-03,75.98999786376953
2023-01-04,76.68000030517578
2023-01-05,76.2699966430664
2023-01-06,78.70999908447266
2023-01-09,79.19999694824219
2023-01-10,79.95999908447266
2023-01-11,80.5999984741211
2023-01-12,80.25
2023-01-13,80.33000183105469
2023-01-17,79.87000274658203
2023-01-18,77.30000305175781
2023-01-19,76.970001220703125
2023-01-20,77.83000183105469
2023-01-23,79.25
2023-01-24,78.11000061035156
2023-01-25,79.1500015258789
2023-01-26,78.339996337890625
2023-01-27,77.88999938964844
2023-01-30,78.0999984741211
2023-01-31,77.45999908447266
2023-02-01,77.91999816894531
2023-02-02,77.12999725341797
2023-02-03,76.720001220703125
2023-02-06,76.910003662109375
2023-02-07,77.26000213623047
2023-02-08,76.220001220703125
2023-02-09,76.45999908447266
2023-02-10,77.58000183105469
2023-02-13,78.2300033569336
2023-02-14,77.779998779296875
2023-02-15,77.37999725341797
2023-02-16,77.470001220703125
2023-02-17,78.70999908447266
2023-02-21,76.80999755859375
2023-02-22,77.470001220703125
2023-02-23,76.55000305175781
2023-02-24,75.83000183105469
2023-02-27,75.69999694824219
2023-02-28,74.56999969482422
2023-03-01,75.089996337890625
2023-03-02,75.55000305175781
2023-03-03,76.26000213623047
2023-03-06,76.3499984741211
2023-03-07,75.62000274658203
2023-03-08,74.839996337890625
2023-03-09,74.30999755859375
2023-03-10,73.12999725341797
2023-03-13,73.8499984741211
2023-03-14,74.660003662109375
2023-03-15,74.9800033569336
2023-03-16,74.5
2023-03-17,72.94000244140625
2023-03-20,74.089996337890625
2023-03-21,75.19999694824219
2023-03-22,74.05999755859375
2023-03-23,73.2300033569336
2023-03-24,74.63999938964844
2023-03-27,76.04000091552734
2023-03-28,76.36000061035156
2023-03-29,77.38999938964844
2023-03-30,76.94000244140625
2023-03-31,77.2300033569336
2023-04-03,78.160003662109375
2023-04-04,77.73999786376953
2023-04-05,77.44999694824219
2023-04-06,77.2699966430664
2023-04-10,77.70999908447266
2023-04-11,78.31999969482422
2023-04-12,74.83000183105469
2023-04-13,74.660003662109375
2023-04-14,73.4800033569336
2023-04-17,75.279998779296875
2023-04-18,74.7699966430664
2023-04-19,74.76000213623047
2023-04-20,74.4000015258789
2023-04-21,75.55999755859375
2023-04-24,75.5
2023-04-25,74.970001220703125
2023-04-26,73.970001220703125
2023-04-27,75.08000183105469
2023-04-28,76.73999786376953
2023-05-01,76.81999969482422
2023-05-02,75.80000305175781
2023-05-03,75.31999969482422
2023-05-04,75.55000305175781
2023-05-05,76.7699966430664
2023-05-08,76.08000183105469
2023-05-09,75.9800033569336
2023-05-10,73.38999938964844
2023-05-11,73.660003662109375
2023-05-12,74.63999938964844
2023-05-15,74.44999694824219
2023-05-16,73.41999816894531
2023-05-17,73.30000305175781
2023-05-18,73.19000244140625
2023-05-19,73.12999725341797
2023-05-22,71.80000305175781
2023-05-23,70.80000305175781
2023-05-24,71.26000213623047
2023-05-25,70.51000213623047
2023-05-26,70.720001220703125
2023-05-30,69.5199966430664
2023-05-31,69.94999694824219
2023-06-01,71.279998779296875
2023-06-02,72.63999938964844
2023-06-05,72.54000091552734
2023-06-06,72.87000274658203
2023-06-07,72.69000244140625
2023-06-08,72.08000183105469
2023-06-09,72.54000091552734
2023-06-12,72.33000183105469
2023-06-13,72.76000213623047
2023-06-14,72.83000183105469
2023-06-15,73.4000015258789
2023-06-16,73.38999938964844
2023-06-20,72.4800033569336
2023-06-21,72.5999984741211
2023-06-22,73.23999786376953
2023-06-23,72.44999694824219
2023-06-26,72.37000274658203
2023-06-27,73.37999725341797
2023-06-28,72.87000274658203
2023-06-29,73.12999725341797
2023-06-30,74.19999694824219
2023-07-03,75.30000305175781
2023-07-05,74.279998779296875
2023-07-06,74.18000030517578
2023-07-07,74.33000183105469
2023-07-10,74.06999969482422
2023-07-11,73.98999786376953
2023-07-12,73.83000183105469
2023-07-13,73.29000091552734
2023-07-14,73.0999984741211
2023-07-17,73.410003662109375
2023-07-18,72.4800033569336
2023-07-19,74.1500015258789
2023-07-20,75.36000061035156
2023-07-21,75.19999694824219
2023-07-24,75.80999755859375
2023-07-25,75.5199966430664
2023-07-26,75.44999694824219
2023-07-27,75.5
2023-07-28,76.05999755859375
2023-07-31,76.30999755859375
2023-08-01,76.160003662109375
2023-08-02,75.62999725341797
2023-08-03,74.220001220703125
2023-08-04,73.79000091552734
2023-08-07,74.16999816894531
2023-08-08,73.11000061035156
2023-08-09,73.529998779296875
2023-08-10,72.06999969482422
2023-08-11,71.95999908447266
2023-08-14,70.94999694824219
2023-08-15,71.20999908447266
2023-08-16,72.08000183105469
2023-08-17,71.45999908447266
2023-08-18,71.470001220703125
2023-08-21,71.06999969482422
2023-08-22,70.19999694824219
2023-08-23,70.31999969482422
2023-08-24,69.9000015258789
2023-08-25,69.76000213623047
2023-08-28,70.279998779296875
2023-08-29,70.4800033569336
2023-08-30,70.089996337890625
2023-08-31,69.6500015258789
2023-09-01,70.29000091552734
2023-09-05,68.660003662109375
2023-09-06,68.44999694824219
2023-09-07,69.160003662109375
2023-09-08,69.94999694824219
2023-09-11,70.16999816894531
2023-09-12,69.94999694824219
2023-09-13,69.910003662109375
2023-09-14,71.06999969482422
2023-09-15,71.0199966430664
2023-09-18,70.81999969482422
2023-09-19,70.51000213623047
2023-09-20,70.589996337890625
2023-09-21,69.5199966430664
2023-09-22,68.62999725341797
2023-09-25,68.79000091552734
2023-09-26,66.2300033569336
2023-09-27,65.20999908447266
2023-09-28,66.5199966430664
2023-09-29,66.05000305175781
2023-10-02,65.18000030517578
2023-10-03,64.279998779296875
2023-10-04,65
