Date,LII.Close
2020-04-28,186.99000549316406
2020-04-29,190.07000732421875
2020-04-30,186.67999267578125
2020-05-01,183.3300018310547
2020-05-04,186.0800018310547
2020-05-05,190.72999572753906
2020-05-06,188.60000610351563
2020-05-07,192.6300048828125
2020-05-08,191.47999572753906
2020-05-11,186.6999969482422
2020-05-12,181.6699981689453
2020-05-13,178.5399932861328
2020-05-14,184.49000549316406
2020-05-15,180.9199981689453
2020-05-18,193.82000732421875
2020-05-19,189.27000427246094
2020-05-20,191.8800048828125
2020-05-21,195.22000122070313
2020-05-22,198.42999267578125
2020-05-26,212.30999755859375
2020-05-27,214.8300018310547
2020-05-28,214.35000610351563
2020-05-29,213.83999633789063
2020-06-01,217.17999267578125
2020-06-02,216.66000366210938
2020-06-03,223.5399932861328
2020-06-04,225.7100067138672
2020-06-05,235.8800048828125
2020-06-08,237.99000549316406
2020-06-09,233.13999938964844
2020-06-10,224.42999267578125
2020-06-11,218.38999938964844
2020-06-12,218.99000549316406
2020-06-15,224.91000366210938
2020-06-16,228.66000366210938
2020-06-17,230.19000244140625
2020-06-18,225.07000732421875
2020-06-19,221.77999877929688
2020-06-22,223.7100067138672
2020-06-23,229
2020-06-24,225.42999267578125
2020-06-25,225.25999450683594
2020-06-26,225.3300018310547
2020-06-29,229.80999755859375
2020-06-30,232.99000549316406
2020-07-01,231.35000610351563
2020-07-02,233.1699981689453
2020-07-06,238.24000549316406
2020-07-07,237.52000427246094
2020-07-08,244.60000610351563
2020-07-09,242.42999267578125
2020-07-10,238.72999572753906
2020-07-13,231.7899932861328
2020-07-14,238.94000244140625
2020-07-15,247.0399932861328
2020-07-16,252.55999755859375
2020-07-17,247.83999633789063
2020-07-20,254.75999450683594
2020-07-21,254.02999877929688
2020-07-22,257.7699890136719
2020-07-23,264.2699890136719
2020-07-24,265.7799987792969
2020-07-27,272
2020-07-28,270.95001220703125
2020-07-29,274.5799865722656
2020-07-30,270.8699951171875
2020-07-31,268.1400146484375
2020-08-03,270.17999267578125
2020-08-04,273.0199890136719
2020-08-05,273.2699890136719
2020-08-06,270.8800048828125
2020-08-07,266.760009765625
2020-08-10,269.6700134277344
2020-08-11,273.4700012207031
2020-08-12,277.510009765625
2020-08-13,277.30999755859375
2020-08-14,277.9700012207031
2020-08-17,276.8599853515625
2020-08-18,278.25
2020-08-19,279.79998779296875
2020-08-20,275.7099914550781
2020-08-21,277.3900146484375
2020-08-24,282.5799865722656
2020-08-25,284
2020-08-26,286.6099853515625
2020-08-27,283.07000732421875
2020-08-28,284.69000244140625
2020-08-31,280.3299865722656
2020-09-01,286.69000244140625
2020-09-02,287.79998779296875
2020-09-03,278.70001220703125
2020-09-04,277.5299987792969
2020-09-08,269.0899963378906
2020-09-09,273.4200134277344
2020-09-10,270.42999267578125
2020-09-11,274.6400146484375
2020-09-14,276.4800109863281
2020-09-15,273.2300109863281
2020-09-16,274.1199951171875
2020-09-17,274.6300048828125
2020-09-18,267.6499938964844
2020-09-21,266.9599914550781
2020-09-22,270.4599914550781
2020-09-23,260.3500061035156
2020-09-24,264.05999755859375
2020-09-25,263.9800109863281
2020-09-28,271.79998779296875
2020-09-29,272.6499938964844
2020-09-30,272.6099853515625
2020-10-01,274.0199890136719
2020-10-02,275.5799865722656
2020-10-05,281.92999267578125
2020-10-06,278.3999938964844
2020-10-07,277.7300109863281
2020-10-08,276.82000732421875
2020-10-09,283.4800109863281
2020-10-12,289.4100036621094
2020-10-13,285.4100036621094
2020-10-14,288
2020-10-15,288.1600036621094
2020-10-16,288.2200012207031
2020-10-19,278.45001220703125
2020-10-20,284.0299987792969
2020-10-21,283.9800109863281
2020-10-22,288.6199951171875
2020-10-23,288.0899963378906
2020-10-26,281.80999755859375
2020-10-27,283.6400146484375
2020-10-28,273.0299987792969
2020-10-29,276.57000732421875
2020-10-30,271.6600036621094
2020-11-02,283.5799865722656
2020-11-03,291.25
2020-11-04,293.5
2020-11-05,304.07000732421875
2020-11-06,306.6300048828125
2020-11-09,291.8299865722656
2020-11-10,294.32000732421875
2020-11-11,292.5899963378906
2020-11-12,291.1199951171875
2020-11-13,298.82000732421875
2020-11-16,301.760009765625
2020-11-17,299.0899963378906
2020-11-18,296.1499938964844
2020-11-19,298.510009765625
2020-11-20,294.6099853515625
2020-11-23,295.8599853515625
2020-11-24,300.7099914550781
2020-11-25,288.9700012207031
2020-11-27,289.9599914550781
2020-11-30,287.8299865722656
2020-12-01,288.3500061035156
2020-12-02,280.989990234375
2020-12-03,280.5299987792969
2020-12-04,276
2020-12-07,277.04998779296875
2020-12-08,282.9599914550781
2020-12-09,286.05999755859375
2020-12-10,277.80999755859375
2020-12-11,280.4200134277344
2020-12-14,273
2020-12-15,277
2020-12-16,276.4700012207031
2020-12-17,280.5899963378906
2020-12-18,277.55999755859375
2020-12-21,277.3599853515625
2020-12-22,272.82000732421875
2020-12-23,273.4200134277344
2020-12-24,273.42999267578125
2020-12-28,272.17999267578125
2020-12-29,270.1099853515625
2020-12-30,271.989990234375
2020-12-31,273.9700012207031
2021-01-04,268.2300109863281
2021-01-05,268.260009765625
2021-01-06,273.5
2021-01-07,278.1499938964844
2021-01-08,273.9200134277344
2021-01-11,273.8999938964844
2021-01-12,282.8500061035156
2021-01-13,280.989990234375
2021-01-14,284.510009765625
2021-01-15,281.44000244140625
2021-01-19,281.79998779296875
2021-01-20,289.6000061035156
2021-01-21,293.5
2021-01-22,293.1499938964844
2021-01-25,290.3999938964844
2021-01-26,290.6400146484375
2021-01-27,293.3900146484375
2021-01-28,285.239990234375
2021-01-29,275.489990234375
2021-02-01,283.1199951171875
2021-02-02,276.75
2021-02-03,270.8500061035156
2021-02-04,272.7699890136719
2021-02-05,274.260009765625
2021-02-08,283.7799987792969
2021-02-09,284.82000732421875
2021-02-10,286.69000244140625
2021-02-11,291.9599914550781
2021-02-12,292.8599853515625
2021-02-16,291.0299987792969
2021-02-17,293.6000061035156
2021-02-18,290.3699951171875
2021-02-19,293.67999267578125
2021-02-22,289.6499938964844
2021-02-23,288.3500061035156
2021-02-24,290.5199890136719
2021-02-25,282.2200012207031
2021-02-26,279.7699890136719
2021-03-01,281.9800109863281
2021-03-02,284.9599914550781
2021-03-03,288.6000061035156
2021-03-04,278.3900146484375
2021-03-05,283.0799865722656
2021-03-08,292.2200012207031
2021-03-09,290.2200012207031
2021-03-10,292.1499938964844
2021-03-11,292.6199951171875
2021-03-12,297.25
2021-03-15,304.2300109863281
2021-03-16,302.8699951171875
2021-03-17,304.5899963378906
2021-03-18,304.739990234375
2021-03-19,301.1199951171875
2021-03-22,303.3599853515625
2021-03-23,301.6000061035156
2021-03-24,306.29998779296875
2021-03-25,311.989990234375
2021-03-26,320.8399963378906
2021-03-29,317.04998779296875
2021-03-30,316.260009765625
2021-03-31,311.5899963378906
2021-04-01,316.739990234375
2021-04-05,323.25
2021-04-06,326.6300048828125
2021-04-07,326.7200012207031
2021-04-08,325.6300048828125
2021-04-09,332.4200134277344
2021-04-12,331.07000732421875
2021-04-13,331.5
2021-04-14,328.2300109863281
2021-04-15,328.6600036621094
2021-04-16,333.989990234375
2021-04-19,335.79998779296875
2021-04-20,334.54998779296875
2021-04-21,333.69000244140625
2021-04-22,335.05999755859375
2021-04-23,334.4599914550781
2021-04-26,332.489990234375
2021-04-27,339.0899963378906
2021-04-28,331.6499938964844
2021-04-29,341.1700134277344
2021-04-30,335.3399963378906
2021-05-03,339.9800109863281
2021-05-04,341.3299865722656
2021-05-05,344
2021-05-06,342.2799987792969
2021-05-07,348
2021-05-10,353.510009765625
2021-05-11,346.3999938964844
2021-05-12,336.05999755859375
2021-05-13,347.92999267578125
2021-05-14,350.8399963378906
2021-05-17,348.3299865722656
2021-05-18,340.1600036621094
2021-05-19,338.7699890136719
2021-05-20,343.1600036621094
2021-05-21,342.7300109863281
2021-05-24,342.75
2021-05-25,344.55999755859375
2021-05-26,346.3599853515625
2021-05-27,346.7699890136719
2021-05-28,349.92999267578125
2021-06-01,349.07000732421875
2021-06-02,345.5400085449219
2021-06-03,341.70001220703125
2021-06-04,341.4599914550781
2021-06-07,341.1700134277344
2021-06-08,342
2021-06-09,338.2300109863281
2021-06-10,338.3900146484375
2021-06-11,338.8900146484375
2021-06-14,333.6099853515625
2021-06-15,333.7699890136719
2021-06-16,328.5799865722656
2021-06-17,325.6300048828125
2021-06-18,321.05999755859375
2021-06-21,328.54998779296875
2021-06-22,327.69000244140625
2021-06-23,326.489990234375
2021-06-24,330.6400146484375
2021-06-25,331.010009765625
2021-06-28,337.7900085449219
2021-06-29,347.8999938964844
2021-06-30,350.79998779296875
2021-07-01,346.07000732421875
2021-07-02,347.0899963378906
2021-07-06,345.1199951171875
2021-07-07,353.9100036621094
2021-07-08,341.5299987792969
2021-07-09,342.1499938964844
2021-07-12,342.6199951171875
2021-07-13,336.1700134277344
2021-07-14,310.4100036621094
2021-07-15,317.4200134277344
2021-07-16,317.9100036621094
2021-07-19,317.1400146484375
2021-07-20,325.6199951171875
2021-07-21,320.70001220703125
2021-07-22,316.04998779296875
2021-07-23,320.6099853515625
2021-07-26,327.32000732421875
2021-07-27,332.0799865722656
2021-07-28,327.2699890136719
2021-07-29,333.95001220703125
2021-07-30,329.42999267578125
2021-08-02,328.44000244140625
2021-08-03,332.42999267578125
2021-08-04,328.6499938964844
2021-08-05,329.6000061035156
2021-08-06,333.79998779296875
2021-08-09,334.760009765625
2021-08-10,339.260009765625
2021-08-11,344.4100036621094
2021-08-12,340.9800109863281
2021-08-13,340.4800109863281
2021-08-16,339.2099914550781
2021-08-17,334.1199951171875
2021-08-18,325.8299865722656
2021-08-19,330.20001220703125
2021-08-20,333.6499938964844
2021-08-23,331.3299865722656
2021-08-24,330.5899963378906
2021-08-25,331.44000244140625
2021-08-26,328.9800109863281
2021-08-27,333.82000732421875
2021-08-30,335.7099914550781
2021-08-31,335.17999267578125
2021-09-01,334.7799987792969
2021-09-02,334.989990234375
2021-09-03,332.7900085449219
2021-09-07,324.739990234375
2021-09-08,328.5199890136719
2021-09-09,325.75
2021-09-10,321.3900146484375
2021-09-13,320.7200012207031
2021-09-14,313.2900085449219
2021-09-15,312.4200134277344
2021-09-16,310.6199951171875
2021-09-17,305.8299865722656
2021-09-20,306.9100036621094
2021-09-21,305.94000244140625
2021-09-22,305.70001220703125
2021-09-23,308.6099853515625
2021-09-24,308.6300048828125
2021-09-27,308.2300109863281
2021-09-28,302.32000732421875
2021-09-29,300.4800109863281
2021-09-30,294.1700134277344
2021-10-01,297.3900146484375
2021-10-04,296.0199890136719
2021-10-05,299.30999755859375
2021-10-06,297.0199890136719
2021-10-07,303.9700012207031
2021-10-08,295.04998779296875
2021-10-11,295.3599853515625
2021-10-12,297.760009765625
2021-10-13,301.2799987792969
2021-10-14,309.19000244140625
2021-10-15,309.1700134277344
2021-10-18,313.1099853515625
2021-10-19,309.2099914550781
2021-10-20,311.0199890136719
2021-10-21,310.6000061035156
2021-10-22,312.17999267578125
2021-10-25,304.2900085449219
2021-10-26,302.75
2021-10-27,296.989990234375
2021-10-28,297.8999938964844
2021-10-29,299.2799987792969
2021-11-01,302.989990234375
2021-11-02,305.70001220703125
2021-11-03,300
2021-11-04,301
2021-11-05,302.17999267578125
2021-11-08,301.5799865722656
2021-11-09,309.5799865722656
2021-11-10,309.2799987792969
2021-11-11,311.3299865722656
2021-11-12,319.6700134277344
2021-11-15,314.6400146484375
2021-11-16,321.3599853515625
2021-11-17,322.1400146484375
2021-11-18,319.0899963378906
2021-11-19,323.82000732421875
2021-11-22,322.6000061035156
2021-11-23,321.6499938964844
2021-11-24,318.6499938964844
2021-11-26,317.4599914550781
2021-11-29,322.1199951171875
2021-11-30,309.0199890136719
2021-12-01,301.9599914550781
2021-12-02,311.6199951171875
2021-12-03,316.0400085449219
2021-12-06,327.82000732421875
2021-12-07,327.79998779296875
2021-12-08,332.70001220703125
2021-12-09,327.9100036621094
2021-12-10,331.739990234375
2021-12-13,331.29998779296875
2021-12-14,324.1000061035156
2021-12-15,322.260009765625
2021-12-16,324.92999267578125
2021-12-17,312.4800109863281
2021-12-20,307.9599914550781
2021-12-21,313.95001220703125
2021-12-22,313.5199890136719
2021-12-23,316.1099853515625
2021-12-27,321.0299987792969
2021-12-28,322.8500061035156
2021-12-29,326.4599914550781
2021-12-30,323.1099853515625
2021-12-31,324.3599853515625
2022-01-03,314.1199951171875
2022-01-04,315.1700134277344
2022-01-05,308.760009765625
2022-01-06,309.0400085449219
2022-01-07,304.9800109863281
2022-01-10,305.79998779296875
2022-01-11,308.5799865722656
2022-01-12,305.8800048828125
2022-01-13,300.95001220703125
2022-01-14,291.4200134277344
2022-01-18,292.8399963378906
2022-01-19,290.7699890136719
2022-01-20,283.8299865722656
2022-01-21,280.4599914550781
2022-01-24,288.6000061035156
2022-01-25,283.79998779296875
2022-01-26,275.1300048828125
2022-01-27,272.45001220703125
2022-01-28,279.2300109863281
2022-01-31,283.6199951171875
2022-02-01,277.2699890136719
2022-02-02,272.1499938964844
2022-02-03,268.739990234375
2022-02-04,266.9800109863281
2022-02-07,268.95001220703125
2022-02-08,273.260009765625
2022-02-09,275.5199890136719
2022-02-10,266.5799865722656
2022-02-11,263.2300109863281
2022-02-14,262.75
2022-02-15,265.1499938964844
2022-02-16,261.92999267578125
2022-02-17,252.74000549316406
2022-02-18,251.97999572753906
2022-02-22,251.8699951171875
2022-02-23,249.14999389648438
2022-02-24,255.82000732421875
2022-02-25,264.3800048828125
2022-02-28,266.92999267578125
2022-03-01,267.5199890136719
2022-03-02,274.6499938964844
2022-03-03,273.6700134277344
2022-03-04,269.6400146484375
2022-03-07,259.1099853515625
2022-03-08,252.6300048828125
2022-03-09,261.29998779296875
2022-03-10,255.99000549316406
2022-03-11,256.2799987792969
2022-03-14,263.19000244140625
2022-03-15,268.489990234375
2022-03-16,269.4700012207031
2022-03-17,271.42999267578125
2022-03-18,276.6600036621094
2022-03-21,274.5899963378906
2022-03-22,275.4200134277344
2022-03-23,262.8500061035156
2022-03-24,261.3900146484375
2022-03-25,260.2300109863281
2022-03-28,262.5
2022-03-29,268.2799987792969
2022-03-30,266.9599914550781
2022-03-31,257.8599853515625
2022-04-01,262.2300109863281
2022-04-04,261.67999267578125
2022-04-05,262.1600036621094
2022-04-06,259.2799987792969
2022-04-07,257.7900085449219
2022-04-08,254.89999389648438
2022-04-11,247.22999572753906
2022-04-12,242.6199951171875
2022-04-13,247.07000732421875
2022-04-14,239.9600067138672
2022-04-18,237.82000732421875
2022-04-19,246.47000122070313
2022-04-20,250.77000427246094
2022-04-21,252.27999877929688
2022-04-22,246.83999633789063
2022-04-25,238.94000244140625
2022-04-26,224.07000732421875
2022-04-27,223.6999969482422
2022-04-28,222.99000549316406
2022-04-29,213.19000244140625
2022-05-02,216.58999633789063
2022-05-03,215.74000549316406
2022-05-04,221.85000610351563
2022-05-05,213.52000427246094
2022-05-06,212.74000549316406
2022-05-09,215.8300018310547
2022-05-10,216.25
2022-05-11,209.50999450683594
2022-05-12,217.82000732421875
2022-05-13,221.6300048828125
2022-05-16,215.22000122070313
2022-05-17,215.5800018310547
2022-05-18,202.55999755859375
2022-05-19,206.55999755859375
2022-05-20,207.75
2022-05-23,204.97000122070313
2022-05-24,201.72000122070313
2022-05-25,205.3000030517578
2022-05-26,208.47999572753906
2022-05-27,211.50999450683594
2022-05-31,208.89999389648438
2022-06-01,206.7899932861328
2022-06-02,213.85000610351563
2022-06-03,210.75
2022-06-06,211.60000610351563
2022-06-07,213.7100067138672
2022-06-08,209.9600067138672
2022-06-09,206.25999450683594
2022-06-10,201.39999389648438
2022-06-13,197.4600067138672
2022-06-14,195.49000549316406
2022-06-15,197.3699951171875
2022-06-16,186.27000427246094
2022-06-17,186.4499969482422
2022-06-21,186.88999938964844
2022-06-22,188.2899932861328
2022-06-23,198.16000366210938
2022-06-24,203.63999938964844
2022-06-27,203.32000732421875
2022-06-28,202.4600067138672
2022-06-29,202.58999633789063
2022-06-30,206.58999633789063
2022-07-01,211.97000122070313
2022-07-05,216.86000061035156
2022-07-06,216.88999938964844
2022-07-07,218.14999389648438
2022-07-08,214.49000549316406
2022-07-11,215.97999572753906
2022-07-12,216.22999572753906
2022-07-13,215.85000610351563
2022-07-14,213.22999572753906
2022-07-15,216.22000122070313
2022-07-18,212.22999572753906
2022-07-19,219.8300018310547
2022-07-20,220.9600067138672
2022-07-21,225.38999938964844
2022-07-22,227.66000366210938
2022-07-25,224.35000610351563
2022-07-26,224.42999267578125
2022-07-27,227.05999755859375
2022-07-28,234.57000732421875
2022-07-29,239.52999877929688
2022-08-01,244.3699951171875
2022-08-02,239.30999755859375
2022-08-03,244.05999755859375
2022-08-04,244.5
2022-08-05,244.07000732421875
2022-08-08,246.5800018310547
2022-08-09,243.1199951171875
2022-08-10,249.50999450683594
2022-08-11,251.3300018310547
2022-08-12,261.80999755859375
2022-08-15,267.32000732421875
2022-08-16,266.9599914550781
2022-08-17,267.489990234375
2022-08-18,267.1000061035156
2022-08-19,258.67999267578125
2022-08-22,250.2899932861328
2022-08-23,246.22000122070313
2022-08-24,250.0399932861328
2022-08-25,252.47000122070313
2022-08-26,242.64999389648438
2022-08-29,243.32000732421875
2022-08-30,241.27999877929688
2022-08-31,240.1199951171875
2022-09-01,248.85000610351563
2022-09-02,245.89999389648438
2022-09-06,249.97999572753906
2022-09-07,257.8999938964844
2022-09-08,257.8900146484375
2022-09-09,258.2099914550781
2022-09-12,262.80999755859375
2022-09-13,254.0399932861328
2022-09-14,250.3000030517578
2022-09-15,250.0399932861328
2022-09-16,244.42999267578125
2022-09-19,245.58999633789063
2022-09-20,235.30999755859375
2022-09-21,232.4600067138672
2022-09-22,223.75999450683594
2022-09-23,224.22000122070313
2022-09-26,220.30999755859375
2022-09-27,221.27999877929688
2022-09-28,231.3800048828125
2022-09-29,222.50999450683594
2022-09-30,222.6699981689453
2022-10-03,228.75999450683594
2022-10-04,237.27999877929688
2022-10-05,236.02999877929688
2022-10-06,230.97000122070313
2022-10-07,221.02999877929688
2022-10-10,224.19000244140625
2022-10-11,224.36000061035156
2022-10-12,221.3800048828125
2022-10-13,217.63999938964844
2022-10-14,214.58999633789063
2022-10-17,221.67999267578125
2022-10-18,227.52999877929688
2022-10-19,216.5399932861328
2022-10-20,214
2022-10-21,224.55999755859375
2022-10-24,227.3800048828125
2022-10-25,235.5500030517578
2022-10-26,234.1699981689453
2022-10-27,227.61000061035156
2022-10-28,237.4199981689453
2022-10-31,233.57000732421875
2022-11-01,234.74000549316406
2022-11-02,231.44000244140625
2022-11-03,235.9499969482422
2022-11-04,234.3800048828125
2022-11-07,237.66000366210938
2022-11-08,245.49000549316406
2022-11-09,236.2899932861328
2022-11-10,263.239990234375
2022-11-11,270.0299987792969
2022-11-14,264.8599853515625
2022-11-15,271.3399963378906
2022-11-16,266.67999267578125
2022-11-17,264.989990234375
2022-11-18,268.57000732421875
2022-11-21,267.1499938964844
2022-11-22,266.4100036621094
2022-11-23,266.489990234375
2022-11-25,267.44000244140625
2022-11-28,260.0199890136719
2022-11-29,260.8299865722656
2022-11-30,260.42999267578125
2022-12-01,268.3599853515625
2022-12-02,266.0899963378906
2022-12-05,260.010009765625
2022-12-06,256.0199890136719
2022-12-07,258.2900085449219
2022-12-08,260.2200012207031
2022-12-09,257.5899963378906
2022-12-12,260.05999755859375
2022-12-13,266.1499938964844
2022-12-14,258.75
2022-12-15,248.63999938964844
2022-12-16,246.5
2022-12-19,244.8800048828125
2022-12-20,244.38999938964844
2022-12-21,247.22000122070313
2022-12-22,241.57000732421875
2022-12-23,243.07000732421875
2022-12-27,242.92999267578125
2022-12-28,239.49000549316406
2022-12-29,242.07000732421875
2022-12-30,239.22999572753906
2023-01-03,241.32000732421875
2023-01-04,242.30999755859375
2023-01-05,234.75
2023-01-06,243.2100067138672
2023-01-09,245.17999267578125
2023-01-10,248.36000061035156
2023-01-11,254.24000549316406
2023-01-12,252.61000061035156
2023-01-13,253.0800018310547
2023-01-17,252.72000122070313
2023-01-18,242
2023-01-19,233.13999938964844
2023-01-20,239.66000366210938
2023-01-23,244.67999267578125
2023-01-24,249.5
2023-01-25,247.72999572753906
2023-01-26,248.24000549316406
2023-01-27,249.13999938964844
2023-01-30,245.1699981689453
2023-01-31,260.6199951171875
2023-02-01,268.1600036621094
2023-02-02,278.7799987792969
2023-02-03,274.7900085449219
2023-02-06,268.4100036621094
2023-02-07,263.3500061035156
2023-02-08,263.0799865722656
2023-02-09,262.6700134277344
2023-02-10,259.67999267578125
2023-02-13,265.7699890136719
2023-02-14,264.3699951171875
2023-02-15,266.05999755859375
2023-02-16,266.8500061035156
2023-02-17,269.3699951171875
2023-02-21,254.3000030517578
2023-02-22,253.6699981689453
2023-02-23,254.8000030517578
2023-02-24,251.1199951171875
2023-02-27,253.02999877929688
2023-02-28,254.8300018310547
2023-03-01,252.22999572753906
2023-03-02,255.49000549316406
2023-03-03,262.3399963378906
2023-03-06,259.8800048828125
2023-03-07,257.07000732421875
2023-03-08,257.92999267578125
2023-03-09,251.1999969482422
2023-03-10,245.2899932861328
2023-03-13,244.10000610351563
2023-03-14,247.75
2023-03-15,241.9499969482422
2023-03-16,245.35000610351563
2023-03-17,243.99000549316406
2023-03-20,249.49000549316406
2023-03-21,249.3800048828125
2023-03-22,244.94000244140625
2023-03-23,245.97000122070313
2023-03-24,244.14999389648438
2023-03-27,242.8300018310547
2023-03-28,244.2899932861328
2023-03-29,245.2100067138672
2023-03-30,245.32000732421875
2023-03-31,251.27999877929688
2023-04-03,247.32000732421875
2023-04-04,237.66000366210938
2023-04-05,235.47000122070313
2023-04-06,235.17999267578125
2023-04-10,236.94000244140625
2023-04-11,242.82000732421875
2023-04-12,247.10000610351563
2023-04-13,251.22999572753906
2023-04-14,249.27999877929688
2023-04-17,250.49000549316406
2023-04-18,254.42999267578125
2023-04-19,258.8599853515625
2023-04-20,263.5299987792969
2023-04-21,262.6099853515625
2023-04-24,260.9800109863281
2023-04-25,258.9800109863281
2023-04-26,257.07000732421875
2023-04-27,280.20001220703125
2023-04-28,281.9100036621094
2023-05-01,282.42999267578125
2023-05-02,281.6099853515625
2023-05-03,283.2699890136719
2023-05-04,278.739990234375
2023-05-05,282.55999755859375
2023-05-08,281.95001220703125
2023-05-09,281.510009765625
2023-05-10,288.0899963378906
2023-05-11,289.4200134277344
2023-05-12,288.9100036621094
2023-05-15,286.4800109863281
2023-05-16,280.9100036621094
2023-05-17,286.6700134277344
2023-05-18,292.4800109863281
2023-05-19,288.04998779296875
2023-05-22,280.9100036621094
2023-05-23,275.4200134277344
2023-05-24,273.92999267578125
2023-05-25,276.4100036621094
2023-05-26,280.5400085449219
2023-05-30,280.9700012207031
2023-05-31,275.510009765625
2023-06-01,282.9800109863281
2023-06-02,298.2300109863281
2023-06-05,294.69000244140625
2023-06-06,299.739990234375
2023-06-07,307.82000732421875
2023-06-08,304.9800109863281
2023-06-09,303.3800048828125
2023-06-12,305.05999755859375
2023-06-13,309.80999755859375
2023-06-14,306.6400146484375
2023-06-15,308.739990234375
2023-06-16,311.0400085449219
2023-06-20,312.1700134277344
2023-06-21,313.55999755859375
2023-06-22,312.989990234375
2023-06-23,311.7099914550781
2023-06-26,314.9800109863281
2023-06-27,322.70001220703125
2023-06-28,321.44000244140625
2023-06-29,322.989990234375
2023-06-30,326.07000732421875
2023-07-03,327.04998779296875
2023-07-05,321.6400146484375
2023-07-06,318.3999938964844
2023-07-07,320.0799865722656
2023-07-10,324.6400146484375
2023-07-11,327.1700134277344
2023-07-12,334.29998779296875
2023-07-13,337.3299865722656
2023-07-14,336.1300048828125
2023-07-17,340.4599914550781
2023-07-18,339.3399963378906
2023-07-19,334.25
2023-07-20,332.010009765625
2023-07-21,330.9599914550781
2023-07-24,331.9100036621094
2023-07-25,333.5299987792969
2023-07-26,335.989990234375
2023-07-27,356.4599914550781
2023-07-28,363.3599853515625
2023-07-31,367.44000244140625
2023-08-01,374.9800109863281
2023-08-02,372.75
2023-08-03,373.6099853515625
2023-08-04,371.9100036621094
2023-08-07,377.1499938964844
2023-08-08,377.3800048828125
2023-08-09,371.8699951171875
2023-08-10,371.7200012207031
2023-08-11,371.010009765625
2023-08-14,372.6600036621094
2023-08-15,369.3699951171875
2023-08-16,366.9599914550781
2023-08-17,352.19000244140625
2023-08-18,348.6000061035156
2023-08-21,347.95001220703125
2023-08-22,350.510009765625
2023-08-23,364.80999755859375
2023-08-24,357.6700134277344
2023-08-25,360.7200012207031
2023-08-28,363.20001220703125
2023-08-29,371.6199951171875
2023-08-30,373.3999938964844
2023-08-31,376.80999755859375
2023-09-01,382.3599853515625
2023-09-05,373.5400085449219
2023-09-06,378.6300048828125
2023-09-07,385.1000061035156
2023-09-08,387.239990234375
2023-09-11,392.07000732421875
2023-09-12,385.7799987792969
2023-09-13,378.54998779296875
2023-09-14,381.1300048828125
2023-09-15,376.42999267578125
2023-09-18,377.6199951171875
2023-09-19,376.45001220703125
2023-09-20,373.5299987792969
2023-09-21,368.19000244140625
2023-09-22,374.5
2023-09-25,380.0899963378906
2023-09-26,365.3800048828125
2023-09-27,374.3999938964844
2023-09-28,379.0799865722656
2023-09-29,374.44000244140625
2023-10-02,368.8399963378906
2023-10-03,363.3800048828125
2023-10-04,372.3800048828125
2023-10-05,372.0199890136719
2023-10-06,373.6199951171875
2023-10-09,379.7300109863281
2023-10-10,382.010009765625
