Date,STT.Close
2021-08-11,92.01000213623047
2021-08-12,91.45999908447266
2021-08-13,90.79000091552734
2021-08-16,90.05999755859375
2021-08-17,88.1500015258789
2021-08-18,87.3499984741211
2021-08-19,85.5
2021-08-20,86.089996337890625
2021-08-23,88.12000274658203
2021-08-24,89.56999969482422
2021-08-25,92
2021-08-26,92.5
2021-08-27,94.279998779296875
2021-08-30,92.51000213623047
2021-08-31,92.910003662109375
2021-09-01,91.87000274658203
2021-09-02,92.69000244140625
2021-09-03,92.88999938964844
2021-09-07,89.43000030517578
2021-09-08,87.30999755859375
2021-09-09,87.88999938964844
2021-09-10,87.55999755859375
2021-09-13,88.30000305175781
2021-09-14,86.56999969482422
2021-09-15,87.91999816894531
2021-09-16,87.05000305175781
2021-09-17,84.81999969482422
2021-09-20,82.44999694824219
2021-09-21,81.69000244140625
2021-09-22,83.1500015258789
2021-09-23,85.86000061035156
2021-09-24,85.73999786376953
2021-09-27,88.470001220703125
2021-09-28,86.80999755859375
2021-09-29,86.54000091552734
2021-09-30,84.720001220703125
2021-10-01,86.410003662109375
2021-10-04,86.12000274658203
2021-10-05,88.720001220703125
2021-10-06,88.470001220703125
2021-10-07,89.08000183105469
2021-10-08,91.19999694824219
2021-10-11,90.970001220703125
2021-10-12,90.62999725341797
2021-10-13,89.61000061035156
2021-10-14,91.70999908447266
2021-10-15,92.7300033569336
2021-10-18,94.79000091552734
2021-10-19,97.05999755859375
2021-10-20,99.37000274658203
2021-10-21,98.13999938964844
2021-10-22,99.4000015258789
2021-10-25,98.5999984741211
2021-10-26,98.2699966430664
2021-10-27,96.23999786376953
2021-10-28,98.81999969482422
2021-10-29,98.55000305175781
2021-11-01,99.33000183105469
2021-11-02,99.44000244140625
2021-11-03,99.5999984741211
2021-11-04,96.529998779296875
2021-11-05,95.66999816894531
2021-11-08,96.62999725341797
2021-11-09,96.029998779296875
2021-11-10,97.55000305175781
2021-11-11,98.4800033569336
2021-11-12,99.06999969482422
2021-11-15,99.91999816894531
2021-11-16,98.61000061035156
2021-11-17,96.19000244140625
2021-11-18,95.23999786376953
2021-11-19,94.75
2021-11-22,97.25
2021-11-23,98.19999694824219
2021-11-24,98.26000213623047
2021-11-26,93.3499984741211
2021-11-29,93.19000244140625
2021-11-30,88.970001220703125
2021-12-01,88.62000274658203
2021-12-02,92.38999938964844
2021-12-03,90.01000213623047
2021-12-06,93.61000061035156
2021-12-07,94.9000015258789
2021-12-08,92.910003662109375
2021-12-09,93.9800033569336
2021-12-10,93.51000213623047
2021-12-13,91.26000213623047
2021-12-14,92.0999984741211
2021-12-15,91.86000061035156
2021-12-16,92.69000244140625
2021-12-17,91.83000183105469
2021-12-20,90.0999984741211
2021-12-21,92.31999969482422
2021-12-22,92.589996337890625
2021-12-23,93.029998779296875
2021-12-27,93.79000091552734
2021-12-28,93.69999694824219
2021-12-29,93.79000091552734
2021-12-30,93.23999786376953
2021-12-31,93
2022-01-03,94.44999694824219
2022-01-04,98.31999969482422
2022-01-05,97.1500015258789
2022-01-06,98.91999816894531
2022-01-07,101.66000366210938
2022-01-10,101.19999694824219
2022-01-11,102.3499984741211
2022-01-12,103.33000183105469
2022-01-13,103.44000244140625
2022-01-14,103.7699966430664
2022-01-18,101.01000213623047
2022-01-19,93.87999725341797
2022-01-20,94.20999908447266
2022-01-21,90.98999786376953
2022-01-24,93.80000305175781
2022-01-25,94.12999725341797
2022-01-26,94.31999969482422
2022-01-27,93.12000274658203
2022-01-28,93.6500015258789
2022-01-31,94.5
2022-02-01,96.51000213623047
2022-02-02,97.56999969482422
2022-02-03,97.089996337890625
2022-02-04,98.88999938964844
2022-02-07,99.33000183105469
2022-02-08,101.8499984741211
2022-02-09,101.66999816894531
2022-02-10,101.38999938964844
2022-02-11,99.16999816894531
2022-02-14,98.68000030517578
2022-02-15,100.31999969482422
2022-02-16,100.27999877929688
2022-02-17,93.6500015258789
2022-02-18,93.38999938964844
2022-02-22,92.43000030517578
2022-02-23,87.2300033569336
2022-02-24,85.4800033569336
2022-02-25,88.73999786376953
2022-02-28,85.33000183105469
2022-03-01,80.88999938964844
2022-03-02,83.94000244140625
2022-03-03,83.94000244140625
2022-03-04,80.51000213623047
2022-03-07,78.16999816894531
2022-03-08,79.36000061035156
2022-03-09,83.58000183105469
2022-03-10,82.91999816894531
2022-03-11,82.089996337890625
2022-03-14,83.3499984741211
2022-03-15,83.970001220703125
2022-03-16,87.44999694824219
2022-03-17,88.05000305175781
2022-03-18,88.93000030517578
2022-03-21,88.36000061035156
2022-03-22,90.33000183105469
2022-03-23,87.4800033569336
2022-03-24,89.01000213623047
2022-03-25,90.529998779296875
2022-03-28,90.11000061035156
2022-03-29,91.970001220703125
2022-03-30,92.11000061035156
2022-03-31,87.12000274658203
2022-04-01,85.80999755859375
2022-04-04,85.839996337890625
2022-04-05,85.30999755859375
2022-04-06,83.69999694824219
2022-04-07,83.95999908447266
2022-04-08,84.16999816894531
2022-04-11,82.720001220703125
2022-04-12,82.25
2022-04-13,82.8499984741211
2022-04-14,75.80999755859375
2022-04-18,74.37999725341797
2022-04-19,74.910003662109375
2022-04-20,75.910003662109375
2022-04-21,74.58000183105469
2022-04-22,70.87000274658203
2022-04-25,70.94999694824219
2022-04-26,67.7300033569336
2022-04-27,66.86000061035156
2022-04-28,68.839996337890625
2022-04-29,66.970001220703125
2022-05-02,68.58000183105469
2022-05-03,69.910003662109375
2022-05-04,72.76000213623047
2022-05-05,71.220001220703125
2022-05-06,70.12999725341797
2022-05-09,69.25
2022-05-10,67.70999908447266
2022-05-11,66.30999755859375
2022-05-12,67.62000274658203
2022-05-13,69.20999908447266
2022-05-16,68.30999755859375
2022-05-17,69.660003662109375
2022-05-18,66.970001220703125
2022-05-19,65.95999908447266
2022-05-20,67.470001220703125
2022-05-23,69.7300033569336
2022-05-24,68.66999816894531
2022-05-25,69.30000305175781
2022-05-26,70.98999786376953
2022-05-27,73.04000091552734
2022-05-31,72.48999786376953
2022-06-01,69.94999694824219
2022-06-02,73.12999725341797
2022-06-03,71.30000305175781
2022-06-06,71.410003662109375
2022-06-07,73.01000213623047
2022-06-08,69.04000091552734
2022-06-09,68.13999938964844
2022-06-10,65.2300033569336
2022-06-13,63.06999969482422
2022-06-14,62.18000030517578
2022-06-15,63.939998626708984
2022-06-16,62.33000183105469
2022-06-17,61.75
2022-06-21,63.79999923706055
2022-06-22,63.33000183105469
2022-06-23,62.88999938964844
2022-06-24,66.2699966430664
2022-06-27,65.20999908447266
2022-06-28,64.48999786376953
2022-06-29,64.08000183105469
2022-06-30,61.650001525878906
2022-07-01,63.380001068115234
2022-07-05,63.06999969482422
2022-07-06,62.27000045776367
2022-07-07,63.70000076293945
2022-07-08,63.029998779296875
2022-07-11,62.70000076293945
2022-07-12,62.36000061035156
2022-07-13,60.939998626708984
2022-07-14,59.84000015258789
2022-07-15,65.66999816894531
2022-07-18,64.95999908447266
2022-07-19,67.33000183105469
2022-07-20,66.970001220703125
2022-07-21,67.81999969482422
2022-07-22,68.160003662109375
2022-07-25,68.4000015258789
2022-07-26,66.98999786376953
2022-07-27,68.910003662109375
2022-07-28,69.970001220703125
2022-07-29,71.04000091552734
2022-08-01,70.36000061035156
2022-08-02,69.220001220703125
2022-08-03,71.0199966430664
2022-08-04,70.33000183105469
2022-08-05,70.660003662109375
2022-08-08,70.30000305175781
2022-08-09,70.37999725341797
2022-08-10,72.5199966430664
2022-08-11,73.51000213623047
2022-08-12,74.93000030517578
2022-08-15,74.45999908447266
2022-08-16,74.4800033569336
2022-08-17,73.95999908447266
2022-08-18,74.19999694824219
2022-08-19,72.26000213623047
2022-08-22,70.87999725341797
2022-08-23,70.7699966430664
2022-08-24,70.529998779296875
2022-08-25,71.66999816894531
2022-08-26,69.12999725341797
2022-08-29,68.720001220703125
2022-08-30,69.08000183105469
2022-08-31,68.3499984741211
2022-09-01,68.589996337890625
2022-09-02,67.68000030517578
2022-09-06,68.05999755859375
2022-09-07,69.73999786376953
2022-09-08,72.05999755859375
2022-09-09,73
2022-09-12,74.19000244140625
2022-09-13,72.12999725341797
2022-09-14,71.4000015258789
2022-09-15,71.4000015258789
2022-09-16,70.0999984741211
2022-09-19,70.87000274658203
2022-09-20,68.94999694824219
2022-09-21,67.7699966430664
2022-09-22,66.08000183105469
2022-09-23,63.630001068115234
2022-09-26,62.61000061035156
2022-09-27,61.279998779296875
2022-09-28,63.22999954223633
2022-09-29,61.720001220703125
2022-09-30,60.810001373291016
2022-10-03,63.11000061035156
2022-10-04,65.61000061035156
2022-10-05,65.43000030517578
2022-10-06,63.959999084472656
2022-10-07,62.11000061035156
2022-10-10,61.619998931884766
2022-10-11,60.810001373291016
2022-10-12,60.15999984741211
2022-10-13,63.5
2022-10-14,61.11000061035156
2022-10-17,63.810001373291016
2022-10-18,64.41999816894531
2022-10-19,64.56999969482422
2022-10-20,64.86000061035156
2022-10-21,69.12000274658203
2022-10-24,70.5199966430664
2022-10-25,72.05000305175781
2022-10-26,72.279998779296875
2022-10-27,73.0999984741211
2022-10-28,74.779998779296875
2022-10-31,74
2022-11-01,74.4000015258789
2022-11-02,73.87999725341797
2022-11-03,73.06999969482422
2022-11-04,75.44999694824219
2022-11-07,75.93000030517578
2022-11-08,76.1500015258789
2022-11-09,75.220001220703125
2022-11-10,79.86000061035156
2022-11-11,80.98999786376953
2022-11-14,79
2022-11-15,79.45999908447266
2022-11-16,78.910003662109375
2022-11-17,74.51000213623047
2022-11-18,75.589996337890625
2022-11-21,76.61000061035156
2022-11-22,76.589996337890625
2022-11-23,77.05000305175781
2022-11-25,77.05999755859375
2022-11-28,73.5199966430664
2022-11-29,73.93000030517578
2022-11-30,79.66999816894531
2022-12-01,78.720001220703125
2022-12-02,77.720001220703125
2022-12-05,76.23999786376953
2022-12-06,74.36000061035156
2022-12-07,80.44999694824219
2022-12-08,78.12000274658203
2022-12-09,79.029998779296875
2022-12-12,80.26000213623047
2022-12-13,81.33000183105469
2022-12-14,79.88999938964844
2022-12-15,78.26000213623047
2022-12-16,77.69999694824219
2022-12-19,77.55999755859375
2022-12-20,77.98999786376953
2022-12-21,78.70999908447266
2022-12-22,77.8499984741211
2022-12-23,77.48999786376953
2022-12-27,77.1500015258789
2022-12-28,76.839996337890625
2022-12-29,78.339996337890625
2022-12-30,77.56999969482422
2023-01-03,78.4000015258789
2023-01-04,79.4800033569336
2023-01-05,78.70999908447266
2023-01-06,80.68000030517578
2023-01-09,80.910003662109375
2023-01-10,81.45999908447266
2023-01-11,82.339996337890625
2023-01-12,82.37000274658203
2023-01-13,82.970001220703125
2023-01-17,83
2023-01-18,81.54000091552734
2023-01-19,80.5199966430664
2023-01-20,84.279998779296875
2023-01-23,86.220001220703125
2023-01-24,87.029998779296875
2023-01-25,88.19999694824219
2023-01-26,90.2300033569336
2023-01-27,90.7300033569336
2023-01-30,90.1500015258789
2023-01-31,91.33000183105469
2023-02-01,92.279998779296875
2023-02-02,92.37000274658203
2023-02-03,91.08000183105469
2023-02-06,90.7300033569336
2023-02-07,92.68000030517578
2023-02-08,93.589996337890625
2023-02-09,92.529998779296875
2023-02-10,92.58000183105469
2023-02-13,94.029998779296875
2023-02-14,93.58000183105469
2023-02-15,94.11000061035156
2023-02-16,93.2699966430664
2023-02-17,92
2023-02-21,89.16999816894531
2023-02-22,88.0999984741211
2023-02-23,87.11000061035156
2023-02-24,87.16999816894531
2023-02-27,88.80999755859375
2023-02-28,88.68000030517578
2023-03-01,89.51000213623047
2023-03-02,88.7699966430664
2023-03-03,90.41999816894531
2023-03-06,90.18000030517578
2023-03-07,86.660003662109375
2023-03-08,86.589996337890625
2023-03-09,82.839996337890625
2023-03-10,79.87000274658203
2023-03-13,73.970001220703125
2023-03-14,76.73999786376953
2023-03-15,73.69999694824219
2023-03-16,74.75
2023-03-17,71.7699966430664
2023-03-20,73.44000244140625
2023-03-21,76.720001220703125
2023-03-22,73.75
2023-03-23,72.69000244140625
2023-03-24,71.6500015258789
2023-03-27,73.38999938964844
2023-03-28,73.62000274658203
2023-03-29,75.44999694824219
2023-03-30,75
2023-03-31,75.69000244140625
2023-04-03,75.45999908447266
2023-04-04,74.62000274658203
2023-04-05,75.589996337890625
2023-04-06,76.160003662109375
2023-04-10,77.33000183105469
2023-04-11,78.58000183105469
2023-04-12,78.20999908447266
2023-04-13,78.80999755859375
2023-04-14,80.029998779296875
2023-04-17,72.68000030517578
2023-04-18,74.9000015258789
2023-04-19,75.29000091552734
2023-04-20,74.98999786376953
2023-04-21,73.62999725341797
2023-04-24,73.470001220703125
2023-04-25,70.62000274658203
2023-04-26,69.81999969482422
2023-04-27,71.16999816894531
2023-04-28,72.26000213623047
2023-05-01,71.529998779296875
2023-05-02,70.29000091552734
2023-05-03,68.91999816894531
2023-05-04,66.86000061035156
2023-05-05,68.5
2023-05-08,69.06999969482422
2023-05-09,68.9800033569336
2023-05-10,68.5
2023-05-11,67.7300033569336
2023-05-12,66.54000091552734
2023-05-15,68
2023-05-16,66.660003662109375
2023-05-17,68.45999908447266
2023-05-18,69.05999755859375
2023-05-19,68
2023-05-22,68.5
2023-05-23,68.37000274658203
2023-05-24,67.029998779296875
2023-05-25,67.75
2023-05-26,68.470001220703125
2023-05-30,69.33000183105469
2023-05-31,68.0199966430664
2023-06-01,69.529998779296875
2023-06-02,71.55000305175781
2023-06-05,71.81999969482422
2023-06-06,74.25
2023-06-07,74.62999725341797
2023-06-08,73.529998779296875
2023-06-09,73.910003662109375
2023-06-12,73.06999969482422
2023-06-13,74.06999969482422
2023-06-14,73.19999694824219
2023-06-15,74.6500015258789
2023-06-16,73.7699966430664
2023-06-20,73.160003662109375
2023-06-21,73.029998779296875
2023-06-22,72.20999908447266
2023-06-23,71.06999969482422
2023-06-26,70.91999816894531
2023-06-27,72.589996337890625
2023-06-28,72.13999938964844
2023-06-29,73.13999938964844
2023-06-30,73.18000030517578
2023-07-03,74.339996337890625
2023-07-05,73.529998779296875
2023-07-06,72.8499984741211
2023-07-07,73.87999725341797
2023-07-10,74.5
2023-07-11,75.660003662109375
2023-07-12,75.839996337890625
2023-07-13,77.45999908447266
2023-07-14,68.0999984741211
2023-07-17,66.51000213623047
2023-07-18,68.29000091552734
2023-07-19,69.37999725341797
2023-07-20,70.339996337890625
2023-07-21,70.2699966430664
2023-07-24,71.23999786376953
2023-07-25,70.7300033569336
2023-07-26,71.470001220703125
2023-07-27,70.4800033569336
2023-07-28,71.16999816894531
2023-07-31,72.44000244140625
2023-08-01,72.12999725341797
2023-08-02,72.70999908447266
2023-08-03,73
2023-08-04,73.13999938964844
2023-08-07,73.9000015258789
2023-08-08,72.7300033569336
2023-08-09,72.2300033569336
2023-08-10,73.12999725341797
2023-08-11,73.68000030517578
2023-08-14,71.339996337890625
2023-08-15,69.55999755859375
2023-08-16,68.83000183105469
2023-08-17,68.30000305175781
2023-08-18,67.94999694824219
2023-08-21,67.41999816894531
2023-08-22,65.8499984741211
2023-08-23,67.55000305175781
2023-08-24,67.75
2023-08-25,67.55000305175781
2023-08-28,68.4000015258789
2023-08-29,68.5199966430664
2023-08-30,68.44999694824219
2023-08-31,68.73999786376953
2023-09-01,69.8499984741211
2023-09-05,70.08000183105469
2023-09-06,69.86000061035156
2023-09-07,69.51000213623047
2023-09-08,70.160003662109375
2023-09-11,71.38999938964844
2023-09-12,71.48999786376953
2023-09-13,71.25
2023-09-14,72.38999938964844
2023-09-15,71.8499984741211
2023-09-18,71.26000213623047
2023-09-19,70.55000305175781
2023-09-20,69.69000244140625
2023-09-21,68.81999969482422
2023-09-22,67.80999755859375
2023-09-25,67.61000061035156
2023-09-26,66.83000183105469
2023-09-27,66.779998779296875
2023-09-28,67.55999755859375
2023-09-29,66.95999908447266
2023-10-02,66.19000244140625
2023-10-03,64.79000091552734
2023-10-04,64.45999908447266
2023-10-05,64.2699966430664
2023-10-06,65.16999816894531
