Date,SPGI.Close
2020-12-08,333.70001220703125
2020-12-09,327.2799987792969
2020-12-10,325.8299865722656
2020-12-11,324.82000732421875
2020-12-14,323.67999267578125
2020-12-15,323.8399963378906
2020-12-16,320.8699951171875
2020-12-17,321.05999755859375
2020-12-18,322.5
2020-12-21,319.5799865722656
2020-12-22,318.92999267578125
2020-12-23,313.6300048828125
2020-12-24,316.5799865722656
2020-12-28,318.0400085449219
2020-12-29,321.489990234375
2020-12-30,323.6300048828125
2020-12-31,328.7300109863281
2021-01-04,333.25
2021-01-05,328.45001220703125
2021-01-06,328.8599853515625
2021-01-07,329.07000732421875
2021-01-08,326.8500061035156
2021-01-11,319.20001220703125
2021-01-12,315.8599853515625
2021-01-13,312.04998779296875
2021-01-14,306.17999267578125
2021-01-15,305.95001220703125
2021-01-19,313.1400146484375
2021-01-20,321.94000244140625
2021-01-21,317.7200012207031
2021-01-22,315.1400146484375
2021-01-25,314.92999267578125
2021-01-26,319.010009765625
2021-01-27,306.29998779296875
2021-01-28,318.9700012207031
2021-01-29,317
2021-02-01,321.8399963378906
2021-02-02,330.1000061035156
2021-02-03,324.25
2021-02-04,328.45001220703125
2021-02-05,324.0199890136719
2021-02-08,325.44000244140625
2021-02-09,332.3900146484375
2021-02-10,333
2021-02-11,339.3900146484375
2021-02-12,339.45001220703125
2021-02-16,338.3299865722656
2021-02-17,338.92999267578125
2021-02-18,338.4599914550781
2021-02-19,339.239990234375
2021-02-22,333.2900085449219
2021-02-23,325.17999267578125
2021-02-24,331.7900085449219
2021-02-25,330.54998779296875
2021-02-26,329.3599853515625
2021-03-01,337.5299987792969
2021-03-02,332.94000244140625
2021-03-03,326.5299987792969
2021-03-04,327.5400085449219
2021-03-05,334.5199890136719
2021-03-08,342.7200012207031
2021-03-09,342.1199951171875
2021-03-10,344.3500061035156
2021-03-11,345.1400146484375
2021-03-12,345.6099853515625
2021-03-15,351.489990234375
2021-03-16,348.6099853515625
2021-03-17,350.19000244140625
2021-03-18,348.4599914550781
2021-03-19,347.3699951171875
2021-03-22,345.5400085449219
2021-03-23,346.8299865722656
2021-03-24,351.7900085449219
2021-03-25,351.29998779296875
2021-03-26,359.54998779296875
2021-03-29,361.739990234375
2021-03-30,352.7799987792969
2021-03-31,352.8699951171875
2021-04-01,362.6499938964844
2021-04-05,367.1700134277344
2021-04-06,365.8500061035156
2021-04-07,361.20001220703125
2021-04-08,365.6099853515625
2021-04-09,369.1000061035156
2021-04-12,371.1099853515625
2021-04-13,372.9700012207031
2021-04-14,372.0299987792969
2021-04-15,375.07000732421875
2021-04-16,378.07000732421875
2021-04-19,376.44000244140625
2021-04-20,379.05999755859375
2021-04-21,382.760009765625
2021-04-22,383.30999755859375
2021-04-23,388.1400146484375
2021-04-26,383.92999267578125
2021-04-27,384.1400146484375
2021-04-28,380.0799865722656
2021-04-29,392.70001220703125
2021-04-30,390.3900146484375
2021-05-03,393.8999938964844
2021-05-04,397.1300048828125
2021-05-05,392.05999755859375
2021-05-06,389.57000732421875
2021-05-07,390.7099914550781
2021-05-10,390.3599853515625
2021-05-11,379.6700134277344
2021-05-12,369.69000244140625
2021-05-13,379.70001220703125
2021-05-14,379.1600036621094
2021-05-17,374.95001220703125
2021-05-18,370.1199951171875
2021-05-19,370.6700134277344
2021-05-20,374.5299987792969
2021-05-21,377.5
2021-05-24,379.04998779296875
2021-05-25,378.5899963378906
2021-05-26,378.6700134277344
2021-05-27,380.5400085449219
2021-05-28,379.4700012207031
2021-06-01,373.4599914550781
2021-06-02,379.8299865722656
2021-06-03,381.3500061035156
2021-06-04,384.5799865722656
2021-06-07,381.2300109863281
2021-06-08,384.3900146484375
2021-06-09,384.6099853515625
2021-06-10,386.7300109863281
2021-06-11,392.489990234375
2021-06-14,396.3699951171875
2021-06-15,396.0199890136719
2021-06-16,392.760009765625
2021-06-17,400.1600036621094
2021-06-18,390.7099914550781
2021-06-21,399.5199890136719
2021-06-22,403.8599853515625
2021-06-23,400.8299865722656
2021-06-24,411.17999267578125
2021-06-25,412.3599853515625
2021-06-28,410.79998779296875
2021-06-29,410.5799865722656
2021-06-30,410.45001220703125
2021-07-01,412.20001220703125
2021-07-02,414.6300048828125
2021-07-06,415.6700134277344
2021-07-07,419.1600036621094
2021-07-08,417.05999755859375
2021-07-09,414.67999267578125
2021-07-12,411.75
2021-07-13,408.95001220703125
2021-07-14,410.5799865722656
2021-07-15,411.5199890136719
2021-07-16,414.4200134277344
2021-07-19,409.1499938964844
2021-07-20,416.3800048828125
2021-07-21,417.05999755859375
2021-07-22,418.6000061035156
2021-07-23,418.5
2021-07-26,413.3999938964844
2021-07-27,412.7900085449219
2021-07-28,411.5899963378906
2021-07-29,423.57000732421875
2021-07-30,428.7200012207031
2021-08-02,434.25
2021-08-03,436.04998779296875
2021-08-04,439.5
2021-08-05,441.7200012207031
2021-08-06,441.5799865722656
2021-08-09,436.1099853515625
2021-08-10,434.489990234375
2021-08-11,433.6000061035156
2021-08-12,436.75
2021-08-13,441.739990234375
2021-08-16,446.1099853515625
2021-08-17,444.17999267578125
2021-08-18,430
2021-08-19,433.94000244140625
2021-08-20,437.5199890136719
2021-08-23,439.0199890136719
2021-08-24,437.6000061035156
2021-08-25,437.8500061035156
2021-08-26,437.1600036621094
2021-08-27,438.29998779296875
2021-08-30,444.07000732421875
2021-08-31,443.82000732421875
2021-09-01,448.6199951171875
2021-09-02,449.3999938964844
2021-09-03,452.0799865722656
2021-09-07,446.7200012207031
2021-09-08,450.6099853515625
2021-09-09,451.3900146484375
2021-09-10,450.239990234375
2021-09-13,449.4200134277344
2021-09-14,451.5899963378906
2021-09-15,452.1499938964844
2021-09-16,454.04998779296875
2021-09-17,446.4200134277344
2021-09-20,444.8699951171875
2021-09-21,445.20001220703125
2021-09-22,445.6400146484375
2021-09-23,451.6700134277344
2021-09-24,453.0799865722656
2021-09-27,445.3299865722656
2021-09-28,426.1099853515625
2021-09-29,426.6199951171875
2021-09-30,424.8900146484375
2021-10-01,428.3599853515625
2021-10-04,415.8500061035156
2021-10-05,425.1300048828125
2021-10-06,427.760009765625
2021-10-07,432.79998779296875
2021-10-08,429.7200012207031
2021-10-11,428.489990234375
2021-10-12,430.6700134277344
2021-10-13,430.42999267578125
2021-10-14,441.7799987792969
2021-10-15,443.9200134277344
2021-10-18,447.8599853515625
2021-10-19,451.0899963378906
2021-10-20,440.55999755859375
2021-10-21,445.44000244140625
2021-10-22,450.489990234375
2021-10-25,447.3699951171875
2021-10-26,464.6199951171875
2021-10-27,462.6000061035156
2021-10-28,469.510009765625
2021-10-29,474.1600036621094
2021-11-01,463.17999267578125
2021-11-02,461.17999267578125
2021-11-03,455.04998779296875
2021-11-04,462.75
2021-11-05,460.2900085449219
2021-11-08,461.6600036621094
2021-11-09,461.9800109863281
2021-11-10,454.2099914550781
2021-11-11,451.5199890136719
2021-11-12,453.3599853515625
2021-11-15,459.2799987792969
2021-11-16,470.3699951171875
2021-11-17,465.5
2021-11-18,463.92999267578125
2021-11-19,461.30999755859375
2021-11-22,458.1300048828125
2021-11-23,458.3399963378906
2021-11-24,463.5299987792969
2021-11-26,454.5299987792969
2021-11-29,464.92999267578125
2021-11-30,455.7300109863281
2021-12-01,449.05999755859375
2021-12-02,460.9700012207031
2021-12-03,455.82000732421875
2021-12-06,456.5299987792969
2021-12-07,470.4599914550781
2021-12-08,473
2021-12-09,467.6600036621094
2021-12-10,473.6700134277344
2021-12-13,478.8599853515625
2021-12-14,470.3399963378906
2021-12-15,478.9700012207031
2021-12-16,476.8299865722656
2021-12-17,467.6400146484375
2021-12-20,460.3399963378906
2021-12-21,470.489990234375
2021-12-22,473.260009765625
2021-12-23,473.739990234375
2021-12-27,478.1000061035156
2021-12-28,475.1000061035156
2021-12-29,474.54998779296875
2021-12-30,470.4800109863281
2021-12-31,471.92999267578125
2022-01-03,461.1000061035156
2022-01-04,459.82000732421875
2022-01-05,455.760009765625
2022-01-06,451.9599914550781
2022-01-07,446.75
2022-01-10,435.3900146484375
2022-01-11,441.0199890136719
2022-01-12,447.8399963378906
2022-01-13,436.2699890136719
2022-01-14,432.3599853515625
2022-01-18,424.1499938964844
2022-01-19,422.95001220703125
2022-01-20,417.9800109863281
2022-01-21,416.92999267578125
2022-01-24,417.95001220703125
2022-01-25,399.5299987792969
2022-01-26,397.5400085449219
2022-01-27,395.0799865722656
2022-01-28,406.6199951171875
2022-01-31,415.2200012207031
2022-02-01,417.4599914550781
2022-02-02,422.07000732421875
2022-02-03,413.1499938964844
2022-02-04,414.3900146484375
2022-02-07,405.25
2022-02-08,399.7799987792969
2022-02-09,407.2900085449219
2022-02-10,396.45001220703125
2022-02-11,387.6600036621094
2022-02-14,380.7099914550781
2022-02-15,385.3699951171875
2022-02-16,386.54998779296875
2022-02-17,381.489990234375
2022-02-18,378.6700134277344
2022-02-22,380.25
2022-02-23,373.3699951171875
2022-02-24,381.67999267578125
2022-02-25,380.8900146484375
2022-02-28,375.70001220703125
2022-03-01,390.5799865722656
2022-03-02,399.1199951171875
2022-03-03,400.5
2022-03-04,407.54998779296875
2022-03-07,385.6400146484375
2022-03-08,388.1300048828125
2022-03-09,391.510009765625
2022-03-10,382.75
2022-03-11,379.67999267578125
2022-03-14,377
2022-03-15,387.3900146484375
2022-03-16,392.2300109863281
2022-03-17,402.6600036621094
2022-03-18,409.94000244140625
2022-03-21,404.760009765625
2022-03-22,414.2799987792969
2022-03-23,405.7099914550781
2022-03-24,407.6700134277344
2022-03-25,413.4700012207031
2022-03-28,414.5
2022-03-29,417.45001220703125
2022-03-30,418.95001220703125
2022-03-31,410.17999267578125
2022-04-01,407.8800048828125
2022-04-04,414.29998779296875
2022-04-05,411.8800048828125
2022-04-06,410.8800048828125
2022-04-07,414.989990234375
2022-04-08,413.0899963378906
2022-04-11,405.6099853515625
2022-04-12,397.30999755859375
2022-04-13,396.30999755859375
2022-04-14,387.5899963378906
2022-04-18,390.55999755859375
2022-04-19,395.3500061035156
2022-04-20,397.25
2022-04-21,390.8299865722656
2022-04-22,379.6600036621094
2022-04-25,381.2200012207031
2022-04-26,375.5
2022-04-27,380.6400146484375
2022-04-28,386.54998779296875
2022-04-29,376.5
2022-05-02,367.32000732421875
2022-05-03,359.6300048828125
2022-05-04,364.32000732421875
2022-05-05,346.8999938964844
2022-05-06,345.760009765625
2022-05-09,328.7699890136719
2022-05-10,327.989990234375
2022-05-11,325.80999755859375
2022-05-12,329.6600036621094
2022-05-13,336.8500061035156
2022-05-16,335.3599853515625
2022-05-17,339.2799987792969
2022-05-18,330.1199951171875
2022-05-19,332.07000732421875
2022-05-20,342.4200134277344
2022-05-23,350.5199890136719
2022-05-24,350.8699951171875
2022-05-25,347.6600036621094
2022-05-26,352.4700012207031
2022-05-27,360.6400146484375
2022-05-31,349.4800109863281
2022-06-01,332.010009765625
2022-06-02,343.0400085449219
2022-06-03,335.92999267578125
2022-06-06,338.6400146484375
2022-06-07,344.4599914550781
2022-06-08,338.69000244140625
2022-06-09,336.42999267578125
2022-06-10,332.760009765625
2022-06-13,322.3599853515625
2022-06-14,317.42999267578125
2022-06-15,321.3399963378906
2022-06-16,316.0299987792969
2022-06-17,319.92999267578125
2022-06-21,320.0199890136719
2022-06-22,325.1700134277344
2022-06-23,333.739990234375
2022-06-24,341.6600036621094
2022-06-27,340.4700012207031
2022-06-28,332.70001220703125
2022-06-29,334.75
2022-06-30,337.05999755859375
2022-07-01,343.3299865722656
2022-07-05,344.32000732421875
2022-07-06,349.0199890136719
2022-07-07,351.8299865722656
2022-07-08,352.4800109863281
2022-07-11,351.6099853515625
2022-07-12,346.04998779296875
2022-07-13,342.0199890136719
2022-07-14,345.1700134277344
2022-07-15,349.45001220703125
2022-07-18,345.3599853515625
2022-07-19,357.1400146484375
2022-07-20,358.6000061035156
2022-07-21,361.6199951171875
2022-07-22,361.94000244140625
2022-07-25,354.0299987792969
2022-07-26,356.1199951171875
2022-07-27,360.9200134277344
2022-07-28,374.5899963378906
2022-07-29,376.92999267578125
2022-08-01,376.0799865722656
2022-08-02,369.7799987792969
2022-08-03,368.1600036621094
2022-08-04,377.8999938964844
2022-08-05,376.6499938964844
2022-08-08,378.1199951171875
2022-08-09,377.0899963378906
2022-08-10,393.20001220703125
2022-08-11,386.1700134277344
2022-08-12,391.9200134277344
2022-08-15,391.0899963378906
2022-08-16,388.7699890136719
2022-08-17,387.7300109863281
2022-08-18,387.3800048828125
2022-08-19,379.9200134277344
2022-08-22,376.45001220703125
2022-08-23,372.79998779296875
2022-08-24,375.7099914550781
2022-08-25,379.6199951171875
2022-08-26,364.05999755859375
2022-08-29,361
2022-08-30,355.55999755859375
2022-08-31,352.17999267578125
2022-09-01,351.9700012207031
2022-09-02,347.6300048828125
2022-09-06,356.7900085449219
2022-09-07,363.5299987792969
2022-09-08,367.05999755859375
2022-09-09,369.4200134277344
2022-09-12,371.5
2022-09-13,356.510009765625
2022-09-14,351.1600036621094
2022-09-15,347.05999755859375
2022-09-16,346.07000732421875
2022-09-19,344.69000244140625
2022-09-20,339.3500061035156
2022-09-21,334.8800048828125
2022-09-22,322.3699951171875
2022-09-23,317.8599853515625
2022-09-26,315.42999267578125
2022-09-27,313.2699890136719
2022-09-28,314.7699890136719
2022-09-29,310.42999267578125
2022-09-30,305.3500061035156
2022-10-03,314.7900085449219
2022-10-04,323.54998779296875
2022-10-05,321.6499938964844
2022-10-06,316.1700134277344
2022-10-07,304.5299987792969
2022-10-10,298.7200012207031
2022-10-11,294.7200012207031
2022-10-12,291.1700134277344
2022-10-13,292.2799987792969
2022-10-14,286.6199951171875
2022-10-17,297.3900146484375
2022-10-18,300.80999755859375
2022-10-19,296.8699951171875
2022-10-20,292.0299987792969
2022-10-21,295.94000244140625
2022-10-24,300.3900146484375
2022-10-25,312.0299987792969
2022-10-26,311.5299987792969
2022-10-27,319.30999755859375
2022-10-28,326.92999267578125
2022-10-31,321.25
2022-11-01,316.1300048828125
2022-11-02,310.739990234375
2022-11-03,309.29998779296875
2022-11-04,316.3999938964844
2022-11-07,319.25
2022-11-08,319.94000244140625
2022-11-09,314.1000061035156
2022-11-10,346.2099914550781
2022-11-11,356.20001220703125
2022-11-14,347.6700134277344
2022-11-15,354.6600036621094
2022-11-16,353.6700134277344
2022-11-17,346.7699890136719
2022-11-18,345.8699951171875
2022-11-21,347.4200134277344
2022-11-22,352.25
2022-11-23,358.2699890136719
2022-11-25,357.9100036621094
2022-11-28,351.010009765625
2022-11-29,347.1400146484375
2022-11-30,352.79998779296875
2022-12-01,362.5799865722656
2022-12-02,359.79998779296875
2022-12-05,350.30999755859375
2022-12-06,351.69000244140625
2022-12-07,351.5199890136719
2022-12-08,352.80999755859375
2022-12-09,346.75
2022-12-12,347.19000244140625
2022-12-13,357.69000244140625
2022-12-14,353.8399963378906
2022-12-15,344.5799865722656
2022-12-16,339.6000061035156
2022-12-19,335.6600036621094
2022-12-20,332.1099853515625
2022-12-21,337.45001220703125
2022-12-22,332.1099853515625
2022-12-23,332.94000244140625
2022-12-27,331.32000732421875
2022-12-28,329.6000061035156
2022-12-29,339.80999755859375
2022-12-30,334.94000244140625
2023-01-03,335.1700134277344
2023-01-04,341.6199951171875
2023-01-05,336.0799865722656
2023-01-06,347.8399963378906
2023-01-09,350.3399963378906
2023-01-10,354.3900146484375
2023-01-11,364.04998779296875
2023-01-12,367.7699890136719
2023-01-13,366.3800048828125
2023-01-17,367.4100036621094
2023-01-18,364.1000061035156
2023-01-19,361.1300048828125
2023-01-20,368.04998779296875
2023-01-23,370.760009765625
2023-01-24,367.7200012207031
2023-01-25,366.3800048828125
2023-01-26,367.3800048828125
2023-01-27,373.3900146484375
2023-01-30,366.1400146484375
2023-01-31,374.94000244140625
2023-02-01,377.17999267578125
2023-02-02,383.1600036621094
2023-02-03,372.9100036621094
2023-02-06,368.6600036621094
2023-02-07,371.1099853515625
2023-02-08,365.8500061035156
2023-02-09,363.6499938964844
2023-02-10,363.8599853515625
2023-02-13,370.6000061035156
2023-02-14,364.8599853515625
2023-02-15,367.57000732421875
2023-02-16,357.82000732421875
2023-02-17,360.8299865722656
2023-02-21,350.7900085449219
2023-02-22,346.20001220703125
2023-02-23,348.1300048828125
2023-02-24,343.3800048828125
2023-02-27,341.510009765625
2023-02-28,341.20001220703125
2023-03-01,337.7799987792969
2023-03-02,339.8900146484375
2023-03-03,346.07000732421875
2023-03-06,351.32000732421875
2023-03-07,336.6499938964844
2023-03-08,338.8800048828125
2023-03-09,333.92999267578125
2023-03-10,326.5400085449219
2023-03-13,324.7900085449219
2023-03-14,332.7300109863281
2023-03-15,333.9800109863281
2023-03-16,339.8999938964844
2023-03-17,334.489990234375
2023-03-20,334.5899963378906
2023-03-21,341.6000061035156
2023-03-22,335.7200012207031
2023-03-23,332.25
2023-03-24,334.5199890136719
2023-03-27,335.75
2023-03-28,334.1300048828125
2023-03-29,338.1300048828125
2023-03-30,341.2699890136719
2023-03-31,344.7699890136719
2023-04-03,346.2699890136719
2023-04-04,346.4100036621094
2023-04-05,344.6000061035156
2023-04-06,340.8599853515625
2023-04-10,338.8299865722656
2023-04-11,341.9100036621094
2023-04-12,342.7900085449219
2023-04-13,347.8699951171875
2023-04-14,347.8599853515625
2023-04-17,349.010009765625
2023-04-18,352.1700134277344
2023-04-19,352.0299987792969
2023-04-20,352.9100036621094
2023-04-21,351.7200012207031
2023-04-24,347.6600036621094
2023-04-25,345.2099914550781
2023-04-26,340.07000732421875
2023-04-27,355.5799865722656
2023-04-28,362.5799865722656
2023-05-01,362.6499938964844
2023-05-02,356.0199890136719
2023-05-03,349.9700012207031
2023-05-04,347.510009765625
2023-05-05,354.19000244140625
2023-05-08,355.17999267578125
2023-05-09,355.2699890136719
2023-05-10,362.17999267578125
2023-05-11,360.2900085449219
2023-05-12,359.3399963378906
2023-05-15,361.4800109863281
2023-05-16,358.6499938964844
2023-05-17,360.94000244140625
2023-05-18,363.79998779296875
2023-05-19,365.4200134277344
2023-05-22,372.3500061035156
2023-05-23,362.19000244140625
2023-05-24,356.20001220703125
2023-05-25,358.32000732421875
2023-05-26,360.7799987792969
2023-05-30,364.3299865722656
2023-05-31,367.42999267578125
2023-06-01,368.989990234375
2023-06-02,376.0299987792969
2023-06-05,378.1000061035156
2023-06-06,379.17999267578125
2023-06-07,374.19000244140625
2023-06-08,382.1600036621094
2023-06-09,384
2023-06-12,385.260009765625
2023-06-13,390.55999755859375
2023-06-14,393.0899963378906
2023-06-15,399.9800109863281
2023-06-16,395.2099914550781
2023-06-20,391.8399963378906
2023-06-21,389.1099853515625
2023-06-22,388.239990234375
2023-06-23,390.3599853515625
2023-06-26,387.010009765625
2023-06-27,391.010009765625
2023-06-28,391.5199890136719
2023-06-29,395.8399963378906
2023-06-30,400.8900146484375
2023-07-03,396.9200134277344
2023-07-05,399.6000061035156
2023-07-06,395.3599853515625
2023-07-07,393.25
2023-07-10,398.42999267578125
2023-07-11,396.4200134277344
2023-07-12,406.55999755859375
2023-07-13,412.0299987792969
2023-07-14,416.0199890136719
2023-07-17,417.3900146484375
2023-07-18,421.8500061035156
2023-07-19,422.5299987792969
2023-07-20,423.7900085449219
2023-07-21,423.2900085449219
2023-07-24,422.79998779296875
2023-07-25,427.5299987792969
2023-07-26,428.4100036621094
2023-07-27,395.67999267578125
2023-07-28,392.1600036621094
2023-07-31,394.510009765625
2023-08-01,398.30999755859375
2023-08-02,394.25
2023-08-03,383.7200012207031
2023-08-04,386.8399963378906
2023-08-07,390.3800048828125
2023-08-08,386.510009765625
2023-08-09,387.6600036621094
2023-08-10,387.80999755859375
2023-08-11,387.69000244140625
2023-08-14,388.69000244140625
2023-08-15,387.04998779296875
2023-08-16,386.75
2023-08-17,384.3800048828125
2023-08-18,382
2023-08-21,378.4800109863281
2023-08-22,383.5400085449219
2023-08-23,391.7300109863281
2023-08-24,387.0199890136719
2023-08-25,388.2699890136719
2023-08-28,390.42999267578125
2023-08-29,392.5
2023-08-30,392.3800048828125
2023-08-31,390.8599853515625
2023-09-01,394.239990234375
2023-09-05,393.54998779296875
2023-09-06,394.1499938964844
2023-09-07,393.5799865722656
2023-09-08,390.7099914550781
2023-09-11,389.3599853515625
2023-09-12,387.2900085449219
2023-09-13,389.8500061035156
2023-09-14,396.19000244140625
2023-09-15,388.260009765625
2023-09-18,389.5199890136719
2023-09-19,389.30999755859375
2023-09-20,386.239990234375
2023-09-21,372.30999755859375
2023-09-22,371.69000244140625
2023-09-25,371.4599914550781
2023-09-26,364.07000732421875
2023-09-27,363.05999755859375
2023-09-28,368.5299987792969
2023-09-29,365.4100036621094
2023-10-02,366.7200012207031
2023-10-03,356.4200134277344
2023-10-04,362.2799987792969
2023-10-05,361.2799987792969
2023-10-06,364.05999755859375
2023-10-09,366.4700012207031
2023-10-10,369.5799865722656
