Date,BDX.Close
2021-06-10,188.22671508789063
2021-06-11,186.10215759277344
2021-06-14,186.1635284423828
2021-06-15,185.18177795410156
2021-06-16,184.2920684814453
2021-06-17,184.26905822753906
2021-06-18,184.49148559570313
2021-06-21,184.7139129638672
2021-06-22,184.32275390625
2021-06-23,184.2460479736328
2021-06-24,183.9392547607422
2021-06-25,184.99769592285156
2021-06-28,186.91517639160156
2021-06-29,189.3618621826172
2021-06-30,186.5240020751953
2021-07-01,189.2698211669922
2021-07-02,190.55836486816406
2021-07-06,191.2486572265625
2021-07-07,193.26583862304688
2021-07-08,192.51419067382813
2021-07-09,191.5937957763672
2021-07-12,191.42506408691406
2021-07-13,190.68875122070313
2021-07-14,188.6792449951172
2021-07-15,189.15478515625
2021-07-16,190.26690673828125
2021-07-19,189.6379852294922
2021-07-20,189.44622802734375
2021-07-21,188.94769287109375
2021-07-22,191.2486572265625
2021-07-23,192.57554626464844
2021-07-26,191.3100128173828
2021-07-27,195.34437561035156
2021-07-28,194.41632080078125
2021-07-29,195.81991577148438
2021-07-30,196.15737915039063
2021-08-02,196.44883728027344
2021-08-03,196.1727294921875
2021-08-04,195.38272094726563
2021-08-05,186.43963623046875
2021-08-06,184.87498474121094
2021-08-09,182.95750427246094
2021-08-10,183.0265350341797
2021-08-11,184.58352661132813
2021-08-12,188.75595092773438
2021-08-13,189.28517150878906
2021-08-16,191.4480743408203
2021-08-17,194.41632080078125
2021-08-18,190.45098876953125
2021-08-19,190.12118530273438
2021-08-20,191.21031188964844
2021-08-23,191.6321563720703
2021-08-24,190.11351013183594
2021-08-25,189.44622802734375
2021-08-26,189.8527374267578
2021-08-27,190.59671020507813
2021-08-30,192.10768127441406
2021-08-31,193.05108642578125
2021-09-01,193.64166259765625
2021-09-02,195.68185424804688
2021-09-03,197.75271606445313
2021-09-07,197.75271606445313
2021-09-08,201.6260223388672
2021-09-09,199.53213500976563
2021-09-10,198.13621520996094
2021-09-13,198.3433074951172
2021-09-14,199.76223754882813
2021-09-15,200.70562744140625
2021-09-16,201.46495056152344
2021-09-17,200.9127197265625
2021-09-20,198.85719299316406
2021-09-21,198.6501007080078
2021-09-22,196.9627227783203
2021-09-23,194.67709350585938
2021-09-24,194.18621826171875
2021-09-27,192.843994140625
2021-09-28,191.5401153564453
2021-09-29,193.1201171875
2021-09-30,188.5411834716797
2021-10-01,187.6668243408203
2021-10-04,184.49916076660156
2021-10-05,186.42430114746094
2021-10-06,188.10400390625
2021-10-07,185.41954040527344
2021-10-08,182.98818969726563
2021-10-11,180.87896728515625
2021-10-12,182.84246826171875
2021-10-13,183.95458984375
2021-10-14,186.13284301757813
2021-10-15,184.96702575683594
2021-10-18,182.8884735107422
2021-10-19,186.1711883544922
2021-10-20,189.36953735351563
2021-10-21,189.03973388671875
2021-10-22,189.5152587890625
2021-10-25,188.99371337890625
2021-10-26,188.94769287109375
2021-10-27,187.91226196289063
2021-10-28,183.04954528808594
2021-10-29,183.76284790039063
2021-11-01,186.4166259765625
2021-11-02,186.30157470703125
2021-11-03,189.46923828125
2021-11-04,187.20663452148438
2021-11-05,186.92283630371094
2021-11-08,188.1193389892578
2021-11-09,186.88449096679688
2021-11-10,188.5872039794922
2021-11-11,187.91226196289063
2021-11-12,187.145263671875
2021-11-15,186.8998260498047
2021-11-16,187.22962951660156
2021-11-17,191.6398162841797
2021-11-18,191.25633239746094
2021-11-19,190.68109130859375
2021-11-22,188.1346893310547
2021-11-23,189.1240997314453
2021-11-24,187.49807739257813
2021-11-26,187.9812774658203
2021-11-29,186.8461456298828
2021-11-30,181.88372802734375
2021-12-01,185.35818481445313
2021-12-02,185.56527709960938
2021-12-03,187.2373046875
2021-12-06,188.78662109375
2021-12-07,192.0233154296875
2021-12-08,189.02438354492188
2021-12-09,187.9966278076172
2021-12-10,187.88925170898438
2021-12-13,193.90243530273438
2021-12-14,190.16720581054688
2021-12-15,191.30235290527344
2021-12-16,197.27719116210938
2021-12-17,197.0394287109375
2021-12-20,193.59564208984375
2021-12-21,193.15078735351563
2021-12-22,190.0904998779297
2021-12-23,190.9111785888672
2021-12-27,192.75962829589844
2021-12-28,191.90826416015625
2021-12-29,193.88710021972656
2021-12-30,194.24758911132813
2021-12-31,192.88233947753906
2022-01-03,194.209228515625
2022-01-04,193.11244201660156
2022-01-05,194.0098114013672
2022-01-06,191.5401153564453
2022-01-07,194.93020629882813
2022-01-10,198.78048706054688
2022-01-11,200.75164794921875
2022-01-12,200.8820343017578
2022-01-13,202.24728393554688
2022-01-14,201.42660522460938
2022-01-18,199.73922729492188
2022-01-19,202.3853302001953
2022-01-20,202.4620361328125
2022-01-21,202.96824645996094
2022-01-24,199.38641357421875
2022-01-25,197.95980834960938
2022-01-26,194.7307891845703
2022-01-27,192.659912109375
2022-01-28,196.1420440673828
2022-01-31,194.9225311279297
2022-02-01,194.22457885742188
2022-02-02,196.86302185058594
2022-02-03,207.53182983398438
2022-02-04,206.20494079589844
2022-02-07,206.52706909179688
2022-02-08,212.06472778320313
2022-02-09,212.6399688720703
2022-02-10,208.57493591308594
2022-02-11,207.07164001464844
2022-02-14,206.2432861328125
2022-02-15,207.96900939941406
2022-02-16,207.95367431640625
2022-02-17,204.13406372070313
2022-02-18,202.51571655273438
2022-02-22,202.60775756835938
2022-02-23,206.05921936035156
2022-02-24,204.241455078125
2022-02-25,209.17318725585938
2022-02-28,208.0687255859375
2022-03-01,208.15309143066406
2022-03-02,209.01979064941406
2022-03-03,209.26522827148438
2022-03-04,211.24404907226563
2022-03-07,211.72726440429688
2022-03-08,203.35174560546875
2022-03-09,203.1293182373047
2022-03-10,197.66835021972656
2022-03-11,195.20631408691406
2022-03-14,196.9627227783203
2022-03-15,198.41233825683594
2022-03-16,200.02301025390625
2022-03-17,201.17349243164063
2022-03-18,200.98175048828125
2022-03-21,205.24620056152344
2022-03-22,203.15232849121094
2022-03-23,200.9280548095703
2022-03-24,201.78707885742188
2022-03-25,203.7659149169922
2022-03-28,205.66036987304688
2022-03-29,206.9105682373047
2022-03-30,206.7725067138672
2022-03-31,204.01902770996094
2022-04-01,206.367919921875
2022-04-04,203.0738983154297
2022-04-05,206.71383666992188
2022-04-06,212.77516174316406
2022-04-07,215.0314483642578
2022-04-08,216.52516174316406
2022-04-11,212.2720184326172
2022-04-12,211.61949157714844
2022-04-13,213.00314331054688
2022-04-14,213.58489990234375
2022-04-18,204.4811248779297
2022-04-19,207.14622497558594
2022-04-20,210.4166717529297
2022-04-21,208.24685668945313
2022-04-22,200.50314331054688
2022-04-25,203.1918182373047
2022-04-26,200.4559783935547
2022-04-27,198.8600616455078
2022-04-28,199.02516174316406
2022-04-29,194.33175659179688
2022-05-02,193.0660400390625
2022-05-03,195.62106323242188
2022-05-04,199.3238983154297
2022-05-05,204.11949157714844
2022-05-06,202.80661010742188
2022-05-09,198.27044677734375
2022-05-10,196.61949157714844
2022-05-11,195.74685668945313
2022-05-12,196.3207550048828
2022-05-13,195.31446838378906
2022-05-16,198.81289672851563
2022-05-17,201.46226501464844
2022-05-18,197.40565490722656
2022-05-19,197.43710327148438
2022-05-20,198.34906005859375
2022-05-23,202.0440216064453
2022-05-24,202.39779663085938
2022-05-25,198.23899841308594
2022-05-26,198.50628662109375
2022-05-27,201.61949157714844
2022-05-31,201.1006317138672
2022-06-01,197.64151000976563
2022-06-02,199.4339599609375
2022-06-03,198.38050842285156
2022-06-06,203.39622497558594
2022-06-07,202.76730346679688
2022-06-08,200.35377502441406
2022-06-09,195.25942993164063
2022-06-10,196.01414489746094
2022-06-13,190.13365173339844
2022-06-14,185.78616333007813
2022-06-15,186.15565490722656
2022-06-16,184.5440216064453
2022-06-17,185.0078582763672
2022-06-21,185.95126342773438
2022-06-22,186.53302001953125
2022-06-23,190.6761016845703
2022-06-24,197.26414489746094
2022-06-27,196.61949157714844
2022-06-28,192.24057006835938
2022-06-29,196.0220184326172
2022-06-30,193.81289672851563
2022-07-01,197.9559783935547
2022-07-05,194.9135284423828
2022-07-06,193.61634826660156
2022-07-07,193.7028350830078
2022-07-08,193.12893676757813
2022-07-11,191.58804321289063
2022-07-12,186.2578582763672
2022-07-13,185.1100616455078
2022-07-14,184.08804321289063
2022-07-15,188.08175659179688
2022-07-18,184.2059783935547
2022-07-19,187.4685516357422
2022-07-20,186.47012329101563
2022-07-21,189.52830505371094
2022-07-22,190.35377502441406
2022-07-25,190.74685668945313
2022-07-26,191.9418182373047
2022-07-27,192.09120178222656
2022-07-28,191.75314331054688
2022-07-29,192.06761169433594
2022-08-01,192.4292449951172
2022-08-02,191.05345153808594
2022-08-03,192.55503845214844
2022-08-04,198.51414489746094
2022-08-05,199.86634826660156
2022-08-08,201.23428344726563
2022-08-09,200.70755004882813
2022-08-10,203.27044677734375
2022-08-11,203.93081665039063
2022-08-12,207.30345153808594
2022-08-15,209.75628662109375
2022-08-16,210.5188751220703
2022-08-17,207.7279815673828
2022-08-18,207.31918334960938
2022-08-19,207.96383666992188
2022-08-22,204.9921417236328
2022-08-23,202.35848999023438
2022-08-24,203.1053466796875
2022-08-25,204.41036987304688
2022-08-26,199.4732666015625
2022-08-29,200.0314483642578
2022-08-30,199.03302001953125
2022-08-31,198.44338989257813
2022-09-01,200.66824340820313
2022-09-02,198.77359008789063
2022-09-06,198.16824340820313
2022-09-07,203.5927734375
2022-09-08,204.79559326171875
2022-09-09,206.64308166503906
2022-09-12,207.7279815673828
2022-09-13,201.87106323242188
2022-09-14,203.57704162597656
2022-09-15,201.8081817626953
2022-09-16,199.93710327148438
2022-09-19,197.5314483642578
2022-09-20,191.91036987304688
2022-09-21,187.11477661132813
2022-09-22,186.47012329101563
2022-09-23,183.8993682861328
2022-09-26,182.10691833496094
2022-09-27,179.5125732421875
2022-09-28,181.10848999023438
2022-09-29,177.76730346679688
2022-09-30,175.18081665039063
2022-10-03,181.43081665039063
2022-10-04,186.2971649169922
2022-10-05,186.18710327148438
2022-10-06,179.55975341796875
2022-10-07,175.05503845214844
2022-10-10,172.80661010742188
2022-10-11,175.039306640625
2022-10-12,173.57704162597656
2022-10-13,178.08963012695313
2022-10-14,176.65093994140625
2022-10-17,180.0471649169922
2022-10-18,181.31289672851563
2022-10-19,177.25628662109375
2022-10-20,174.98428344726563
2022-10-21,175.78616333007813
2022-10-24,177.0518798828125
2022-10-25,177.43710327148438
2022-10-26,183.08175659179688
2022-10-27,181.7374267578125
2022-10-28,184.9528350830078
2022-10-31,185.51100158691406
2022-11-01,183.867919921875
2022-11-02,179.2452850341797
2022-11-03,173.7421417236328
2022-11-04,173.61634826660156
2022-11-07,173.69496154785156
2022-11-08,172.55503845214844
2022-11-09,171.61163330078125
2022-11-10,180.25157165527344
2022-11-11,178.98585510253906
2022-11-14,176.22640991210938
2022-11-15,174.81918334960938
2022-11-16,174.59120178222656
2022-11-17,172.88522338867188
2022-11-18,177.3506317138672
2022-11-21,184.5047149658203
2022-11-22,185.2279815673828
2022-11-23,186.58804321289063
2022-11-25,187.15408325195313
2022-11-28,186.58804321289063
2022-11-29,189.4811248779297
2022-11-30,196.0220184326172
2022-12-01,197.19338989257813
2022-12-02,198.41195678710938
2022-12-05,193.5613250732422
2022-12-06,192.13050842285156
2022-12-07,193.77359008789063
2022-12-08,194.94496154785156
2022-12-09,194.65408325195313
2022-12-12,199.73269653320313
2022-12-13,199.72483825683594
2022-12-14,199.71697998046875
2022-12-15,196.9418182373047
2022-12-16,196.15565490722656
2022-12-19,195.33018493652344
2022-12-20,195.94338989257813
2022-12-21,199.18238830566406
2022-12-22,199.3632049560547
2022-12-23,200.05503845214844
2022-12-27,200.70755004882813
2022-12-28,198.99371337890625
2022-12-29,201.9654083251953
2022-12-30,199.92138671875
2023-01-03,201.3993682861328
2023-01-04,202.90093994140625
2023-01-05,200.7154083251953
2023-01-06,203.88365173339844
2023-01-09,198.46697998046875
2023-01-10,200.7625732421875
2023-01-11,201.37579345703125
2023-01-12,200.1572265625
2023-01-13,201.1399383544922
2023-01-17,201.2578582763672
2023-01-18,199.3474884033203
2023-01-19,199.65408325195313
2023-01-20,199.53616333007813
2023-01-23,196.210693359375
2023-01-24,193.19969177246094
2023-01-25,194.00942993164063
2023-01-26,195.86477661132813
2023-01-27,197.97169494628906
2023-01-30,196.64308166503906
2023-01-31,198.28616333007813
2023-02-01,199.81918334960938
2023-02-02,195.33804321289063
2023-02-03,193.27044677734375
2023-02-06,196.6666717529297
2023-02-07,199.04873657226563
2023-02-08,196.72169494628906
2023-02-09,192.79087829589844
2023-02-10,194.83489990234375
2023-02-13,194.37893676757813
2023-02-14,191.3600616455078
2023-02-15,191.47012329101563
2023-02-16,190.20440673828125
2023-02-17,192.23269653320313
2023-02-21,188.28616333007813
2023-02-22,188.99371337890625
2023-02-23,188.45912170410156
2023-02-24,187.0440216064453
2023-02-27,186.23428344726563
2023-02-28,184.3946533203125
2023-03-01,182.51571655273438
2023-03-02,183.93081665039063
2023-03-03,186.49371337890625
2023-03-06,185.70755004882813
2023-03-07,185.6367950439453
2023-03-08,184.9292449951172
2023-03-09,182.5707550048828
2023-03-10,180.58963012695313
2023-03-13,181.91036987304688
2023-03-14,183.08963012695313
2023-03-15,184.33963012695313
2023-03-16,187.10691833496094
2023-03-17,185.20440673828125
2023-03-20,187.4921417236328
2023-03-21,188.87579345703125
2023-03-22,187.83018493652344
2023-03-23,185.8333282470703
2023-03-24,189.07232666015625
2023-03-27,190.39308166503906
2023-03-28,189.64622497558594
2023-03-29,190.98269653320313
2023-03-30,192.74371337890625
2023-03-31,194.60691833496094
2023-04-03,194.14308166503906
2023-04-04,195.16510009765625
2023-04-05,197.85377502441406
2023-04-06,200.2279815673828
2023-04-10,199.3160400390625
2023-04-11,198.88365173339844
2023-04-12,199.56761169433594
2023-04-13,201.49371337890625
2023-04-14,200.86477661132813
2023-04-17,201.4779815673828
2023-04-18,199.3632049560547
2023-04-19,203.49842834472656
2023-04-20,205.90408325195313
2023-04-21,205.35377502441406
2023-04-24,205.99057006835938
2023-04-25,205.13365173339844
2023-04-26,203.2311248779297
2023-04-27,206.99685668945313
2023-04-28,207.79087829589844
2023-05-01,208.58489990234375
2023-05-02,207.382080078125
2023-05-03,207.24057006835938
2023-05-04,198.47483825683594
2023-05-05,199.41824340820313
2023-05-08,197.72012329101563
2023-05-09,196.26571655273438
2023-05-10,197.36634826660156
2023-05-11,197.64151000976563
2023-05-12,198.51414489746094
2023-05-15,197.3899383544922
2023-05-16,196.83175659179688
2023-05-17,197.5471649169922
2023-05-18,197.77516174316406
2023-05-19,198.0188751220703
2023-05-22,197.35848999023438
2023-05-23,193.77359008789063
2023-05-24,192.80661010742188
2023-05-25,190.0707550048828
2023-05-26,189.55975341796875
2023-05-30,187.4135284423828
2023-05-31,190.06289672851563
2023-06-01,195.05503845214844
2023-06-02,197.9481201171875
2023-06-05,199.67767333984375
2023-06-06,196.9025115966797
2023-06-07,198.2940216064453
2023-06-08,196.14779663085938
2023-06-09,197.72012329101563
2023-06-12,197.09906005859375
2023-06-13,197.72012329101563
2023-06-14,199.15879821777344
2023-06-15,201.38365173339844
2023-06-16,203.32546997070313
2023-06-20,201.6273651123047
2023-06-21,202.28773498535156
2023-06-22,202.88522338867188
2023-06-23,201.69024658203125
2023-06-26,201.64308166503906
2023-06-27,203.0267333984375
2023-06-28,203.632080078125
2023-06-29,204.8113250732422
2023-06-30,207.55503845214844
2023-07-03,205.91195678710938
2023-07-05,204.63836669921875
2023-07-06,203.51414489746094
2023-07-07,201.9811248779297
2023-07-10,202.48428344726563
2023-07-11,203.87579345703125
2023-07-12,203.34906005859375
2023-07-13,204.3632049560547
2023-07-14,203.92295837402344
2023-07-17,201.76100158691406
2023-07-18,201.50942993164063
2023-07-19,200.39308166503906
2023-07-20,207.0833282470703
2023-07-21,208.20755004882813
2023-07-24,220.10220336914063
2023-07-25,222.7279815673828
2023-07-26,222.32704162597656
2023-07-27,222.9481201171875
2023-07-28,220.3773651123047
2023-07-31,219.04087829589844
2023-08-01,218.9779815673828
2023-08-02,217.16981506347656
2023-08-03,211.2421417236328
2023-08-04,212.88522338867188
2023-08-07,216.367919921875
2023-08-08,220.99057006835938
2023-08-09,221.32861328125
2023-08-10,217.9481201171875
2023-08-11,221.9418182373047
2023-08-14,222.20912170410156
2023-08-15,219.85848999023438
2023-08-16,217.5707550048828
2023-08-17,216.61949157714844
2023-08-18,215.16510009765625
2023-08-21,216.68238830566406
2023-08-22,216.7452850341797
2023-08-23,217.83018493652344
2023-08-24,217.76730346679688
2023-08-25,220.13365173339844
2023-08-28,221.34434509277344
2023-08-29,221.2814483642578
2023-08-30,220.36163330078125
2023-08-31,219.69338989257813
2023-09-01,218.91510009765625
2023-09-05,214.52830505371094
2023-09-06,209.6226348876953
2023-09-07,209.9528350830078
2023-09-08,209.71697998046875
2023-09-11,210.0471649169922
2023-09-12,207.3113250732422
2023-09-13,208.34120178222656
2023-09-14,208.0345916748047
2023-09-15,207.3427734375
2023-09-18,207.9952850341797
2023-09-19,209.08804321289063
