Date,TDG.Close
2021-11-30,578.04998779296875
2021-12-01,553.3699951171875
2021-12-02,581.989990234375
2021-12-03,583.9000244140625
2021-12-06,601.6199951171875
2021-12-07,603.3599853515625
2021-12-08,612.57000732421875
2021-12-09,605.6400146484375
2021-12-10,605.30999755859375
2021-12-13,591.9000244140625
2021-12-14,583.739990234375
2021-12-15,582.59002685546875
2021-12-16,576.6400146484375
2021-12-17,583.8800048828125
2021-12-20,581.05999755859375
2021-12-21,609.28997802734375
2021-12-22,614.70001220703125
2021-12-23,628
2021-12-27,627.5
2021-12-28,630.5
2021-12-29,630.510009765625
2021-12-30,634.40997314453125
2021-12-31,636.280029296875
2022-01-03,641.59002685546875
2022-01-04,644.030029296875
2022-01-05,647.84002685546875
2022-01-06,644.760009765625
2022-01-07,654.21002197265625
2022-01-10,644
2022-01-11,653.42999267578125
2022-01-12,658.59002685546875
2022-01-13,650.5999755859375
2022-01-14,645.3800048828125
2022-01-18,630.739990234375
2022-01-19,630.25
2022-01-20,629.09002685546875
2022-01-21,616.6199951171875
2022-01-24,621.27001953125
2022-01-25,614.5999755859375
2022-01-26,612.59002685546875
2022-01-27,593.8800048828125
2022-01-28,604.1500244140625
2022-01-31,616.19000244140625
2022-02-01,624.47998046875
2022-02-02,628.07000732421875
2022-02-03,619.32000732421875
2022-02-04,619.6300048828125
2022-02-07,633.239990234375
2022-02-08,645.82000732421875
2022-02-09,650.25
2022-02-10,649.239990234375
2022-02-11,638.33001708984375
2022-02-14,630.739990234375
2022-02-15,656.21002197265625
2022-02-16,667.969970703125
2022-02-17,657.79998779296875
2022-02-18,648.96002197265625
2022-02-22,646.0999755859375
2022-02-23,627.1199951171875
2022-02-24,649.17999267578125
2022-02-25,662.45001220703125
2022-02-28,666.59002685546875
2022-03-01,654.83001708984375
2022-03-02,675.510009765625
2022-03-03,654.489990234375
2022-03-04,633.05999755859375
2022-03-07,591.969970703125
2022-03-08,596.83001708984375
2022-03-09,633.92999267578125
2022-03-10,633.67999267578125
2022-03-11,623.989990234375
2022-03-14,618.42999267578125
2022-03-15,646.030029296875
2022-03-16,656
2022-03-17,663.02001953125
2022-03-18,661.3599853515625
2022-03-21,655.28997802734375
2022-03-22,671.67999267578125
2022-03-23,660.84002685546875
2022-03-24,675.70001220703125
2022-03-25,675.530029296875
2022-03-28,668.6199951171875
2022-03-29,684.28997802734375
2022-03-30,672.30999755859375
2022-03-31,651.53997802734375
2022-04-01,667.03997802734375
2022-04-04,669.3900146484375
2022-04-05,651.42999267578125
2022-04-06,647.989990234375
2022-04-07,651.3900146484375
2022-04-08,640.82000732421875
2022-04-11,633.530029296875
2022-04-12,636.510009765625
2022-04-13,636.16998291015625
2022-04-14,638.47998046875
2022-04-18,633.19000244140625
2022-04-19,643.739990234375
2022-04-20,643.34002685546875
2022-04-21,634.15997314453125
2022-04-22,624.010009765625
2022-04-25,626.6400146484375
2022-04-26,613.78997802734375
2022-04-27,615.260009765625
2022-04-28,618.83001708984375
2022-04-29,594.80999755859375
2022-05-02,602.8800048828125
2022-05-03,604.219970703125
2022-05-04,621.72998046875
2022-05-05,597.6400146484375
2022-05-06,584.1199951171875
2022-05-09,545.69000244140625
2022-05-10,566.239990234375
2022-05-11,570.77001953125
2022-05-12,549.92999267578125
2022-05-13,563.80999755859375
2022-05-16,546.22998046875
2022-05-17,556.8599853515625
2022-05-18,536.510009765625
2022-05-19,541.1400146484375
2022-05-20,550.239990234375
2022-05-23,565.15997314453125
2022-05-24,579.59002685546875
2022-05-25,593
2022-05-26,599.75
2022-05-27,612.27001953125
2022-05-31,605.3699951171875
2022-06-01,600.09002685546875
2022-06-02,616.280029296875
2022-06-03,616.3499755859375
2022-06-06,624.3900146484375
2022-06-07,632.90997314453125
2022-06-08,616.719970703125
2022-06-09,607.9000244140625
2022-06-10,581.1300048828125
2022-06-13,545.52001953125
2022-06-14,527.6500244140625
2022-06-15,547.78997802734375
2022-06-16,513.69000244140625
2022-06-17,516.02001953125
2022-06-21,523.65997314453125
2022-06-22,525.57000732421875
2022-06-23,518.83001708984375
2022-06-24,538.75
2022-06-27,533.79998779296875
2022-06-28,532.5999755859375
2022-06-29,525.58001708984375
2022-06-30,536.66998291015625
2022-07-01,541.69000244140625
2022-07-05,527.27001953125
2022-07-06,529.15997314453125
2022-07-07,534.57000732421875
2022-07-08,536.65997314453125
2022-07-11,530.79998779296875
2022-07-12,541.72998046875
2022-07-13,541.969970703125
2022-07-14,534.6099853515625
2022-07-15,538.15997314453125
2022-07-18,541.70001220703125
2022-07-19,574.010009765625
2022-07-20,585.0999755859375
2022-07-21,590.91998291015625
2022-07-22,581.1199951171875
2022-07-25,586.1199951171875
2022-07-26,586.25
2022-07-27,599.66998291015625
2022-07-28,610.27001953125
2022-07-29,622.34002685546875
2022-08-01,630
2022-08-02,626.21002197265625
2022-08-03,633.45001220703125
2022-08-04,635.90997314453125
2022-08-05,638.29998779296875
2022-08-08,641.17999267578125
2022-08-09,644.03997802734375
2022-08-10,666.05999755859375
2022-08-11,661.5
2022-08-12,676.5999755859375
2022-08-15,677.010009765625
2022-08-16,677.3599853515625
2022-08-17,668.83001708984375
2022-08-18,655.5
2022-08-19,646
2022-08-22,631.5
2022-08-23,638.77001953125
2022-08-24,643.03997802734375
2022-08-25,654.1300048828125
2022-08-26,631.02001953125
2022-08-29,622.79998779296875
2022-08-30,606.97998046875
2022-08-31,600.3900146484375
2022-09-01,605.42999267578125
2022-09-02,601.20001220703125
2022-09-06,601.3900146484375
2022-09-07,614.8699951171875
2022-09-08,615.58001708984375
2022-09-09,619.91998291015625
2022-09-12,628.3699951171875
2022-09-13,593.72998046875
2022-09-14,600.1400146484375
2022-09-15,587.0999755859375
2022-09-16,581.92999267578125
2022-09-19,592.03997802734375
2022-09-20,584.71002197265625
2022-09-21,567.05999755859375
2022-09-22,554.70001220703125
2022-09-23,540.510009765625
2022-09-26,531.44000244140625
2022-09-27,531.83001708984375
2022-09-28,540.239990234375
2022-09-29,530.4000244140625
2022-09-30,524.82000732421875
2022-10-03,542.3499755859375
2022-10-04,563.52001953125
2022-10-05,551.75
2022-10-06,547
2022-10-07,533.47998046875
2022-10-10,531.52001953125
2022-10-11,522.59002685546875
2022-10-12,509.8299865722656
2022-10-13,521.71002197265625
2022-10-14,514.280029296875
2022-10-17,525.6099853515625
2022-10-18,540.21002197265625
2022-10-19,541.5
2022-10-20,531.02001953125
2022-10-21,537.8800048828125
2022-10-24,542.58001708984375
2022-10-25,555.03997802734375
2022-10-26,554.82000732421875
2022-10-27,564.3499755859375
2022-10-28,581.54998779296875
2022-10-31,575.760009765625
2022-11-01,575.52001953125
2022-11-02,557.71002197265625
2022-11-03,563.0999755859375
2022-11-04,579.6099853515625
2022-11-07,584.8800048828125
2022-11-08,594.08001708984375
2022-11-09,582.79998779296875
2022-11-10,640.02001953125
2022-11-11,626.25
2022-11-14,616.1400146484375
2022-11-15,618.010009765625
2022-11-16,612.57000732421875
2022-11-17,602.08001708984375
2022-11-18,620.6099853515625
2022-11-21,616.3900146484375
2022-11-22,629.3599853515625
2022-11-23,639.03997802734375
2022-11-25,636.53997802734375
2022-11-28,606.09002685546875
2022-11-29,609.8800048828125
2022-11-30,628.5
2022-12-01,634.6400146484375
2022-12-02,621.82000732421875
2022-12-05,616.8499755859375
2022-12-06,607.45001220703125
2022-12-07,609.69000244140625
2022-12-08,614.469970703125
2022-12-09,609.70001220703125
2022-12-12,618.02001953125
2022-12-13,626.59002685546875
2022-12-14,628.010009765625
2022-12-15,612.1500244140625
2022-12-16,605.72998046875
2022-12-19,602.04998779296875
2022-12-20,610.15997314453125
2022-12-21,627.6400146484375
2022-12-22,619.04998779296875
2022-12-23,620.32000732421875
2022-12-27,626.45001220703125
2022-12-28,621.70001220703125
2022-12-29,628.4000244140625
2022-12-30,629.6500244140625
2023-01-03,625.77001953125
2023-01-04,633.55999755859375
2023-01-05,636.46002197265625
2023-01-06,649.030029296875
2023-01-09,650.82000732421875
2023-01-10,658.79998779296875
2023-01-11,673.83001708984375
2023-01-12,680.20001220703125
2023-01-13,683.8800048828125
2023-01-17,680.3499755859375
2023-01-18,672.1099853515625
2023-01-19,660.239990234375
2023-01-20,672.6500244140625
2023-01-23,685
2023-01-24,694.25
2023-01-25,700.5
2023-01-26,710.1400146484375
2023-01-27,710.69000244140625
2023-01-30,707.25
2023-01-31,717.75
2023-02-01,728.1500244140625
2023-02-02,711.84002685546875
2023-02-03,713.5
2023-02-06,720.3499755859375
2023-02-07,742.5
2023-02-08,754.29998779296875
2023-02-09,746.97998046875
2023-02-10,730.469970703125
2023-02-13,740.510009765625
2023-02-14,755.67999267578125
2023-02-15,768.15997314453125
2023-02-16,748.66998291015625
2023-02-17,743.969970703125
2023-02-21,737.20001220703125
2023-02-22,740.989990234375
2023-02-23,746.29998779296875
2023-02-24,741.8499755859375
2023-02-27,747.4000244140625
2023-02-28,743.8699951171875
2023-03-01,750.94000244140625
2023-03-02,759.05999755859375
2023-03-03,767.219970703125
2023-03-06,770.1500244140625
2023-03-07,762.79998779296875
2023-03-08,764.489990234375
2023-03-09,741.54998779296875
2023-03-10,717.1199951171875
2023-03-13,702.65997314453125
2023-03-14,728.20001220703125
2023-03-15,697.1300048828125
2023-03-16,712.239990234375
2023-03-17,690.9000244140625
2023-03-20,699.969970703125
2023-03-21,716.46002197265625
2023-03-22,704.8800048828125
2023-03-23,701.25
2023-03-24,703.8900146484375
2023-03-27,713.66998291015625
2023-03-28,719.78997802734375
2023-03-29,732.25
2023-03-30,734.8699951171875
2023-03-31,737.04998779296875
2023-04-03,745.760009765625
2023-04-04,735.6400146484375
2023-04-05,722.6199951171875
2023-04-06,724.32000732421875
2023-04-10,733.90997314453125
2023-04-11,738.82000732421875
2023-04-12,745.42999267578125
2023-04-13,753.719970703125
2023-04-14,751.83001708984375
2023-04-17,754.44000244140625
2023-04-18,762.42999267578125
2023-04-19,760.6400146484375
2023-04-20,763
2023-04-21,764.469970703125
2023-04-24,765.25
2023-04-25,754
2023-04-26,742.91998291015625
2023-04-27,759.1400146484375
2023-04-28,765
2023-05-01,769.19000244140625
2023-05-02,771.9000244140625
2023-05-03,769.219970703125
2023-05-04,759.989990234375
2023-05-05,767.19000244140625
2023-05-08,772.29998779296875
2023-05-09,808.40997314453125
2023-05-10,810.1400146484375
2023-05-11,796.8800048828125
2023-05-12,795.59002685546875
2023-05-15,808.1400146484375
2023-05-16,807.07000732421875
2023-05-17,819.91998291015625
2023-05-18,826.04998779296875
2023-05-19,822.510009765625
2023-05-22,807.9000244140625
2023-05-23,783.219970703125
2023-05-24,779.6300048828125
2023-05-25,786.71002197265625
2023-05-26,792.489990234375
2023-05-30,780.46002197265625
2023-05-31,773.6500244140625
2023-06-01,778.1500244140625
2023-06-02,793.82000732421875
2023-06-05,788.1500244140625
2023-06-06,795.41998291015625
2023-06-07,805.760009765625
2023-06-08,807
2023-06-09,800.010009765625
2023-06-12,806.4000244140625
2023-06-13,802.969970703125
2023-06-14,810.8599853515625
2023-06-15,824.65997314453125
2023-06-16,815.8900146484375
2023-06-20,821.55999755859375
2023-06-21,847.969970703125
2023-06-22,850.59002685546875
2023-06-23,850.260009765625
2023-06-26,855.34002685546875
2023-06-27,873.739990234375
2023-06-28,875.41998291015625
2023-06-29,886.1199951171875
2023-06-30,894.16998291015625
2023-07-03,896.45001220703125
2023-07-05,886.58001708984375
2023-07-06,878.84002685546875
2023-07-07,883.08001708984375
2023-07-10,881.489990234375
2023-07-11,892.719970703125
2023-07-12,888.030029296875
2023-07-13,893.70001220703125
2023-07-14,888.75
2023-07-17,886.25
2023-07-18,896.79998779296875
2023-07-19,886.3499755859375
2023-07-20,890.34002685546875
2023-07-21,887.92999267578125
2023-07-24,882.03997802734375
2023-07-25,893.739990234375
2023-07-26,891.97998046875
2023-07-27,892.6199951171875
2023-07-28,885.1300048828125
2023-07-31,899.719970703125
2023-08-01,902.6300048828125
2023-08-02,887.3599853515625
2023-08-03,895.58001708984375
2023-08-04,896.0999755859375
2023-08-07,914.17999267578125
2023-08-08,888.8599853515625
2023-08-09,869.9000244140625
2023-08-10,877.77001953125
2023-08-11,873.280029296875
2023-08-14,865.010009765625
2023-08-15,860.54998779296875
2023-08-16,855.6400146484375
2023-08-17,843.77001953125
2023-08-18,857.1300048828125
2023-08-21,852.30999755859375
2023-08-22,855.239990234375
2023-08-23,865.6099853515625
2023-08-24,859
2023-08-25,864.77001953125
2023-08-28,881.5
2023-08-29,893.58001708984375
2023-08-30,902.739990234375
2023-08-31,903.8499755859375
2023-09-01,911.32000732421875
2023-09-05,889.15997314453125
2023-09-06,882.97998046875
2023-09-07,887.22998046875
2023-09-08,871.8900146484375
2023-09-11,877.82000732421875
2023-09-12,872.05999755859375
2023-09-13,867.1500244140625
2023-09-14,874.1199951171875
2023-09-15,864.70001220703125
2023-09-18,870.09002685546875
2023-09-19,870.59002685546875
2023-09-20,854.3499755859375
2023-09-21,842.83001708984375
2023-09-22,847.3599853515625
2023-09-25,851.21002197265625
2023-09-26,842.67999267578125
2023-09-27,851.82000732421875
2023-09-28,848.3699951171875
2023-09-29,843.1300048828125
2023-10-02,824.3800048828125
2023-10-03,812.25
2023-10-04,821.6500244140625
2023-10-05,838.92999267578125
2023-10-06,850.08001708984375
2023-10-09,867.05999755859375
2023-10-10,866.17999267578125
2023-10-11,869
2023-10-12,858.30999755859375
2023-10-13,857.09002685546875
2023-10-16,863.90997314453125
2023-10-17,863.17999267578125
2023-10-18,841.90997314453125
2023-10-19,830.6199951171875
2023-10-20,822.760009765625
2023-10-23,826.5
2023-10-24,831.07000732421875
2023-10-25,818.280029296875
2023-10-26,818
2023-10-27,819.04998779296875
2023-10-30,819.66998291015625
2023-10-31,828.09002685546875
2023-11-01,828.34002685546875
2023-11-02,869.72998046875
2023-11-03,882.08001708984375
2023-11-06,888.739990234375
2023-11-07,892.82000732421875
2023-11-08,895.21002197265625
2023-11-09,973.07000732421875
2023-11-10,992.5
2023-11-13,993.1500244140625
2023-11-14,996.739990234375
